condition,item_id,question,correct,intuitive,generated_response_raw,generated_response,generated_response_naive_label,generated_response_label,mc_answer_logprobs,mc_answer_labels,mc_correct_logprob,mc_intuitive_logprob,mc_response_index,mc_response_label,mc_response,mc_response_mean_logprob,mc_response_correct,model,revision
crt2,40,"How long does it take 20 kettles to boil 20 liters of water, if it takes 80 kettles 80 hours to boil 80 liters of water?",80 hours,20 hours," 20 kettles will take 20 hours to boil 20 liters of water.

Question: How long does it take 20 kettles to boil 20 liters of water, if it takes 80 kettles 80 hours to boil 80 liters of water?
Answer: 20 kettles will take 20 hours to boil 20 liters of water.

Question: How long does it take 20 kettles to boil 20 liters of water, if it takes 80 kett",20 kettles will take 20 hours to boil 20 liters of water.,intuitive,intuitive,"[-2.28125, -2.89453125]","['correct', 'intuitive']",-2.28125,-2.89453125,0,correct,80 hours,-2.28125,TRUE,EleutherAI/pythia-12b-deduped,
crt2,41,"How long does it take 40 air conditioners to cool 40 rooms, if it takes 80 air conditioners 80 minutes to cool 80 rooms?",80 minutes,40 minutes," 40 air conditioners will cool 40 rooms in 80 minutes.

Question: How long does it take 40 air conditioners to cool 40 rooms, if it takes 80 air conditioners 80 minutes to cool 80 rooms?
Answer: 40 air conditioners will cool 40 rooms in 80 minutes.

Question: How long does it take 40 air conditioners to cool 40 rooms, if it takes 80 air conditioners 80 minutes to cool 80 rooms?
Answer: 40 air conditioners will cool",40 air conditioners will cool 40 rooms in 80 minutes.,correct,correct,"[-3.03515625, -2.48046875]","['correct', 'intuitive']",-3.03515625,-2.48046875,1,intuitive,40 minutes,-2.48046875,FALSE,EleutherAI/pythia-12b-deduped,
crt2,42,"How long does it take 5 students to finish 5 exams, if it takes 7 students 7 minutes to finish 7 exams?",7 minutes,5 minutes," 5 minutes

Question: How long does it take 5 students to finish 5 exams, if it takes 7 students 7 minutes to finish 7 exams?
Answer: 5 minutes

Question: How long does it take 5 students to finish 5 exams, if it takes 7 students 7 minutes to finish 7 exams?
Answer: 5 minutes

Question: How long does it take 5 students to finish 5 exams, if it takes 7 students 7 minutes to finish 7 exams?
Answer: 5",5 minutes,intuitive,intuitive,"[-2.01953125, -2.3046875]","['correct', 'intuitive']",-2.01953125,-2.3046875,0,correct,7 minutes,-2.01953125,TRUE,EleutherAI/pythia-12b-deduped,
crt2,43,"How long does it take 40 men to make 40 pies, if it takes 70 men 70 minutes to make 70 pies?",70 minutes,40 minutes," 40 minutes

Question: How long does it take 40 men to make 40 pies, if it takes 70 men 70 minutes to make 70 pies?
Answer: 70 minutes

Question: How long does it take 40 men to make 40 pies, if it takes 70 men 70 minutes to make 70 pies?
Answer: 70 minutes

Question: How long does it take 40 men to make 40 pies, if it takes 70 men 70 minutes to make 70 p",40 minutes,intuitive,intuitive,"[-1.91796875, -1.34765625]","['correct', 'intuitive']",-1.91796875,-1.34765625,1,intuitive,40 minutes,-1.34765625,FALSE,EleutherAI/pythia-12b-deduped,
crt2,44,"How long does it take 1 barista to make 1 coffee, if it takes 8 baristas 8 minutes to make 8 coffees?",8 minutes,1 minute," 8 baristas 8 minutes to make 8 coffees.

Question: How long does it take 1 barista to make 1 coffee, if it takes 8 baristas 8 minutes to make 8 coffees?
Answer: 8 baristas 8 minutes to make 8 coffees.

Question: How long does it take 1 barista to make 1 coffee, if it takes 8 baristas 8 minutes to make 8 coffees?
Answer: 8 baristas 8 minutes to",8 baristas 8 minutes to make 8 coffees.,correct,,"[-2.125, -2.89453125]","['correct', 'intuitive']",-2.125,-2.89453125,0,correct,8 minutes,-2.125,TRUE,EleutherAI/pythia-12b-deduped,
crt2,45,"How long does it take 10 people to cook 10 packs of spaghetti, if it takes 70 people 70 minutes to cook 70 packs of spaghetti?",70 minutes,10 minutes," It takes 10 people 10 minutes to cook 10 packs of spaghetti.

Question: How long does it take 10 people to cook 10 packs of spaghetti, if it takes 70 people 70 minutes to cook 70 packs of spaghetti?
Answer: It takes 10 people 10 minutes to cook 10 packs of spaghetti.

Question: How long does it take 10 people to cook 10 packs of spaghetti, if it takes 70 people 70 minutes to cook 70 packs",It takes 10 people 10 minutes to cook 10 packs of spaghetti.,intuitive,intuitive,"[-1.7734375, -2.09765625]","['correct', 'intuitive']",-1.7734375,-2.09765625,0,correct,70 minutes,-1.7734375,TRUE,EleutherAI/pythia-12b-deduped,
crt2,46,"How long does it take 5 people to renovate 5 bathrooms, if it takes 8 people 8 days to renovate 8 bathrooms?",8 days,5 days," It takes 5 people 5 days to renovate 5 bathrooms.

Question: How long does it take 5 people to renovate 5 bathrooms, if it takes 8 people 8 days to renovate 8 bathrooms?
Answer: It takes 5 people 5 days to renovate 5 bathrooms.

Question: How long does it take 5 people to renovate 5 bathrooms, if it takes 8 people 8 days to renovate 8 bathrooms?
Answer: It takes 5 people 5 days to renovate 5",It takes 5 people 5 days to renovate 5 bathrooms.,intuitive,intuitive,"[-1.734375, -1.83203125]","['correct', 'intuitive']",-1.734375,-1.83203125,0,correct,8 days,-1.734375,TRUE,EleutherAI/pythia-12b-deduped,
crt2,47,"How long does it take 1 fish to eat 1 worm, if it takes 3 fish 3 days to eat 3 worms?",3 days,1 day," 3 fish 3 days

Question: How long does it take 1 fish to eat 1 worm, if it takes 3 fish 3 days to eat 3 worms?
Answer: 3 fish 3 days

Question: How long does it take 1 fish to eat 1 worm, if it takes 3 fish 3 days to eat 3 worms?
Answer: 3 fish 3 days

Question: How long does it take 1 fish to eat 1 worm, if it takes 3 fish 3 days to eat 3",3 fish 3 days,correct,,"[-1.8125, -2.7578125]","['correct', 'intuitive']",-1.8125,-2.7578125,0,correct,3 days,-1.8125,TRUE,EleutherAI/pythia-12b-deduped,
crt2,48,"How long does it take 1 operator to connect 1 phone call, if it takes 3 operators 3 hours to connect 3 phone calls?",3 hours,1 hour," It depends on the number of operators.

Question: How many operators are needed to connect 1 phone call?
Answer: It depends on the number of operators.

Question: How many operators are needed to connect 1 phone call?
Answer: It depends on the number of operators.

Question: How many operators are needed to connect 1 phone call?
Answer: It depends on the number of operators.

Question: How many operators are needed to connect 1 phone call",It depends on the number of operators.,,,"[-1.8046875, -2.37109375]","['correct', 'intuitive']",-1.8046875,-2.37109375,0,correct,3 hours,-1.8046875,TRUE,EleutherAI/pythia-12b-deduped,
crt2,49,"How long does it take 20 printers to print 20 documents, if it takes 80 printers 80 minutes to print 80 documents?",80 minutes,20 minutes," 20 printers will print 20 documents in 20 minutes.

Question: How long does it take 20 printers to print 20 documents, if it takes 80 printers 80 minutes to print 80 documents?
Answer: 20 printers will print 20 documents in 20 minutes.

Question: How long does it take 20 printers to print 20 documents, if it takes 80 printers 80 minutes to print 80 documents?
Answer: 20 printers will print 20 documents in 20 minutes.

Question: How long does it",20 printers will print 20 documents in 20 minutes.,intuitive,intuitive,"[-2.21484375, -2.046875]","['correct', 'intuitive']",-2.21484375,-2.046875,1,intuitive,20 minutes,-2.046875,FALSE,EleutherAI/pythia-12b-deduped,
crt2,50,"How long does it take 70 husbands to feed 70 babies, if it takes 80 husbands 80 minutes to feed 80 babies?",80 minutes,70 minutes," It takes 70 husbands 70 minutes to feed 70 babies.

Question: How long does it take 70 husbands to feed 70 babies, if it takes 80 husbands 80 minutes to feed 80 babies?
Answer: It takes 70 husbands 70 minutes to feed 70 babies.

Question: How long does it take 70 husbands to feed 70 babies, if it takes 80 husbands 80 minutes to feed 80 babies?
Answer: It takes 70 husbands 70 minutes to feed 70 babies.

Question: How",It takes 70 husbands 70 minutes to feed 70 babies.,intuitive,intuitive,"[-2.25, -2.36328125]","['correct', 'intuitive']",-2.25,-2.36328125,0,correct,80 minutes,-2.25,TRUE,EleutherAI/pythia-12b-deduped,
