good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
There weren't bound to be many computers boring Tara.,There weren't excited to be many computers boring Tara.,syntax_semantics,control_raising,existential_there_subject_raising,766,153,paired,-69.57588195800781,-82.78132629394531,True,-2.2691714763641357,-3.294429063796997,-2.295374870300293,-3.377293586730957,True,False,True,False,False,True,google/gemma-2b,
Stephen predicted there to be some cats coming here.,Stephen badgers there to be some cats coming here.,syntax_semantics,control_raising,existential_there_object_raising,120,154,paired,-60.13574981689453,-71.21797943115234,True,-2.205947160720825,-3.396057605743408,-2.1832454204559326,-3.2557506561279297,False,True,True,False,False,True,google/gemma-2b,
Kirsten finds it to be not so bad that Regina had entreated Ella to spin around.,Kirsten wasn't begging it to be not so bad that Regina had entreated Ella to spin around.,syntax_semantics,control_raising,expletive_it_object_raising,447,155,paired,-103.04409790039062,-121.3255386352539,True,-2.0645039081573486,-3.1695592403411865,-2.0932958126068115,-3.2460789680480957,True,False,True,False,False,True,google/gemma-2b,
Some documentaries are about to shock Carmen.,Some documentaries are enjoyable to shock Carmen.,syntax_semantics,control_raising,tough_vs_raising_2,633,156,paired,-54.25201416015625,-64.62982177734375,True,-2.298306465148926,-3.4400413036346436,-2.286221981048584,-3.533989667892456,False,False,True,False,False,True,google/gemma-2b,
Kenneth's mother isn't apt to go fishing.,Kenneth's mother isn't easy to go fishing.,syntax_semantics,control_raising,tough_vs_raising_2,265,157,paired,-53.03398895263672,-53.445404052734375,True,-2.1050593852996826,-3.2581675052642822,-2.1123578548431396,-3.285660743713379,True,False,True,False,False,True,google/gemma-2b,
Valerie preferred it to be funny that people walk through that hospital.,Valerie has spurred it to be funny that people walk through that hospital.,syntax_semantics,control_raising,expletive_it_object_raising,581,158,paired,-80.1990737915039,-87.76338195800781,True,-2.1122918128967285,-3.0793352127075195,-2.067016124725342,-3.0438644886016846,False,True,True,False,False,True,google/gemma-2b,
Sherry judges it to be expected that Eric has loved every man.,Sherry was requiring it to be expected that Eric has loved every man.,syntax_semantics,control_raising,expletive_it_object_raising,582,159,paired,-84.50614929199219,-91.41336059570312,True,-2.04286789894104,-3.1723790168762207,-2.0707790851593018,-3.194863796234131,True,False,True,False,False,True,google/gemma-2b,
Marie predicted it to be nice that Sandra might complain about Sonia.,Marie required it to be nice that Sandra might complain about Sonia.,syntax_semantics,control_raising,expletive_it_object_raising,628,160,paired,-85.7249755859375,-87.6575927734375,True,-2.3645377159118652,-3.5558927059173584,-2.375176191329956,-3.5320253372192383,True,True,True,False,False,True,google/gemma-2b,
Tonya's granddaughter isn't likely to annoy Julia.,Tonya's granddaughter isn't enjoyable to annoy Julia.,syntax_semantics,control_raising,tough_vs_raising_2,868,161,paired,-64.48377227783203,-71.36750793457031,True,-2.219517469406128,-3.455784320831299,-2.2168326377868652,-3.4216160774230957,False,True,True,False,False,True,google/gemma-2b,
Waitresses had found it to be not so obvious that Marcus learned who wouldn't escape.,Waitresses pressed it to be not so obvious that Marcus learned who wouldn't escape.,syntax_semantics,control_raising,expletive_it_object_raising,133,162,paired,-105.5438003540039,-107.79209899902344,True,-2.1958248615264893,-3.181884527206421,-2.1868441104888916,-3.074232578277588,False,True,True,False,False,True,google/gemma-2b,
There seemed to be a cafe disappearing.,There plans to be a cafe disappearing.,syntax_semantics,control_raising,existential_there_subject_raising,320,163,paired,-43.87457275390625,-52.9376220703125,True,-2.1415205001831055,-3.1938226222991943,-2.1842398643493652,-3.2976818084716797,True,False,True,False,False,True,google/gemma-2b,
Regina wasn't difficult to reveal.,Regina wasn't soon to reveal.,syntax_semantics,control_raising,tough_vs_raising_1,941,164,paired,-43.1948127746582,-47.7993278503418,True,-2.1879780292510986,-3.483330011367798,-2.1667978763580322,-3.3944761753082275,False,True,True,False,False,True,google/gemma-2b,
The Impressionists might expect there to be a lot of mothers of Vanessa walking through the rivers.,The Impressionists might beg there to be a lot of mothers of Vanessa walking through the rivers.,syntax_semantics,control_raising,existential_there_object_raising,243,165,paired,-110.45975494384766,-118.11975860595703,True,-2.153116226196289,-3.088287830352783,-2.163142442703247,-3.0890657901763916,True,False,True,False,False,True,google/gemma-2b,
A screen wasn't hard work to conceal.,A screen wasn't unlikely to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,307,166,paired,-54.447914123535156,-56.528602600097656,True,-2.0946707725524902,-3.0866780281066895,-2.136470079421997,-3.1247198581695557,True,False,True,False,False,True,google/gemma-2b,
Winston Churchill's oncologists are exciting to work with.,Winston Churchill's oncologists are about to work with.,syntax_semantics,control_raising,tough_vs_raising_1,660,167,paired,-58.08103942871094,-62.23456573486328,True,-1.971724033355713,-2.9173004627227783,-2.0744359493255615,-3.0066440105438232,True,False,True,False,False,True,google/gemma-2b,
The Impressionists found there to be a person smiling.,The Impressionists asked there to be a person smiling.,syntax_semantics,control_raising,existential_there_object_raising,256,168,paired,-64.74797821044922,-62.86893844604492,False,-2.1626620292663574,-3.3217146396636963,-2.1757864952087402,-3.299626111984253,True,True,True,False,False,True,google/gemma-2b,
Chad judged it to be not so important that the painting looks like Paula.,Chad asked it to be not so important that the painting looks like Paula.,syntax_semantics,control_raising,expletive_it_object_raising,924,169,paired,-86.99256134033203,-83.43658447265625,False,-2.202383279800415,-3.386854410171509,-2.2023704051971436,-3.3213846683502197,False,True,True,False,False,True,google/gemma-2b,
The mother of Marla wasn't bound to implore Rose to confuse Peter.,The mother of Marla wasn't easy to implore Rose to confuse Peter.,syntax_semantics,control_raising,tough_vs_raising_2,275,170,paired,-97.37981414794922,-99.9869384765625,True,-2.3491668701171875,-3.4037551879882812,-2.329362392425537,-3.42547607421875,False,False,True,False,False,True,google/gemma-2b,
Rachelle isn't tough to reveal.,Rachelle isn't certain to reveal.,syntax_semantics,control_raising,tough_vs_raising_1,124,171,paired,-45.6677360534668,-48.934181213378906,True,-2.2192492485046387,-3.2920095920562744,-2.1922738552093506,-3.252156972885132,False,True,True,False,False,True,google/gemma-2b,
Sheila is bound to try to walk through every hospital.,Sheila is annoying to try to walk through every hospital.,syntax_semantics,control_raising,tough_vs_raising_2,420,172,paired,-63.881446838378906,-67.09599304199219,True,-2.214076042175293,-3.3939521312713623,-2.224454164505005,-3.4078598022460938,True,False,True,False,False,True,google/gemma-2b,
Mark had preferred there to be a report vanishing.,Mark had convinced there to be a report vanishing.,syntax_semantics,control_raising,existential_there_object_raising,802,173,paired,-65.69392395019531,-64.97250366210938,False,-2.2894680500030518,-3.3636322021484375,-2.3329293727874756,-3.439276933670044,True,False,True,False,False,True,google/gemma-2b,
Timothy wasn't likely to beg Donna to astound that university.,Timothy wasn't exciting to beg Donna to astound that university.,syntax_semantics,control_raising,tough_vs_raising_2,33,174,paired,-86.97647094726562,-89.73465728759766,True,-2.2564480304718018,-3.3421337604522705,-2.2129127979278564,-3.326982259750366,False,True,True,False,False,True,google/gemma-2b,
Candice hasn't anticipated there to be few cats distracting Kathleen.,Candice hasn't commanded there to be few cats distracting Kathleen.,syntax_semantics,control_raising,existential_there_object_raising,651,175,paired,-88.5661849975586,-88.63298797607422,True,-2.135218381881714,-3.213491201400757,-2.1683669090270996,-3.2143819332122803,True,False,True,False,False,True,google/gemma-2b,
There happened to be a banana looking like these pictures.,There continues to be a banana looking like these pictures.,syntax_semantics,control_raising,existential_there_subject_raising,244,176,paired,-52.80649185180664,-57.11652374267578,True,-2.1681032180786133,-3.367957830429077,-2.1840603351593018,-3.2851057052612305,True,True,True,False,False,True,google/gemma-2b,
There had seemed to be a lot of jackets shrinking.,There had intended to be a lot of jackets shrinking.,syntax_semantics,control_raising,existential_there_subject_raising,87,177,paired,-55.19212341308594,-63.58616638183594,True,-2.188798427581787,-3.2532355785369873,-2.1879682540893555,-3.29410457611084,False,False,True,False,False,True,google/gemma-2b,
This hospital wasn't bound to induce Dennis's classmate to love Jacqueline.,This hospital wasn't interesting to induce Dennis's classmate to love Jacqueline.,syntax_semantics,control_raising,tough_vs_raising_2,523,178,paired,-103.6601333618164,-103.33395385742188,False,-2.3039119243621826,-3.325371503829956,-2.254020929336548,-3.294623851776123,False,True,True,False,False,True,google/gemma-2b,
Sherry is annoying to reference.,Sherry is unlikely to reference.,syntax_semantics,control_raising,tough_vs_raising_1,194,179,paired,-43.84325408935547,-45.403228759765625,True,-2.033602714538574,-2.852844715118408,-1.9792184829711914,-2.841775417327881,False,True,True,False,False,True,google/gemma-2b,
Tiffany believes it to be obvious that Suzanne had appeared to hide a lot of gloves.,Tiffany commissions it to be obvious that Suzanne had appeared to hide a lot of gloves.,syntax_semantics,control_raising,expletive_it_object_raising,709,180,paired,-96.55543518066406,-103.78730010986328,True,-2.083906650543213,-3.3039519786834717,-2.052396535873413,-3.168057680130005,False,True,True,False,False,True,google/gemma-2b,
A glacier is fun to bike to.,A glacier is soon to bike to.,syntax_semantics,control_raising,tough_vs_raising_1,741,181,paired,-46.41188049316406,-63.71332550048828,True,-2.131880283355713,-3.0880937576293945,-2.1686081886291504,-3.1171176433563232,True,False,True,False,False,True,google/gemma-2b,
Carl hasn't predicted it to be a shame that Denise won't wash.,Carl was compelling it to be a shame that Denise won't wash.,syntax_semantics,control_raising,expletive_it_object_raising,433,182,paired,-84.4991683959961,-88.9870376586914,True,-2.233062744140625,-3.3158788681030273,-2.2025601863861084,-3.2692017555236816,False,True,True,False,False,True,google/gemma-2b,
Maria prefers it to be not so important that the socks are falling.,Maria won't pressure it to be not so important that the socks are falling.,syntax_semantics,control_raising,expletive_it_object_raising,977,183,paired,-75.89722442626953,-93.3797836303711,True,-2.27710223197937,-3.3985910415649414,-2.3265957832336426,-3.3379902839660645,True,True,True,False,False,True,google/gemma-2b,
Beth isn't sure to push Deborah to question some child.,Beth isn't interesting to push Deborah to question some child.,syntax_semantics,control_raising,tough_vs_raising_2,825,184,paired,-74.96434783935547,-82.80479431152344,True,-2.3094804286956787,-3.5518553256988525,-2.3107330799102783,-3.5945472717285156,True,False,True,False,False,True,google/gemma-2b,
Walter was difficult to talk to.,Walter was soon to talk to.,syntax_semantics,control_raising,tough_vs_raising_1,646,185,paired,-31.831554412841797,-46.45842742919922,True,-2.159775972366333,-3.334174156188965,-2.1412267684936523,-3.286105155944824,False,True,True,False,False,True,google/gemma-2b,
All museums aren't soon to hire Phillip.,All museums aren't easy to hire Phillip.,syntax_semantics,control_raising,tough_vs_raising_2,667,186,paired,-66.72335815429688,-64.50782012939453,False,-2.1806323528289795,-3.249204158782959,-2.177586555480957,-3.225741386413574,False,True,True,False,False,True,google/gemma-2b,
Carl's friends weren't soon to think about who hasn't taken a box.,Carl's friends weren't interesting to think about who hasn't taken a box.,syntax_semantics,control_raising,tough_vs_raising_2,349,187,paired,-85.92903900146484,-87.59252166748047,True,-2.1968581676483154,-3.2799391746520996,-2.2491698265075684,-3.473257541656494,True,False,True,False,False,True,google/gemma-2b,
Naomi hasn't believed there to be a popsicle evaporating.,Naomi hasn't induced there to be a popsicle evaporating.,syntax_semantics,control_raising,existential_there_object_raising,669,188,paired,-74.96776580810547,-83.59680938720703,True,-2.3311195373535156,-3.495814561843872,-2.3005762100219727,-3.3859174251556396,False,True,True,False,False,True,google/gemma-2b,
Noah had considered there to be a unicycle boring Connie.,Noah had dared there to be a unicycle boring Connie.,syntax_semantics,control_raising,existential_there_object_raising,753,189,paired,-82.33596801757812,-87.17249298095703,True,-2.3633415699005127,-3.4893665313720703,-2.3117434978485107,-3.386019706726074,False,True,True,False,False,True,google/gemma-2b,
Marcus will discover there to be few bikes wasting away.,Marcus will beg there to be few bikes wasting away.,syntax_semantics,control_raising,existential_there_object_raising,283,190,paired,-77.02579498291016,-81.7297592163086,True,-2.2201623916625977,-3.3554329872131348,-2.274942398071289,-3.3781473636627197,True,False,True,False,False,True,google/gemma-2b,
Melissa was likely to learn who isn't requiring Harvard University to work with Sheila.,Melissa was tough to learn who isn't requiring Harvard University to work with Sheila.,syntax_semantics,control_raising,tough_vs_raising_2,301,191,paired,-105.63389587402344,-103.57815551757812,False,-1.9842994213104248,-2.958338499069214,-1.963322401046753,-2.888187885284424,False,True,True,False,False,True,google/gemma-2b,
James's spouse isn't unlikely to require Larry to grin.,James's spouse isn't hard work to require Larry to grin.,syntax_semantics,control_raising,tough_vs_raising_2,708,192,paired,-77.54365539550781,-84.7600326538086,True,-2.1955666542053223,-3.396456480026245,-2.15592885017395,-3.3424131870269775,False,True,True,False,False,True,google/gemma-2b,
Monet is annoying to respect.,Monet is about to respect.,syntax_semantics,control_raising,tough_vs_raising_1,179,193,paired,-42.92866516113281,-41.91923522949219,False,-2.140983819961548,-3.056929588317871,-2.155212879180908,-3.0982565879821777,True,False,True,False,False,True,google/gemma-2b,
Every child isn't bound to see these peppers.,Every child isn't hard work to see these peppers.,syntax_semantics,control_raising,tough_vs_raising_2,666,194,paired,-60.88024139404297,-70.32313537597656,True,-2.181248664855957,-3.25323748588562,-2.162461042404175,-3.274603843688965,False,False,True,False,False,True,google/gemma-2b,
There weren't likely to be a lot of essays embarrassing Karla.,There weren't able to be a lot of essays embarrassing Karla.,syntax_semantics,control_raising,existential_there_subject_raising,657,195,paired,-73.27593994140625,-74.44931030273438,True,-2.2436962127685547,-3.2481870651245117,-2.23064923286438,-3.178299903869629,False,True,True,False,False,True,google/gemma-2b,
James was pleasant to reference.,James was apt to reference.,syntax_semantics,control_raising,tough_vs_raising_1,115,196,paired,-40.04987335205078,-46.381011962890625,True,-2.0943970680236816,-3.0044057369232178,-2.1210148334503174,-3.0186614990234375,True,False,True,False,False,True,google/gemma-2b,
Bruce's teachers need there to be a cat waking up.,Bruce's teachers ordered there to be a cat waking up.,syntax_semantics,control_raising,existential_there_object_raising,938,197,paired,-73.08930206298828,-77.26680755615234,True,-2.1299400329589844,-3.25046443939209,-2.136563301086426,-3.2484538555145264,True,True,True,False,False,True,google/gemma-2b,
That waitress's plumbers aren't needing there to be a spotlight darkening.,That waitress's plumbers aren't prodding there to be a spotlight darkening.,syntax_semantics,control_raising,existential_there_object_raising,780,198,paired,-98.85623931884766,-104.35159301757812,True,-2.109225034713745,-3.1783554553985596,-2.1663949489593506,-3.188805103302002,True,False,True,False,False,True,google/gemma-2b,
There were threatening to be fewer than three drivers appearing.,There were liking to be fewer than three drivers appearing.,syntax_semantics,control_raising,existential_there_subject_raising,728,199,paired,-64.1370620727539,-66.66594696044922,True,-2.340053081512451,-3.57942795753479,-2.3082077503204346,-3.5497236251831055,False,True,True,False,False,True,google/gemma-2b,
There are looking to be icicles falling.,There are intending to be icicles falling.,syntax_semantics,control_raising,existential_there_subject_raising,760,200,paired,-49.6767578125,-52.195743560791016,True,-2.2226409912109375,-3.093068838119507,-2.2220349311828613,-3.156940460205078,False,False,True,False,False,True,google/gemma-2b,
The child descends this slope.,The children descends this slope.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,719,201,paired,-41.278499603271484,-42.28736877441406,True,-2.236232042312622,-3.389712333679199,-2.2466535568237305,-3.3708600997924805,True,True,True,False,False,True,google/gemma-2b,
Those geese are waking up.,Those geese was waking up.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,899,202,paired,-34.16697692871094,-42.29479217529297,True,-2.145534038543701,-3.1000747680664062,-2.1470277309417725,-3.0809884071350098,True,True,True,False,False,True,google/gemma-2b,
The grandson of all adults has worried Walter.,The grandson of all adults have worried Walter.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,756,203,paired,-63.110572814941406,-68.11723327636719,True,-2.285940170288086,-3.421708106994629,-2.312476873397827,-3.4811058044433594,True,False,True,False,False,True,google/gemma-2b,
The daughter of all girls hasn't forgotten what was vaporizing.,The daughter of all girls haven't forgotten what was vaporizing.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,327,204,paired,-73.25106048583984,-74.14900970458984,True,-2.4369587898254395,-3.78110933303833,-2.449230909347534,-3.834066390991211,True,False,True,False,False,True,google/gemma-2b,
This student that disturbed the Borgias has smiled.,This student that disturbed the Borgias have smiled.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,359,205,paired,-68.63753509521484,-71.20439147949219,True,-2.183108329772949,-3.2909820079803467,-2.188974142074585,-3.339259386062622,True,False,True,False,False,True,google/gemma-2b,
Oxen disturb April.,Oxen disturbs April.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,863,206,paired,-47.7320556640625,-46.1829948425293,False,-2.3733139038085938,-3.484023094177246,-2.4025800228118896,-3.630216598510742,True,False,True,False,False,True,google/gemma-2b,
These hypotheses embarrass Dennis.,These hypotheses embarrasses Dennis.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,8,207,paired,-50.5584716796875,-52.68621063232422,True,-2.2309865951538086,-3.232532501220703,-2.2636165618896484,-3.372281551361084,True,False,True,False,False,True,google/gemma-2b,
Carol works with Monica.,Carol work with Monica.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,335,208,paired,-36.05210876464844,-42.03280258178711,True,-2.2192602157592773,-3.282968521118164,-2.2355306148529053,-3.2016549110412598,True,True,True,False,False,True,google/gemma-2b,
These hamsters ascend that ladder.,These hamsters ascends that ladder.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,917,209,paired,-46.13642883300781,-51.98074722290039,True,-2.2955775260925293,-3.442676305770874,-2.3358089923858643,-3.509805679321289,True,False,True,False,False,True,google/gemma-2b,
The adults weren't describing Elaine.,The adult weren't describing Elaine.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,856,210,paired,-50.73495101928711,-56.23583221435547,True,-2.2756171226501465,-3.571826696395874,-2.2840638160705566,-3.534895658493042,True,True,True,False,False,True,google/gemma-2b,
The story about the Lutherans doesn't sound like Wayne.,The story about the Lutherans don't sound like Wayne.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,138,211,paired,-60.476806640625,-63.27118682861328,True,-2.0744717121124268,-2.9836831092834473,-2.0894393920898438,-3.048229217529297,True,False,True,False,False,True,google/gemma-2b,
The hypothesis is worrying Stacy.,The hypotheses is worrying Stacy.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,562,212,paired,-46.31625747680664,-50.99711608886719,True,-2.2914187908172607,-3.348540782928467,-2.318251371383667,-3.4337961673736572,True,False,True,False,False,True,google/gemma-2b,
The shows about Spain do aggravate Christina.,The shows about Spain does aggravate Christina.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,75,213,paired,-63.74372863769531,-67.33338165283203,True,-2.3251495361328125,-3.7246150970458984,-2.3371474742889404,-3.717756986618042,True,True,True,False,False,True,google/gemma-2b,
The guys that remembered Phillip haven't thought about who marry.,The guys that remembered Phillip hasn't thought about who marry.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,354,214,paired,-83.11621856689453,-85.62925720214844,True,-2.154269218444824,-3.381131172180176,-2.170142412185669,-3.392651081085205,True,False,True,False,False,True,google/gemma-2b,
The friends of Raymond don't imagine Robert hadn't compelled Denise to wear those scarves.,The friends of Raymond doesn't imagine Robert hadn't compelled Denise to wear those scarves.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,554,215,paired,-101.39720916748047,-107.1747055053711,True,-2.4114444255828857,-3.799921751022339,-2.4669957160949707,-3.8597359657287598,True,False,True,False,False,True,google/gemma-2b,
This driver that praises most ladies has practiced.,This driver that praises most ladies have practiced.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,599,216,paired,-70.20552062988281,-71.06878662109375,True,-2.2689120769500732,-3.315429925918579,-2.292140007019043,-3.3855180740356445,True,False,True,False,False,True,google/gemma-2b,
Sabrina is disgusting many waitresses.,Sabrina were disgusting many waitresses.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,428,217,paired,-51.888572692871094,-56.915706634521484,True,-2.33915114402771,-3.578307628631592,-2.3294312953948975,-3.544127941131592,False,True,True,False,False,True,google/gemma-2b,
Some person grins.,Some person grin.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,916,218,paired,-37.08055877685547,-38.24478530883789,True,-2.3134071826934814,-3.3691396713256836,-2.284224271774292,-3.2396464347839355,False,True,True,False,False,True,google/gemma-2b,
This boy who could investigate the Clintons isn't talking.,This boy who could investigate the Clintons aren't talking.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,498,219,paired,-66.21029663085938,-69.51606750488281,True,-2.111290216445923,-3.2116825580596924,-2.1140036582946777,-3.211092710494995,True,True,True,False,False,True,google/gemma-2b,
The adults that should complain about Marie are buying some school.,The adults that should complain about Marie was buying some school.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,124,220,paired,-81.51802062988281,-84.20874786376953,True,-2.09700083732605,-3.1307826042175293,-2.144986152648926,-3.194878339767456,True,False,True,False,False,True,google/gemma-2b,
Amelia isn't taking steak.,Amelia weren't taking steak.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,371,221,paired,-43.027523040771484,-49.991600036621094,True,-2.25714111328125,-3.533663034439087,-2.2442727088928223,-3.4472057819366455,False,True,True,False,False,True,google/gemma-2b,
The children are debating.,The child are debating.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,567,222,paired,-29.753509521484375,-38.55463409423828,True,-2.2955594062805176,-3.3174493312835693,-2.3150861263275146,-3.3579015731811523,True,False,True,False,False,True,google/gemma-2b,
Some lady that leaves the Lutherans blinks.,Some lady that leaves the Lutherans blink.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,165,223,paired,-69.82943725585938,-68.603515625,False,-2.192474126815796,-3.2589995861053467,-2.1847176551818848,-3.2170352935791016,False,True,True,False,False,True,google/gemma-2b,
That teacher that can reference a lot of adults protests.,That teacher that can reference a lot of adults protest.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,512,224,paired,-74.17733001708984,-75.7025375366211,True,-2.152820348739624,-3.096036672592163,-2.156928777694702,-3.093778133392334,True,True,True,False,False,True,google/gemma-2b,
Some actors who criticized Cynthia haven't passed Spain.,Some actors who criticized Cynthia hasn't passed Spain.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,86,225,paired,-80.23746490478516,-77.64266204833984,False,-2.376757860183716,-3.776655673980713,-2.415264844894409,-3.801392078399658,True,False,True,False,False,True,google/gemma-2b,
These waiters examine a play.,These waiters examines a play.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,169,226,paired,-46.31635284423828,-48.42649841308594,True,-2.15224552154541,-3.075289726257324,-2.1726109981536865,-3.070143461227417,True,True,True,False,False,True,google/gemma-2b,
Universities that shouldn't distract Karla have embarrassed Lucille.,Universities that shouldn't distract Karla has embarrassed Lucille.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,713,227,paired,-89.48565673828125,-88.57376861572266,False,-2.3342537879943848,-3.526463508605957,-2.3863131999969482,-3.54716420173645,True,False,True,False,False,True,google/gemma-2b,
Sally boasts about all pedestrians.,Sally boast about all pedestrians.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,562,228,paired,-51.18693923950195,-54.28582000732422,True,-2.2411746978759766,-3.4251840114593506,-2.2566184997558594,-3.4161415100097656,True,True,True,False,False,True,google/gemma-2b,
Every hypothesis was distracting Leslie.,Every hypothesis were distracting Leslie.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,263,229,paired,-58.118492126464844,-62.414100646972656,True,-2.395005226135254,-3.4450323581695557,-2.4082143306732178,-3.4308242797851562,True,True,True,False,False,True,google/gemma-2b,
Carl has skated around every closet.,Carl have skated around every closet.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,651,230,paired,-47.66313934326172,-54.62542724609375,True,-2.2321574687957764,-3.410534381866455,-2.256457567214966,-3.46640944480896,True,False,True,False,False,True,google/gemma-2b,
Cacti waste away.,Cacti wastes away.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,570,231,paired,-35.07923126220703,-37.86020278930664,True,-2.0503673553466797,-2.837918281555176,-2.084259033203125,-2.9254040718078613,True,False,True,False,False,True,google/gemma-2b,
Some waitresses reference some adult.,Some waitresses references some adult.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,373,232,paired,-56.28521728515625,-56.5358772277832,True,-2.210977792739868,-3.3774943351745605,-2.2199161052703857,-3.3902618885040283,True,False,True,False,False,True,google/gemma-2b,
The brochures about Monet have fallen.,The brochures about Monet has fallen.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,551,233,paired,-49.922489166259766,-55.040714263916016,True,-2.1674110889434814,-3.4390602111816406,-2.2125072479248047,-3.5247626304626465,True,False,True,False,False,True,google/gemma-2b,
This man disappears.,This man disappear.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,55,234,paired,-28.0925235748291,-32.289146423339844,True,-2.2243337631225586,-3.405945062637329,-2.2727601528167725,-3.4278409481048584,True,False,True,False,False,True,google/gemma-2b,
Caroline is arriving at every movie theater.,Caroline are arriving at every movie theater.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,336,235,paired,-51.87944030761719,-53.472511291503906,True,-2.170229911804199,-3.4333078861236572,-2.211435556411743,-3.4616212844848633,True,False,True,False,False,True,google/gemma-2b,
The men have admired Ronald.,The man have admired Ronald.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,11,236,paired,-44.77355194091797,-49.07328796386719,True,-2.2389607429504395,-3.228393316268921,-2.2162582874298096,-3.165980815887451,False,True,True,False,False,True,google/gemma-2b,
Some child hasn't bored April.,Some child haven't bored April.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,651,237,paired,-56.59425354003906,-56.723236083984375,True,-2.4623475074768066,-3.8361778259277344,-2.4916837215423584,-3.9124679565429688,True,False,True,False,False,True,google/gemma-2b,
The birds haven't confused Heidi.,The bird haven't confused Heidi.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,967,238,paired,-49.28913879394531,-59.14848709106445,True,-2.3995110988616943,-3.7344741821289062,-2.4105498790740967,-3.780993700027466,True,False,True,False,False,True,google/gemma-2b,
The actress sneezes.,The actresses sneezes.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,952,239,paired,-31.92621421813965,-40.97407531738281,True,-2.1258883476257324,-3.028190851211548,-2.147881269454956,-3.1002371311187744,True,False,True,False,False,True,google/gemma-2b,
The oxen climb up hills.,The ox climb up hills.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,993,240,paired,-38.253849029541016,-39.991455078125,True,-2.2013564109802246,-3.3396520614624023,-2.2703866958618164,-3.364858627319336,True,False,True,False,False,True,google/gemma-2b,
The doctor is firing Victoria.,The doctors is firing Victoria.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,995,241,paired,-41.26007843017578,-50.37279510498047,True,-2.1149401664733887,-3.1846165657043457,-2.12984037399292,-3.1693859100341797,True,True,True,False,False,True,google/gemma-2b,
Those stimuli weren't wasting away.,Those stimuli wasn't wasting away.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,868,242,paired,-46.50474548339844,-52.051658630371094,True,-2.166297435760498,-3.2306082248687744,-2.2187016010284424,-3.3042144775390625,True,False,True,False,False,True,google/gemma-2b,
The newspaper articles about Monet disappear.,The newspaper articles about Monet disappears.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,438,243,paired,-48.55602264404297,-53.96778869628906,True,-2.105405807495117,-3.5035321712493896,-2.1273787021636963,-3.530266046524048,True,False,True,False,False,True,google/gemma-2b,
