good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
This waiter doesn't listen to a lot of old fathers of and those associations should listen to a few.,This waiter doesn't listen to a lot of fathers of and those associations should listen to a few old.,syntax,ellipsis,ellipsis_n_bar_1,944,150,paired,-112.29407501220703,-115.55043029785156,True,-1.8367176055908203,-2.1187562942504883,-1.9264564514160156,-2.0013608932495117,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
All analyses are anticipating it to be not so nice that Theresa hadn't painted.,All analyses commission it to be not so nice that Theresa hadn't painted.,syntax_semantics,control_raising,expletive_it_object_raising,652,151,paired,-106.20222473144531,-103.63085174560547,False,-1.765559196472168,-1.8970184326171875,-1.8997936248779297,-1.9021949768066406,True,False,True,False,False,True,mistralai/Mistral-7B-v0.1,
Clyde isn't hard work to listen to.,Clyde isn't apt to listen to.,syntax_semantics,control_raising,tough_vs_raising_1,862,152,paired,-47.66947937011719,-51.09517288208008,True,-1.7431983947753906,-2.236135482788086,-1.889998435974121,-1.9703588485717773,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
There weren't bound to be many computers boring Tara.,There weren't excited to be many computers boring Tara.,syntax_semantics,control_raising,existential_there_subject_raising,766,153,paired,-71.05268859863281,-83.72927856445312,True,-1.705174446105957,-2.160390853881836,-1.9943275451660156,-1.8544645309448242,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Stephen predicted there to be some cats coming here.,Stephen badgers there to be some cats coming here.,syntax_semantics,control_raising,existential_there_object_raising,120,154,paired,-62.42979431152344,-72.32066345214844,True,-1.727971076965332,-1.9921436309814453,-2.2799415588378906,-1.5662755966186523,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Kirsten finds it to be not so bad that Regina had entreated Ella to spin around.,Kirsten wasn't begging it to be not so bad that Regina had entreated Ella to spin around.,syntax_semantics,control_raising,expletive_it_object_raising,447,155,paired,-98.77053833007812,-117.63117980957031,True,-1.9052085876464844,-2.1391220092773438,-1.8440475463867188,-1.9479637145996094,False,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
Some documentaries are about to shock Carmen.,Some documentaries are enjoyable to shock Carmen.,syntax_semantics,control_raising,tough_vs_raising_2,633,156,paired,-56.08625030517578,-61.464115142822266,True,-1.4433355331420898,-2.2123889923095703,-1.6937713623046875,-1.7331256866455078,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
Kenneth's mother isn't apt to go fishing.,Kenneth's mother isn't easy to go fishing.,syntax_semantics,control_raising,tough_vs_raising_2,265,157,paired,-54.24807357788086,-55.84782028198242,True,-1.5517072677612305,-2.1866283416748047,-1.8344459533691406,-1.753767967224121,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Valerie preferred it to be funny that people walk through that hospital.,Valerie has spurred it to be funny that people walk through that hospital.,syntax_semantics,control_raising,expletive_it_object_raising,581,158,paired,-83.25194549560547,-89.27430725097656,True,-1.5858793258666992,-1.945328712463379,-1.8297367095947266,-1.7050971984863281,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Sherry judges it to be expected that Eric has loved every man.,Sherry was requiring it to be expected that Eric has loved every man.,syntax_semantics,control_raising,expletive_it_object_raising,582,159,paired,-86.6902084350586,-90.58435821533203,True,-1.5677556991577148,-2.0138540267944336,-1.9214763641357422,-1.575265884399414,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Marie predicted it to be nice that Sandra might complain about Sonia.,Marie required it to be nice that Sandra might complain about Sonia.,syntax_semantics,control_raising,expletive_it_object_raising,628,160,paired,-86.79594421386719,-88.26342010498047,True,-1.6939926147460938,-1.8405656814575195,-1.8652677536010742,-1.6910572052001953,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Tonya's granddaughter isn't likely to annoy Julia.,Tonya's granddaughter isn't enjoyable to annoy Julia.,syntax_semantics,control_raising,tough_vs_raising_2,868,161,paired,-66.37287139892578,-75.01637268066406,True,-1.426060676574707,-2.254916191101074,-1.8952312469482422,-1.5481090545654297,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Waitresses had found it to be not so obvious that Marcus learned who wouldn't escape.,Waitresses pressed it to be not so obvious that Marcus learned who wouldn't escape.,syntax_semantics,control_raising,expletive_it_object_raising,133,162,paired,-107.78782653808594,-112.13345336914062,True,-1.7663345336914062,-1.9183320999145508,-1.8325071334838867,-1.9451465606689453,True,False,True,False,False,True,mistralai/Mistral-7B-v0.1,
There seemed to be a cafe disappearing.,There plans to be a cafe disappearing.,syntax_semantics,control_raising,existential_there_subject_raising,320,163,paired,-45.315277099609375,-56.99201202392578,True,-1.5536308288574219,-2.0438127517700195,-2.5064706802368164,-1.5106096267700195,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Regina wasn't difficult to reveal.,Regina wasn't soon to reveal.,syntax_semantics,control_raising,tough_vs_raising_1,941,164,paired,-45.45140838623047,-48.818626403808594,True,-1.729318618774414,-2.0146360397338867,-1.714930534362793,-1.9898176193237305,False,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
The Impressionists might expect there to be a lot of mothers of Vanessa walking through the rivers.,The Impressionists might beg there to be a lot of mothers of Vanessa walking through the rivers.,syntax_semantics,control_raising,existential_there_object_raising,243,165,paired,-107.7582015991211,-116.48448181152344,True,-1.6088981628417969,-2.0082321166992188,-1.9339981079101562,-1.692753791809082,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
A screen wasn't hard work to conceal.,A screen wasn't unlikely to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,307,166,paired,-54.83454895019531,-55.771278381347656,True,-1.633498191833496,-2.0510663986206055,-1.753676414489746,-2.029024124145508,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
Winston Churchill's oncologists are exciting to work with.,Winston Churchill's oncologists are about to work with.,syntax_semantics,control_raising,tough_vs_raising_1,660,167,paired,-62.05758285522461,-64.67915344238281,True,-1.8651752471923828,-1.7646293640136719,-1.4911794662475586,-2.1211957931518555,False,False,False,False,False,False,mistralai/Mistral-7B-v0.1,
The Impressionists found there to be a person smiling.,The Impressionists asked there to be a person smiling.,syntax_semantics,control_raising,existential_there_object_raising,256,168,paired,-60.8404541015625,-60.87760543823242,True,-1.6368751525878906,-1.7926111221313477,-1.8346576690673828,-1.6496591567993164,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Chad judged it to be not so important that the painting looks like Paula.,Chad asked it to be not so important that the painting looks like Paula.,syntax_semantics,control_raising,expletive_it_object_raising,924,169,paired,-79.61150360107422,-82.51817321777344,True,-1.4263629913330078,-2.0427350997924805,-1.6301050186157227,-1.828333854675293,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
The mother of Marla wasn't bound to implore Rose to confuse Peter.,The mother of Marla wasn't easy to implore Rose to confuse Peter.,syntax_semantics,control_raising,tough_vs_raising_2,275,170,paired,-98.12716674804688,-96.5169677734375,False,-1.5654668807983398,-1.9293947219848633,-1.7524547576904297,-1.7973785400390625,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
Rachelle isn't tough to reveal.,Rachelle isn't certain to reveal.,syntax_semantics,control_raising,tough_vs_raising_1,124,171,paired,-49.4765625,-51.2922477722168,True,-1.7956867218017578,-1.8957891464233398,-1.7178258895874023,-2.085603713989258,False,False,True,False,False,True,mistralai/Mistral-7B-v0.1,
Sheila is bound to try to walk through every hospital.,Sheila is annoying to try to walk through every hospital.,syntax_semantics,control_raising,tough_vs_raising_2,420,172,paired,-66.5245132446289,-69.98756408691406,True,-1.343693733215332,-2.1147537231445312,-1.7003288269042969,-1.7530927658081055,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
Mark had preferred there to be a report vanishing.,Mark had convinced there to be a report vanishing.,syntax_semantics,control_raising,existential_there_object_raising,802,173,paired,-64.92584991455078,-69.35355377197266,True,-1.7599411010742188,-1.7554922103881836,-1.881887435913086,-1.7742300033569336,True,False,False,True,False,True,mistralai/Mistral-7B-v0.1,
Timothy wasn't likely to beg Donna to astound that university.,Timothy wasn't exciting to beg Donna to astound that university.,syntax_semantics,control_raising,tough_vs_raising_2,33,174,paired,-87.05305480957031,-94.9856185913086,True,-1.8448705673217773,-1.9997844696044922,-2.0403785705566406,-1.7304601669311523,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Candice hasn't anticipated there to be few cats distracting Kathleen.,Candice hasn't commanded there to be few cats distracting Kathleen.,syntax_semantics,control_raising,existential_there_object_raising,651,175,paired,-91.66947174072266,-94.1476821899414,True,-1.8797187805175781,-2.055670738220215,-1.9070682525634766,-2.0016136169433594,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
There happened to be a banana looking like these pictures.,There continues to be a banana looking like these pictures.,syntax_semantics,control_raising,existential_there_subject_raising,244,176,paired,-54.25762939453125,-58.029205322265625,True,-1.5088396072387695,-1.9999723434448242,-1.6766796112060547,-1.8936443328857422,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
There had seemed to be a lot of jackets shrinking.,There had intended to be a lot of jackets shrinking.,syntax_semantics,control_raising,existential_there_subject_raising,87,177,paired,-56.04182434082031,-63.221900939941406,True,-1.4337701797485352,-2.0933284759521484,-2.1988325119018555,-1.4116182327270508,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
This hospital wasn't bound to induce Dennis's classmate to love Jacqueline.,This hospital wasn't interesting to induce Dennis's classmate to love Jacqueline.,syntax_semantics,control_raising,tough_vs_raising_2,523,178,paired,-97.8580322265625,-98.84236907958984,True,-1.644120216369629,-2.1698665618896484,-1.934494972229004,-1.9081535339355469,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Sherry is annoying to reference.,Sherry is unlikely to reference.,syntax_semantics,control_raising,tough_vs_raising_1,194,179,paired,-44.85544204711914,-46.528297424316406,True,-1.6612329483032227,-1.8414039611816406,-1.6108522415161133,-1.838027000427246,False,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
Tiffany believes it to be obvious that Suzanne had appeared to hide a lot of gloves.,Tiffany commissions it to be obvious that Suzanne had appeared to hide a lot of gloves.,syntax_semantics,control_raising,expletive_it_object_raising,709,180,paired,-92.44161987304688,-103.97840881347656,True,-1.5788793563842773,-1.9988622665405273,-1.9629850387573242,-1.6469755172729492,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
A glacier is fun to bike to.,A glacier is soon to bike to.,syntax_semantics,control_raising,tough_vs_raising_1,741,181,paired,-44.139923095703125,-53.35790252685547,True,-1.4278688430786133,-2.2247018814086914,-1.7845029830932617,-1.6868524551391602,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Carl hasn't predicted it to be a shame that Denise won't wash.,Carl was compelling it to be a shame that Denise won't wash.,syntax_semantics,control_raising,expletive_it_object_raising,433,182,paired,-88.16923522949219,-84.91867065429688,False,-1.8309898376464844,-1.9723472595214844,-1.8796520233154297,-1.9228792190551758,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
Maria prefers it to be not so important that the socks are falling.,Maria won't pressure it to be not so important that the socks are falling.,syntax_semantics,control_raising,expletive_it_object_raising,977,183,paired,-76.79493713378906,-95.23580169677734,True,-1.7504816055297852,-2.025834083557129,-2.0283164978027344,-1.7047624588012695,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Beth isn't sure to push Deborah to question some child.,Beth isn't interesting to push Deborah to question some child.,syntax_semantics,control_raising,tough_vs_raising_2,825,184,paired,-82.74545288085938,-86.28531646728516,True,-1.755021095275879,-2.000971794128418,-1.7915277481079102,-1.9549665451049805,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
Walter was difficult to talk to.,Walter was soon to talk to.,syntax_semantics,control_raising,tough_vs_raising_1,646,185,paired,-32.8250617980957,-44.45547103881836,True,-1.2839269638061523,-2.724275588989258,-1.7087993621826172,-1.6827926635742188,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
All museums aren't soon to hire Phillip.,All museums aren't easy to hire Phillip.,syntax_semantics,control_raising,tough_vs_raising_2,667,186,paired,-66.50374603271484,-66.68010711669922,True,-1.7295293807983398,-1.886082649230957,-1.8159971237182617,-1.880472183227539,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
Carl's friends weren't soon to think about who hasn't taken a box.,Carl's friends weren't interesting to think about who hasn't taken a box.,syntax_semantics,control_raising,tough_vs_raising_2,349,187,paired,-88.55386352539062,-89.18952178955078,True,-1.6865606307983398,-1.8405447006225586,-1.8350696563720703,-1.7372751235961914,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Naomi hasn't believed there to be a popsicle evaporating.,Naomi hasn't induced there to be a popsicle evaporating.,syntax_semantics,control_raising,existential_there_object_raising,669,188,paired,-83.5029296875,-87.26172637939453,True,-1.9158611297607422,-1.8277807235717773,-1.8863410949707031,-1.7104244232177734,False,True,False,True,False,True,mistralai/Mistral-7B-v0.1,
Noah had considered there to be a unicycle boring Connie.,Noah had dared there to be a unicycle boring Connie.,syntax_semantics,control_raising,existential_there_object_raising,753,189,paired,-85.1671142578125,-85.12029266357422,False,-1.7107410430908203,-1.8438081741333008,-1.8325471878051758,-1.7387161254882812,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Marcus will discover there to be few bikes wasting away.,Marcus will beg there to be few bikes wasting away.,syntax_semantics,control_raising,existential_there_object_raising,283,190,paired,-80.77709197998047,-85.61747741699219,True,-1.81488037109375,-1.8137845993041992,-2.061944007873535,-1.7311649322509766,True,True,False,True,False,True,mistralai/Mistral-7B-v0.1,
Melissa was likely to learn who isn't requiring Harvard University to work with Sheila.,Melissa was tough to learn who isn't requiring Harvard University to work with Sheila.,syntax_semantics,control_raising,tough_vs_raising_2,301,191,paired,-107.40739440917969,-107.21759033203125,False,-1.6780767440795898,-1.9891376495361328,-1.9112348556518555,-1.829996109008789,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
James's spouse isn't unlikely to require Larry to grin.,James's spouse isn't hard work to require Larry to grin.,syntax_semantics,control_raising,tough_vs_raising_2,708,192,paired,-83.64795684814453,-85.87867736816406,True,-1.7272491455078125,-1.8378686904907227,-1.7247982025146484,-1.7939586639404297,False,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
Monet is annoying to respect.,Monet is about to respect.,syntax_semantics,control_raising,tough_vs_raising_1,179,193,paired,-45.2122802734375,-42.198883056640625,False,-1.789499282836914,-1.7550668716430664,-1.8871078491210938,-1.6347827911376953,True,True,False,True,False,True,mistralai/Mistral-7B-v0.1,
Every child isn't bound to see these peppers.,Every child isn't hard work to see these peppers.,syntax_semantics,control_raising,tough_vs_raising_2,666,194,paired,-58.982330322265625,-68.55472564697266,True,-1.660430908203125,-2.138373374938965,-1.9683656692504883,-1.901747703552246,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
There weren't likely to be a lot of essays embarrassing Karla.,There weren't able to be a lot of essays embarrassing Karla.,syntax_semantics,control_raising,existential_there_subject_raising,657,195,paired,-75.26229858398438,-78.06822967529297,True,-1.7075080871582031,-2.3663549423217773,-1.9915523529052734,-1.9481992721557617,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
James was pleasant to reference.,James was apt to reference.,syntax_semantics,control_raising,tough_vs_raising_1,115,196,paired,-42.04237365722656,-44.548828125,True,-1.7299747467041016,-1.8106203079223633,-1.5923147201538086,-1.912796974182129,False,False,True,False,False,True,mistralai/Mistral-7B-v0.1,
Bruce's teachers need there to be a cat waking up.,Bruce's teachers ordered there to be a cat waking up.,syntax_semantics,control_raising,existential_there_object_raising,938,197,paired,-71.22074127197266,-74.44734191894531,True,-1.6443099975585938,-1.998356819152832,-1.8808612823486328,-1.8571319580078125,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
That waitress's plumbers aren't needing there to be a spotlight darkening.,That waitress's plumbers aren't prodding there to be a spotlight darkening.,syntax_semantics,control_raising,existential_there_object_raising,780,198,paired,-102.57605743408203,-108.21118927001953,True,-1.99322509765625,-1.8109855651855469,-1.887507438659668,-1.9591102600097656,False,False,False,False,False,False,mistralai/Mistral-7B-v0.1,
There were threatening to be fewer than three drivers appearing.,There were liking to be fewer than three drivers appearing.,syntax_semantics,control_raising,existential_there_subject_raising,728,199,paired,-61.776161193847656,-66.55938720703125,True,-1.7909927368164062,-1.860250473022461,-1.9972038269042969,-1.6378631591796875,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
There are looking to be icicles falling.,There are intending to be icicles falling.,syntax_semantics,control_raising,existential_there_subject_raising,760,200,paired,-47.669212341308594,-51.60921096801758,True,-1.7730674743652344,-1.8930425643920898,-1.8652534484863281,-1.7625226974487305,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
The child descends this slope.,The children descends this slope.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,719,201,paired,-41.55693054199219,-45.156864166259766,True,-1.505436897277832,-2.1289854049682617,-2.3996448516845703,-1.4620294570922852,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Those geese are waking up.,Those geese was waking up.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,899,202,paired,-33.10595703125,-43.91455841064453,True,-1.3059797286987305,-2.787289619445801,-2.409123420715332,-1.4412851333618164,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
The grandson of all adults has worried Walter.,The grandson of all adults have worried Walter.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,756,203,paired,-64.492919921875,-67.29888916015625,True,-1.5414104461669922,-2.297832489013672,-2.603997230529785,-1.5013093948364258,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
The daughter of all girls hasn't forgotten what was vaporizing.,The daughter of all girls haven't forgotten what was vaporizing.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,327,204,paired,-76.58545684814453,-78.38839721679688,True,-1.7729730606079102,-2.270453453063965,-2.3584957122802734,-1.6906805038452148,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
This student that disturbed the Borgias has smiled.,This student that disturbed the Borgias have smiled.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,359,205,paired,-74.86944580078125,-78.0831069946289,True,-1.4028377532958984,-2.233144760131836,-2.5346879959106445,-1.364638328552246,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Oxen disturb April.,Oxen disturbs April.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,863,206,paired,-46.18083190917969,-48.32923889160156,True,-1.4913129806518555,-2.2237510681152344,-3.1748971939086914,-1.342829704284668,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
These hypotheses embarrass Dennis.,These hypotheses embarrasses Dennis.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,8,207,paired,-50.45811462402344,-54.97333526611328,True,-1.3546886444091797,-2.7124929428100586,-2.3195085525512695,-1.3861188888549805,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Carol works with Monica.,Carol work with Monica.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,335,208,paired,-35.206214904785156,-41.10429000854492,True,-1.3769292831420898,-2.4528722763061523,-2.6176576614379883,-1.3344860076904297,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
These hamsters ascend that ladder.,These hamsters ascends that ladder.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,917,209,paired,-48.05047607421875,-54.807586669921875,True,-1.5753564834594727,-2.138669967651367,-3.3733291625976562,-1.2870588302612305,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
The adults weren't describing Elaine.,The adult weren't describing Elaine.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,856,210,paired,-53.78313446044922,-59.09920120239258,True,-1.3389835357666016,-2.4788455963134766,-2.254701614379883,-1.5382308959960938,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
The story about the Lutherans doesn't sound like Wayne.,The story about the Lutherans don't sound like Wayne.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,138,211,paired,-60.72836685180664,-65.15103912353516,True,-1.3427925109863281,-2.610179901123047,-2.154242515563965,-1.5448408126831055,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
The hypothesis is worrying Stacy.,The hypotheses is worrying Stacy.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,562,212,paired,-48.179847717285156,-52.96146774291992,True,-1.5673694610595703,-2.0414609909057617,-2.8053274154663086,-1.4097375869750977,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
The shows about Spain do aggravate Christina.,The shows about Spain does aggravate Christina.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,75,213,paired,-66.18976593017578,-69.9405746459961,True,-1.6733818054199219,-2.041445732116699,-2.507740020751953,-1.4990100860595703,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
The guys that remembered Phillip haven't thought about who marry.,The guys that remembered Phillip hasn't thought about who marry.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,354,214,paired,-82.62189483642578,-83.14892578125,True,-1.805455207824707,-1.9645462036132812,-2.284886360168457,-1.6735811233520508,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
The friends of Raymond don't imagine Robert hadn't compelled Denise to wear those scarves.,The friends of Raymond doesn't imagine Robert hadn't compelled Denise to wear those scarves.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,554,215,paired,-106.63082122802734,-110.98989868164062,True,-1.5131502151489258,-2.108976364135742,-2.172305107116699,-1.586669921875,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
This driver that praises most ladies has practiced.,This driver that praises most ladies have practiced.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,599,216,paired,-72.66279602050781,-72.60010528564453,False,-1.5005979537963867,-2.2158079147338867,-2.649995803833008,-1.3673591613769531,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Sabrina is disgusting many waitresses.,Sabrina were disgusting many waitresses.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,428,217,paired,-55.08945083618164,-60.72271728515625,True,-1.5681180953979492,-2.1061630249023438,-2.2128419876098633,-1.5578765869140625,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Some person grins.,Some person grin.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,916,218,paired,-37.87940216064453,-38.90955352783203,True,-1.5742120742797852,-2.070265769958496,-2.563225746154785,-1.5353689193725586,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
This boy who could investigate the Clintons isn't talking.,This boy who could investigate the Clintons aren't talking.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,498,219,paired,-67.30912017822266,-72.91584014892578,True,-1.2814207077026367,-2.6379051208496094,-2.0132083892822266,-1.7250185012817383,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
The adults that should complain about Marie are buying some school.,The adults that should complain about Marie was buying some school.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,124,220,paired,-85.43077850341797,-85.95819854736328,True,-1.5658807754516602,-2.0282630920410156,-2.4003286361694336,-1.3609113693237305,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Amelia isn't taking steak.,Amelia weren't taking steak.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,371,221,paired,-47.27619934082031,-50.61659622192383,True,-1.5412683486938477,-2.3961963653564453,-2.3929052352905273,-1.5562515258789062,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
The children are debating.,The child are debating.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,567,222,paired,-29.170522689819336,-38.668861389160156,True,-1.4539518356323242,-2.362262725830078,-2.5581798553466797,-1.2715692520141602,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Some lady that leaves the Lutherans blinks.,Some lady that leaves the Lutherans blink.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,165,223,paired,-66.75255584716797,-69.58941650390625,True,-1.869816780090332,-1.6084976196289062,-2.2271509170532227,-1.4899959564208984,True,True,False,True,False,True,mistralai/Mistral-7B-v0.1,
That teacher that can reference a lot of adults protests.,That teacher that can reference a lot of adults protest.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,512,224,paired,-77.7642822265625,-81.49807739257812,True,-1.9200267791748047,-1.6837701797485352,-2.488321304321289,-1.5127067565917969,True,True,False,True,False,True,mistralai/Mistral-7B-v0.1,
Some actors who criticized Cynthia haven't passed Spain.,Some actors who criticized Cynthia hasn't passed Spain.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,86,225,paired,-82.02291870117188,-80.12260437011719,False,-1.526616096496582,-2.1689233779907227,-2.1410322189331055,-1.6841402053833008,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
These waiters examine a play.,These waiters examines a play.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,169,226,paired,-46.46571731567383,-52.760841369628906,True,-1.5019292831420898,-2.23769474029541,-3.31170654296875,-1.3572320938110352,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Universities that shouldn't distract Karla have embarrassed Lucille.,Universities that shouldn't distract Karla has embarrassed Lucille.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,713,227,paired,-97.45977020263672,-94.42581939697266,False,-1.55072021484375,-2.3283157348632812,-2.073944091796875,-1.7563495635986328,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Sally boasts about all pedestrians.,Sally boast about all pedestrians.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,562,228,paired,-53.187660217285156,-55.96900177001953,True,-1.4730281829833984,-1.9181699752807617,-3.213332176208496,-1.0056066513061523,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Every hypothesis was distracting Leslie.,Every hypothesis were distracting Leslie.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,263,229,paired,-52.813133239746094,-60.614681243896484,True,-1.5224761962890625,-2.201951026916504,-3.0821456909179688,-1.256779670715332,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Carl has skated around every closet.,Carl have skated around every closet.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,651,230,paired,-53.544090270996094,-59.52796936035156,True,-1.3137884140014648,-2.7074060440063477,-2.8021373748779297,-1.293126106262207,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Cacti waste away.,Cacti wastes away.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,570,231,paired,-34.32856750488281,-34.21764373779297,False,-1.5082635879516602,-2.261815071105957,-2.172919273376465,-1.6327123641967773,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
Some waitresses reference some adult.,Some waitresses references some adult.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,373,232,paired,-56.886566162109375,-59.66023254394531,True,-1.639634132385254,-1.9618167877197266,-1.8243865966796875,-1.7821769714355469,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
The brochures about Monet have fallen.,The brochures about Monet has fallen.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,551,233,paired,-49.32647705078125,-54.169776916503906,True,-1.4020099639892578,-2.459986686706543,-2.5914697647094727,-1.4019384384155273,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
This man disappears.,This man disappear.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,55,234,paired,-27.658187866210938,-32.91716766357422,True,-1.4992637634277344,-2.108588218688965,-2.45810604095459,-1.3817148208618164,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
