good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
Kenneth's mother isn't apt to go fishing.,Kenneth's mother isn't easy to go fishing.,syntax_semantics,control_raising,tough_vs_raising_2,265,157,paired,-42.72720718383789,-43.77134323120117,True,-1.375335693359375,-1.9395313262939453,-1.3653907775878906,-1.9043359756469727,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Valerie preferred it to be funny that people walk through that hospital.,Valerie has spurred it to be funny that people walk through that hospital.,syntax_semantics,control_raising,expletive_it_object_raising,581,158,paired,-71.10894012451172,-80.32164001464844,True,-1.6806669235229492,-2.2507429122924805,-1.6018037796020508,-2.041950225830078,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Sherry judges it to be expected that Eric has loved every man.,Sherry was requiring it to be expected that Eric has loved every man.,syntax_semantics,control_raising,expletive_it_object_raising,582,159,paired,-82.86225891113281,-86.72698974609375,True,-1.579336166381836,-2.062241554260254,-1.5068435668945312,-1.9904241561889648,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Marie predicted it to be nice that Sandra might complain about Sonia.,Marie required it to be nice that Sandra might complain about Sonia.,syntax_semantics,control_raising,expletive_it_object_raising,628,160,paired,-78.52871704101562,-69.89926147460938,False,-1.3613004684448242,-1.897883415222168,-1.3622236251831055,-1.956049919128418,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Tonya's granddaughter isn't likely to annoy Julia.,Tonya's granddaughter isn't enjoyable to annoy Julia.,syntax_semantics,control_raising,tough_vs_raising_2,868,161,paired,-51.158721923828125,-61.215110778808594,True,-1.3964653015136719,-1.903787612915039,-1.3897285461425781,-1.9528999328613281,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Waitresses had found it to be not so obvious that Marcus learned who wouldn't escape.,Waitresses pressed it to be not so obvious that Marcus learned who wouldn't escape.,syntax_semantics,control_raising,expletive_it_object_raising,133,162,paired,-91.46375274658203,-94.86941528320312,True,-1.5375070571899414,-2.047271728515625,-1.584294319152832,-2.121493339538574,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
There seemed to be a cafe disappearing.,There plans to be a cafe disappearing.,syntax_semantics,control_raising,existential_there_subject_raising,320,163,paired,-41.8597297668457,-45.75557327270508,True,-1.4556913375854492,-1.806595802307129,-1.5195093154907227,-1.9031829833984375,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Regina wasn't difficult to reveal.,Regina wasn't soon to reveal.,syntax_semantics,control_raising,tough_vs_raising_1,941,164,paired,-35.51278305053711,-37.7650260925293,True,-1.294571876525879,-1.593332290649414,-1.3465690612792969,-1.701920509338379,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The Impressionists might expect there to be a lot of mothers of Vanessa walking through the rivers.,The Impressionists might beg there to be a lot of mothers of Vanessa walking through the rivers.,syntax_semantics,control_raising,existential_there_object_raising,243,165,paired,-95.41880798339844,-108.32759094238281,True,-1.587606430053711,-2.0989885330200195,-1.5464439392089844,-2.083780288696289,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
A screen wasn't hard work to conceal.,A screen wasn't unlikely to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,307,166,paired,-47.45263671875,-48.15826416015625,True,-1.267167091369629,-1.5979948043823242,-1.2911882400512695,-1.6871461868286133,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Winston Churchill's oncologists are exciting to work with.,Winston Churchill's oncologists are about to work with.,syntax_semantics,control_raising,tough_vs_raising_1,660,167,paired,-49.43776321411133,-55.08055114746094,True,-1.363551139831543,-1.5620298385620117,-1.4710683822631836,-1.7092046737670898,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The Impressionists found there to be a person smiling.,The Impressionists asked there to be a person smiling.,syntax_semantics,control_raising,existential_there_object_raising,256,168,paired,-56.218753814697266,-56.55901336669922,True,-1.5150299072265625,-2.0589418411254883,-1.473139762878418,-1.8771686553955078,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Chad judged it to be not so important that the painting looks like Paula.,Chad asked it to be not so important that the painting looks like Paula.,syntax_semantics,control_raising,expletive_it_object_raising,924,169,paired,-75.9534912109375,-82.37666320800781,True,-1.2987499237060547,-1.7788686752319336,-1.3400840759277344,-1.8301143646240234,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The mother of Marla wasn't bound to implore Rose to confuse Peter.,The mother of Marla wasn't easy to implore Rose to confuse Peter.,syntax_semantics,control_raising,tough_vs_raising_2,275,170,paired,-87.79913330078125,-91.2232894897461,True,-1.7040796279907227,-2.263747215270996,-1.6353521347045898,-2.1897335052490234,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Rachelle isn't tough to reveal.,Rachelle isn't certain to reveal.,syntax_semantics,control_raising,tough_vs_raising_1,124,171,paired,-44.065093994140625,-43.181575775146484,False,-1.2652454376220703,-1.6023588180541992,-1.3478851318359375,-1.7204742431640625,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Sheila is bound to try to walk through every hospital.,Sheila is annoying to try to walk through every hospital.,syntax_semantics,control_raising,tough_vs_raising_2,420,172,paired,-58.67802429199219,-62.93048858642578,True,-1.4905481338500977,-1.9348487854003906,-1.4837913513183594,-1.970733642578125,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Mark had preferred there to be a report vanishing.,Mark had convinced there to be a report vanishing.,syntax_semantics,control_raising,existential_there_object_raising,802,173,paired,-55.493194580078125,-54.468021392822266,False,-1.5696172714233398,-1.937082290649414,-1.5974531173706055,-1.9221668243408203,True,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Timothy wasn't likely to beg Donna to astound that university.,Timothy wasn't exciting to beg Donna to astound that university.,syntax_semantics,control_raising,tough_vs_raising_2,33,174,paired,-71.44647216796875,-81.50619506835938,True,-1.6889619827270508,-2.134335517883301,-1.7088680267333984,-2.133420944213867,True,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Candice hasn't anticipated there to be few cats distracting Kathleen.,Candice hasn't commanded there to be few cats distracting Kathleen.,syntax_semantics,control_raising,existential_there_object_raising,651,175,paired,-78.54557037353516,-83.88452911376953,True,-1.5246505737304688,-1.9199256896972656,-1.4975500106811523,-1.8803300857543945,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
There happened to be a banana looking like these pictures.,There continues to be a banana looking like these pictures.,syntax_semantics,control_raising,existential_there_subject_raising,244,176,paired,-50.865013122558594,-55.06958770751953,True,-1.2973308563232422,-1.7144536972045898,-1.3357677459716797,-1.804936408996582,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
There had seemed to be a lot of jackets shrinking.,There had intended to be a lot of jackets shrinking.,syntax_semantics,control_raising,existential_there_subject_raising,87,177,paired,-49.843841552734375,-60.834312438964844,True,-1.455759048461914,-1.8801088333129883,-1.4746904373168945,-1.9237613677978516,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
This hospital wasn't bound to induce Dennis's classmate to love Jacqueline.,This hospital wasn't interesting to induce Dennis's classmate to love Jacqueline.,syntax_semantics,control_raising,tough_vs_raising_2,523,178,paired,-88.74630737304688,-91.06998443603516,True,-1.7615060806274414,-2.3610763549804688,-1.65960693359375,-2.2300682067871094,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Sherry is annoying to reference.,Sherry is unlikely to reference.,syntax_semantics,control_raising,tough_vs_raising_1,194,179,paired,-42.0970344543457,-39.23515319824219,False,-1.4446115493774414,-1.6375961303710938,-1.5633697509765625,-1.6830711364746094,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Tiffany believes it to be obvious that Suzanne had appeared to hide a lot of gloves.,Tiffany commissions it to be obvious that Suzanne had appeared to hide a lot of gloves.,syntax_semantics,control_raising,expletive_it_object_raising,709,180,paired,-88.76179504394531,-97.03083038330078,True,-1.6031599044799805,-2.1143131256103516,-1.6778030395507812,-2.265019416809082,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
A glacier is fun to bike to.,A glacier is soon to bike to.,syntax_semantics,control_raising,tough_vs_raising_1,741,181,paired,-39.30353927612305,-46.719295501708984,True,-1.3515510559082031,-1.6469917297363281,-1.440028190612793,-1.7921791076660156,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Carl hasn't predicted it to be a shame that Denise won't wash.,Carl was compelling it to be a shame that Denise won't wash.,syntax_semantics,control_raising,expletive_it_object_raising,433,182,paired,-78.18067932128906,-75.73995208740234,False,-1.780172348022461,-2.394916534423828,-1.6381139755249023,-2.244913101196289,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Maria prefers it to be not so important that the socks are falling.,Maria won't pressure it to be not so important that the socks are falling.,syntax_semantics,control_raising,expletive_it_object_raising,977,183,paired,-65.75923919677734,-82.26316833496094,True,-1.645059585571289,-2.2944812774658203,-1.6758785247802734,-2.2022218704223633,True,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Beth isn't sure to push Deborah to question some child.,Beth isn't interesting to push Deborah to question some child.,syntax_semantics,control_raising,tough_vs_raising_2,825,184,paired,-72.93840789794922,-80.1683578491211,True,-1.231496810913086,-1.7206439971923828,-1.255136489868164,-1.6991386413574219,True,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Walter was difficult to talk to.,Walter was soon to talk to.,syntax_semantics,control_raising,tough_vs_raising_1,646,185,paired,-20.696786880493164,-33.45026397705078,True,-1.383321762084961,-1.770552635192871,-1.498739242553711,-1.9420156478881836,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
All museums aren't soon to hire Phillip.,All museums aren't easy to hire Phillip.,syntax_semantics,control_raising,tough_vs_raising_2,667,186,paired,-57.3526725769043,-53.4039192199707,False,-1.461111068725586,-2.2700366973876953,-1.3011150360107422,-2.1163673400878906,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Carl's friends weren't soon to think about who hasn't taken a box.,Carl's friends weren't interesting to think about who hasn't taken a box.,syntax_semantics,control_raising,tough_vs_raising_2,349,187,paired,-78.27832794189453,-76.69126892089844,False,-1.5668458938598633,-2.145840644836426,-1.5129585266113281,-2.0746898651123047,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Naomi hasn't believed there to be a popsicle evaporating.,Naomi hasn't induced there to be a popsicle evaporating.,syntax_semantics,control_raising,existential_there_object_raising,669,188,paired,-67.17585754394531,-70.72796630859375,True,-1.482426643371582,-1.8427257537841797,-1.4867134094238281,-1.8658981323242188,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Noah had considered there to be a unicycle boring Connie.,Noah had dared there to be a unicycle boring Connie.,syntax_semantics,control_raising,existential_there_object_raising,753,189,paired,-77.91539001464844,-81.14813232421875,True,-1.3934755325317383,-1.8348560333251953,-1.3094396591186523,-1.791128158569336,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Marcus will discover there to be few bikes wasting away.,Marcus will beg there to be few bikes wasting away.,syntax_semantics,control_raising,existential_there_object_raising,283,190,paired,-64.16088104248047,-75.07830047607422,True,-1.4749374389648438,-1.840188980102539,-1.4493865966796875,-1.8297042846679688,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Melissa was likely to learn who isn't requiring Harvard University to work with Sheila.,Melissa was tough to learn who isn't requiring Harvard University to work with Sheila.,syntax_semantics,control_raising,tough_vs_raising_2,301,191,paired,-96.3445053100586,-95.38919830322266,False,-1.4912166595458984,-2.11037540435791,-1.4971818923950195,-2.044325828552246,True,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
James's spouse isn't unlikely to require Larry to grin.,James's spouse isn't hard work to require Larry to grin.,syntax_semantics,control_raising,tough_vs_raising_2,708,192,paired,-68.3930892944336,-79.86791229248047,True,-1.4379854202270508,-2.0059900283813477,-1.4418354034423828,-1.944758415222168,True,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Monet is annoying to respect.,Monet is about to respect.,syntax_semantics,control_raising,tough_vs_raising_1,179,193,paired,-36.188377380371094,-34.750892639160156,False,-1.320725440979004,-1.6874017715454102,-1.3865509033203125,-1.7184381484985352,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Every child isn't bound to see these peppers.,Every child isn't hard work to see these peppers.,syntax_semantics,control_raising,tough_vs_raising_2,666,194,paired,-50.40166091918945,-63.048927307128906,True,-1.6140632629394531,-2.2138919830322266,-1.5626897811889648,-2.188357353210449,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
There weren't likely to be a lot of essays embarrassing Karla.,There weren't able to be a lot of essays embarrassing Karla.,syntax_semantics,control_raising,existential_there_subject_raising,657,195,paired,-61.933799743652344,-70.05508422851562,True,-1.5690250396728516,-1.8999786376953125,-1.6122198104858398,-1.9608078002929688,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
James was pleasant to reference.,James was apt to reference.,syntax_semantics,control_raising,tough_vs_raising_1,115,196,paired,-33.8791618347168,-31.652973175048828,False,-1.413290023803711,-1.683028221130371,-1.3949241638183594,-1.7291498184204102,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Bruce's teachers need there to be a cat waking up.,Bruce's teachers ordered there to be a cat waking up.,syntax_semantics,control_raising,existential_there_object_raising,938,197,paired,-68.70032501220703,-69.25466918945312,True,-1.4206981658935547,-1.8724288940429688,-1.4046268463134766,-1.8726425170898438,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
That waitress's plumbers aren't needing there to be a spotlight darkening.,That waitress's plumbers aren't prodding there to be a spotlight darkening.,syntax_semantics,control_raising,existential_there_object_raising,780,198,paired,-87.35248565673828,-95.18946075439453,True,-1.4897851943969727,-2.0209455490112305,-1.5206642150878906,-2.042891502380371,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
There were threatening to be fewer than three drivers appearing.,There were liking to be fewer than three drivers appearing.,syntax_semantics,control_raising,existential_there_subject_raising,728,199,paired,-58.412017822265625,-62.6265983581543,True,-1.7695302963256836,-2.050750732421875,-1.743565559387207,-2.0999584197998047,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
There are looking to be icicles falling.,There are intending to be icicles falling.,syntax_semantics,control_raising,existential_there_subject_raising,760,200,paired,-42.79084777832031,-44.365150451660156,True,-1.6706361770629883,-1.9476776123046875,-1.6900320053100586,-2.0019006729125977,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The child descends this slope.,The children descends this slope.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,719,201,paired,-33.122894287109375,-37.95159149169922,True,-1.5283842086791992,-1.9896459579467773,-1.4580116271972656,-1.9665746688842773,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Those geese are waking up.,Those geese was waking up.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,899,202,paired,-26.043819427490234,-31.723281860351562,True,-1.4869613647460938,-1.8279695510864258,-1.5490999221801758,-1.8514728546142578,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The grandson of all adults has worried Walter.,The grandson of all adults have worried Walter.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,756,203,paired,-61.59291076660156,-64.43128967285156,True,-1.6320905685424805,-2.116901397705078,-1.609273910522461,-2.1197938919067383,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The daughter of all girls hasn't forgotten what was vaporizing.,The daughter of all girls haven't forgotten what was vaporizing.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,327,204,paired,-73.22132873535156,-72.76449584960938,False,-1.482558250427246,-1.9429912567138672,-1.5069456100463867,-1.944371223449707,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
This student that disturbed the Borgias has smiled.,This student that disturbed the Borgias have smiled.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,359,205,paired,-66.2955093383789,-69.40438842773438,True,-1.5701942443847656,-1.9972896575927734,-1.5609817504882812,-2.018857002258301,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Oxen disturb April.,Oxen disturbs April.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,863,206,paired,-36.16214370727539,-36.57684326171875,True,-1.6969690322875977,-2.0517759323120117,-1.6035947799682617,-2.0277481079101562,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
These hypotheses embarrass Dennis.,These hypotheses embarrasses Dennis.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,8,207,paired,-38.724517822265625,-45.397300720214844,True,-1.8300399780273438,-2.2195940017700195,-1.8816108703613281,-2.292980194091797,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Carol works with Monica.,Carol work with Monica.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,335,208,paired,-26.54106903076172,-28.425743103027344,True,-1.469508171081543,-1.9603328704833984,-1.4430370330810547,-1.9161224365234375,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
These hamsters ascend that ladder.,These hamsters ascends that ladder.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,917,209,paired,-37.90623092651367,-44.85045623779297,True,-1.5930547714233398,-2.057551383972168,-1.565561294555664,-2.0664281845092773,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The adults weren't describing Elaine.,The adult weren't describing Elaine.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,856,210,paired,-44.584259033203125,-49.456607818603516,True,-1.7531919479370117,-2.2310333251953125,-1.6758804321289062,-2.1488895416259766,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The story about the Lutherans doesn't sound like Wayne.,The story about the Lutherans don't sound like Wayne.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,138,211,paired,-51.509361267089844,-54.01412582397461,True,-1.4884634017944336,-2.049647331237793,-1.4430856704711914,-1.955160140991211,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The hypothesis is worrying Stacy.,The hypotheses is worrying Stacy.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,562,212,paired,-42.17099380493164,-47.33816146850586,True,-1.8731069564819336,-2.2114925384521484,-1.8231477737426758,-2.154177665710449,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The shows about Spain do aggravate Christina.,The shows about Spain does aggravate Christina.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,75,213,paired,-62.14773941040039,-66.29653930664062,True,-1.8042545318603516,-2.380764961242676,-1.7565679550170898,-2.3309450149536133,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The guys that remembered Phillip haven't thought about who marry.,The guys that remembered Phillip hasn't thought about who marry.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,354,214,paired,-75.05410766601562,-76.24762725830078,True,-1.5268774032592773,-1.9943656921386719,-1.5082035064697266,-1.9930830001831055,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The friends of Raymond don't imagine Robert hadn't compelled Denise to wear those scarves.,The friends of Raymond doesn't imagine Robert hadn't compelled Denise to wear those scarves.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,554,215,paired,-97.50889587402344,-102.24296569824219,True,-1.684316635131836,-2.158492088317871,-1.650801658630371,-2.1289443969726562,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
This driver that praises most ladies has practiced.,This driver that praises most ladies have practiced.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,599,216,paired,-69.78252410888672,-69.88905334472656,True,-1.8320722579956055,-2.3906402587890625,-1.7327051162719727,-2.292316436767578,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Sabrina is disgusting many waitresses.,Sabrina were disgusting many waitresses.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,428,217,paired,-54.40047073364258,-59.02037048339844,True,-1.6178388595581055,-1.9833621978759766,-1.7114486694335938,-2.0597782135009766,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Some person grins.,Some person grin.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,916,218,paired,-23.427888870239258,-26.430286407470703,True,-1.2310237884521484,-1.6614751815795898,-1.294809341430664,-1.7082834243774414,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
This boy who could investigate the Clintons isn't talking.,This boy who could investigate the Clintons aren't talking.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,498,219,paired,-56.99003982543945,-61.22174835205078,True,-1.5883941650390625,-1.9439163208007812,-1.5734853744506836,-1.9474678039550781,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The adults that should complain about Marie are buying some school.,The adults that should complain about Marie was buying some school.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,124,220,paired,-78.48914337158203,-79.05712890625,True,-1.4667778015136719,-1.9937725067138672,-1.498483657836914,-1.9659185409545898,True,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Amelia isn't taking steak.,Amelia weren't taking steak.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,371,221,paired,-35.32841491699219,-37.86126708984375,True,-1.5090551376342773,-1.9608306884765625,-1.6369762420654297,-2.084707260131836,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The children are debating.,The child are debating.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,567,222,paired,-25.733837127685547,-32.298728942871094,True,-1.3828935623168945,-1.8019161224365234,-1.407205581665039,-1.800724983215332,True,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Some lady that leaves the Lutherans blinks.,Some lady that leaves the Lutherans blink.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,165,223,paired,-57.97672653198242,-58.63127136230469,True,-1.4635896682739258,-1.9484338760375977,-1.446481704711914,-1.8979721069335938,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
That teacher that can reference a lot of adults protests.,That teacher that can reference a lot of adults protest.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,512,224,paired,-70.10948181152344,-70.69434356689453,True,-1.5724430084228516,-1.9835472106933594,-1.6194744110107422,-2.044743537902832,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Some actors who criticized Cynthia haven't passed Spain.,Some actors who criticized Cynthia hasn't passed Spain.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,86,225,paired,-69.33512878417969,-66.64094543457031,False,-1.686293601989746,-2.220691680908203,-1.7199382781982422,-2.23983097076416,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
These waiters examine a play.,These waiters examines a play.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,169,226,paired,-37.71033477783203,-40.06040573120117,True,-1.5732955932617188,-2.0861129760742188,-1.580134391784668,-2.089016914367676,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Universities that shouldn't distract Karla have embarrassed Lucille.,Universities that shouldn't distract Karla has embarrassed Lucille.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,713,227,paired,-81.08267211914062,-82.28771209716797,True,-1.474395751953125,-1.9902973175048828,-1.471013069152832,-1.9459800720214844,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Sally boasts about all pedestrians.,Sally boast about all pedestrians.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,562,228,paired,-49.04318618774414,-52.76948547363281,True,-1.7363548278808594,-2.1483592987060547,-1.6584863662719727,-2.0624265670776367,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Every hypothesis was distracting Leslie.,Every hypothesis were distracting Leslie.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,263,229,paired,-44.81865692138672,-49.594512939453125,True,-1.7576351165771484,-2.1880569458007812,-1.829000473022461,-2.2543888092041016,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Carl has skated around every closet.,Carl have skated around every closet.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,651,230,paired,-45.943504333496094,-44.512611389160156,False,-1.4106855392456055,-1.9152746200561523,-1.3813352584838867,-1.856241226196289,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Cacti waste away.,Cacti wastes away.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,570,231,paired,-30.101154327392578,-31.88491439819336,True,-1.4190292358398438,-1.8149681091308594,-1.4729299545288086,-1.889211654663086,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Some waitresses reference some adult.,Some waitresses references some adult.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,373,232,paired,-45.12671661376953,-48.09172058105469,True,-1.7270622253417969,-2.1602516174316406,-1.6080398559570312,-2.001084327697754,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The brochures about Monet have fallen.,The brochures about Monet has fallen.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,551,233,paired,-47.40421676635742,-52.27035140991211,True,-1.4616155624389648,-1.9897994995117188,-1.4700489044189453,-1.98309326171875,True,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
This man disappears.,This man disappear.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,55,234,paired,-20.348777770996094,-24.526073455810547,True,-1.475576400756836,-1.947209358215332,-1.465693473815918,-1.9091873168945312,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Caroline is arriving at every movie theater.,Caroline are arriving at every movie theater.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,336,235,paired,-42.505889892578125,-46.68737030029297,True,-1.3793888092041016,-1.8487577438354492,-1.3656654357910156,-1.8545169830322266,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The men have admired Ronald.,The man have admired Ronald.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,11,236,paired,-38.30040740966797,-44.29167175292969,True,-1.4844541549682617,-1.858297348022461,-1.483036994934082,-1.8601484298706055,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
Some child hasn't bored April.,Some child haven't bored April.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,651,237,paired,-45.96747589111328,-47.311309814453125,True,-1.5137920379638672,-2.05612850189209,-1.5803098678588867,-2.098682403564453,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The birds haven't confused Heidi.,The bird haven't confused Heidi.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,967,238,paired,-43.33873748779297,-47.9571533203125,True,-1.4340934753417969,-1.8691797256469727,-1.4332847595214844,-1.8401718139648438,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The actress sneezes.,The actresses sneezes.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,952,239,paired,-28.578655242919922,-33.686973571777344,True,-1.5727710723876953,-2.0583667755126953,-1.492238998413086,-1.9735870361328125,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
The oxen climb up hills.,The ox climb up hills.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,993,240,paired,-36.650489807128906,-35.904090881347656,False,-1.4289531707763672,-1.9077529907226562,-1.399714469909668,-1.9336957931518555,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
