good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
Judy is observing five out in the open nephews of and Barbara's friends aren't observing four.,Judy is observing five nephews of and Barbara's friends aren't observing four out in the open.,syntax,ellipsis,ellipsis_n_bar_1,718,145,paired,-120.07910919189453,-120.93142700195312,True,-2.9735069274902344,-2.724132537841797,-3.0174713134765625,-2.7358322143554688,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
Laurie's handymen aren't breaking one vase and Martha was breaking more brown vase.,Laurie's handymen aren't breaking one rough vase and Martha was breaking more brown.,syntax,ellipsis,ellipsis_n_bar_2,106,146,paired,-118.46883392333984,-129.76303100585938,True,-2.9840831756591797,-2.750173568725586,-3.061443328857422,-2.7517833709716797,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
Colleen's brothers impress one nephew and a lot of dancers impress a lot content nephew.,Colleen's brothers impress one exposed nephew and a lot of dancers impress a lot content.,syntax,ellipsis,ellipsis_n_bar_2,280,147,paired,-113.96045684814453,-123.00202941894531,True,-3.0918731689453125,-2.840068817138672,-3.106016159057617,-2.9142684936523438,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
All teachers research one uncertain doctor and Cheryl's colleagues research several.,All teachers research one doctor and Cheryl's colleagues research several uncertain.,syntax,ellipsis,ellipsis_n_bar_1,637,148,paired,-101.23957824707031,-103.208740234375,True,-2.543863296508789,-2.4565200805664062,-2.7862071990966797,-2.6083812713623047,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
That niece of some doctor thinks about three tomatoes and Mary thinks about almost as many brown tomatoes.,That niece of some doctor thinks about three small tomatoes and Mary thinks about almost as many brown.,syntax,ellipsis,ellipsis_n_bar_2,271,149,paired,-113.57111358642578,-121.90715026855469,True,-2.9068851470947266,-2.5131301879882812,-3.161436080932617,-2.6233882904052734,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
This waiter doesn't listen to a lot of old fathers of and those associations should listen to a few.,This waiter doesn't listen to a lot of fathers of and those associations should listen to a few old.,syntax,ellipsis,ellipsis_n_bar_1,944,150,paired,-113.93142700195312,-116.74354553222656,True,-2.967191696166992,-2.82159423828125,-3.0878372192382812,-2.7384414672851562,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
All analyses are anticipating it to be not so nice that Theresa hadn't painted.,All analyses commission it to be not so nice that Theresa hadn't painted.,syntax_semantics,control_raising,expletive_it_object_raising,652,151,paired,-101.8391342163086,-104.62142181396484,True,-2.8331260681152344,-2.581563949584961,-2.8281688690185547,-2.544363021850586,False,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Clyde isn't hard work to listen to.,Clyde isn't apt to listen to.,syntax_semantics,control_raising,tough_vs_raising_1,862,152,paired,-43.684837341308594,-47.42054748535156,True,-2.7657108306884766,-2.6951656341552734,-2.88189697265625,-2.4284114837646484,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
There weren't bound to be many computers boring Tara.,There weren't excited to be many computers boring Tara.,syntax_semantics,control_raising,existential_there_subject_raising,766,153,paired,-70.29402160644531,-81.00125122070312,True,-2.7950572967529297,-2.489469528198242,-2.708171844482422,-2.470703125,False,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Stephen predicted there to be some cats coming here.,Stephen badgers there to be some cats coming here.,syntax_semantics,control_raising,existential_there_object_raising,120,154,paired,-58.98193359375,-67.29752349853516,True,-2.5731430053710938,-2.6149368286132812,-2.700145721435547,-2.597015380859375,True,True,True,True,True,True,meta-llama/Llama-2-7b-hf,
Kirsten finds it to be not so bad that Regina had entreated Ella to spin around.,Kirsten wasn't begging it to be not so bad that Regina had entreated Ella to spin around.,syntax_semantics,control_raising,expletive_it_object_raising,447,155,paired,-100.66828918457031,-117.08545684814453,True,-2.6723403930664062,-2.5904693603515625,-2.8947067260742188,-2.530487060546875,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Some documentaries are about to shock Carmen.,Some documentaries are enjoyable to shock Carmen.,syntax_semantics,control_raising,tough_vs_raising_2,633,156,paired,-52.536705017089844,-63.07117462158203,True,-2.6899795532226562,-2.4518375396728516,-2.7333240509033203,-2.567798614501953,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
Kenneth's mother isn't apt to go fishing.,Kenneth's mother isn't easy to go fishing.,syntax_semantics,control_raising,tough_vs_raising_2,265,157,paired,-55.052303314208984,-57.667598724365234,True,-2.645294189453125,-2.4680042266845703,-2.8149662017822266,-2.425945281982422,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Valerie preferred it to be funny that people walk through that hospital.,Valerie has spurred it to be funny that people walk through that hospital.,syntax_semantics,control_raising,expletive_it_object_raising,581,158,paired,-78.13520050048828,-88.13887023925781,True,-2.6349658966064453,-2.400148391723633,-2.6277236938476562,-2.2881526947021484,False,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Sherry judges it to be expected that Eric has loved every man.,Sherry was requiring it to be expected that Eric has loved every man.,syntax_semantics,control_raising,expletive_it_object_raising,582,159,paired,-87.66291046142578,-91.27755737304688,True,-2.679433822631836,-2.5403823852539062,-2.792583465576172,-2.5666027069091797,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
Marie predicted it to be nice that Sandra might complain about Sonia.,Marie required it to be nice that Sandra might complain about Sonia.,syntax_semantics,control_raising,expletive_it_object_raising,628,160,paired,-86.44522094726562,-86.31875610351562,False,-2.649953842163086,-2.511260986328125,-2.7436695098876953,-2.4794788360595703,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Tonya's granddaughter isn't likely to annoy Julia.,Tonya's granddaughter isn't enjoyable to annoy Julia.,syntax_semantics,control_raising,tough_vs_raising_2,868,161,paired,-65.62307739257812,-76.64942932128906,True,-2.5739078521728516,-2.3294239044189453,-2.7316646575927734,-2.3234825134277344,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Waitresses had found it to be not so obvious that Marcus learned who wouldn't escape.,Waitresses pressed it to be not so obvious that Marcus learned who wouldn't escape.,syntax_semantics,control_raising,expletive_it_object_raising,133,162,paired,-101.61981201171875,-109.70530700683594,True,-2.8499393463134766,-2.5262603759765625,-2.8773269653320312,-2.546365737915039,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
There seemed to be a cafe disappearing.,There plans to be a cafe disappearing.,syntax_semantics,control_raising,existential_there_subject_raising,320,163,paired,-43.38543701171875,-53.23802185058594,True,-2.5221786499023438,-2.4736690521240234,-2.6137447357177734,-2.4477062225341797,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Regina wasn't difficult to reveal.,Regina wasn't soon to reveal.,syntax_semantics,control_raising,tough_vs_raising_1,941,164,paired,-44.74970245361328,-47.648658752441406,True,-2.576631546020508,-2.4615840911865234,-2.7260799407958984,-2.5711116790771484,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
The Impressionists might expect there to be a lot of mothers of Vanessa walking through the rivers.,The Impressionists might beg there to be a lot of mothers of Vanessa walking through the rivers.,syntax_semantics,control_raising,existential_there_object_raising,243,165,paired,-106.73574829101562,-109.99899291992188,True,-2.9437637329101562,-2.6377086639404297,-2.9561328887939453,-2.540935516357422,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
A screen wasn't hard work to conceal.,A screen wasn't unlikely to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,307,166,paired,-51.09542465209961,-52.960052490234375,True,-2.577821731567383,-2.4655075073242188,-2.578756332397461,-2.4252872467041016,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Winston Churchill's oncologists are exciting to work with.,Winston Churchill's oncologists are about to work with.,syntax_semantics,control_raising,tough_vs_raising_1,660,167,paired,-57.686622619628906,-63.71860885620117,True,-2.4818992614746094,-2.3327178955078125,-2.9077415466308594,-2.3016223907470703,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
The Impressionists found there to be a person smiling.,The Impressionists asked there to be a person smiling.,syntax_semantics,control_raising,existential_there_object_raising,256,168,paired,-58.74211502075195,-60.060001373291016,True,-2.6098899841308594,-2.5043277740478516,-2.736663818359375,-2.511322021484375,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
Chad judged it to be not so important that the painting looks like Paula.,Chad asked it to be not so important that the painting looks like Paula.,syntax_semantics,control_raising,expletive_it_object_raising,924,169,paired,-80.27908325195312,-80.3525390625,True,-2.7410812377929688,-2.4650325775146484,-2.7865638732910156,-2.488422393798828,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
The mother of Marla wasn't bound to implore Rose to confuse Peter.,The mother of Marla wasn't easy to implore Rose to confuse Peter.,syntax_semantics,control_raising,tough_vs_raising_2,275,170,paired,-96.01490783691406,-95.3388900756836,False,-2.928241729736328,-2.6729259490966797,-2.89129638671875,-2.62139892578125,False,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Rachelle isn't tough to reveal.,Rachelle isn't certain to reveal.,syntax_semantics,control_raising,tough_vs_raising_1,124,171,paired,-49.60150909423828,-48.193138122558594,False,-2.660137176513672,-2.5282936096191406,-2.747983932495117,-2.521085739135742,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Sheila is bound to try to walk through every hospital.,Sheila is annoying to try to walk through every hospital.,syntax_semantics,control_raising,tough_vs_raising_2,420,172,paired,-61.32836151123047,-70.02074432373047,True,-2.624998092651367,-2.4816818237304688,-2.7096710205078125,-2.357494354248047,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Mark had preferred there to be a report vanishing.,Mark had convinced there to be a report vanishing.,syntax_semantics,control_raising,existential_there_object_raising,802,173,paired,-66.29122924804688,-66.3287353515625,True,-2.637144088745117,-2.5542259216308594,-2.7231616973876953,-2.4969329833984375,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Timothy wasn't likely to beg Donna to astound that university.,Timothy wasn't exciting to beg Donna to astound that university.,syntax_semantics,control_raising,tough_vs_raising_2,33,174,paired,-84.10751342773438,-89.47590637207031,True,-2.565652847290039,-2.3819618225097656,-2.5619163513183594,-2.313333511352539,False,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Candice hasn't anticipated there to be few cats distracting Kathleen.,Candice hasn't commanded there to be few cats distracting Kathleen.,syntax_semantics,control_raising,existential_there_object_raising,651,175,paired,-89.86019134521484,-92.04046630859375,True,-2.618764877319336,-2.5616188049316406,-2.6329917907714844,-2.445131301879883,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
There happened to be a banana looking like these pictures.,There continues to be a banana looking like these pictures.,syntax_semantics,control_raising,existential_there_subject_raising,244,176,paired,-53.00249481201172,-58.615665435791016,True,-2.6155147552490234,-2.3500022888183594,-2.6144371032714844,-2.4688472747802734,False,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
There had seemed to be a lot of jackets shrinking.,There had intended to be a lot of jackets shrinking.,syntax_semantics,control_raising,existential_there_subject_raising,87,177,paired,-55.89262390136719,-64.51637268066406,True,-2.555063247680664,-2.4422245025634766,-2.643339157104492,-2.4228954315185547,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
This hospital wasn't bound to induce Dennis's classmate to love Jacqueline.,This hospital wasn't interesting to induce Dennis's classmate to love Jacqueline.,syntax_semantics,control_raising,tough_vs_raising_2,523,178,paired,-99.58074951171875,-102.62821960449219,True,-2.7453041076660156,-2.482358932495117,-2.8083114624023438,-2.481809616088867,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Sherry is annoying to reference.,Sherry is unlikely to reference.,syntax_semantics,control_raising,tough_vs_raising_1,194,179,paired,-45.37114715576172,-43.902496337890625,False,-2.725534439086914,-2.6294422149658203,-2.690084457397461,-2.5458927154541016,False,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Tiffany believes it to be obvious that Suzanne had appeared to hide a lot of gloves.,Tiffany commissions it to be obvious that Suzanne had appeared to hide a lot of gloves.,syntax_semantics,control_raising,expletive_it_object_raising,709,180,paired,-93.10258483886719,-102.0022964477539,True,-2.740203857421875,-2.5004100799560547,-2.7688140869140625,-2.491830825805664,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
A glacier is fun to bike to.,A glacier is soon to bike to.,syntax_semantics,control_raising,tough_vs_raising_1,741,181,paired,-42.364227294921875,-53.68173599243164,True,-2.533843994140625,-2.346895217895508,-2.859670639038086,-2.5028038024902344,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
Carl hasn't predicted it to be a shame that Denise won't wash.,Carl was compelling it to be a shame that Denise won't wash.,syntax_semantics,control_raising,expletive_it_object_raising,433,182,paired,-84.94849395751953,-86.81513977050781,True,-2.6107559204101562,-2.4172306060791016,-2.707357406616211,-2.5749855041503906,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
Maria prefers it to be not so important that the socks are falling.,Maria won't pressure it to be not so important that the socks are falling.,syntax_semantics,control_raising,expletive_it_object_raising,977,183,paired,-72.45904541015625,-91.17254638671875,True,-2.562509536743164,-2.3354949951171875,-2.8005123138427734,-2.316936492919922,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Beth isn't sure to push Deborah to question some child.,Beth isn't interesting to push Deborah to question some child.,syntax_semantics,control_raising,tough_vs_raising_2,825,184,paired,-82.99440002441406,-90.50862121582031,True,-2.6163864135742188,-2.4109020233154297,-2.697328567504883,-2.4033756256103516,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Walter was difficult to talk to.,Walter was soon to talk to.,syntax_semantics,control_raising,tough_vs_raising_1,646,185,paired,-33.10335159301758,-43.9090576171875,True,-2.501575469970703,-2.4940013885498047,-2.6503334045410156,-2.5302066802978516,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
All museums aren't soon to hire Phillip.,All museums aren't easy to hire Phillip.,syntax_semantics,control_raising,tough_vs_raising_2,667,186,paired,-66.80362701416016,-64.9708023071289,False,-2.7245731353759766,-2.4463348388671875,-2.6207962036132812,-2.4321842193603516,False,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Carl's friends weren't soon to think about who hasn't taken a box.,Carl's friends weren't interesting to think about who hasn't taken a box.,syntax_semantics,control_raising,tough_vs_raising_2,349,187,paired,-88.88082122802734,-86.10819244384766,False,-2.817188262939453,-2.4532203674316406,-2.777383804321289,-2.439302444458008,False,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Naomi hasn't believed there to be a popsicle evaporating.,Naomi hasn't induced there to be a popsicle evaporating.,syntax_semantics,control_raising,existential_there_object_raising,669,188,paired,-88.04630279541016,-86.62674713134766,False,-2.504922866821289,-2.283985137939453,-2.5417118072509766,-2.300901412963867,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
Noah had considered there to be a unicycle boring Connie.,Noah had dared there to be a unicycle boring Connie.,syntax_semantics,control_raising,existential_there_object_raising,753,189,paired,-84.1775894165039,-83.8914794921875,False,-2.803272247314453,-2.599201202392578,-2.8397045135498047,-2.5188426971435547,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Marcus will discover there to be few bikes wasting away.,Marcus will beg there to be few bikes wasting away.,syntax_semantics,control_raising,existential_there_object_raising,283,190,paired,-78.49810028076172,-79.06620025634766,True,-2.512075424194336,-2.4119529724121094,-2.547861099243164,-2.380704879760742,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Melissa was likely to learn who isn't requiring Harvard University to work with Sheila.,Melissa was tough to learn who isn't requiring Harvard University to work with Sheila.,syntax_semantics,control_raising,tough_vs_raising_2,301,191,paired,-105.87904357910156,-104.00202178955078,False,-2.5592041015625,-2.4279823303222656,-2.7631072998046875,-2.427143096923828,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
James's spouse isn't unlikely to require Larry to grin.,James's spouse isn't hard work to require Larry to grin.,syntax_semantics,control_raising,tough_vs_raising_2,708,192,paired,-81.0151596069336,-90.84414672851562,True,-2.7124061584472656,-2.531618118286133,-2.7700958251953125,-2.4806957244873047,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Monet is annoying to respect.,Monet is about to respect.,syntax_semantics,control_raising,tough_vs_raising_1,179,193,paired,-45.49467086791992,-41.57012176513672,False,-2.7945175170898438,-2.740926742553711,-2.8319759368896484,-2.6909008026123047,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Every child isn't bound to see these peppers.,Every child isn't hard work to see these peppers.,syntax_semantics,control_raising,tough_vs_raising_2,666,194,paired,-59.307411193847656,-68.05453491210938,True,-2.633810043334961,-2.456247329711914,-2.6810646057128906,-2.4428329467773438,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
There weren't likely to be a lot of essays embarrassing Karla.,There weren't able to be a lot of essays embarrassing Karla.,syntax_semantics,control_raising,existential_there_subject_raising,657,195,paired,-68.79847717285156,-73.51988220214844,True,-2.5554447174072266,-2.4241790771484375,-2.8512325286865234,-2.436544418334961,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
James was pleasant to reference.,James was apt to reference.,syntax_semantics,control_raising,tough_vs_raising_1,115,196,paired,-42.43325424194336,-44.242313385009766,True,-2.787059783935547,-2.6233177185058594,-2.740388870239258,-2.5600547790527344,False,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Bruce's teachers need there to be a cat waking up.,Bruce's teachers ordered there to be a cat waking up.,syntax_semantics,control_raising,existential_there_object_raising,938,197,paired,-69.07483673095703,-76.64029693603516,True,-2.692873001098633,-2.6371898651123047,-2.7315731048583984,-2.655731201171875,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
That waitress's plumbers aren't needing there to be a spotlight darkening.,That waitress's plumbers aren't prodding there to be a spotlight darkening.,syntax_semantics,control_raising,existential_there_object_raising,780,198,paired,-100.64549255371094,-110.80363464355469,True,-2.8808364868164062,-2.5150394439697266,-2.8755970001220703,-2.533967971801758,False,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
There were threatening to be fewer than three drivers appearing.,There were liking to be fewer than three drivers appearing.,syntax_semantics,control_raising,existential_there_subject_raising,728,199,paired,-60.466609954833984,-65.89454650878906,True,-2.418111801147461,-2.37591552734375,-2.540437698364258,-2.3780364990234375,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
There are looking to be icicles falling.,There are intending to be icicles falling.,syntax_semantics,control_raising,existential_there_subject_raising,760,200,paired,-45.628150939941406,-48.52664566040039,True,-2.5526771545410156,-2.419240951538086,-2.537477493286133,-2.4186267852783203,False,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
The child descends this slope.,The children descends this slope.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,719,201,paired,-41.69706726074219,-44.688697814941406,True,-2.6941299438476562,-2.6790809631347656,-2.815774917602539,-2.7177658081054688,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
Those geese are waking up.,Those geese was waking up.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,899,202,paired,-33.780662536621094,-42.85614776611328,True,-2.6232528686523438,-2.6942615509033203,-2.9675350189208984,-2.469888687133789,True,True,True,True,True,True,meta-llama/Llama-2-7b-hf,
The grandson of all adults has worried Walter.,The grandson of all adults have worried Walter.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,756,203,paired,-65.79582214355469,-66.31930541992188,True,-2.7825069427490234,-2.7593917846679688,-2.9515743255615234,-2.6324729919433594,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
The daughter of all girls hasn't forgotten what was vaporizing.,The daughter of all girls haven't forgotten what was vaporizing.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,327,204,paired,-71.2469711303711,-74.15641021728516,True,-2.8664932250976562,-2.613309860229492,-2.9793319702148438,-2.549701690673828,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
This student that disturbed the Borgias has smiled.,This student that disturbed the Borgias have smiled.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,359,205,paired,-69.61000061035156,-72.4380111694336,True,-2.8353137969970703,-2.6423683166503906,-3.004293441772461,-2.546480178833008,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Oxen disturb April.,Oxen disturbs April.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,863,206,paired,-46.11536407470703,-46.546180725097656,True,-2.679250717163086,-2.5595626831054688,-2.709348678588867,-2.499147415161133,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
These hypotheses embarrass Dennis.,These hypotheses embarrasses Dennis.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,8,207,paired,-45.67107391357422,-51.081485748291016,True,-2.6560630798339844,-2.5963573455810547,-2.699831008911133,-2.7104263305664062,True,False,False,False,False,False,meta-llama/Llama-2-7b-hf,
Carol works with Monica.,Carol work with Monica.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,335,208,paired,-37.22161865234375,-40.629234313964844,True,-2.566814422607422,-2.527681350708008,-2.9110450744628906,-2.4654083251953125,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
These hamsters ascend that ladder.,These hamsters ascends that ladder.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,917,209,paired,-54.01000213623047,-57.70250701904297,True,-2.6009559631347656,-2.4810733795166016,-2.6886844635009766,-2.615631103515625,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
The adults weren't describing Elaine.,The adult weren't describing Elaine.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,856,210,paired,-51.51209259033203,-58.16139221191406,True,-2.673074722290039,-2.586254119873047,-2.990232467651367,-2.496644973754883,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
The story about the Lutherans doesn't sound like Wayne.,The story about the Lutherans don't sound like Wayne.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,138,211,paired,-55.99736022949219,-59.77716827392578,True,-2.865663528442383,-2.6224727630615234,-3.0006942749023438,-2.6056251525878906,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
The hypothesis is worrying Stacy.,The hypotheses is worrying Stacy.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,562,212,paired,-47.62223815917969,-52.87152099609375,True,-2.7057666778564453,-2.8437938690185547,-2.901264190673828,-2.737079620361328,True,True,True,True,True,True,meta-llama/Llama-2-7b-hf,
The shows about Spain do aggravate Christina.,The shows about Spain does aggravate Christina.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,75,213,paired,-66.78125,-71.8759765625,True,-2.7847671508789062,-2.641490936279297,-2.901775360107422,-2.5898303985595703,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
The guys that remembered Phillip haven't thought about who marry.,The guys that remembered Phillip hasn't thought about who marry.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,354,214,paired,-83.07568359375,-83.66072082519531,True,-2.8569564819335938,-2.6392822265625,-2.9351806640625,-2.6296615600585938,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
The friends of Raymond don't imagine Robert hadn't compelled Denise to wear those scarves.,The friends of Raymond doesn't imagine Robert hadn't compelled Denise to wear those scarves.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,554,215,paired,-103.66178131103516,-105.50448608398438,True,-2.9546146392822266,-2.7517223358154297,-2.992940902709961,-2.6596450805664062,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
This driver that praises most ladies has practiced.,This driver that praises most ladies have practiced.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,599,216,paired,-72.10273742675781,-72.44467163085938,True,-2.8424339294433594,-2.672962188720703,-2.9866790771484375,-2.537607192993164,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Sabrina is disgusting many waitresses.,Sabrina were disgusting many waitresses.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,428,217,paired,-56.00396728515625,-60.38080596923828,True,-2.6023330688476562,-2.581087112426758,-2.784534454345703,-2.6093482971191406,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
Some person grins.,Some person grin.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,916,218,paired,-32.11890411376953,-33.91931915283203,True,-2.6904296875,-2.5936546325683594,-2.9431114196777344,-2.496145248413086,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
This boy who could investigate the Clintons isn't talking.,This boy who could investigate the Clintons aren't talking.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,498,219,paired,-66.04782104492188,-71.22230529785156,True,-2.568960189819336,-2.491046905517578,-2.8514156341552734,-2.409608840942383,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
The adults that should complain about Marie are buying some school.,The adults that should complain about Marie was buying some school.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,124,220,paired,-85.2865982055664,-83.27922821044922,False,-2.706632614135742,-2.541706085205078,-3.0041980743408203,-2.3693485260009766,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Amelia isn't taking steak.,Amelia weren't taking steak.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,371,221,paired,-42.898075103759766,-47.78289794921875,True,-2.535390853881836,-2.5501346588134766,-2.8686885833740234,-2.4277877807617188,True,True,True,True,True,True,meta-llama/Llama-2-7b-hf,
The children are debating.,The child are debating.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,567,222,paired,-30.63207244873047,-38.76551818847656,True,-2.6395416259765625,-2.7847423553466797,-3.0615673065185547,-2.5690536499023438,True,True,True,True,True,True,meta-llama/Llama-2-7b-hf,
Some lady that leaves the Lutherans blinks.,Some lady that leaves the Lutherans blink.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,165,223,paired,-64.96881103515625,-65.45399475097656,True,-2.867511749267578,-2.6857337951660156,-2.92596435546875,-2.619722366333008,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
That teacher that can reference a lot of adults protests.,That teacher that can reference a lot of adults protest.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,512,224,paired,-75.06166076660156,-74.85595703125,False,-2.748973846435547,-2.5387439727783203,-2.939990997314453,-2.508504867553711,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Some actors who criticized Cynthia haven't passed Spain.,Some actors who criticized Cynthia hasn't passed Spain.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,86,225,paired,-83.07303619384766,-81.34220886230469,False,-2.7925472259521484,-2.690448760986328,-2.9295654296875,-2.6648502349853516,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
These waiters examine a play.,These waiters examines a play.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,169,226,paired,-46.968406677246094,-51.32728958129883,True,-2.7887344360351562,-2.6537551879882812,-2.9451980590820312,-2.5204219818115234,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Universities that shouldn't distract Karla have embarrassed Lucille.,Universities that shouldn't distract Karla has embarrassed Lucille.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,713,227,paired,-91.22943878173828,-93.90231323242188,True,-2.771228790283203,-2.6219120025634766,-2.9795188903808594,-2.5714950561523438,True,True,False,True,False,True,meta-llama/Llama-2-7b-hf,
Sally boasts about all pedestrians.,Sally boast about all pedestrians.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,562,228,paired,-53.37889099121094,-54.272708892822266,True,-2.613401412963867,-2.4677047729492188,-2.826620101928711,-2.5163822174072266,True,False,False,True,False,True,meta-llama/Llama-2-7b-hf,
