good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
Laurie's handymen aren't breaking one vase and Martha was breaking more brown vase.,Laurie's handymen aren't breaking one rough vase and Martha was breaking more brown.,syntax,ellipsis,ellipsis_n_bar_2,106,146,paired,-109.43560028076172,-116.60299682617188,True,-2.9430179595947266,-3.6446495056152344,-2.987943649291992,-3.56112003326416,True,True,True,False,False,True,allenai/OLMo-7B,
Colleen's brothers impress one nephew and a lot of dancers impress a lot content nephew.,Colleen's brothers impress one exposed nephew and a lot of dancers impress a lot content.,syntax,ellipsis,ellipsis_n_bar_2,280,147,paired,-111.4116439819336,-115.0548324584961,True,-3.0485048294067383,-3.7798423767089844,-3.010042190551758,-3.656134605407715,False,True,True,False,False,True,allenai/OLMo-7B,
All teachers research one uncertain doctor and Cheryl's colleagues research several.,All teachers research one doctor and Cheryl's colleagues research several uncertain.,syntax,ellipsis,ellipsis_n_bar_1,637,148,paired,-92.80333709716797,-94.2472152709961,True,-3.04685115814209,-3.9477319717407227,-3.109254837036133,-3.9069719314575195,True,True,True,False,False,True,allenai/OLMo-7B,
That niece of some doctor thinks about three tomatoes and Mary thinks about almost as many brown tomatoes.,That niece of some doctor thinks about three small tomatoes and Mary thinks about almost as many brown.,syntax,ellipsis,ellipsis_n_bar_2,271,149,paired,-107.30511474609375,-115.70691680908203,True,-2.972935676574707,-3.7168235778808594,-3.072190284729004,-3.7351865768432617,True,False,True,False,False,True,allenai/OLMo-7B,
This waiter doesn't listen to a lot of old fathers of and those associations should listen to a few.,This waiter doesn't listen to a lot of fathers of and those associations should listen to a few old.,syntax,ellipsis,ellipsis_n_bar_1,944,150,paired,-102.49848937988281,-106.23217010498047,True,-3.0024280548095703,-3.7674150466918945,-2.982227325439453,-3.638540267944336,False,True,True,False,False,True,allenai/OLMo-7B,
All analyses are anticipating it to be not so nice that Theresa hadn't painted.,All analyses commission it to be not so nice that Theresa hadn't painted.,syntax_semantics,control_raising,expletive_it_object_raising,652,151,paired,-98.565185546875,-93.90483856201172,False,-2.9428539276123047,-3.7126035690307617,-2.94968318939209,-3.77193546295166,True,False,True,False,False,True,allenai/OLMo-7B,
Clyde isn't hard work to listen to.,Clyde isn't apt to listen to.,syntax_semantics,control_raising,tough_vs_raising_1,862,152,paired,-42.147457122802734,-42.83384704589844,True,-2.976787567138672,-3.588637351989746,-2.9071388244628906,-3.797114372253418,False,False,True,False,False,True,allenai/OLMo-7B,
There weren't bound to be many computers boring Tara.,There weren't excited to be many computers boring Tara.,syntax_semantics,control_raising,existential_there_subject_raising,766,153,paired,-66.5018310546875,-74.56214904785156,True,-3.0359506607055664,-3.8693580627441406,-2.96774959564209,-3.7834577560424805,False,True,True,False,False,True,allenai/OLMo-7B,
Stephen predicted there to be some cats coming here.,Stephen badgers there to be some cats coming here.,syntax_semantics,control_raising,existential_there_object_raising,120,154,paired,-51.52143859863281,-59.20518493652344,True,-3.2152462005615234,-3.9621801376342773,-3.2387638092041016,-3.9827098846435547,True,False,True,False,False,True,allenai/OLMo-7B,
Kirsten finds it to be not so bad that Regina had entreated Ella to spin around.,Kirsten wasn't begging it to be not so bad that Regina had entreated Ella to spin around.,syntax_semantics,control_raising,expletive_it_object_raising,447,155,paired,-95.95610809326172,-113.62357330322266,True,-2.806851387023926,-3.4175872802734375,-2.964303970336914,-3.52548885345459,True,False,True,False,False,True,allenai/OLMo-7B,
Some documentaries are about to shock Carmen.,Some documentaries are enjoyable to shock Carmen.,syntax_semantics,control_raising,tough_vs_raising_2,633,156,paired,-45.482765197753906,-52.854652404785156,True,-2.95719051361084,-3.769747734069824,-3.0308408737182617,-3.7775039672851562,True,False,True,False,False,True,allenai/OLMo-7B,
Kenneth's mother isn't apt to go fishing.,Kenneth's mother isn't easy to go fishing.,syntax_semantics,control_raising,tough_vs_raising_2,265,157,paired,-45.307899475097656,-44.81612014770508,False,-2.931586265563965,-3.726651191711426,-2.986392021179199,-3.577178955078125,True,True,True,False,False,True,allenai/OLMo-7B,
Valerie preferred it to be funny that people walk through that hospital.,Valerie has spurred it to be funny that people walk through that hospital.,syntax_semantics,control_raising,expletive_it_object_raising,581,158,paired,-73.705810546875,-79.90087890625,True,-3.213766098022461,-4.012602806091309,-3.153040885925293,-3.8598756790161133,False,True,True,False,False,True,allenai/OLMo-7B,
Sherry judges it to be expected that Eric has loved every man.,Sherry was requiring it to be expected that Eric has loved every man.,syntax_semantics,control_raising,expletive_it_object_raising,582,159,paired,-79.31221771240234,-83.93867492675781,True,-3.000080108642578,-3.768172264099121,-3.130946159362793,-3.982820510864258,True,False,True,False,False,True,allenai/OLMo-7B,
Marie predicted it to be nice that Sandra might complain about Sonia.,Marie required it to be nice that Sandra might complain about Sonia.,syntax_semantics,control_raising,expletive_it_object_raising,628,160,paired,-73.71160125732422,-72.35111999511719,False,-3.065983772277832,-3.8174962997436523,-3.1029443740844727,-3.8150129318237305,True,True,True,False,False,True,allenai/OLMo-7B,
Tonya's granddaughter isn't likely to annoy Julia.,Tonya's granddaughter isn't enjoyable to annoy Julia.,syntax_semantics,control_raising,tough_vs_raising_2,868,161,paired,-56.211936950683594,-66.30683135986328,True,-3.0763025283813477,-3.629878044128418,-3.081388473510742,-3.5438785552978516,True,True,True,False,False,True,allenai/OLMo-7B,
Waitresses had found it to be not so obvious that Marcus learned who wouldn't escape.,Waitresses pressed it to be not so obvious that Marcus learned who wouldn't escape.,syntax_semantics,control_raising,expletive_it_object_raising,133,162,paired,-95.69589233398438,-97.45608520507812,True,-3.026153564453125,-3.6259593963623047,-3.047800064086914,-3.5591936111450195,True,True,True,False,False,True,allenai/OLMo-7B,
There seemed to be a cafe disappearing.,There plans to be a cafe disappearing.,syntax_semantics,control_raising,existential_there_subject_raising,320,163,paired,-39.15851974487305,-44.90737533569336,True,-2.9692726135253906,-3.7625532150268555,-3.0554304122924805,-3.864652633666992,True,False,True,False,False,True,allenai/OLMo-7B,
Regina wasn't difficult to reveal.,Regina wasn't soon to reveal.,syntax_semantics,control_raising,tough_vs_raising_1,941,164,paired,-36.627777099609375,-36.78049087524414,True,-3.066812515258789,-3.727217674255371,-3.050734519958496,-3.8644285202026367,False,False,True,False,False,True,allenai/OLMo-7B,
The Impressionists might expect there to be a lot of mothers of Vanessa walking through the rivers.,The Impressionists might beg there to be a lot of mothers of Vanessa walking through the rivers.,syntax_semantics,control_raising,existential_there_object_raising,243,165,paired,-105.10707092285156,-112.58587646484375,True,-2.94693660736084,-3.2578182220458984,-3.0755796432495117,-3.4487228393554688,True,False,True,False,False,True,allenai/OLMo-7B,
A screen wasn't hard work to conceal.,A screen wasn't unlikely to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,307,166,paired,-50.700687408447266,-51.451786041259766,True,-2.907223701477051,-3.587162971496582,-2.8798398971557617,-3.7507152557373047,False,False,True,False,False,True,allenai/OLMo-7B,
Winston Churchill's oncologists are exciting to work with.,Winston Churchill's oncologists are about to work with.,syntax_semantics,control_raising,tough_vs_raising_1,660,167,paired,-53.303977966308594,-55.596466064453125,True,-2.9233617782592773,-3.598560333251953,-3.030400276184082,-3.7036962509155273,True,False,True,False,False,True,allenai/OLMo-7B,
The Impressionists found there to be a person smiling.,The Impressionists asked there to be a person smiling.,syntax_semantics,control_raising,existential_there_object_raising,256,168,paired,-52.015899658203125,-56.54035949707031,True,-3.1386241912841797,-3.914130210876465,-3.0750675201416016,-3.7555999755859375,False,True,True,False,False,True,allenai/OLMo-7B,
Chad judged it to be not so important that the painting looks like Paula.,Chad asked it to be not so important that the painting looks like Paula.,syntax_semantics,control_raising,expletive_it_object_raising,924,169,paired,-75.255126953125,-75.62478637695312,True,-3.1197080612182617,-3.908787727355957,-3.082347869873047,-3.7844486236572266,False,True,True,False,False,True,allenai/OLMo-7B,
The mother of Marla wasn't bound to implore Rose to confuse Peter.,The mother of Marla wasn't easy to implore Rose to confuse Peter.,syntax_semantics,control_raising,tough_vs_raising_2,275,170,paired,-90.07806396484375,-90.39273071289062,True,-2.9237070083618164,-3.6796932220458984,-2.992401123046875,-3.708097457885742,True,False,True,False,False,True,allenai/OLMo-7B,
Rachelle isn't tough to reveal.,Rachelle isn't certain to reveal.,syntax_semantics,control_raising,tough_vs_raising_1,124,171,paired,-42.88626480102539,-43.43361282348633,True,-3.046497344970703,-3.5951766967773438,-3.05057430267334,-3.7776737213134766,True,False,True,False,False,True,allenai/OLMo-7B,
Sheila is bound to try to walk through every hospital.,Sheila is annoying to try to walk through every hospital.,syntax_semantics,control_raising,tough_vs_raising_2,420,172,paired,-57.97357177734375,-61.03529357910156,True,-3.1299304962158203,-3.7371091842651367,-3.0568017959594727,-3.62567138671875,False,True,True,False,False,True,allenai/OLMo-7B,
Mark had preferred there to be a report vanishing.,Mark had convinced there to be a report vanishing.,syntax_semantics,control_raising,existential_there_object_raising,802,173,paired,-56.63239288330078,-59.470237731933594,True,-3.418337821960449,-4.139396667480469,-3.437300682067871,-4.18514347076416,True,False,True,False,False,True,allenai/OLMo-7B,
Timothy wasn't likely to beg Donna to astound that university.,Timothy wasn't exciting to beg Donna to astound that university.,syntax_semantics,control_raising,tough_vs_raising_2,33,174,paired,-78.36709594726562,-84.45960235595703,True,-2.745560646057129,-3.50809383392334,-2.689523696899414,-3.303506851196289,False,True,True,False,False,True,allenai/OLMo-7B,
Candice hasn't anticipated there to be few cats distracting Kathleen.,Candice hasn't commanded there to be few cats distracting Kathleen.,syntax_semantics,control_raising,existential_there_object_raising,651,175,paired,-77.58979797363281,-83.21210479736328,True,-2.92525577545166,-3.4892406463623047,-2.8472633361816406,-3.4153223037719727,False,True,True,False,False,True,allenai/OLMo-7B,
There happened to be a banana looking like these pictures.,There continues to be a banana looking like these pictures.,syntax_semantics,control_raising,existential_there_subject_raising,244,176,paired,-46.07762145996094,-56.480010986328125,True,-2.992464065551758,-3.7142038345336914,-2.9663572311401367,-3.6973161697387695,False,True,True,False,False,True,allenai/OLMo-7B,
There had seemed to be a lot of jackets shrinking.,There had intended to be a lot of jackets shrinking.,syntax_semantics,control_raising,existential_there_subject_raising,87,177,paired,-46.71038818359375,-54.32255172729492,True,-2.9445724487304688,-3.693343162536621,-2.993297576904297,-3.7497568130493164,True,False,True,False,False,True,allenai/OLMo-7B,
This hospital wasn't bound to induce Dennis's classmate to love Jacqueline.,This hospital wasn't interesting to induce Dennis's classmate to love Jacqueline.,syntax_semantics,control_raising,tough_vs_raising_2,523,178,paired,-92.29067993164062,-94.77854919433594,True,-3.0059432983398438,-3.9018821716308594,-2.9755563735961914,-3.8327760696411133,False,True,True,False,False,True,allenai/OLMo-7B,
Sherry is annoying to reference.,Sherry is unlikely to reference.,syntax_semantics,control_raising,tough_vs_raising_1,194,179,paired,-40.09446716308594,-40.206214904785156,True,-2.9829835891723633,-3.6745452880859375,-3.1194915771484375,-3.7374582290649414,True,False,True,False,False,True,allenai/OLMo-7B,
Tiffany believes it to be obvious that Suzanne had appeared to hide a lot of gloves.,Tiffany commissions it to be obvious that Suzanne had appeared to hide a lot of gloves.,syntax_semantics,control_raising,expletive_it_object_raising,709,180,paired,-89.55740356445312,-103.36959838867188,True,-3.0814619064331055,-3.5416088104248047,-2.9840087890625,-3.5782976150512695,False,False,True,False,False,True,allenai/OLMo-7B,
A glacier is fun to bike to.,A glacier is soon to bike to.,syntax_semantics,control_raising,tough_vs_raising_1,741,181,paired,-38.531105041503906,-46.579681396484375,True,-3.0474109649658203,-3.6343908309936523,-3.0956029891967773,-3.751082420349121,True,False,True,False,False,True,allenai/OLMo-7B,
Carl hasn't predicted it to be a shame that Denise won't wash.,Carl was compelling it to be a shame that Denise won't wash.,syntax_semantics,control_raising,expletive_it_object_raising,433,182,paired,-77.24400329589844,-82.08614349365234,True,-2.84591007232666,-3.477060317993164,-2.788341522216797,-3.4964303970336914,False,False,True,False,False,True,allenai/OLMo-7B,
Maria prefers it to be not so important that the socks are falling.,Maria won't pressure it to be not so important that the socks are falling.,syntax_semantics,control_raising,expletive_it_object_raising,977,183,paired,-66.23784637451172,-80.22259521484375,True,-2.693575859069824,-3.3137102127075195,-2.804901123046875,-3.2691469192504883,True,True,True,False,False,True,allenai/OLMo-7B,
Beth isn't sure to push Deborah to question some child.,Beth isn't interesting to push Deborah to question some child.,syntax_semantics,control_raising,tough_vs_raising_2,825,184,paired,-74.47222137451172,-80.23345184326172,True,-2.9358978271484375,-3.6329269409179688,-3.009812355041504,-3.6869211196899414,True,False,True,False,False,True,allenai/OLMo-7B,
Walter was difficult to talk to.,Walter was soon to talk to.,syntax_semantics,control_raising,tough_vs_raising_1,646,185,paired,-22.20391273498535,-31.858604431152344,True,-3.249321937561035,-4.045924186706543,-3.266757011413574,-4.2001142501831055,True,False,True,False,False,True,allenai/OLMo-7B,
All museums aren't soon to hire Phillip.,All museums aren't easy to hire Phillip.,syntax_semantics,control_raising,tough_vs_raising_2,667,186,paired,-58.99234390258789,-53.127899169921875,False,-2.9111146926879883,-3.8042612075805664,-2.9860925674438477,-3.7564163208007812,True,True,True,False,False,True,allenai/OLMo-7B,
Carl's friends weren't soon to think about who hasn't taken a box.,Carl's friends weren't interesting to think about who hasn't taken a box.,syntax_semantics,control_raising,tough_vs_raising_2,349,187,paired,-78.9489974975586,-81.41752624511719,True,-2.9470672607421875,-3.6591262817382812,-2.871753692626953,-3.443737030029297,False,True,True,False,False,True,allenai/OLMo-7B,
Naomi hasn't believed there to be a popsicle evaporating.,Naomi hasn't induced there to be a popsicle evaporating.,syntax_semantics,control_raising,existential_there_object_raising,669,188,paired,-64.47885131835938,-67.44801330566406,True,-2.827798843383789,-3.40523624420166,-2.9287290573120117,-3.5749502182006836,True,False,True,False,False,True,allenai/OLMo-7B,
Noah had considered there to be a unicycle boring Connie.,Noah had dared there to be a unicycle boring Connie.,syntax_semantics,control_raising,existential_there_object_raising,753,189,paired,-77.1570816040039,-83.39371490478516,True,-2.8620834350585938,-3.641162872314453,-2.891242027282715,-3.6794824600219727,True,False,True,False,False,True,allenai/OLMo-7B,
Marcus will discover there to be few bikes wasting away.,Marcus will beg there to be few bikes wasting away.,syntax_semantics,control_raising,existential_there_object_raising,283,190,paired,-63.25965118408203,-68.3977279663086,True,-3.2339630126953125,-3.78909969329834,-3.26979923248291,-3.7866029739379883,True,True,True,False,False,True,allenai/OLMo-7B,
Melissa was likely to learn who isn't requiring Harvard University to work with Sheila.,Melissa was tough to learn who isn't requiring Harvard University to work with Sheila.,syntax_semantics,control_raising,tough_vs_raising_2,301,191,paired,-92.18645477294922,-91.42179870605469,False,-3.1735944747924805,-3.910407066345215,-3.127004623413086,-3.763331413269043,False,True,True,False,False,True,allenai/OLMo-7B,
James's spouse isn't unlikely to require Larry to grin.,James's spouse isn't hard work to require Larry to grin.,syntax_semantics,control_raising,tough_vs_raising_2,708,192,paired,-69.10699462890625,-74.35325622558594,True,-2.6582794189453125,-3.3654632568359375,-2.7261924743652344,-3.24368953704834,True,True,True,False,False,True,allenai/OLMo-7B,
Monet is annoying to respect.,Monet is about to respect.,syntax_semantics,control_raising,tough_vs_raising_1,179,193,paired,-36.51295852661133,-33.60268020629883,False,-3.1771717071533203,-4.079336166381836,-3.3062095642089844,-4.1931962966918945,True,False,True,False,False,True,allenai/OLMo-7B,
Every child isn't bound to see these peppers.,Every child isn't hard work to see these peppers.,syntax_semantics,control_raising,tough_vs_raising_2,666,194,paired,-50.902870178222656,-59.82257080078125,True,-2.861003875732422,-3.74137020111084,-2.801480293273926,-3.555352210998535,False,True,True,False,False,True,allenai/OLMo-7B,
There weren't likely to be a lot of essays embarrassing Karla.,There weren't able to be a lot of essays embarrassing Karla.,syntax_semantics,control_raising,existential_there_subject_raising,657,195,paired,-62.7901725769043,-68.352294921875,True,-2.886805534362793,-3.7908897399902344,-2.8621110916137695,-3.8376522064208984,False,False,True,False,False,True,allenai/OLMo-7B,
James was pleasant to reference.,James was apt to reference.,syntax_semantics,control_raising,tough_vs_raising_1,115,196,paired,-30.695903778076172,-31.460037231445312,True,-3.549960136413574,-4.250232696533203,-3.446322441101074,-4.153554916381836,False,True,True,False,False,True,allenai/OLMo-7B,
Bruce's teachers need there to be a cat waking up.,Bruce's teachers ordered there to be a cat waking up.,syntax_semantics,control_raising,existential_there_object_raising,938,197,paired,-64.64299011230469,-65.1719741821289,True,-2.8551559448242188,-3.409184455871582,-2.8458633422851562,-3.4911975860595703,False,False,True,False,False,True,allenai/OLMo-7B,
That waitress's plumbers aren't needing there to be a spotlight darkening.,That waitress's plumbers aren't prodding there to be a spotlight darkening.,syntax_semantics,control_raising,existential_there_object_raising,780,198,paired,-87.30216979980469,-94.7884292602539,True,-2.578415870666504,-3.287001609802246,-2.644721031188965,-3.259016990661621,True,True,True,False,False,True,allenai/OLMo-7B,
There were threatening to be fewer than three drivers appearing.,There were liking to be fewer than three drivers appearing.,syntax_semantics,control_raising,existential_there_subject_raising,728,199,paired,-57.222923278808594,-59.65966796875,True,-3.3514184951782227,-4.325995445251465,-3.3958606719970703,-4.491097450256348,True,False,True,False,False,True,allenai/OLMo-7B,
There are looking to be icicles falling.,There are intending to be icicles falling.,syntax_semantics,control_raising,existential_there_subject_raising,760,200,paired,-43.611228942871094,-44.81170654296875,True,-3.0147953033447266,-3.907942771911621,-3.1420812606811523,-4.009771347045898,True,False,True,False,False,True,allenai/OLMo-7B,
The child descends this slope.,The children descends this slope.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,719,201,paired,-36.11294174194336,-37.93373107910156,True,-3.210359573364258,-4.051119804382324,-3.2187671661376953,-3.984804153442383,True,True,True,False,False,True,allenai/OLMo-7B,
Those geese are waking up.,Those geese was waking up.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,899,202,paired,-25.373268127441406,-33.294734954833984,True,-3.1855974197387695,-4.007884979248047,-3.377470016479492,-4.29637336730957,True,False,True,False,False,True,allenai/OLMo-7B,
The grandson of all adults has worried Walter.,The grandson of all adults have worried Walter.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,756,203,paired,-60.78273010253906,-63.39821243286133,True,-3.3918304443359375,-4.227004051208496,-3.422792434692383,-4.254027366638184,True,False,True,False,False,True,allenai/OLMo-7B,
The daughter of all girls hasn't forgotten what was vaporizing.,The daughter of all girls haven't forgotten what was vaporizing.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,327,204,paired,-71.02264404296875,-71.59423828125,True,-2.988436698913574,-3.6686134338378906,-3.0227832794189453,-3.7428321838378906,True,False,True,False,False,True,allenai/OLMo-7B,
This student that disturbed the Borgias has smiled.,This student that disturbed the Borgias have smiled.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,359,205,paired,-65.28446960449219,-68.09627532958984,True,-3.1539363861083984,-3.9624853134155273,-3.185492515563965,-3.967203140258789,True,False,True,False,False,True,allenai/OLMo-7B,
Oxen disturb April.,Oxen disturbs April.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,863,206,paired,-32.56340789794922,-34.58354187011719,True,-3.500244140625,-4.519569396972656,-3.518733024597168,-4.535647392272949,True,False,True,False,False,True,allenai/OLMo-7B,
These hypotheses embarrass Dennis.,These hypotheses embarrasses Dennis.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,8,207,paired,-40.56471633911133,-43.19969177246094,True,-3.3662538528442383,-4.2371063232421875,-3.3252830505371094,-4.298850059509277,False,False,True,False,False,True,allenai/OLMo-7B,
Carol works with Monica.,Carol work with Monica.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,335,208,paired,-26.177295684814453,-25.965330123901367,False,-3.3060436248779297,-4.334482192993164,-3.4037952423095703,-4.465843200683594,True,False,True,False,False,True,allenai/OLMo-7B,
These hamsters ascend that ladder.,These hamsters ascends that ladder.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,917,209,paired,-40.34626007080078,-49.06229782104492,True,-3.3576154708862305,-4.006675720214844,-3.422154426574707,-4.101471900939941,True,False,True,False,False,True,allenai/OLMo-7B,
The adults weren't describing Elaine.,The adult weren't describing Elaine.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,856,210,paired,-45.10288619995117,-50.498714447021484,True,-3.1898345947265625,-3.958418846130371,-3.1725006103515625,-3.8835763931274414,False,True,True,False,False,True,allenai/OLMo-7B,
The story about the Lutherans doesn't sound like Wayne.,The story about the Lutherans don't sound like Wayne.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,138,211,paired,-51.26300048828125,-54.426998138427734,True,-2.8882226943969727,-3.521843910217285,-2.8855466842651367,-3.530064582824707,False,False,True,False,False,True,allenai/OLMo-7B,
The hypothesis is worrying Stacy.,The hypotheses is worrying Stacy.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,562,212,paired,-41.15956497192383,-47.21074295043945,True,-3.3848352432250977,-4.239466667175293,-3.4161882400512695,-4.318578720092773,True,False,True,False,False,True,allenai/OLMo-7B,
The shows about Spain do aggravate Christina.,The shows about Spain does aggravate Christina.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,75,213,paired,-61.884586334228516,-63.912113189697266,True,-3.202359199523926,-3.960513114929199,-3.2524919509887695,-4.012201309204102,True,False,True,False,False,True,allenai/OLMo-7B,
The guys that remembered Phillip haven't thought about who marry.,The guys that remembered Phillip hasn't thought about who marry.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,354,214,paired,-76.82841491699219,-76.671630859375,False,-2.9721059799194336,-3.7091236114501953,-3.0027732849121094,-3.6910886764526367,True,True,True,False,False,True,allenai/OLMo-7B,
The friends of Raymond don't imagine Robert hadn't compelled Denise to wear those scarves.,The friends of Raymond doesn't imagine Robert hadn't compelled Denise to wear those scarves.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,554,215,paired,-98.07894897460938,-103.47687530517578,True,-2.962367057800293,-3.8347854614257812,-3.02811336517334,-3.861682891845703,True,False,True,False,False,True,allenai/OLMo-7B,
This driver that praises most ladies has practiced.,This driver that praises most ladies have practiced.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,599,216,paired,-65.94934844970703,-67.12921905517578,True,-3.565837860107422,-4.451330184936523,-3.5867481231689453,-4.373373031616211,True,True,True,False,False,True,allenai/OLMo-7B,
Sabrina is disgusting many waitresses.,Sabrina were disgusting many waitresses.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,428,217,paired,-49.34231948852539,-54.09145736694336,True,-3.101016044616699,-4.049752235412598,-3.090822219848633,-4.103024482727051,False,False,True,False,False,True,allenai/OLMo-7B,
Some person grins.,Some person grin.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,916,218,paired,-24.338844299316406,-25.3358154296875,True,-3.264796257019043,-3.9652061462402344,-3.395467758178711,-4.128878593444824,True,False,True,False,False,True,allenai/OLMo-7B,
This boy who could investigate the Clintons isn't talking.,This boy who could investigate the Clintons aren't talking.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,498,219,paired,-59.82612991333008,-63.92544174194336,True,-3.048116683959961,-3.756633758544922,-3.0596609115600586,-3.6800336837768555,True,True,True,False,False,True,allenai/OLMo-7B,
The adults that should complain about Marie are buying some school.,The adults that should complain about Marie was buying some school.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,124,220,paired,-78.11882019042969,-82.6919174194336,True,-3.2508745193481445,-3.816605567932129,-3.3071279525756836,-3.9412431716918945,True,False,True,False,False,True,allenai/OLMo-7B,
Amelia isn't taking steak.,Amelia weren't taking steak.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,371,221,paired,-36.571109771728516,-40.97886657714844,True,-2.980607032775879,-3.904592514038086,-3.064441680908203,-3.9745397567749023,True,False,True,False,False,True,allenai/OLMo-7B,
The children are debating.,The child are debating.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,567,222,paired,-23.906736373901367,-32.391700744628906,True,-3.2967748641967773,-4.235759735107422,-3.375467300415039,-4.2806901931762695,True,False,True,False,False,True,allenai/OLMo-7B,
Some lady that leaves the Lutherans blinks.,Some lady that leaves the Lutherans blink.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,165,223,paired,-55.55256652832031,-55.1583137512207,False,-3.1698951721191406,-3.7932424545288086,-3.1916933059692383,-3.7913331985473633,True,True,True,False,False,True,allenai/OLMo-7B,
That teacher that can reference a lot of adults protests.,That teacher that can reference a lot of adults protest.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,512,224,paired,-66.15860748291016,-66.55010986328125,True,-3.036984443664551,-3.694917678833008,-3.044343948364258,-3.686039924621582,True,True,True,False,False,True,allenai/OLMo-7B,
Some actors who criticized Cynthia haven't passed Spain.,Some actors who criticized Cynthia hasn't passed Spain.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,86,225,paired,-67.09544372558594,-68.70292663574219,True,-3.049574851989746,-3.7153892517089844,-3.058743476867676,-3.774561882019043,True,False,True,False,False,True,allenai/OLMo-7B,
These waiters examine a play.,These waiters examines a play.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,169,226,paired,-38.01231384277344,-42.25018310546875,True,-3.366795539855957,-4.079504013061523,-3.4215621948242188,-4.170808792114258,True,False,True,False,False,True,allenai/OLMo-7B,
Universities that shouldn't distract Karla have embarrassed Lucille.,Universities that shouldn't distract Karla has embarrassed Lucille.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,713,227,paired,-79.84484100341797,-77.97138214111328,False,-3.0066823959350586,-3.999513626098633,-3.0110015869140625,-3.9648351669311523,True,True,True,False,False,True,allenai/OLMo-7B,
Sally boasts about all pedestrians.,Sally boast about all pedestrians.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,562,228,paired,-47.045047760009766,-48.119659423828125,True,-3.3401660919189453,-4.168346405029297,-3.3900861740112305,-4.166802406311035,True,True,True,False,False,True,allenai/OLMo-7B,
Every hypothesis was distracting Leslie.,Every hypothesis were distracting Leslie.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,263,229,paired,-44.021854400634766,-50.03142166137695,True,-3.286221504211426,-4.270753860473633,-3.329500198364258,-4.303081512451172,True,False,True,False,False,True,allenai/OLMo-7B,
Carl has skated around every closet.,Carl have skated around every closet.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,651,230,paired,-46.31949996948242,-47.19142532348633,True,-2.8789777755737305,-3.5767698287963867,-3.0068140029907227,-3.641632080078125,True,False,True,False,False,True,allenai/OLMo-7B,
Cacti waste away.,Cacti wastes away.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,570,231,paired,-31.74945640563965,-31.947322845458984,True,-3.335294723510742,-4.1029815673828125,-3.3965530395507812,-4.1518144607543945,True,False,True,False,False,True,allenai/OLMo-7B,
Some waitresses reference some adult.,Some waitresses references some adult.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,373,232,paired,-45.81350326538086,-49.496612548828125,True,-2.9298410415649414,-3.716989517211914,-2.9543962478637695,-3.8361406326293945,True,False,True,False,False,True,allenai/OLMo-7B,
The brochures about Monet have fallen.,The brochures about Monet has fallen.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,551,233,paired,-47.558135986328125,-50.381656646728516,True,-3.455693244934082,-4.462009429931641,-3.556539535522461,-4.500730514526367,True,False,True,False,False,True,allenai/OLMo-7B,
