problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision,instruct
row_constant,6,row_constant_6,False,[5],"5]
[6] [6] [",-2.246408462524414,[5],True,"[-5.227758407592773, -4.401969909667969, -4.784883499145508, -4.845706939697266, -4.525503158569336, -4.9915008544921875, -0.0784149169921875, -5.221391677856445]",6,5],-0.0784149169921875,True,allenai/OLMo-7B,step91000-tokens403B,False
col_constant,6,col_constant_6,False,[3],"3]
[6] [8] [",-0.2367572784423828,[3],True,"[-7.263973236083984, -5.892230987548828, -6.905246734619141, -4.901958465576172, -5.780387878417969, -6.523736953735352, -6.626457214355469, -0.031147003173828125]",7,3],-0.031147003173828125,True,allenai/OLMo-7B,step91000-tokens403B,False
dist3_diag1,6,dist3_diag1_6,False,[2],"2]
[4] [2] [",-1.7754173278808594,[2],True,"[-4.931934356689453, -3.5097293853759766, -4.316465377807617, -2.5714244842529297, -4.168642044067383, -0.38011741638183594, -3.9507503509521484, -3.0567493438720703]",5,2],-0.38011741638183594,True,allenai/OLMo-7B,step91000-tokens403B,False
dist3_diag2,6,dist3_diag2_6,False,[4],"4]
[4] [6] [",-2.0744590759277344,[4],True,"[-5.067413330078125, -4.143842697143555, -0.3931293487548828, -4.061750411987305, -2.4082794189453125, -4.769504547119141, -2.844583511352539, -2.7419795989990234]",2,4],-0.3931293487548828,True,allenai/OLMo-7B,step91000-tokens403B,False
prog_size1,6,prog_size1_6,False,[0],"0]
[1] [0] [",-1.6599407196044922,[0],True,"[-1.2876701354980469, -2.686216354370117, -1.1065502166748047, -6.212690353393555, -5.9342041015625, -1.9870223999023438, -5.332391738891602, -1.9138450622558594]",2,0],-1.1065502166748047,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb0,6,two_rule_comb0_6,False,[1 9],"1 9]
[3 3] [4",-0.18258285522460938,"[1, 9]",True,"[-9.732450485229492, -8.724193572998047, -10.194498062133789, -8.468433380126953, -0.056430816650390625, -7.3080902099609375, -8.832420349121094, -8.553754806518555]",4,1 9],-0.056430816650390625,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb1,6,two_rule_comb1_6,False,[7 4],"7 4]
[7 4] [6",-5.101806640625,"[7, 4]",True,"[-1.1529655456542969, -4.046815872192383, -8.224828720092773, -7.734615325927734, -2.624052047729492, -9.238195419311523, -6.292621612548828, -3.884492874145508]",0,7 4],-1.1529655456542969,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb2,6,two_rule_comb2_6,False,[4 8],"4 6]
[0 7] [6",-2.452505111694336,"[4, 6]",False,"[-8.127641677856445, -9.632108688354492, -10.929876327514648, -1.5271282196044922, -5.589717864990234, -2.5934295654296875, -8.605915069580078, -3.4560718536376953]",3,4 8],-1.5271282196044922,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb3,6,two_rule_comb3_6,False,[9 2],"9 2]
[2 7] [9",-2.761381149291992,"[9, 2]",True,"[-2.3506507873535156, -5.529655456542969, -4.960838317871094, -5.713859558105469, -0.8788909912109375, -6.277820587158203, -3.666563034057617, -7.311250686645508]",4,9 2],-0.8788909912109375,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb4,6,two_rule_comb4_6,False,[1 3],"4 3]
[4 3] [2",-4.11754035949707,"[4, 3]",False,"[-3.2854385375976562, -3.513631820678711, -7.907062530517578, -3.725841522216797, -2.2994651794433594, -2.6604175567626953, -3.7603092193603516, -4.109079360961914]",4,4 3],-2.2994651794433594,False,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb5,6,two_rule_comb5_6,False,[9 1],"1 2]
[7 2] [1",-3.9833621978759766,"[1, 2]",False,"[-3.320009231567383, -3.2419567108154297, -7.984645843505859, -4.330190658569336, -3.7364025115966797, -5.338481903076172, -7.365091323852539, -2.9046058654785156]",7,9 1],-2.9046058654785156,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb0,6,three_rule_comb0_6,False,[4 9 8],"4 9 8]
[0 0 0]",-4.253519058227539,"[4, 9, 8]",True,"[-12.008792877197266, -13.568077087402344, -10.831682205200195, -5.45697021484375, -13.803327560424805, -16.380937576293945, -0.12395858764648438, -15.71701431274414]",6,4 9 8],-0.12395858764648438,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb1,6,three_rule_comb1_6,False,[6 4 4],"6 4 4]
[7 1 8]",-5.052059173583984,"[6, 4, 4]",True,"[-11.123861312866211, -13.006708145141602, -9.24235725402832, -11.357030868530273, -12.24911117553711, -1.5849723815917969, -10.722599029541016, -13.321632385253906]",5,6 4 4],-1.5849723815917969,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb2,6,three_rule_comb2_6,False,[4 5 3],"4 5 3]
[3 0 1]",-1.7560787200927734,"[4, 5, 3]",True,"[-12.620607376098633, -8.853279113769531, -6.148899078369141, -4.297292709350586, -0.9963512420654297, -3.567523956298828, -10.861616134643555, -9.546247482299805]",4,4 5 3],-0.9963512420654297,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb3,6,three_rule_comb3_6,False,[4 7 8],"4 7 8]
[4 7 8]",-3.206602096557617,"[4, 7, 8]",True,"[-4.798002243041992, -7.253923416137695, -5.65308952331543, -6.607080459594727, -0.6350288391113281, -10.212800979614258, -7.733547210693359, -5.8002471923828125]",4,4 7 8],-0.6350288391113281,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb4,6,three_rule_comb4_6,False,[9 3 6],"9 1 6]
[8 1 5]",-4.123674392700195,"[9, 1, 6]",False,"[-9.016496658325195, -11.361013412475586, -3.3323726654052734, -11.588483810424805, -10.738153457641602, -8.487384796142578, -3.869487762451172, -10.746580123901367]",2,8 1 6],-3.3323726654052734,False,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb5,6,three_rule_comb5_6,False,[2 8 7],"2 6 6]
[6 4 5]",-4.640289306640625,"[2, 6, 6]",False,"[-15.763326644897461, -5.593660354614258, -10.977170944213867, -13.124794006347656, -6.386991500854492, -5.534433364868164, -3.119373321533203, -15.884505271911621]",6,2 4 5],-3.119373321533203,False,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb6,6,three_rule_comb6_6,False,[5 0 9],"5 0 9]
[5 0 9]",-1.2718791961669922,"[5, 0, 9]",True,"[-8.026874542236328, -11.948047637939453, -8.015905380249023, -9.16618537902832, -10.232915878295898, -10.107227325439453, -9.754781723022461, -0.33178138732910156]",7,5 0 9],-0.33178138732910156,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb7,6,three_rule_comb7_6,False,[5 1 5],"5 8 1]
[4 8 2]",-4.362831115722656,"[5, 8, 1]",False,"[-6.337259292602539, -4.56573486328125, -3.858074188232422, -9.161108016967773, -6.874656677246094, -5.065181732177734, -4.738092422485352, -5.914699554443359]",2,4 8 2],-3.858074188232422,False,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb8,6,three_rule_comb8_6,False,[4 6 1],"4 5 4]
[5 5 4]",-4.355001449584961,"[4, 5, 4]",False,"[-4.196966171264648, -10.025274276733398, -4.375307083129883, -7.664875030517578, -6.100046157836914, -9.280607223510742, -6.098058700561523, -8.029325485229492]",0,6 4 1],-4.196966171264648,False,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb9,6,three_rule_comb9_6,False,[0 1 5],"1 2 4]
[2 3 3]",-3.7916488647460938,"[1, 2, 4]",False,"[-5.448600769042969, -13.730300903320312, -2.14837646484375, -6.751197814941406, -4.835367202758789, -6.863033294677734, -5.023469924926758, -7.555658340454102]",2,2 3 3],-2.14837646484375,False,allenai/OLMo-7B,step91000-tokens403B,False
c3_set_union,6,c3_set_union_6,True,[6 1 0 4],"6 1]
[1] [4]",-5.576194763183594,[1 6],False,"[0.0, -5.850317001342773, -3.776906967163086, -2.180490493774414, -9.091663360595703, -3.4622955322265625, -6.68162727355957, -5.840887069702148]",0,],0.0,False,allenai/OLMo-7B,step91000-tokens403B,False
c1_set_union,6,c1_set_union_6,True,[5],"5]
[6 5] [6]",-4.364206314086914,[5],True,"[-4.95728874206543, -6.250236511230469, -4.054409027099609, -9.745124816894531, 0.0, -3.033632278442383, -8.964767456054688, -1.1265811920166016]",4,],0.0,False,allenai/OLMo-7B,step91000-tokens403B,False
c2_set_union,6,c2_set_union_6,True,[8],"1]
[1] [1] [",-5.578474044799805,[1],False,"[0.0, -2.8923797607421875, -3.7048988342285156, -6.692081451416016, -1.4316234588623047, -7.388872146606445, -4.088815689086914, -6.769718170166016]",0,],0.0,False,allenai/OLMo-7B,step91000-tokens403B,False
AND,6,AND_6,True,[0],"0]
[3 0] [1 0",-1.537454605102539,[0],True,"[-13.862963676452637, -15.100251197814941, -0.21244049072265625, -13.344207763671875, -5.2784271240234375, -9.551207542419434, -11.731708526611328, -4.650320053100586]",2,0],-0.21244049072265625,True,allenai/OLMo-7B,step91000-tokens403B,False
XOR,6,XOR_6,True,[3 2],"2 6]
[2 6] [5",-4.589775085449219,[2 6],False,"[-13.656715393066406, -3.4164276123046875, -9.947166442871094, -10.225896835327148, -3.4703140258789062, -3.5696468353271484, -21.502716064453125, -2.954559326171875]",7,6 2],-2.954559326171875,False,allenai/OLMo-7B,step91000-tokens403B,False
c3_set_union_permuted,6,c3_set_union_permuted_6,True,[4 0 8 1],"1 0]
[4] [0]",-7.993171691894531,[0 1],False,"[-4.078470230102539, -12.230518341064453, -4.584510803222656, -4.341436386108398, -4.305599212646484, -3.370077133178711, -3.4423980712890625, -5.361700057983398]",5,1 8],-3.370077133178711,False,allenai/OLMo-7B,step91000-tokens403B,False
c2_set_union_permuted,6,c2_set_union_permuted_6,True,[7],"4 9] [4 9]
[9",-7.913518905639648,[4 9],False,"[-2.6979198455810547, -2.3643970489501953, -4.539785385131836, -4.529840469360352, 0.0, -4.180233001708984, -3.853017807006836, -3.4191856384277344]",4,],0.0,False,allenai/OLMo-7B,step91000-tokens403B,False
c1_set_union_permuted,6,c1_set_union_permuted_6,True,[3],"1]
[1] [3] [",-6.723024368286133,[1],False,"[-3.8565921783447266, -5.144388198852539, -1.9683990478515625, -6.003932952880859, -2.245532989501953, -12.871946334838867, -4.074628829956055, -11.042835235595703]",2,8],-1.9683990478515625,False,allenai/OLMo-7B,step91000-tokens403B,False
XOR_permuted,6,XOR_permuted_6,True,[3 9],"7 9]
[3 7] [9",-6.245027542114258,[7 9],False,"[-2.708742141723633, -11.993158340454102, -10.690042495727539, -16.360843658447266, -3.983304977416992, -8.915565490722656, -12.509188652038574, -4.720333099365234]",0,3 9],-2.708742141723633,True,allenai/OLMo-7B,step91000-tokens403B,False
AND_permuted,6,AND_permuted_6,True,[],"2] [9]
[3] [",-5.186227798461914,[2],False,"[0.0, -2.747711181640625, -16.877498626708984, -9.269742965698242, -13.640230178833008, -1.7038555145263672, -5.195945739746094, -12.29073715209961]",0,],0.0,True,allenai/OLMo-7B,step91000-tokens403B,False
row_constant,7,row_constant_7,False,[9],"9]
[10] [10] [",-1.5057201385498047,[9],True,"[-6.415687561035156, -6.389490127563477, -7.044178009033203, -0.034145355224609375, -6.461814880371094, -6.453996658325195, -5.532047271728516, -4.467733383178711]",3,9],-0.034145355224609375,True,allenai/OLMo-7B,step91000-tokens403B,False
col_constant,7,col_constant_7,False,[5],"5]
[9] [4] [",-0.2675666809082031,[5],True,"[-6.932790756225586, -5.968095779418945, -7.01519775390625, -6.508396148681641, -5.700538635253906, -6.918781280517578, -0.05040550231933594, -3.5345401763916016]",6,5],-0.05040550231933594,True,allenai/OLMo-7B,step91000-tokens403B,False
dist3_diag1,7,dist3_diag1_7,False,[0],"0]
[6] [0] [",-2.0565662384033203,[0],True,"[-2.8987598419189453, -0.7947978973388672, -2.657022476196289, -3.5813732147216797, -2.7000350952148438, -2.974233627319336, -2.4338531494140625, -3.0108585357666016]",1,0],-0.7947978973388672,True,allenai/OLMo-7B,step91000-tokens403B,False
dist3_diag2,7,dist3_diag2_7,False,[4],"4]
[4] [2] [",-1.6395149230957031,[4],True,"[-6.1675872802734375, -5.127050399780273, -7.704130172729492, -4.454681396484375, -2.4296035766601562, -0.2297821044921875, -2.558635711669922, -4.272708892822266]",5,4],-0.2297821044921875,True,allenai/OLMo-7B,step91000-tokens403B,False
prog_size1,7,prog_size1_7,False,[1],"1]
[2] [1] [",-0.5219898223876953,[1],True,"[-7.342067718505859, -7.05108642578125, -1.9677848815917969, -3.7414093017578125, -6.434484481811523, -0.23719215393066406, -4.676643371582031, -5.337108612060547]",5,1],-0.23719215393066406,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb0,7,two_rule_comb0_7,False,[1 7],"1 7]
[3 4] [3",-3.684192657470703,"[1, 7]",True,"[-0.01834869384765625, -10.356559753417969, -12.99454116821289, -7.593107223510742, -9.96487045288086, -11.787086486816406, -6.039196014404297, -9.65695571899414]",0,1 7],-0.01834869384765625,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb1,7,two_rule_comb1_7,False,[1 1],"1 4]
[1 4] [5",-4.877302169799805,"[1, 4]",False,"[-4.23486328125, -3.3580780029296875, -6.368192672729492, -2.953542709350586, -4.653757095336914, -4.089792251586914, -1.9672260284423828, -3.754169464111328]",6,1 1],-1.9672260284423828,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb2,7,two_rule_comb2_7,False,[3 2],"3 2]
[2 3] [2",-0.5958614349365234,"[3, 2]",True,"[-10.926204681396484, -6.368473052978516, -3.7144927978515625, -5.437826156616211, -9.65403938293457, -11.074836730957031, -0.10519027709960938, -4.716060638427734]",6,3 2],-0.10519027709960938,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb3,7,two_rule_comb3_7,False,[6 1],"6 1]
[6 1] [3",-4.902307510375977,"[6, 1]",True,"[-0.8714466094970703, -9.234134674072266, -8.320867538452148, -4.751594543457031, -3.252592086791992, -5.289266586303711, -7.692291259765625, -7.697549819946289]",0,6 1],-0.8714466094970703,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb4,7,two_rule_comb4_7,False,[3 4],"3 7]
[3 7] [2",-5.626316070556641,"[3, 7]",False,"[-4.183006286621094, -4.839181900024414, -4.910043716430664, -4.383546829223633, -5.196977615356445, -6.245550155639648, -5.468469619750977, -2.486766815185547]",7,3 4],-2.486766815185547,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb5,7,two_rule_comb5_7,False,[2 3],"2 3]
[3 4] [2",-1.1981468200683594,"[2, 3]",True,"[-3.367074966430664, -3.8312816619873047, -3.636209487915039, -5.807468414306641, -0.7666511535644531, -3.262523651123047, -3.5386486053466797, -5.944244384765625]",4,2 3],-0.7666511535644531,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb0,7,three_rule_comb0_7,False,[8 7 1],"8 7 1]
[4 8 5]",-0.3167133331298828,"[8, 7, 1]",True,"[-7.438362121582031, -8.898138046264648, -10.845697402954102, -9.93045425415039, -10.841571807861328, -10.796361923217773, -0.07918167114257812, -10.566495895385742]",6,8 7 1],-0.07918167114257812,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb1,7,three_rule_comb1_7,False,[5 7 6],"5 7 6]
[2 3 7]",-7.044557571411133,"[5, 7, 6]",True,"[-4.65336799621582, -8.335296630859375, -2.725160598754883, -6.334558486938477, -2.4637985229492188, -3.633096694946289, -6.62114143371582, -7.627819061279297]",4,5 7 6],-2.4637985229492188,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb2,7,three_rule_comb2_7,False,[7 4 9],"7 4 9]
[8 3 2]",-1.3492889404296875,"[7, 4, 9]",True,"[-14.233720779418945, -7.719356536865234, -0.38114166259765625, -9.247596740722656, -10.587808609008789, -8.713663101196289, -2.7355270385742188, -2.7822513580322266]",2,7 4 9],-0.38114166259765625,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb3,7,three_rule_comb3_7,False,[9 0 6],"9 4 6]
[4 0 9]",-7.310613632202148,"[9, 4, 6]",False,"[-9.060991287231445, -4.965078353881836, -6.350584030151367, -5.816520690917969, -6.558954238891602, -7.010557174682617, -5.812255859375, -4.2222747802734375]",7,9 0 6],-4.2222747802734375,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb4,7,three_rule_comb4_7,False,[2 5 8],"2 2 1]
[2 2 1]",-4.486232757568359,"[2, 2, 1]",False,"[-7.882207870483398, -6.6880645751953125, -2.5677547454833984, -6.405351638793945, -6.935224533081055, -7.81007194519043, -5.8912811279296875, -6.667411804199219]",2,2 2 2],-2.5677547454833984,False,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb5,7,three_rule_comb5_7,False,[8 4 5],"8 4 7]
[2 3 6]",-3.7242870330810547,"[8, 4, 7]",False,"[-9.988075256347656, -12.321250915527344, -1.9847793579101562, -3.5012264251708984, -12.092239379882812, -8.701696395874023, -2.6961441040039062, -6.343233108520508]",2,8 4 5],-1.9847793579101562,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb6,7,three_rule_comb6_7,False,[6 2 7],"6 2 7]
[2 0 8]",-1.0633888244628906,"[6, 2, 7]",True,"[-10.078561782836914, -9.630409240722656, -9.445791244506836, -8.054952621459961, -7.3819122314453125, -0.3182563781738281, -10.171415328979492, -7.146989822387695]",5,6 2 7],-0.3182563781738281,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb7,7,three_rule_comb7_7,False,[2 9 0],"5 1 0]
[3 1 9]",-8.528562545776367,"[5, 1, 0]",False,"[-8.587911605834961, -6.520423889160156, -5.664072036743164, -7.315980911254883, -4.133369445800781, -7.087480545043945, -8.381757736206055, -8.26881217956543]",4,5 1 0],-4.133369445800781,False,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb8,7,three_rule_comb8_7,False,[8 3 0],"8 0 0]
[7 1 1]",-3.595083236694336,"[8, 0, 0]",False,"[-13.018203735351562, -12.363958358764648, -3.737894058227539, -13.005731582641602, -3.580921173095703, -11.677347183227539, -6.566356658935547, -12.232505798339844]",4,8 3 1],-3.580921173095703,False,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb9,7,three_rule_comb9_7,False,[9 1 0],"9 1 0]
[8 2 1]",-1.5248222351074219,"[9, 1, 0]",True,"[-2.8305397033691406, -7.550022125244141, -7.539043426513672, -7.975593566894531, -4.97285270690918, -11.158903121948242, -10.130659103393555, -1.1930179595947266]",7,9 1 0],-1.1930179595947266,True,allenai/OLMo-7B,step91000-tokens403B,False
c3_set_union,7,c3_set_union_7,True,[7 3 8 4],"7 8]
[3] [4]",-4.197149276733398,[7 8],False,"[-6.820638656616211, -6.552112579345703, -2.282377243041992, -9.667949676513672, 0.0, -3.685861587524414, -3.883729934692383, -3.796337127685547]",4,],0.0,False,allenai/OLMo-7B,step91000-tokens403B,False
c1_set_union,7,c1_set_union_7,True,[0],"0]
[8 0] [8]",-3.6961536407470703,[0],True,"[-1.1829586029052734, -4.199092864990234, -8.248119354248047, -5.418550491333008, -6.319765090942383, -7.9012908935546875, -8.317516326904297, -7.775554656982422]",0,0],-1.1829586029052734,True,allenai/OLMo-7B,step91000-tokens403B,False
c2_set_union,7,c2_set_union_7,True,[7],"5 7 9] [9 7]
[",-3.0824050903320312,[5 7 9],False,"[-3.1040515899658203, -7.011207580566406, -5.778270721435547, -1.4906940460205078, -4.492971420288086, -4.369438171386719, 0.0, -4.066921234130859]",6,],0.0,False,allenai/OLMo-7B,step91000-tokens403B,False
AND,7,AND_7,True,[9],"9]
[2 9] [7 9",-3.3993377685546875,[9],True,"[-8.656021118164062, -8.64719009399414, -9.430402755737305, -0.9858608245849609, -8.228170394897461, -15.369024276733398, -9.06690788269043, -18.982418060302734]",3,9],-0.9858608245849609,True,allenai/OLMo-7B,step91000-tokens403B,False
XOR,7,XOR_7,True,[7 3],"3 9]
[3 9] [5",-4.398372650146484,[3 9],False,"[-9.251867294311523, -2.3467864990234375, -3.190610885620117, 0.0, -10.121243476867676, -8.345783233642578, -9.633623123168945, -18.464014053344727]",3,],0.0,False,allenai/OLMo-7B,step91000-tokens403B,False
c3_set_union_permuted,7,c3_set_union_permuted_7,True,[2 8 4 1],"8 4]
[2] [8]",-6.998449325561523,[4 8],False,"[-3.1168975830078125, -5.92314338684082, -7.411626815795898, -13.317647933959961, -3.604642868041992, -7.50282096862793, -4.890829086303711, -3.3662033081054688]",0,2 1],-3.1168975830078125,False,allenai/OLMo-7B,step91000-tokens403B,False
c2_set_union_permuted,7,c2_set_union_permuted_7,True,[3],"6]
[6] [6] [",-4.916692733764648,[6],False,"[-4.967351913452148, -3.1538257598876953, -2.814554214477539, -5.807109832763672, -4.831912994384766, 0.0, -5.73065185546875, -2.6694564819335938]",5,],0.0,False,allenai/OLMo-7B,step91000-tokens403B,False
c1_set_union_permuted,7,c1_set_union_permuted_7,True,[6],"6]
[6 0] [3]",-5.876644134521484,[6],True,"[-5.506496429443359, -7.4687910079956055, -11.789904594421387, -15.577115058898926, -2.8397884368896484, -11.074167251586914, -2.889688491821289, -1.7773971557617188]",7,6],-1.7773971557617188,True,allenai/OLMo-7B,step91000-tokens403B,False
XOR_permuted,7,XOR_permuted_7,True,[0 8],"8 1]
[8 1] [0",-4.29014778137207,[1 8],False,"[-8.501443862915039, -2.900636672973633, -14.990190505981445, -8.30915641784668, -14.165365219116211, -7.5271759033203125, -2.7621593475341797, -18.013160705566406]",6,0 8],-2.7621593475341797,True,allenai/OLMo-7B,step91000-tokens403B,False
AND_permuted,7,AND_permuted_7,True,[],"2]
[4] [2] [",-4.826940536499023,[2],False,"[0.0, -11.297968864440918, -5.607219696044922, -15.675089836120605, -6.355029106140137, -13.000919342041016, -1.5716838836669922, -5.410600662231445]",0,],0.0,True,allenai/OLMo-7B,step91000-tokens403B,False
row_constant,8,row_constant_8,False,[4],"4]
[5] [5] [",-2.229766845703125,[4],True,"[-4.197126388549805, -5.587343215942383, -0.04957008361816406, -4.95982551574707, -6.335165023803711, -5.479999542236328, -5.826213836669922, -5.752634048461914]",2,4],-0.04957008361816406,True,allenai/OLMo-7B,step91000-tokens403B,False
col_constant,8,col_constant_8,False,[4],"4]
[6] [0] [",-0.1519489288330078,[4],True,"[-5.001249313354492, -5.932910919189453, -4.615060806274414, -6.590473175048828, -0.033977508544921875, -5.504241943359375, -5.826801300048828, -7.337154388427734]",4,4],-0.033977508544921875,True,allenai/OLMo-7B,step91000-tokens403B,False
dist3_diag1,8,dist3_diag1_8,False,[9],"9]
[2] [9] [",-1.881357192993164,[9],True,"[-4.120012283325195, -3.2722015380859375, -2.884397506713867, -3.6472091674804688, -0.4797210693359375, -2.9622364044189453, -2.7430973052978516, -3.7395286560058594]",4,9],-0.4797210693359375,True,allenai/OLMo-7B,step91000-tokens403B,False
dist3_diag2,8,dist3_diag2_8,False,[9],"9]
[9] [8] [",-2.380758285522461,[9],True,"[-3.294229507446289, -4.074306488037109, -3.511434555053711, -3.5527305603027344, -3.9340248107910156, -0.4521446228027344, -2.4384899139404297, -3.4927310943603516]",5,9],-0.4521446228027344,True,allenai/OLMo-7B,step91000-tokens403B,False
prog_size1,8,prog_size1_8,False,[2],"2]
[3] [2] [",-0.3977947235107422,[2],True,"[-3.0075016021728516, -4.084770202636719, -7.499414443969727, -5.306364059448242, -6.137361526489258, -3.682374954223633, -7.164798736572266, -0.11377143859863281]",7,2],-0.11377143859863281,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb0,8,two_rule_comb0_8,False,[7 3],"7 3]
[2 4] [1",-2.6112804412841797,"[7, 3]",True,"[-0.4611949920654297, -5.168397903442383, -6.375648498535156, -5.483928680419922, -6.656606674194336, -8.736263275146484, -8.839746475219727, -6.3983306884765625]",0,7 3],-0.4611949920654297,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb1,8,two_rule_comb1_8,False,[7 9],"7 9]
[7 10] [2",-3.2728939056396484,"[7, 9]",True,"[-4.642124176025391, -3.9707984924316406, -6.105035781860352, -7.637363433837891, -7.537149429321289, -1.07061767578125, -6.564777374267578, -2.8795909881591797]",5,7 9],-1.07061767578125,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb2,8,two_rule_comb2_8,False,[9 9],"9 10]
[8 0] [9",-1.9032611846923828,"[9, 1, 0]",False,"[-7.453401565551758, -7.077663421630859, -1.878988265991211, -3.2173843383789062, -7.767946243286133, -6.687376022338867, -8.394908905029297, -7.570636749267578]",2,9 9],-1.878988265991211,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb3,8,two_rule_comb3_8,False,[9 8],"9 8]
[8 7] [9",-2.030527114868164,"[9, 8]",True,"[-4.295793533325195, -3.075777053833008, -4.2691802978515625, -0.7955150604248047, -4.47979736328125, -6.288169860839844, -5.173694610595703, -4.46330451965332]",3,9 8],-0.7955150604248047,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb4,8,two_rule_comb4_8,False,[6 4],"6 4]
[5 4] [6",-3.691143035888672,"[6, 4]",True,"[-8.459894180297852, -5.189044952392578, -5.003025054931641, -4.624574661254883, -5.335811614990234, -1.6478843688964844, -4.332693099975586, -3.1619224548339844]",5,6 4],-1.6478843688964844,True,allenai/OLMo-7B,step91000-tokens403B,False
two_rule_comb5,8,two_rule_comb5_8,False,[4 0],"4 1]
[5 2] [4",-2.0588531494140625,"[4, 1]",False,"[-5.232818603515625, -4.045631408691406, -7.42085075378418, -1.8809127807617188, -2.340829849243164, -4.415798187255859, -4.743740081787109, -4.794395446777344]",3,4 3],-1.8809127807617188,False,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb0,8,three_rule_comb0_8,False,[2 5 3],"2 5 3]
[0 3 5]",-0.239898681640625,"[2, 5, 3]",True,"[-7.949918746948242, -11.686710357666016, -9.898365020751953, -9.615488052368164, -6.926858901977539, -10.195671081542969, -9.120683670043945, -0.06842231750488281]",7,2 5 3],-0.06842231750488281,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb1,8,three_rule_comb1_8,False,[2 4 7],"2 4 7]
[1 4 0]",-6.582082748413086,"[2, 4, 7]",True,"[-7.986577987670898, -8.022130966186523, -10.713638305664062, -2.1506900787353516, -5.089359283447266, -5.745336532592773, -7.013185501098633, -6.141109466552734]",3,2 4 7],-2.1506900787353516,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb2,8,three_rule_comb2_8,False,[3 8 8],"3 8 7]
[4 7 2]",-4.125001907348633,"[3, 8, 7]",False,"[-5.027402877807617, -2.2576465606689453, -8.724132537841797, -8.407962799072266, -10.604633331298828, -5.852588653564453, -6.500022888183594, -5.774177551269531]",1,3 8 8],-2.2576465606689453,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb3,8,three_rule_comb3_8,False,[9 0 5],"9 0 5]
[9 0 7]",-3.3785018920898438,"[9, 0, 5]",True,"[-7.589986801147461, -5.3797607421875, -10.963176727294922, -0.7127647399902344, -5.300632476806641, -2.8265113830566406, -4.896154403686523, -9.825384140014648]",3,9 0 5],-0.7127647399902344,True,allenai/OLMo-7B,step91000-tokens403B,False
three_rule_comb4,8,three_rule_comb4_8,False,[6 0 5],"6 3 3]
[6 3 7]",-7.337486267089844,"[6, 3, 3]",False,"[-5.873424530029297, -7.606620788574219, -5.501873016357422, -7.890859603881836, -11.77530288696289, -7.129693984985352, -11.625053405761719, -9.577804565429688]",2,6 1 5],-5.501873016357422,False,allenai/OLMo-7B,step91000-tokens403B,False
