problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
three_rule_comb2,9,three_rule_comb2_9,False,[1 8 5],"1 8 5]
[9 7 6]",-0.140625,"[1, 8, 5]",True,"[-13.34375, -0.046875, -12.7890625, -14.03125, -13.046875, -12.4453125, -13.6875, -14.859375]",1,1 8 5],-0.046875,True,EleutherAI/pythia-12b-deduped,
three_rule_comb3,9,three_rule_comb3_9,False,[9 0 4],"0 0 4]
[9 0 4]",-4.9375,"[0, 0, 4]",False,"[-11.09375, -5.1875, -1.765625, -6.1875, -9.8984375, -6.9375, -10.734375, -9.375]",2,9 0 4],-1.765625,True,EleutherAI/pythia-12b-deduped,
three_rule_comb4,9,three_rule_comb4_9,False,[0 1 9],"0 2 3]
[2 5 7]",-8.171875,"[0, 2, 3]",False,"[-6.46875, -7.3125, -8.078125, -5.203125, -10.296875, -7.3125, -6.09375, -10.015625]",3,0 1 9],-5.203125,True,EleutherAI/pythia-12b-deduped,
three_rule_comb5,9,three_rule_comb5_9,False,[6 1 5],"6 1 5]
[5 0 6]",-0.28125,"[6, 1, 5]",True,"[-0.140625, -10.4375, -10.765625, -10.46875, -6.796875, -9.6875, -13.671875, -8.0]",0,6 1 5],-0.140625,True,EleutherAI/pythia-12b-deduped,
three_rule_comb6,9,three_rule_comb6_9,False,[5 5 1],"5 5 1]
[0 2 4]",-4.734375,"[5, 5, 1]",True,"[-8.328125, -5.296875, -7.203125, -9.96875, -10.578125, -9.4375, -1.625, -5.796875]",6,5 5 1],-1.625,True,EleutherAI/pythia-12b-deduped,
three_rule_comb7,9,three_rule_comb7_9,False,[6 2 8],"6 2 6]
[2 1 5]",-4.25,"[6, 2, 6]",False,"[-9.0078125, -8.1796875, -9.4609375, -4.8203125, -5.984375, -4.0625, -6.5859375, -11.0703125]",5,6 2 8],-4.0625,True,EleutherAI/pythia-12b-deduped,
three_rule_comb8,9,three_rule_comb8_9,False,[0 7 0],"0 7 3]
[2 6 0]",-3.84375,"[0, 7, 3]",False,"[-8.15625, -4.078125, -9.8515625, -8.8125, -4.171875, -7.078125, -9.5, -8.6875]",1,0 7 0],-4.078125,True,EleutherAI/pythia-12b-deduped,
three_rule_comb9,9,three_rule_comb9_9,False,[0 5 8],"0 5 5]
[1 6 6]",-1.828125,"[0, 5, 5]",False,"[-7.453125, -10.640625, -8.734375, -2.328125, -9.34375, -6.890625, -9.6171875, -10.3359375]",3,0 5 8],-2.328125,True,EleutherAI/pythia-12b-deduped,
c3_set_union,9,c3_set_union_9,True,[0 2 1 6],"0 1 6]
[0 2 6]",-5.8828125,[0 1 6],False,"[-3.78125, -1.875, -2.75, -4.984375, 0.0, -2.359375, -3.34375, -6.828125]",4,],0.0,False,EleutherAI/pythia-12b-deduped,
c1_set_union,9,c1_set_union_9,True,[9],"9]
[5 4] [5]",-3.96875,[9],True,"[-6.5625, -5.15625, -10.796875, -7.265625, -10.0, -10.1875, -0.046875, -8.390625]",6,9],-0.046875,True,EleutherAI/pythia-12b-deduped,
c2_set_union,9,c2_set_union_9,True,[4],"1] [1]
[0] [",-6.3359375,[1],False,"[-2.625, -2.140625, -4.609375, -1.59375, 0.0, -3.78125, -4.3125, -3.546875]",4,],0.0,False,EleutherAI/pythia-12b-deduped,
AND,9,AND_9,True,[6],"6]
[1 6 4] [5",-4.6015625,[6],True,"[-12.4921875, -3.109375, -11.7578125, -5.671875, -0.46875, -8.328125, -10.359375, -6.65625]",4,6],-0.46875,True,EleutherAI/pythia-12b-deduped,
XOR,9,XOR_9,True,[4 2],"2 3]
[9 2] [2",-5.484375,[2 3],False,"[-4.078125, -12.0390625, -10.8203125, -9.3046875, -9.46875, -15.1875, -3.75, -9.15625]",6,4 2],-3.75,True,EleutherAI/pythia-12b-deduped,
c3_set_union_permuted,9,c3_set_union_permuted_9,True,[6 9 2 4],"2 6 4]
[4] [2",-8.109375,[2 4 6],False,"[-3.25, -4.203125, -12.53125, -3.078125, -9.9609375, -4.21875, -3.859375, -7.75]",3,4],-3.078125,False,EleutherAI/pythia-12b-deduped,
c2_set_union_permuted,9,c2_set_union_permuted_9,True,[4],"4 9]
[1] [4 1",-6.2109375,[4 9],False,"[-4.546875, -3.921875, -4.171875, -5.375, -2.421875, -8.40625, -7.40625, -8.328125]",4,4],-2.421875,True,EleutherAI/pythia-12b-deduped,
c1_set_union_permuted,9,c1_set_union_permuted_9,True,[9],"9]
[5] [5] [",-3.7578125,[9],True,"[-11.9140625, -6.578125, -6.9453125, -0.46875, -10.890625, -2.5625, -6.0234375, -7.640625]",3,9],-0.46875,True,EleutherAI/pythia-12b-deduped,
XOR_permuted,9,XOR_permuted_9,True,[8 3],"8 5]
[5 3] [5",-4.8515625,[5 8],False,"[-10.0234375, -0.859375, -17.546875, -5.953125, 0.0, -8.390625, -11.4453125, -1.421875]",4,],0.0,False,EleutherAI/pythia-12b-deduped,
AND_permuted,9,AND_permuted_9,True,[],"0]
[5] [2] [",-4.328125,[0],False,"[-9.71875, 0.0, -3.109375, -6.390625, -3.6875, -11.09375, -2.796875, -10.21875]",1,],0.0,True,EleutherAI/pythia-12b-deduped,
row_constant,10,row_constant_10,False,[8],"8]
[3] [3] [",-1.109375,[8],True,"[-5.8984375, -5.1796875, -0.046875, -5.1328125, -5.90625, -5.90625, -6.09375, -5.5703125]",2,8],-0.046875,True,EleutherAI/pythia-12b-deduped,
col_constant,10,col_constant_10,False,[5],"5]
[7] [2] [",-0.46875,[5],True,"[-5.5625, -5.7265625, -4.765625, -6.1015625, -3.453125, -6.0546875, -6.796875, -0.0625]",7,5],-0.0625,True,EleutherAI/pythia-12b-deduped,
dist3_diag1,10,dist3_diag1_10,False,[5],"5]
[2] [5] [",-2.125,[5],True,"[-1.015625, -0.8125, -5.59375, -2.328125, -3.8359375, -3.71875, -4.1484375, -3.7421875]",1,5],-0.8125,True,EleutherAI/pythia-12b-deduped,
dist3_diag2,10,dist3_diag2_10,False,[7],"7]
[7] [5] [",-1.8828125,[7],True,"[-3.859375, -3.171875, -4.2734375, -5.3125, -3.734375, -0.21875, -4.359375, -3.328125]",5,7],-0.21875,True,EleutherAI/pythia-12b-deduped,
prog_size1,10,prog_size1_10,False,[4],"4]
[5] [4] [",-0.203125,[4],True,"[-8.90625, -6.7734375, -0.03125, -6.8515625, -5.03125, -4.546875, -6.71875, -8.09375]",2,4],-0.03125,True,EleutherAI/pythia-12b-deduped,
two_rule_comb0,10,two_rule_comb0_10,False,[7 2],"7 2]
[9 5] [9",-1.125,"[7, 2]",True,"[-7.78125, -0.046875, -8.8984375, -9.578125, -6.328125, -7.09375, -5.515625, -11.8125]",1,7 2],-0.046875,True,EleutherAI/pythia-12b-deduped,
two_rule_comb1,10,two_rule_comb1_10,False,[3 7],"1 7]
[0 5] [7",-3.0,"[1, 7]",False,"[-1.515625, -4.8125, -9.4375, -10.3203125, -4.171875, -1.015625, -3.734375, -9.28125]",5,1 7],-1.015625,False,EleutherAI/pythia-12b-deduped,
two_rule_comb2,10,two_rule_comb2_10,False,[8 8],"8 8]
[7 9] [8",-2.3671875,"[8, 8]",True,"[-8.4140625, -8.8203125, -7.5703125, -9.796875, -8.359375, -10.109375, -0.203125, -11.1875]",6,8 8],-0.203125,True,EleutherAI/pythia-12b-deduped,
two_rule_comb3,10,two_rule_comb3_10,False,[0 4],"0 4]
[0 4] [3",-4.828125,"[0, 4]",True,"[-2.921875, -5.828125, -5.75, -8.21875, -2.40625, -7.328125, -3.234375, -1.328125]",7,0 4],-1.328125,True,EleutherAI/pythia-12b-deduped,
two_rule_comb4,10,two_rule_comb4_10,False,[8 5],"8 5]
[6 5] [8",-2.3125,"[8, 5]",True,"[-7.59375, -0.59375, -6.234375, -5.484375, -4.1875, -6.5234375, -6.984375, -7.0859375]",1,8 5],-0.59375,True,EleutherAI/pythia-12b-deduped,
two_rule_comb5,10,two_rule_comb5_10,False,[9 0],"9 0]
[8 1] [9",-0.421875,"[9, 0]",True,"[-9.34375, -4.046875, -8.8125, -6.1328125, -7.8671875, -6.59375, -0.203125, -6.9375]",6,9 0],-0.203125,True,EleutherAI/pythia-12b-deduped,
three_rule_comb0,10,three_rule_comb0_10,False,[1 5 7],"1 5 7]
[7 4 5]",-2.796875,"[1, 5, 7]",True,"[-11.3984375, -12.2578125, -10.5234375, -13.7734375, -0.015625, -14.75, -10.421875, -10.9140625]",4,1 5 7],-0.015625,True,EleutherAI/pythia-12b-deduped,
three_rule_comb1,10,three_rule_comb1_10,False,[1 9 1],"1 8 1]
[8 9 1]",-4.0,"[1, 8, 1]",False,"[-5.5703125, -10.2578125, -12.9765625, -7.7265625, -9.0078125, -3.578125, -10.140625, -12.5]",5,1 9 1],-3.578125,True,EleutherAI/pythia-12b-deduped,
three_rule_comb2,10,three_rule_comb2_10,False,[1 5 9],"1 5 9]
[0 7 8]",-4.46875,"[1, 5, 9]",True,"[-11.1875, -11.46875, -0.15625, -10.65625, -12.8671875, -11.03125, -11.03125, -10.8671875]",2,1 5 9],-0.15625,True,EleutherAI/pythia-12b-deduped,
three_rule_comb3,10,three_rule_comb3_10,False,[6 2 7],"6 2 7]
[6 8 5]",-4.15625,"[6, 2, 7]",True,"[-10.796875, -7.0625, -9.578125, -8.890625, -3.828125, -8.515625, -7.3125, -0.8125]",7,6 2 7],-0.8125,True,EleutherAI/pythia-12b-deduped,
three_rule_comb4,10,three_rule_comb4_10,False,[8 1 5],"1 8 4]
[0 7 6]",-8.671875,"[1, 8, 4]",False,"[-3.8125, -6.859375, -10.59375, -6.546875, -9.0, -5.75, -8.78125, -8.765625]",0,8 1 5],-3.8125,True,EleutherAI/pythia-12b-deduped,
three_rule_comb5,10,three_rule_comb5_10,False,[5 5 6],"5 5 6]
[4 7 5]",-1.203125,"[5, 5, 6]",True,"[-13.8984375, -2.5625, -12.390625, -4.78125, -10.328125, -13.3203125, -0.96875, -1.890625]",6,5 5 6],-0.96875,True,EleutherAI/pythia-12b-deduped,
three_rule_comb6,10,three_rule_comb6_10,False,[3 1 8],"3 1 8]
[3 1 8]",-1.578125,"[3, 1, 8]",True,"[-8.1953125, -9.3515625, -10.1015625, -9.59375, -8.8828125, -0.171875, -9.75, -10.28125]",5,3 1 8],-0.171875,True,EleutherAI/pythia-12b-deduped,
three_rule_comb7,10,three_rule_comb7_10,False,[5 1 4],"1 5 7]
[7 5 6]",-8.140625,"[1, 5, 7]",False,"[-10.0, -7.34375, -6.125, -5.359375, -4.171875, -6.328125, -6.03125, -7.96875]",4,5 1 4],-4.171875,True,EleutherAI/pythia-12b-deduped,
three_rule_comb8,10,three_rule_comb8_10,False,[3 5 6],"3 5 6]
[4 4 5]",-2.171875,"[3, 5, 6]",True,"[-8.984375, -7.40625, -5.953125, -9.96875, -11.296875, -9.796875, -9.953125, -1.734375]",7,3 5 6],-1.734375,True,EleutherAI/pythia-12b-deduped,
three_rule_comb9,10,three_rule_comb9_10,False,[0 8 1],"0 8 0]
[2 6 2]",-4.234375,"[0, 8, 0]",False,"[-10.3984375, -7.8203125, -7.515625, -4.453125, -6.53125, -8.40625, -3.328125, -8.6171875]",6,0 8 0],-3.328125,False,EleutherAI/pythia-12b-deduped,
c3_set_union,10,c3_set_union_10,True,[9 0 7 1],"9 7]
[0] [1]",-3.734375,[7 9],False,"[-8.9296875, -4.8125, -3.734375, -6.046875, -4.6640625, -6.46875, -5.640625, -1.78125]",7,9 7],-1.78125,False,EleutherAI/pythia-12b-deduped,
c1_set_union,10,c1_set_union_10,True,[8],"8]
[0 4] [0]",-4.734375,[8],True,"[-9.140625, -10.703125, -5.6171875, -7.625, -0.0625, -5.390625, -5.9375, -10.2890625]",4,8],-0.0625,True,EleutherAI/pythia-12b-deduped,
c2_set_union,10,c2_set_union_10,True,[2],"2]
[6] [6 2 4",-6.3984375,[2],True,"[-3.140625, -4.640625, -4.40625, -4.671875, -1.3125, -3.15625, -5.1875, 0.0]",7,],0.0,False,EleutherAI/pythia-12b-deduped,
AND,10,AND_10,True,[8],"8]
[0 8] [5 8",-4.9140625,[8],True,"[-5.9375, -9.8515625, -6.8046875, -0.09375, -13.5, -7.0625, -7.9296875, -12.5390625]",3,8],-0.09375,True,EleutherAI/pythia-12b-deduped,
XOR,10,XOR_10,True,[5 8],"8 6]
[7 8] [8",-4.625,[6 8],False,"[-4.28125, -11.40625, -14.96875, -9.84375, -2.734375, -13.9140625, -10.2890625, -13.3671875]",4,6 7],-2.734375,False,EleutherAI/pythia-12b-deduped,
c3_set_union_permuted,10,c3_set_union_permuted_10,True,[6 5 9 8],"6 8]
[9] [5]",-5.765625,[6 8],False,"[-4.71875, -7.3125, -3.09375, -7.234375, -4.4375, -10.84375, -7.9375, -2.671875]",7,8 9],-2.671875,False,EleutherAI/pythia-12b-deduped,
c2_set_union_permuted,10,c2_set_union_permuted_10,True,[4],"8]
[8] [8] [",-7.578125,[8],False,"[-7.109375, 0.0, -3.328125, -2.109375, -5.53125, -2.453125, -7.90625, -4.109375]",1,],0.0,False,EleutherAI/pythia-12b-deduped,
c1_set_union_permuted,10,c1_set_union_permuted_10,True,[6],"6]
[2 6] [2]",-5.8359375,[6],True,"[-1.15625, 0.0, -6.453125, -1.5625, -9.015625, -5.34375, -6.609375, -4.6875]",1,],0.0,False,EleutherAI/pythia-12b-deduped,
XOR_permuted,10,XOR_permuted_10,True,[9 6],"6 9]
[9 7] [6",-5.625,[6 9],True,"[-12.6328125, -22.3203125, -6.890625, -16.21875, -4.15625, -3.59375, -3.09375, -12.34375]",6,9 6],-3.09375,True,EleutherAI/pythia-12b-deduped,
AND_permuted,10,AND_permuted_10,True,[],"9]
[1] [1] [",-5.4453125,[9],False,"[-11.6484375, -5.296875, -2.015625, -13.2890625, -6.9609375, -2.453125, 0.0, -6.625]",6,],0.0,True,EleutherAI/pythia-12b-deduped,
row_constant,11,row_constant_11,False,[9],"9]
[5] [5] [",-2.5,[9],True,"[-4.4140625, -4.5234375, -4.7265625, -4.984375, -4.1328125, -0.140625, -5.09375, -4.328125]",5,9],-0.140625,True,EleutherAI/pythia-12b-deduped,
col_constant,11,col_constant_11,False,[8],"8]
[1] [0] [",-0.4375,[8],True,"[-4.5703125, -4.9296875, -3.40625, -4.7109375, -3.9453125, -4.4921875, -3.46875, -0.171875]",7,8],-0.171875,True,EleutherAI/pythia-12b-deduped,
dist3_diag1,11,dist3_diag1_11,False,[3],"3]
[9] [3] [",-2.140625,[3],True,"[-4.0625, -2.75, -2.640625, -3.7578125, -5.96875, -5.15625, -0.8125, -4.0]",6,3],-0.8125,True,EleutherAI/pythia-12b-deduped,
dist3_diag2,11,dist3_diag2_11,False,[1],"1]
[1] [2] [",-2.3125,[1],True,"[-3.8203125, -4.34375, -6.6484375, -4.1640625, -2.078125, -0.3125, -5.4765625, -5.2421875]",5,1],-0.3125,True,EleutherAI/pythia-12b-deduped,
prog_size1,11,prog_size1_11,False,[5],"5]
[6] [5] [",-0.265625,[5],True,"[-5.75, -6.796875, -0.046875, -7.4375, -7.4765625, -6.6796875, -4.125, -4.484375]",2,5],-0.046875,True,EleutherAI/pythia-12b-deduped,
two_rule_comb0,11,two_rule_comb0_11,False,[1 6],"1 6]
[2 3] [2",-0.828125,"[1, 6]",True,"[-7.515625, -0.203125, -3.71875, -10.4453125, -8.046875, -6.90625, -9.015625, -9.53125]",1,1 6],-0.203125,True,EleutherAI/pythia-12b-deduped,
two_rule_comb1,11,two_rule_comb1_11,False,[0 2],"0 4]
[8 4] [4",-2.140625,"[0, 4]",False,"[-8.09375, -1.28125, -2.484375, -7.171875, -6.0, -5.40625, -11.2890625, -8.6953125]",1,0 2],-1.28125,True,EleutherAI/pythia-12b-deduped,
two_rule_comb2,11,two_rule_comb2_11,False,[9 5],"9 5]
[7 7] [9",-2.15625,"[9, 5]",True,"[-6.765625, -6.03125, -9.0703125, -0.1875, -10.9296875, -6.578125, -4.0546875, -7.2734375]",3,9 5],-0.1875,True,EleutherAI/pythia-12b-deduped,
two_rule_comb3,11,two_rule_comb3_11,False,[8 6],"8 6]
[8 6] [7",-2.1875,"[8, 6]",True,"[-5.40625, -3.125, -0.21875, -5.5703125, -7.609375, -7.671875, -6.5703125, -7.71875]",2,8 6],-0.21875,True,EleutherAI/pythia-12b-deduped,
two_rule_comb4,11,two_rule_comb4_11,False,[0 1],"1 3]
[4 3] [2",-4.265625,"[1, 3]",False,"[-2.40625, -7.015625, -5.9375, -6.109375, -4.65625, -2.765625, -8.4375, -6.125]",0,0 1],-2.40625,True,EleutherAI/pythia-12b-deduped,
two_rule_comb5,11,two_rule_comb5_11,False,[4 8],"4 8]
[3 6] [4",-0.4375,"[4, 8]",True,"[-8.203125, -0.15625, -10.625, -6.328125, -9.4765625, -6.0703125, -7.25, -9.40625]",1,4 8],-0.15625,True,EleutherAI/pythia-12b-deduped,
three_rule_comb0,11,three_rule_comb0_11,False,[9 1 3],"9 1 3]
[8 2 7]",-3.0625,"[9, 1, 3]",True,"[-6.640625, -13.2890625, -12.4375, -0.0625, -12.3671875, -12.3203125, -11.6484375, -14.2578125]",3,9 1 3],-0.0625,True,EleutherAI/pythia-12b-deduped,
three_rule_comb1,11,three_rule_comb1_11,False,[3 5 5],"3 1 5]
[4 6 5]",-3.3125,"[3, 1, 5]",False,"[-3.65625, -8.53125, -12.71875, -9.921875, -6.53125, -14.203125, -8.71875, -11.78125]",0,3 5 5],-3.65625,True,EleutherAI/pythia-12b-deduped,
three_rule_comb2,11,three_rule_comb2_11,False,[5 9 0],"5 9 0]
[4 9 1]",-2.71875,"[5, 9, 0]",True,"[-11.5078125, -9.0, -11.046875, -0.125, -10.265625, -16.1328125, -9.421875, -11.21875]",3,5 9 0],-0.125,True,EleutherAI/pythia-12b-deduped,
three_rule_comb3,11,three_rule_comb3_11,False,[0 7 5],"0 7 5]
[0 7 6]",-8.765625,"[0, 7, 5]",True,"[-6.390625, -4.1875, -5.90625, -7.0625, -6.71875, -5.3125, -7.65625, -5.765625]",1,0 7 5],-4.1875,True,EleutherAI/pythia-12b-deduped,
three_rule_comb4,11,three_rule_comb4_11,False,[7 3 8],"7 3 8]
[7 4 9]",-2.953125,"[7, 3, 8]",True,"[-8.546875, -7.984375, -7.875, -5.859375, -1.28125, -10.203125, -12.6796875, -11.8671875]",4,7 3 8],-1.28125,True,EleutherAI/pythia-12b-deduped,
three_rule_comb5,11,three_rule_comb5_11,False,[2 4 8],"2 4 8]
[3 9 7]",-0.9375,"[2, 4, 8]",True,"[-0.296875, -9.328125, -11.2578125, -10.484375, -11.328125, -9.96875, -9.3125, -9.125]",0,2 4 8],-0.296875,True,EleutherAI/pythia-12b-deduped,
three_rule_comb6,11,three_rule_comb6_11,False,[0 5 9],"6 5 9]
[3 6 3]",-4.28125,"[6, 5, 9]",False,"[-4.46875, -5.171875, -7.640625, -8.765625, -10.5078125, -8.546875, -11.34375, -7.3984375]",0,0 5 9],-4.46875,True,EleutherAI/pythia-12b-deduped,
three_rule_comb7,11,three_rule_comb7_11,False,[2 6 1],2 5 8] [1 5 8] [,-3.796875,"[2, 5, 8]",False,"[-8.6875, -8.453125, -11.3828125, -3.4375, -5.046875, -10.5390625, -2.140625, -8.28125]",6,2 6 1],-2.140625,True,EleutherAI/pythia-12b-deduped,
three_rule_comb8,11,three_rule_comb8_11,False,[0 4 5],"1 3 2]
[1 2 4]",-4.703125,"[1, 3, 2]",False,"[-8.0625, -8.6875, -6.28125, -10.8046875, -6.453125, -4.828125, -5.6875, -10.015625]",5,2 7 3],-4.828125,False,EleutherAI/pythia-12b-deduped,
three_rule_comb9,11,three_rule_comb9_11,False,[0 1 1],"0 0 1]
[2 2 3]",-3.1015625,"[0, 0, 1]",False,"[-9.3515625, -6.328125, -6.1875, -6.59375, -7.328125, -6.4609375, -4.2734375, -4.421875]",6,4 3 5],-4.2734375,False,EleutherAI/pythia-12b-deduped,
c3_set_union,11,c3_set_union_11,True,[6 1 3 5],"6 3]
[1] [5]",-4.578125,[3 6],False,"[-4.3125, -2.109375, -4.96875, -2.859375, -3.734375, -4.125, 0.0, -2.078125]",6,],0.0,False,EleutherAI/pythia-12b-deduped,
c1_set_union,11,c1_set_union_11,True,[2],"2]
[1 2] [1]",-3.8515625,[2],True,"[-10.6875, -12.1328125, -0.015625, -8.0078125, -9.6171875, -12.8359375, -10.8359375, -11.109375]",2,2],-0.015625,True,EleutherAI/pythia-12b-deduped,
c2_set_union,11,c2_set_union_11,True,[0],"0]
[5 6] [5 6",-2.2890625,[0],True,"[-7.015625, -0.484375, -5.6328125, -7.3984375, -4.375, -5.3671875, -6.34375, -5.890625]",1,0],-0.484375,True,EleutherAI/pythia-12b-deduped,
AND,11,AND_11,True,[2],"2]
[1 2] [9 2",-3.359375,[2],True,"[-16.734375, -5.8203125, -0.203125, -9.65625, -15.0078125, -8.078125, -16.2890625, -3.171875]",2,2],-0.203125,True,EleutherAI/pythia-12b-deduped,
XOR,11,XOR_11,True,[0 2],"2 4]
[4 0] [4",-4.84375,[2 4],False,"[-14.03125, 0.0, -18.7265625, -11.1171875, -14.3671875, -3.984375, -4.234375, -11.6484375]",1,],0.0,False,EleutherAI/pythia-12b-deduped,
c3_set_union_permuted,11,c3_set_union_permuted_11,True,[4 7 2 0],"4 0]
[0] [2]",-8.0078125,[0 4],False,"[-4.625, -3.5, -7.265625, -3.0, -4.40625, -8.859375, -9.09375, -4.109375]",3,2 7],-3.0,False,EleutherAI/pythia-12b-deduped,
c2_set_union_permuted,11,c2_set_union_permuted_11,True,[0],"1]
[1 2] [1]",-6.4921875,[1],False,"[-6.59375, -2.953125, -11.3125, -2.53125, -4.59375, 0.0, -3.296875, -5.453125]",5,],0.0,False,EleutherAI/pythia-12b-deduped,
c1_set_union_permuted,11,c1_set_union_permuted_11,True,[8],"8]
[0] [0] [",-3.703125,[8],True,"[-0.21875, -7.125, -10.8828125, -2.953125, -11.921875, -6.5546875, -11.375, -5.90625]",0,8],-0.21875,True,EleutherAI/pythia-12b-deduped,
XOR_permuted,11,XOR_permuted_11,True,[0 7],"7 0]
[5 0] [0",-4.90625,[0 7],True,"[-18.6953125, -10.125, -5.375, -3.375, -14.6796875, -3.515625, -17.203125, -15.359375]",3,0 7],-3.375,True,EleutherAI/pythia-12b-deduped,
AND_permuted,11,AND_permuted_11,True,[],"0]
[0] [0] [",-5.859375,[0],False,"[-10.2109375, -5.46875, 0.0, -14.0859375, -11.0390625, -11.21875, -16.515625, -8.4375]",2,],0.0,True,EleutherAI/pythia-12b-deduped,
row_constant,12,row_constant_12,False,[0],"0]
[0] [0] [",-1.90625,[0],True,"[-5.75, -5.34375, -5.4140625, -4.640625, -5.7421875, -4.234375, -0.109375, -3.8984375]",6,0],-0.109375,True,EleutherAI/pythia-12b-deduped,
col_constant,12,col_constant_12,False,[0],"0]
[2] [8] [",-0.4375,[0],True,"[-4.75, -5.4765625, -5.4375, -6.34375, -5.9765625, -6.1171875, -0.0625, -5.4765625]",6,0],-0.0625,True,EleutherAI/pythia-12b-deduped,
dist3_diag1,12,dist3_diag1_12,False,[0],"0]
[1] [0] [",-2.0546875,[0],True,"[-6.5625, -1.96875, -7.71875, -0.390625, -2.828125, -5.5625, -4.34375, -2.484375]",3,0],-0.390625,True,EleutherAI/pythia-12b-deduped,
dist3_diag2,12,dist3_diag2_12,False,[1],"1]
[1] [5] [",-2.0,[1],True,"[-5.03125, -3.421875, -4.5078125, -4.328125, -4.5703125, -0.1875, -4.1171875, -3.328125]",5,1],-0.1875,True,EleutherAI/pythia-12b-deduped,
two_rule_comb0,12,two_rule_comb0_12,False,[7 4],"7 4]
[4 6] [8",-0.34375,"[7, 4]",True,"[-7.640625, -0.0625, -7.125, -7.8046875, -5.734375, -6.796875, -8.2734375, -7.296875]",1,7 4],-0.0625,True,EleutherAI/pythia-12b-deduped,
two_rule_comb1,12,two_rule_comb1_12,False,[6 7],"6 7]
[9 7] [7",-0.984375,"[6, 7]",True,"[-4.484375, -7.265625, -9.46875, -6.328125, -7.359375, -0.28125, -7.53125, -8.8125]",5,6 7],-0.28125,True,EleutherAI/pythia-12b-deduped,
two_rule_comb2,12,two_rule_comb2_12,False,[5 4],"5 4]
[4 5] [4",-1.421875,"[5, 4]",True,"[-5.796875, -8.1171875, -10.8984375, -7.84375, -7.421875, -0.171875, -8.2109375, -7.515625]",5,5 4],-0.171875,True,EleutherAI/pythia-12b-deduped,
two_rule_comb3,12,two_rule_comb3_12,False,[8 3],"8 3]
[6 2] [8",-1.875,"[8, 3]",True,"[-7.2265625, -9.5859375, -5.015625, -6.84375, -0.078125, -7.9765625, -8.640625, -6.8125]",4,8 3],-0.078125,True,EleutherAI/pythia-12b-deduped,
two_rule_comb4,12,two_rule_comb4_12,False,[9 4],"1 4]
[3 5] [1",-1.765625,"[1, 4]",False,"[-6.5234375, -6.796875, -6.9921875, -7.359375, -6.2734375, -2.53125, -4.90625, -5.1171875]",5,9 4],-2.53125,True,EleutherAI/pythia-12b-deduped,
two_rule_comb5,12,two_rule_comb5_12,False,[9 6],"9 6]
[8 5] [9",-0.3125,"[9, 6]",True,"[-0.15625, -5.609375, -7.0625, -9.0859375, -6.703125, -6.2734375, -9.90625, -8.1171875]",0,9 6],-0.15625,True,EleutherAI/pythia-12b-deduped,
three_rule_comb0,12,three_rule_comb0_12,False,[1 5 4],"1 5 4]
[1 5 4]",-3.65625,"[1, 5, 4]",True,"[-9.1875, -8.65625, -7.796875, -12.25, -7.609375, -0.03125, -10.0625, -9.578125]",5,1 5 4],-0.03125,True,EleutherAI/pythia-12b-deduped,
three_rule_comb1,12,three_rule_comb1_12,False,[7 7 6],"7 6 6]
[9 6 9]",-4.828125,"[7, 6, 6]",False,"[-4.984375, -4.3125, -9.1875, -9.84375, -10.140625, -10.03125, -7.578125, -7.9375]",1,7 7 6],-4.3125,True,EleutherAI/pythia-12b-deduped,
three_rule_comb2,12,three_rule_comb2_12,False,[6 2 7],"6 2 7]
[3 5 5]",-2.328125,"[6, 2, 7]",True,"[-13.1484375, -2.921875, -13.0390625, -7.65625, -8.25, -9.21875, -13.7578125, -0.21875]",7,6 2 7],-0.21875,True,EleutherAI/pythia-12b-deduped,
three_rule_comb3,12,three_rule_comb3_12,False,[3 0 8],"3 2 8]
[4 2 1]",-5.25,"[3, 2, 8]",False,"[-10.8046875, -8.6875, -5.828125, -5.640625, -4.03125, -5.90625, -7.125, -9.84375]",4,3 0 8],-4.03125,True,EleutherAI/pythia-12b-deduped,
three_rule_comb4,12,three_rule_comb4_12,False,[4 3 3],"3 6 7]
[3 5 6]",-5.1875,"[3, 6, 7]",False,"[-8.0625, -10.703125, -9.390625, -10.5, -7.0, -7.171875, -8.21875, -6.40625]",7,4 3 3],-6.40625,True,EleutherAI/pythia-12b-deduped,
three_rule_comb5,12,three_rule_comb5_12,False,[0 6 0],"0 6 0]
[2 5 1]",-2.515625,"[0, 6, 0]",True,"[-4.765625, -9.609375, -5.984375, -9.484375, -8.40625, -0.515625, -13.3828125, -5.71875]",5,0 6 0],-0.515625,True,EleutherAI/pythia-12b-deduped,
three_rule_comb6,12,three_rule_comb6_12,False,[7 1 1],"7 1 1]
[8 0 2]",-5.421875,"[7, 1, 1]",True,"[-7.953125, -7.984375, -2.5, -5.75, -5.375, -4.078125, -7.890625, -7.75]",2,7 1 1],-2.5,True,EleutherAI/pythia-12b-deduped,
