problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision,instruct
row_constant,8,row_constant_8,False,[4],"4]
[2] [2] [",-2.459230422973633,[4],True,"[-3.084850311279297, -4.845375061035156, -0.132568359375, -3.9936752319335938, -6.269096374511719, -3.634519577026367, -5.487510681152344, -5.774080276489258]",2,4],-0.132568359375,True,allenai/OLMo-7B,step31000-tokens137B,False
col_constant,8,col_constant_8,False,[4],"4]
[6] [0] [",-0.5099925994873047,[4],True,"[-3.69195556640625, -3.9463653564453125, -3.0511093139648438, -3.5242176055908203, -0.34028053283691406, -2.6841983795166016, -3.379749298095703, -4.048807144165039]",4,4],-0.34028053283691406,True,allenai/OLMo-7B,step31000-tokens137B,False
dist3_diag1,8,dist3_diag1_8,False,[9],"9] [2]
[2] [",-3.972074508666992,[9],True,"[-3.773794174194336, -3.706806182861328, -1.7072391510009766, -4.039945602416992, -0.9272747039794922, -2.5345821380615234, -2.005340576171875, -3.4567832946777344]",4,9],-0.9272747039794922,True,allenai/OLMo-7B,step31000-tokens137B,False
dist3_diag2,8,dist3_diag2_8,False,[9],"9]
[3] [9] [",-2.3815536499023438,[9],True,"[-4.413661956787109, -3.0224075317382812, -3.6075782775878906, -2.8269100189208984, -3.996419906616211, -0.4378337860107422, -2.1218700408935547, -3.462533950805664]",5,9],-0.4378337860107422,True,allenai/OLMo-7B,step31000-tokens137B,False
prog_size1,8,prog_size1_8,False,[2],"2]
[3] [2] [",-1.9779510498046875,[2],True,"[-1.7901687622070312, -2.5337581634521484, -6.597990036010742, -2.4773635864257812, -3.894672393798828, -2.354400634765625, -4.6246795654296875, -0.6687221527099609]",7,2],-0.6687221527099609,True,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb0,8,two_rule_comb0_8,False,[7 3],"7 3]
[2 5] [1",-2.260313034057617,"[7, 3]",True,"[-0.5140876770019531, -3.251485824584961, -6.056640625, -4.589303970336914, -5.882795333862305, -7.211236953735352, -7.374692916870117, -4.948301315307617]",0,7 3],-0.5140876770019531,True,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb1,8,two_rule_comb1_8,False,[7 9],"2 9]
[5 10] [7",-3.623455047607422,"[2, 9]",False,"[-4.928180694580078, -5.348674774169922, -7.27430534362793, -7.2509765625, -7.760078430175781, -1.705423355102539, -8.631269454956055, -1.8426036834716797]",5,7 9],-1.705423355102539,True,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb2,8,two_rule_comb2_8,False,[9 9],"9 9]
[7 0] [8",-2.6065444946289062,"[9, 9]",True,"[-7.786319732666016, -10.506635665893555, -0.5087394714355469, -6.100072860717773, -8.624626159667969, -8.292903900146484, -8.425840377807617, -8.646812438964844]",2,9 9],-0.5087394714355469,True,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb3,8,two_rule_comb3_8,False,[9 8],"9 8]
[8 7] [7",-3.8862552642822266,"[9, 8]",True,"[-4.893684387207031, -3.8158435821533203, -5.025350570678711, -1.2791423797607422, -2.0113906860351562, -4.461112976074219, -4.115203857421875, -4.731897354125977]",3,9 8],-1.2791423797607422,True,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb4,8,two_rule_comb4_8,False,[6 4],"6 8]
[5 8] [6",-3.5080909729003906,"[6, 8]",False,"[-7.629955291748047, -4.924907684326172, -5.073793411254883, -4.931011199951172, -4.592458724975586, -2.049898147583008, -5.248441696166992, -3.012056350708008]",5,6 4],-2.049898147583008,True,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb5,8,two_rule_comb5_8,False,[4 0],"4 3]
[7 6] [6",-4.590314865112305,"[4, 3]",False,"[-3.8155479431152344, -4.674776077270508, -6.829193115234375, -2.340129852294922, -3.4857940673828125, -4.962778091430664, -4.778278350830078, -8.469499588012695]",3,4 3],-2.340129852294922,False,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb0,8,three_rule_comb0_8,False,[2 5 3],"2 5 3]
[0 3 5]",-0.19973182678222656,"[2, 5, 3]",True,"[-7.5761566162109375, -11.570286750793457, -10.9547119140625, -11.344764709472656, -8.842437744140625, -11.567304611206055, -10.363922119140625, -0.08020782470703125]",7,2 5 3],-0.08020782470703125,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb1,8,three_rule_comb1_8,False,[2 4 7],"2 4 7]
[2 4 0]",-6.600889205932617,"[2, 4, 7]",True,"[-6.312200546264648, -7.370290756225586, -10.328840255737305, -1.9169025421142578, -5.425457000732422, -5.107561111450195, -5.614276885986328, -4.6728515625]",3,2 4 7],-1.9169025421142578,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb2,8,three_rule_comb2_8,False,[3 8 8],"3 8 7]
[4 9 2]",-5.165431976318359,"[3, 8, 7]",False,"[-5.005029678344727, -2.328126907348633, -11.088056564331055, -10.822418212890625, -11.47397232055664, -7.832466125488281, -7.199445724487305, -9.794118881225586]",1,3 8 8],-2.328126907348633,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb3,8,three_rule_comb3_8,False,[9 0 5],"9 0 5]
[7 3 7]",-4.862667083740234,"[9, 0, 5]",True,"[-5.204774856567383, -4.185905456542969, -8.917381286621094, -2.162221908569336, -3.6497573852539062, -2.323657989501953, -8.384666442871094, -8.813833236694336]",3,9 0 5],-2.162221908569336,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb4,8,three_rule_comb4_8,False,[6 0 5],"6 3 2]
[6 2 7]",-8.332782745361328,"[6, 3, 2]",False,"[-6.420917510986328, -5.845062255859375, -5.2266998291015625, -8.092805862426758, -10.915721893310547, -5.842655181884766, -10.592658996582031, -9.821968078613281]",2,6 1 5],-5.2266998291015625,False,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb5,8,three_rule_comb5_8,False,[7 4 7],"7 4 5]
[5 4 4]",-4.645912170410156,"[7, 4, 5]",False,"[-7.77183723449707, -3.5457706451416016, -8.330625534057617, -7.213857650756836, -3.6066246032714844, -10.037717819213867, -7.791505813598633, -6.475057601928711]",1,7 4 7],-3.5457706451416016,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb6,8,three_rule_comb6_8,False,[4 9 1],"4 0 0]
[4 0 0]",-4.306280136108398,"[4, 0, 0]",False,"[-7.08349609375, -11.023048400878906, -8.406843185424805, -6.363071441650391, -6.412387847900391, -10.68952751159668, -3.7577247619628906, -4.256183624267578]",6,4 9 1],-3.7577247619628906,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb7,8,three_rule_comb7_8,False,[2 2 3],"2 6 2]
[2 4 6]",-8.275617599487305,"[2, 6, 2]",False,"[-4.8792724609375, -5.064485549926758, -6.433160781860352, -8.358043670654297, -8.438846588134766, -8.0489501953125, -4.569402694702148, -6.764200210571289]",6,3 2 2],-4.569402694702148,False,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb8,8,three_rule_comb8_8,False,[7 0 6],"7 3 2]
[4 3 2]",-6.781461715698242,"[7, 3, 2]",False,"[-6.291881561279297, -5.993837356567383, -4.546546936035156, -7.086446762084961, -6.183799743652344, -10.23641586303711, -8.53204345703125, -6.064809799194336]",2,2 3 3],-4.546546936035156,False,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb9,8,three_rule_comb9_8,False,[8 0 3],"2 3 6]
[2 3 6]",-2.3891429901123047,"[2, 3, 6]",False,"[-6.524299621582031, -8.033266067504883, -7.102266311645508, -8.941679000854492, -1.334341049194336, -9.961677551269531, -6.583011627197266, -6.92863655090332]",4,2 3 6],-1.334341049194336,False,allenai/OLMo-7B,step31000-tokens137B,False
c3_set_union,8,c3_set_union_8,True,[8 3 2 1],"2 2]
[1 2] [1",-7.779197692871094,[2 2],False,"[-5.224338531494141, -10.295415878295898, -3.0410213470458984, -3.477235794067383, 0.0, -3.643138885498047, -6.213016510009766, -4.709211349487305]",4,],0.0,False,allenai/OLMo-7B,step31000-tokens137B,False
c1_set_union,8,c1_set_union_8,True,[9],"2]
[2 0] [2]",-9.234155654907227,[2],False,"[-8.512588500976562, -4.992237091064453, -4.165887832641602, 0.0, -8.731502532958984, -3.0460376739501953, -5.972234725952148, -2.271696090698242]",3,],0.0,False,allenai/OLMo-7B,step31000-tokens137B,False
c2_set_union,8,c2_set_union_8,True,[7],"4 7 5 7] [5 7]
",-4.3669586181640625,[4 5 7 7],False,"[-5.3184967041015625, -3.6751842498779297, -8.146785736083984, -6.076173782348633, -8.876060485839844, -7.879308700561523, 0.0, -4.629236221313477]",6,],0.0,False,allenai/OLMo-7B,step31000-tokens137B,False
AND,8,AND_8,True,[7],"7] [7]
[8 7]",-3.382566452026367,[7],True,"[-16.77808952331543, 0.0, -15.681303024291992, -18.185565948486328, -4.22545051574707, -0.8936939239501953, -11.697998046875, -9.834844589233398]",1,],0.0,False,allenai/OLMo-7B,step31000-tokens137B,False
XOR,8,XOR_8,True,[0 9],"7 3]
[7 3] [9",-4.840908050537109,[3 7],False,"[-11.627117156982422, -2.553356170654297, -4.613410949707031, -6.671083450317383, -10.854516983032227, -4.3070526123046875, -6.848651885986328, -8.316276550292969]",1,7 3],-2.553356170654297,False,allenai/OLMo-7B,step31000-tokens137B,False
c3_set_union_permuted,8,c3_set_union_permuted_8,True,[3 0 7 6],"7 0]
[3 0] [6",-4.923040390014648,[0 7],False,"[-5.868898391723633, 0.0, -6.008110046386719, -6.670848846435547, -16.714487075805664, -6.033102035522461, -5.126979827880859, -10.749975204467773]",1,],0.0,False,allenai/OLMo-7B,step31000-tokens137B,False
c2_set_union_permuted,8,c2_set_union_permuted_8,True,[8],"1 9] [1 10]
[1",-8.09353256225586,[1 9],False,"[-9.048023223876953, -5.253528594970703, -6.0576019287109375, -6.329200744628906, -5.024284362792969, -7.447593688964844, -4.746057510375977, -6.241743087768555]",6,8],-4.746057510375977,True,allenai/OLMo-7B,step31000-tokens137B,False
c1_set_union_permuted,8,c1_set_union_permuted_8,True,[3],"4]
[6 0] [6]",-6.093847274780273,[4],False,"[-6.286882400512695, -3.954813003540039, -1.6964092254638672, -4.6147918701171875, -2.4517669677734375, 0.0, -4.160196304321289, -11.020014762878418]",5,],0.0,False,allenai/OLMo-7B,step31000-tokens137B,False
XOR_permuted,8,XOR_permuted_8,True,[1 4],"2 2]
[2 2] [1",-6.374488830566406,[2 2],False,"[-9.46198844909668, -2.5308895111083984, -3.4987239837646484, -6.417070388793945, -4.11033821105957, 0.0, -6.036155700683594, -6.415653228759766]",5,],0.0,False,allenai/OLMo-7B,step31000-tokens137B,False
AND_permuted,8,AND_permuted_8,True,[],"9] [8]
[6] [",-4.780534744262695,[9],False,"[-11.661741256713867, -7.345424652099609, -11.618386268615723, 0.0, -12.091436386108398, -2.3634109497070312, -16.67559814453125, -6.003889083862305]",3,],0.0,True,allenai/OLMo-7B,step31000-tokens137B,False
row_constant,9,row_constant_9,False,[4],"4]
[2] [2] [",-2.4876575469970703,[4],True,"[-5.989185333251953, -3.930875778198242, -4.250577926635742, -7.107246398925781, -0.08224296569824219, -6.382072448730469, -4.841503143310547, -3.729145050048828]",4,4],-0.08224296569824219,True,allenai/OLMo-7B,step31000-tokens137B,False
col_constant,9,col_constant_9,False,[4],"4]
[3] [5] [",-0.5257587432861328,[4],True,"[-0.22851943969726562, -3.765043258666992, -2.1761856079101562, -4.207502365112305, -4.160022735595703, -6.076879501342773, -5.27587890625, -4.494869232177734]",0,4],-0.22851943969726562,True,allenai/OLMo-7B,step31000-tokens137B,False
dist3_diag1,9,dist3_diag1_9,False,[8],"8]
[8] [0] [",-3.020486831665039,[8],True,"[-3.8712711334228516, -2.187162399291992, -3.4124221801757812, -0.5635910034179688, -4.43348503112793, -3.590106964111328, -2.146482467651367, -3.6114501953125]",3,8],-0.5635910034179688,True,allenai/OLMo-7B,step31000-tokens137B,False
dist3_diag2,9,dist3_diag2_9,False,[5],"5] [8]
[1] [",-2.6045970916748047,[5],True,"[-4.32844352722168, -1.7618427276611328, -0.4671306610107422, -4.56599235534668, -2.9477691650390625, -4.336931228637695, -4.639163970947266, -4.107168197631836]",2,5],-0.4671306610107422,True,allenai/OLMo-7B,step31000-tokens137B,False
prog_size1,9,prog_size1_9,False,[3],"3]
[4] [3] [",-1.2845020294189453,[3],True,"[-4.720878601074219, -1.7580108642578125, -3.880645751953125, -6.630453109741211, -0.3944129943847656, -3.169147491455078, -2.9044532775878906, -4.213644027709961]",4,3],-0.3944129943847656,True,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb0,9,two_rule_comb0_9,False,[9 0],"9 0]
[10 3] [10",-1.349508285522461,"[9, 0]",True,"[-3.7237091064453125, -8.14523696899414, -0.31565284729003906, -9.535892486572266, -8.62375259399414, -7.709812164306641, -6.828706741333008, -8.833169937133789]",2,9 0],-0.31565284729003906,True,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb1,9,two_rule_comb1_9,False,[3 1],"2 1]
[4 4] [2",-6.493461608886719,"[2, 1]",False,"[-4.7820892333984375, -3.208284378051758, -3.768157958984375, -7.336748123168945, -2.544708251953125, -2.3341941833496094, -3.456441879272461, -5.260187149047852]",5,2 1],-2.3341941833496094,False,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb2,9,two_rule_comb2_9,False,[6 5],"6 5]
[7 6] [7",-2.274066925048828,"[6, 5]",True,"[-10.050893783569336, -9.84080696105957, -0.30423545837402344, -11.62112045288086, -8.555085182189941, -7.60860538482666, -6.477975845336914, -8.762585639953613]",2,6 5],-0.30423545837402344,True,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb3,9,two_rule_comb3_9,False,[4 5],"4 4]
[4 4] [4",-5.624883651733398,"[4, 4]",False,"[-3.7724609375, -7.575040817260742, -5.175121307373047, -2.4403724670410156, -9.060201644897461, -4.163238525390625, -8.250846862792969, -6.558036804199219]",3,4 5],-2.4403724670410156,True,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb4,9,two_rule_comb4_9,False,[2 4],"2 6]
[3 6] [2",-4.057212829589844,"[2, 6]",False,"[-5.2498931884765625, -8.702241897583008, -5.909244537353516, -5.497196197509766, -5.289813995361328, -5.603046417236328, -6.538244247436523, -3.463529586791992]",7,2 4],-3.463529586791992,True,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb5,9,two_rule_comb5_9,False,[3 4],"3 4]
[4 3] [3",-2.3766632080078125,"[3, 4]",True,"[-6.171598434448242, -4.385213851928711, -7.647054672241211, -7.822038650512695, -3.9373950958251953, -0.9351005554199219, -2.5697154998779297, -8.930173873901367]",5,3 4],-0.9351005554199219,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb0,9,three_rule_comb0_9,False,[8 9 4],"8 9 4]
[8 9 8]",-3.6224899291992188,"[8, 9, 4]",True,"[-9.408880233764648, -10.942647933959961, -11.08183479309082, -0.17425537109375, -8.235269546508789, -10.486459732055664, -13.203659057617188, -7.026313781738281]",3,8 9 4],-0.17425537109375,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb1,9,three_rule_comb1_9,False,[7 7 8],"7 2 8]
[0 4 1]",-5.598012924194336,"[7, 2, 8]",False,"[-6.26432991027832, -7.468330383300781, -6.9428863525390625, -3.4747371673583984, -6.786226272583008, -6.475248336791992, -6.523828506469727, -7.121242523193359]",3,7 2 8],-3.4747371673583984,False,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb2,9,three_rule_comb2_9,False,[1 8 5],"1 8 5]
[9 7 4]",-1.305734634399414,"[1, 8, 5]",True,"[-13.674049377441406, -0.42583274841308594, -14.232281684875488, -14.73127555847168, -12.592937469482422, -11.536310195922852, -12.1549072265625, -10.976613998413086]",1,1 8 5],-0.42583274841308594,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb3,9,three_rule_comb3_9,False,[9 0 4],"2 2 4]
[4 2 3]",-7.499204635620117,"[2, 2, 4]",False,"[-9.132822036743164, -7.008855819702148, -4.547956466674805, -8.032791137695312, -9.093769073486328, -6.065372467041016, -8.828813552856445, -10.71424674987793]",2,9 0 4],-4.547956466674805,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb4,9,three_rule_comb4_9,False,[0 1 9],"2 2 4]
[2 4 7]",-7.249090194702148,"[2, 2, 4]",False,"[-6.847822189331055, -6.2113189697265625, -8.930868148803711, -6.291933059692383, -9.595464706420898, -6.92591667175293, -6.457868576049805, -7.869518280029297]",1,4 3 1],-6.2113189697265625,False,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb5,9,three_rule_comb5_9,False,[6 1 5],"6 2 5]
[5 0 6]",-2.5391712188720703,"[6, 2, 5]",False,"[-2.31988525390625, -8.805299758911133, -10.18804931640625, -12.101251602172852, -8.678604125976562, -10.926549911499023, -10.520914077758789, -6.840339660644531]",0,6 1 5],-2.31988525390625,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb6,9,three_rule_comb6_9,False,[5 5 1],"0 2 4]
[0 2 1]",-4.434642791748047,"[0, 2, 4]",False,"[-6.207294464111328, -2.3931331634521484, -7.5121307373046875, -7.91383171081543, -10.072347640991211, -7.957551956176758, -4.12640380859375, -6.943756103515625]",1,0 2 4],-2.3931331634521484,False,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb7,9,three_rule_comb7_9,False,[6 2 8],"2 1 4]
[2 1 2]",-4.775066375732422,"[2, 1, 4]",False,"[-6.84583854675293, -6.384584426879883, -6.063352584838867, -4.456014633178711, -6.632081985473633, -6.347570419311523, -4.895397186279297, -7.703195571899414]",3,5 4 2],-4.456014633178711,False,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb8,9,three_rule_comb8_9,False,[0 7 0],"1 5 3]
[2 6 3]",-5.982685089111328,"[1, 5, 3]",False,"[-4.934661865234375, -6.981943130493164, -8.059453964233398, -5.750802993774414, -7.681657791137695, -9.993255615234375, -11.349203109741211, -4.571439743041992]",7,6 3 2],-4.571439743041992,False,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb9,9,three_rule_comb9_9,False,[0 5 8],"0 5 4]
[3 8 2]",-4.700923919677734,"[0, 5, 4]",False,"[-6.723358154296875, -10.671453475952148, -6.724161148071289, -4.430913925170898, -11.89337158203125, -4.308023452758789, -8.807916641235352, -8.134620666503906]",5,2 7 4],-4.308023452758789,False,allenai/OLMo-7B,step31000-tokens137B,False
c3_set_union,9,c3_set_union_9,True,[0 2 1 6],"0 1]
[2 6] [2",-6.367504119873047,[0 1],False,"[-3.4134159088134766, -2.7638320922851562, -1.9104995727539062, -5.7896270751953125, 0.0, -3.507173538208008, -9.002025604248047, -7.249473571777344]",4,],0.0,False,allenai/OLMo-7B,step31000-tokens137B,False
c1_set_union,9,c1_set_union_9,True,[9],"2]
[2 2] [2]",-6.389402389526367,[2],False,"[-4.622707366943359, -2.7779712677001953, -10.513101577758789, -6.046716690063477, -10.513509750366211, -11.47811508178711, -2.3573970794677734, -9.401996612548828]",6,9],-2.3573970794677734,True,allenai/OLMo-7B,step31000-tokens137B,False
c2_set_union,9,c2_set_union_9,True,[4],"0 4 2] [2 2]
[",-5.121360778808594,[0 2 4],False,"[-3.0360050201416016, -3.9099197387695312, -5.2912445068359375, -5.309976577758789, 0.0, -2.4525604248046875, -6.406562805175781, -4.381471633911133]",4,],0.0,False,allenai/OLMo-7B,step31000-tokens137B,False
AND,9,AND_9,True,[6],"6 4] [6 4]
[1",-2.180805206298828,[4 6],False,"[-15.5538330078125, -2.6584720611572266, -9.693765640258789, -2.9870853424072266, -1.6873550415039062, -6.95184326171875, -8.784473419189453, -5.034643173217773]",4,6],-1.6873550415039062,True,allenai/OLMo-7B,step31000-tokens137B,False
XOR,9,XOR_9,True,[4 2],"2 3]
[2 3] [9",-5.468599319458008,[2 3],False,"[-4.078044891357422, -13.975364685058594, -14.462039947509766, -6.629238128662109, -6.491752624511719, -18.092327117919922, -5.05803108215332, -7.245002746582031]",0,3 2],-4.078044891357422,False,allenai/OLMo-7B,step31000-tokens137B,False
c3_set_union_permuted,9,c3_set_union_permuted_9,True,[6 9 2 4],"6 4]
[9] [2]",-4.784204483032227,[4 6],False,"[-4.015867233276367, -3.4395828247070312, -11.849828720092773, -5.9576416015625, -9.73123550415039, -5.305906295776367, -5.796659469604492, -6.695854187011719]",1,6 2],-3.4395828247070312,False,allenai/OLMo-7B,step31000-tokens137B,False
c2_set_union_permuted,9,c2_set_union_permuted_9,True,[4],"4 9] [4 9]
[1",-7.743158340454102,[4 9],False,"[-7.336109161376953, -5.414699554443359, -5.188621520996094, -7.525478363037109, -4.4986114501953125, -8.895587921142578, -8.105907440185547, -8.384572982788086]",4,4],-4.4986114501953125,True,allenai/OLMo-7B,step31000-tokens137B,False
c1_set_union_permuted,9,c1_set_union_permuted_9,True,[9],"2]
[6 2] [2]",-5.45475959777832,[2],False,"[-14.878114700317383, -6.983652114868164, -3.617267608642578, -4.377113342285156, -12.58242416381836, -2.938396453857422, -6.590770721435547, -6.0963592529296875]",5,5],-2.938396453857422,False,allenai/OLMo-7B,step31000-tokens137B,False
XOR_permuted,9,XOR_permuted_9,True,[8 3],"0 3]
[0 5] [5",-6.226827621459961,[0 3],False,"[-6.880926132202148, -4.4614105224609375, -12.909936904907227, -3.7215518951416016, 0.0, -3.901224136352539, -6.88609504699707, -4.569541931152344]",4,],0.0,False,allenai/OLMo-7B,step31000-tokens137B,False
AND_permuted,9,AND_permuted_9,True,[],"2] [0]
[2] [",-5.466463088989258,[2],False,"[-10.599966049194336, 0.0, -3.511699676513672, -6.461038589477539, -1.5726051330566406, -15.084112167358398, -2.234811782836914, -13.217899322509766]",1,],0.0,True,allenai/OLMo-7B,step31000-tokens137B,False
row_constant,10,row_constant_10,False,[8],"8]
[9] [9] [",-2.352315902709961,[8],True,"[-5.621992111206055, -3.998798370361328, -0.0754852294921875, -4.511106491088867, -5.872486114501953, -5.530420303344727, -6.40129280090332, -3.9622116088867188]",2,8],-0.0754852294921875,True,allenai/OLMo-7B,step31000-tokens137B,False
col_constant,10,col_constant_10,False,[5],"5]
[7] [2] [",-0.5597476959228516,[5],True,"[-4.031959533691406, -4.271495819091797, -4.288351058959961, -1.6776771545410156, -3.7736740112304688, -5.483913421630859, -5.950876235961914, -0.3497600555419922]",7,5],-0.3497600555419922,True,allenai/OLMo-7B,step31000-tokens137B,False
dist3_diag1,10,dist3_diag1_10,False,[5],"5] [3]
[2] [",-3.781696319580078,[5],True,"[-1.5730743408203125, -0.7543869018554688, -4.610654830932617, -2.542327880859375, -4.516147613525391, -2.7547168731689453, -3.8223953247070312, -2.0957202911376953]",1,5],-0.7543869018554688,True,allenai/OLMo-7B,step31000-tokens137B,False
dist3_diag2,10,dist3_diag2_10,False,[7],"7]
[8] [7] [",-3.162923812866211,[7],True,"[-3.7598628997802734, -2.6468143463134766, -3.143768310546875, -2.7935962677001953, -4.5624237060546875, -0.49600791931152344, -3.312620162963867, -3.3668079376220703]",5,7],-0.49600791931152344,True,allenai/OLMo-7B,step31000-tokens137B,False
prog_size1,10,prog_size1_10,False,[4],"4]
[7] [4] [",-2.9281578063964844,[4],True,"[-7.491164207458496, -4.238378524780273, -0.6431331634521484, -2.969095230102539, -3.3100051879882812, -1.1136665344238281, -4.430624008178711, -4.002311706542969]",2,4],-0.6431331634521484,True,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb0,10,two_rule_comb0_10,False,[7 2],"7 2]
[9 5] [9",-1.5277080535888672,"[7, 2]",True,"[-5.287843704223633, -0.0993804931640625, -6.845039367675781, -6.386039733886719, -6.014421463012695, -7.303092956542969, -3.688873291015625, -10.251127243041992]",1,7 2],-0.0993804931640625,True,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb1,10,two_rule_comb1_10,False,[3 7],"3 1]
[0 2] [7",-4.4102325439453125,"[3, 1]",False,"[-2.7681427001953125, -3.864391326904297, -4.057861328125, -4.580268859863281, -3.105134963989258, -3.924297332763672, -2.3540382385253906, -4.142404556274414]",6,3 1],-2.3540382385253906,False,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb2,10,two_rule_comb2_10,False,[8 8],"8 8]
[7 16] [7",-2.8359527587890625,"[8, 8]",True,"[-9.204458236694336, -4.899223327636719, -5.354633331298828, -7.708137512207031, -8.19381332397461, -8.92721939086914, -0.5040454864501953, -8.571012496948242]",6,8 8],-0.5040454864501953,True,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb3,10,two_rule_comb3_10,False,[0 4],"4 8]
[4 8] [0",-4.57725715637207,"[4, 8]",False,"[-2.9164905548095703, -3.3793678283691406, -4.589412689208984, -7.391714096069336, -3.5395736694335938, -4.818073272705078, -5.152259826660156, -3.618101119995117]",0,2 4],-2.9164905548095703,False,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb4,10,two_rule_comb4_10,False,[8 5],"7 4]
[2 4] [7",-7.111936569213867,"[7, 4]",False,"[-7.309106826782227, -4.144195556640625, -3.3790130615234375, -4.213233947753906, -5.112730026245117, -4.617534637451172, -4.917530059814453, -4.448249816894531]",2,5 4],-3.3790130615234375,False,allenai/OLMo-7B,step31000-tokens137B,False
two_rule_comb5,10,two_rule_comb5_10,False,[9 0],"9 2]
[8 1] [9",-2.1573410034179688,"[9, 2]",False,"[-8.272733688354492, -5.71417236328125, -8.235706329345703, -5.713006973266602, -9.57791519165039, -4.462337493896484, -1.6112136840820312, -7.968042373657227]",6,9 0],-1.6112136840820312,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb0,10,three_rule_comb0_10,False,[1 5 7],"1 5 7]
[7 4 4]",-3.7065467834472656,"[1, 5, 7]",True,"[-12.082149505615234, -11.775413513183594, -11.800029754638672, -11.527580261230469, -0.2421550750732422, -13.72591781616211, -5.441196441650391, -6.37971305847168]",4,1 5 7],-0.2421550750732422,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb1,10,three_rule_comb1_10,False,[1 9 1],"1 3 1]
[8 7 2]",-5.819732666015625,"[1, 3, 1]",False,"[-7.054254531860352, -10.02688980102539, -11.37103271484375, -6.460971832275391, -7.722097396850586, -4.2385101318359375, -8.901397705078125, -9.860797882080078]",5,1 9 1],-4.2385101318359375,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb2,10,three_rule_comb2_10,False,[1 5 9],"1 5 9]
[0 8 8]",-7.976346969604492,"[1, 5, 9]",True,"[-10.01707649230957, -7.044111251831055, -2.427511215209961, -5.592199325561523, -8.877859115600586, -7.715768814086914, -8.56121826171875, -6.470691680908203]",2,1 5 9],-2.427511215209961,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb3,10,three_rule_comb3_10,False,[6 2 7],"6 7 4]
[0 2 7]",-8.027572631835938,"[6, 7, 4]",False,"[-6.833906173706055, -7.581254959106445, -7.419927597045898, -6.532735824584961, -5.2211151123046875, -8.758947372436523, -7.276359558105469, -3.3776111602783203]",7,6 2 7],-3.3776111602783203,True,allenai/OLMo-7B,step31000-tokens137B,False
three_rule_comb4,10,three_rule_comb4_10,False,[8 1 5],"0 1 7]
[8 9 8]",-6.850004196166992,"[0, 1, 7]",False,"[-4.70012092590332, -7.206937789916992, -7.935186386108398, -8.534648895263672, -6.723318099975586, -6.990171432495117, -7.445695877075195, -7.912563323974609]",0,8 1 5],-4.70012092590332,True,allenai/OLMo-7B,step31000-tokens137B,False
