problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision,instruct
c3_set_union,9,c3_set_union_9,True,[0 2 1 6],"0 2]
[0 0] [1",-6.593461990356445,[0 2],False,"[-3.0984420776367188, -2.9380130767822266, -3.0126705169677734, -5.620857238769531, 0.0, -2.424867630004883, -9.898393630981445, -10.092750549316406]",4,],0.0,False,allenai/OLMo-7B,step151000-tokens668B,False
c1_set_union,9,c1_set_union_9,True,[9],"9]
[4 9] [4]",-5.197654724121094,[9],True,"[-6.2222137451171875, -3.134489059448242, -8.43576431274414, -3.456521987915039, -6.383321762084961, -8.785161972045898, -0.8087215423583984, -6.245754241943359]",6,9],-0.8087215423583984,True,allenai/OLMo-7B,step151000-tokens668B,False
c2_set_union,9,c2_set_union_9,True,[4],"0 4 2] [2 2]
[",-6.71868896484375,[0 2 4],False,"[-3.9605464935302734, -3.1548614501953125, -5.319025039672852, -2.1088695526123047, 0.0, -3.7089672088623047, -4.908281326293945, -5.182466506958008]",4,],0.0,False,allenai/OLMo-7B,step151000-tokens668B,False
AND,9,AND_9,True,[6],"6 6]
[1 6] [5",-3.462034225463867,[6 6],False,"[-10.017614364624023, -2.463909149169922, -7.630815505981445, -4.586708068847656, -2.0309085845947266, -6.599163055419922, -6.12861442565918, -5.857919692993164]",4,6],-2.0309085845947266,True,allenai/OLMo-7B,step151000-tokens668B,False
XOR,9,XOR_9,True,[4 2],"2 3]
[3 9] [2",-5.201671600341797,[2 3],False,"[-2.657268524169922, -12.006597518920898, -11.6944580078125, -9.548397064208984, -10.016119956970215, -17.168781280517578, -4.290763854980469, -10.294244766235352]",0,3 2],-2.657268524169922,False,allenai/OLMo-7B,step151000-tokens668B,False
c3_set_union_permuted,9,c3_set_union_permuted_9,True,[6 9 2 4],"2 9]
[4 9] [2",-7.393415451049805,[2 9],False,"[-4.591100692749023, -3.692058563232422, -14.050065994262695, -4.752124786376953, -11.170475006103516, -4.246938705444336, -4.649938583374023, -10.310230255126953]",1,6 2],-3.692058563232422,False,allenai/OLMo-7B,step151000-tokens668B,False
c2_set_union_permuted,9,c2_set_union_permuted_9,True,[4],"4 9] [9 1]
[1",-7.555013656616211,[4 9],False,"[-5.54319953918457, -5.089174270629883, -3.874788284301758, -6.01646614074707, -3.3389625549316406, -7.3795318603515625, -7.535638809204102, -7.685539245605469]",4,4],-3.3389625549316406,True,allenai/OLMo-7B,step151000-tokens668B,False
c1_set_union_permuted,9,c1_set_union_permuted_9,True,[9],"9]
[9 5] [5]",-7.088371276855469,[9],True,"[-12.185754776000977, -3.8547191619873047, -4.744565963745117, -1.8346481323242188, -8.406463623046875, -2.0554122924804688, -4.895425796508789, -5.090848922729492]",3,9],-1.8346481323242188,True,allenai/OLMo-7B,step151000-tokens668B,False
XOR_permuted,9,XOR_permuted_9,True,[8 3],"0 5]
[0 0] [0",-6.5841827392578125,[0 5],False,"[-11.653030395507812, -3.4340267181396484, -15.747151374816895, -3.3327407836914062, 0.0, -4.4363555908203125, -7.939792633056641, -2.5522308349609375]",4,],0.0,False,allenai/OLMo-7B,step151000-tokens668B,False
AND_permuted,9,AND_permuted_9,True,[],"0] [0]
[5] [",-4.145595550537109,[0],False,"[-11.385947227478027, 0.0, -2.894268035888672, -4.895610809326172, -2.525999069213867, -13.975584030151367, -2.5957279205322266, -11.267618179321289]",1,],0.0,True,allenai/OLMo-7B,step151000-tokens668B,False
row_constant,10,row_constant_10,False,[8],"8] [8]
[9] [",-2.8826847076416016,[8],True,"[-5.893402099609375, -4.793478012084961, -0.05512046813964844, -4.523212432861328, -6.236513137817383, -5.702930450439453, -5.934917449951172, -4.9644012451171875]",2,8],-0.05512046813964844,True,allenai/OLMo-7B,step151000-tokens668B,False
col_constant,10,col_constant_10,False,[5],"5]
[7] [2] [",-0.5452671051025391,[5],True,"[-5.078737258911133, -4.341392517089844, -3.9584178924560547, -4.796154022216797, -2.9192256927490234, -4.843467712402344, -5.387241363525391, -0.18709373474121094]",7,5],-0.18709373474121094,True,allenai/OLMo-7B,step151000-tokens668B,False
dist3_diag1,10,dist3_diag1_10,False,[5],"1]
[1] [2] [",-4.44249153137207,[1],False,"[-1.2788200378417969, -1.3445167541503906, -4.461845397949219, -2.2490177154541016, -4.188299179077148, -2.0866737365722656, -3.3081588745117188, -1.8838748931884766]",0,1],-1.2788200378417969,False,allenai/OLMo-7B,step151000-tokens668B,False
dist3_diag2,10,dist3_diag2_10,False,[7],"7] [6]
[6] [",-3.69091796875,[7],True,"[-3.819944381713867, -2.137575149536133, -4.186445236206055, -2.4627342224121094, -3.692983627319336, -0.5275764465332031, -3.76422119140625, -2.861722946166992]",5,7],-0.5275764465332031,True,allenai/OLMo-7B,step151000-tokens668B,False
prog_size1,10,prog_size1_10,False,[4],"4]
[5] [4] [",-0.41941261291503906,[4],True,"[-7.0853118896484375, -5.433767318725586, -0.09009742736816406, -5.403327941894531, -3.3787364959716797, -3.672658920288086, -5.613918304443359, -5.517763137817383]",2,4],-0.09009742736816406,True,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb0,10,two_rule_comb0_10,False,[7 2],"7 2]
[9 5] [9",-1.2427692413330078,"[7, 2]",True,"[-8.416593551635742, -0.026525497436523438, -9.823465347290039, -9.514236450195312, -8.298309326171875, -8.215497970581055, -6.284452438354492, -10.868595123291016]",1,7 2],-0.026525497436523438,True,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb1,10,two_rule_comb1_10,False,[3 7],"7 7]
[0 7] [7",-4.495227813720703,"[7, 7]",False,"[-1.8385276794433594, -1.9134483337402344, -5.92896842956543, -6.1631011962890625, -3.149698257446289, -2.5445995330810547, -3.9325904846191406, -5.493478775024414]",0,3 7],-1.8385276794433594,True,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb2,10,two_rule_comb2_10,False,[8 8],"8 8]
[7 12] [8",-3.223878860473633,"[8, 8]",True,"[-7.702014923095703, -6.586767196655273, -5.980655670166016, -8.731746673583984, -7.620122909545898, -8.02377700805664, -0.19673728942871094, -8.404644012451172]",6,8 8],-0.19673728942871094,True,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb3,10,two_rule_comb3_10,False,[0 4],"0 4]
[4 4] [0",-6.043914794921875,"[0, 4]",True,"[-2.390422821044922, -4.296674728393555, -4.599964141845703, -7.921245574951172, -2.973979949951172, -4.874431610107422, -4.040428161621094, -2.235292434692383]",7,0 4],-2.235292434692383,True,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb4,10,two_rule_comb4_10,False,[8 5],"6 5]
[6 0] [6",-6.017543792724609,"[6, 5]",False,"[-7.321996688842773, -3.1019458770751953, -4.466150283813477, -4.1951904296875, -3.037567138671875, -4.798334121704102, -4.552082061767578, -5.400945663452148]",4,8 1],-3.037567138671875,False,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb5,10,two_rule_comb5_10,False,[9 0],"9 0]
[8 1] [9",-0.6741905212402344,"[9, 0]",True,"[-7.796501159667969, -5.048460006713867, -8.386014938354492, -6.797094345092773, -7.133644104003906, -7.625619888305664, -0.30976104736328125, -7.889120101928711]",6,9 0],-0.30976104736328125,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb0,10,three_rule_comb0_10,False,[1 5 7],"1 5 7]
[7 6 7]",-2.956432342529297,"[1, 5, 7]",True,"[-13.158210754394531, -11.003541946411133, -13.56759262084961, -12.921096801757812, -0.05336570739746094, -14.393684387207031, -7.631956100463867, -7.09906005859375]",4,1 5 7],-0.05336570739746094,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb1,10,three_rule_comb1_10,False,[1 9 1],"1 5 1]
[8 8 1]",-5.340263366699219,"[1, 5, 1]",False,"[-6.28611946105957, -10.369791030883789, -12.541158676147461, -5.656490325927734, -8.458011627197266, -2.7369632720947266, -8.112831115722656, -12.56477165222168]",5,1 9 1],-2.7369632720947266,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb2,10,three_rule_comb2_10,False,[1 5 9],"1 5 9]
[1 5 8]",-4.543479919433594,"[1, 5, 9]",True,"[-12.501043319702148, -10.23208236694336, -0.28070640563964844, -9.849937438964844, -12.143386840820312, -12.2769775390625, -11.526910781860352, -10.765186309814453]",2,1 5 9],-0.28070640563964844,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb3,10,three_rule_comb3_10,False,[6 2 7],"6 2 7]
[6 7 4]",-5.855014801025391,"[6, 2, 7]",True,"[-6.859189987182617, -6.744060516357422, -8.859201431274414, -7.153953552246094, -6.333818435668945, -10.150897979736328, -7.720371246337891, -1.8917522430419922]",7,6 2 7],-1.8917522430419922,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb4,10,three_rule_comb4_10,False,[8 1 5],"0 1 8]
[0 9 8]",-8.282964706420898,"[0, 1, 8]",False,"[-4.624576568603516, -5.427585601806641, -8.350839614868164, -8.041093826293945, -5.498174667358398, -5.126422882080078, -6.268484115600586, -6.826700210571289]",0,8 1 5],-4.624576568603516,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb5,10,three_rule_comb5_10,False,[5 5 6],"5 5 6]
[4 7 5]",-3.7671432495117188,"[5, 5, 6]",True,"[-8.131946563720703, -2.932405471801758, -6.47443962097168, -5.14385986328125, -5.217119216918945, -7.523332595825195, -2.1264209747314453, -3.338472366333008]",6,5 5 6],-2.1264209747314453,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb6,10,three_rule_comb6_10,False,[3 1 8],"3 1 8]
[9 6 5]",-1.4766044616699219,"[3, 1, 8]",True,"[-6.508913040161133, -8.82130241394043, -9.927986145019531, -9.749824523925781, -8.745927810668945, -0.1405181884765625, -9.099065780639648, -11.047079086303711]",5,3 1 8],-0.1405181884765625,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb7,10,three_rule_comb7_10,False,[5 1 4],"7 1 7]
[7 7 6]",-8.188209533691406,"[7, 1, 7]",False,"[-10.503280639648438, -6.167425155639648, -5.468751907348633, -6.314449310302734, -4.805549621582031, -5.087141036987305, -3.8784141540527344, -8.613245010375977]",6,5 7 7],-3.8784141540527344,False,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb8,10,three_rule_comb8_10,False,[3 5 6],"3 3 3]
[8 3 4]",-4.793394088745117,"[3, 3, 3]",False,"[-9.741193771362305, -4.229619979858398, -3.7118396759033203, -5.170808792114258, -11.189353942871094, -9.457254409790039, -7.316564559936523, -4.836479187011719]",2,3 2 3],-3.7118396759033203,False,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb9,10,three_rule_comb9_10,False,[0 8 1],"6 2 4]
[6 2 4]",-3.450408935546875,"[6, 2, 4]",False,"[-9.059188842773438, -8.079948425292969, -8.835775375366211, -6.45887565612793, -6.267965316772461, -10.185583114624023, -4.933937072753906, -10.053537368774414]",6,0 8 0],-4.933937072753906,False,allenai/OLMo-7B,step151000-tokens668B,False
c3_set_union,10,c3_set_union_10,True,[9 0 7 1],"9 7]
[0] [1]",-3.38702392578125,[7 9],False,"[-7.974452972412109, -7.973236083984375, -4.422416687011719, -6.862728118896484, -5.13984489440918, -10.802366256713867, -4.275058746337891, -1.0002021789550781]",7,9 7],-1.0002021789550781,False,allenai/OLMo-7B,step151000-tokens668B,False
c1_set_union,10,c1_set_union_10,True,[8],"0]
[0 8] [0]",-4.207117080688477,[0],False,"[-7.690956115722656, -7.393047332763672, -3.4939098358154297, -5.702823638916016, -1.6265106201171875, -3.1307735443115234, -3.0840377807617188, -6.578142166137695]",4,8],-1.6265106201171875,True,allenai/OLMo-7B,step151000-tokens668B,False
c2_set_union,10,c2_set_union_10,True,[2],"6 2 4] [4 4]
[",-5.154712677001953,[2 4 6],False,"[-3.8261947631835938, -4.339656829833984, -5.930383682250977, -4.516809463500977, -2.7462825775146484, -3.3271141052246094, -4.596019744873047, 0.0]",7,],0.0,False,allenai/OLMo-7B,step151000-tokens668B,False
AND,10,AND_10,True,[8],"8 8]
[0 8] [5",-3.507223129272461,[8 8],False,"[-6.992429733276367, -8.127937316894531, -5.088724136352539, -1.3134346008300781, -15.38971996307373, -3.0328540802001953, -6.116708755493164, -11.025906562805176]",3,8],-1.3134346008300781,True,allenai/OLMo-7B,step151000-tokens668B,False
XOR,10,XOR_10,True,[5 8],"8 7]
[6 7] [8",-4.367635726928711,[7 8],False,"[-3.413423538208008, -11.2472562789917, -14.473665237426758, -11.25022029876709, -2.832273483276367, -14.91124439239502, -10.764967918395996, -11.542886734008789]",4,6 7],-2.832273483276367,False,allenai/OLMo-7B,step151000-tokens668B,False
c3_set_union_permuted,10,c3_set_union_permuted_10,True,[6 5 9 8],"8 9]
[6 9] [8",-8.100519180297852,[8 9],False,"[-4.832252502441406, -9.256782531738281, -3.6466407775878906, -7.893444061279297, -3.829465866088867, -13.108415603637695, -8.225454330444336, -3.1856613159179688]",7,8 9],-3.1856613159179688,False,allenai/OLMo-7B,step151000-tokens668B,False
c2_set_union_permuted,10,c2_set_union_permuted_10,True,[4],"4 8 2 0] [2 4]
",-3.5732803344726562,[0 2 4 8],False,"[-6.31645393371582, 0.0, -3.080394744873047, -3.1792545318603516, -5.757955551147461, -4.648372650146484, -7.046382904052734, -4.312204360961914]",1,],0.0,False,allenai/OLMo-7B,step151000-tokens668B,False
c1_set_union_permuted,10,c1_set_union_permuted_10,True,[6],"0]
[6 0] [0]",-5.870521545410156,[0],False,"[-2.631563186645508, 0.0, -5.517307281494141, -2.2505455017089844, -9.379718780517578, -4.906026840209961, -7.041452407836914, -4.899181365966797]",1,],0.0,False,allenai/OLMo-7B,step151000-tokens668B,False
XOR_permuted,10,XOR_permuted_10,True,[9 6],"6 7]
[2 7] [6",-6.288547515869141,[6 7],False,"[-10.887959480285645, -17.604671478271484, -3.7135047912597656, -15.824597358703613, -2.056669235229492, -3.378847122192383, -4.107208251953125, -10.692937850952148]",4,6 7],-2.056669235229492,False,allenai/OLMo-7B,step151000-tokens668B,False
AND_permuted,10,AND_permuted_10,True,[],"1] [1]
[1] [",-6.194480895996094,[1],False,"[-12.85220718383789, -3.819669723510742, -2.690176010131836, -15.117437362670898, -7.107868194580078, -2.811349868774414, 0.0, -5.577577590942383]",6,],0.0,True,allenai/OLMo-7B,step151000-tokens668B,False
row_constant,11,row_constant_11,False,[9],"9]
[8] [8] [",-2.326742172241211,[9],True,"[-5.823108673095703, -4.870944976806641, -5.175168991088867, -5.042684555053711, -5.181133270263672, -0.07798385620117188, -5.4123382568359375, -5.027202606201172]",5,9],-0.07798385620117188,True,allenai/OLMo-7B,step151000-tokens668B,False
col_constant,11,col_constant_11,False,[8],"8]
[1] [0] [",-0.29155921936035156,[8],True,"[-4.930896759033203, -5.276979446411133, -3.5866947174072266, -4.92418098449707, -4.636495590209961, -3.9094467163085938, -2.7443485260009766, -0.202789306640625]",7,8],-0.202789306640625,True,allenai/OLMo-7B,step151000-tokens668B,False
dist3_diag1,11,dist3_diag1_11,False,[3],"3]
[6] [9] [",-3.1162033081054688,[3],True,"[-3.8456039428710938, -1.7069282531738281, -2.6245861053466797, -3.514211654663086, -2.7665672302246094, -2.8157691955566406, -0.9754447937011719, -3.122610092163086]",6,3],-0.9754447937011719,True,allenai/OLMo-7B,step151000-tokens668B,False
dist3_diag2,11,dist3_diag2_11,False,[1],"1]
[1] [2] [",-2.9260787963867188,[1],True,"[-2.934894561767578, -5.564580917358398, -6.154506683349609, -2.5265655517578125, -1.9878044128417969, -0.5199508666992188, -4.766731262207031, -4.796789169311523]",5,1],-0.5199508666992188,True,allenai/OLMo-7B,step151000-tokens668B,False
prog_size1,11,prog_size1_11,False,[5],"5]
[6] [5] [",-0.5115184783935547,[5],True,"[-4.5173797607421875, -5.47956657409668, -0.14975547790527344, -4.291128158569336, -5.208189010620117, -5.544460296630859, -4.001743316650391, -3.187427520751953]",2,5],-0.14975547790527344,True,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb0,11,two_rule_comb0_11,False,[1 6],"1 6]
[2 3] [2",-1.1432247161865234,"[1, 6]",True,"[-9.961246490478516, -0.14634323120117188, -4.568183898925781, -10.966480255126953, -6.960611343383789, -8.827728271484375, -9.674785614013672, -10.215887069702148]",1,1 6],-0.14634323120117188,True,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb1,11,two_rule_comb1_11,False,[0 2],"0 0]
[8 0] [4",-2.796743392944336,"[0, 0]",False,"[-3.9770660400390625, -2.2610549926757812, -1.916128158569336, -6.323480606079102, -2.466001510620117, -4.700403213500977, -10.075284957885742, -6.602212905883789]",2,0 8],-1.916128158569336,False,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb2,11,two_rule_comb2_11,False,[9 5],"9 5]
[7 7] [9",-1.7202930450439453,"[9, 5]",True,"[-6.7597808837890625, -4.188350677490234, -7.94599723815918, -0.3790721893310547, -9.72014045715332, -6.077114105224609, -3.674081802368164, -5.989227294921875]",3,9 5],-0.3790721893310547,True,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb3,11,two_rule_comb3_11,False,[8 6],"8 6]
[2 2] [8",-1.9496536254882812,"[8, 6]",True,"[-4.426244735717773, -3.510150909423828, -0.22088623046875, -8.525043487548828, -8.274200439453125, -8.301935195922852, -8.628290176391602, -9.417184829711914]",2,8 6],-0.22088623046875,True,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb4,11,two_rule_comb4_11,False,[0 1],"6 1]
[6 1] [2",-6.078641891479492,"[6, 1]",False,"[-4.851062774658203, -5.636259078979492, -5.251989364624023, -5.886043548583984, -5.454793930053711, -4.033500671386719, -5.773794174194336, -3.6747474670410156]",7,1 8],-3.6747474670410156,False,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb5,11,two_rule_comb5_11,False,[4 8],"4 8]
[3 6] [4",-0.7527217864990234,"[4, 8]",True,"[-6.086885452270508, -0.38996124267578125, -6.010105133056641, -4.5892486572265625, -7.0206146240234375, -4.483766555786133, -6.013359069824219, -6.075775146484375]",1,4 8],-0.38996124267578125,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb0,11,three_rule_comb0_11,False,[9 1 3],"9 1 3]
[8 2 3]",-2.49212646484375,"[9, 1, 3]",True,"[-7.857049942016602, -12.597614288330078, -13.517187118530273, -0.03918266296386719, -12.90965461730957, -10.716951370239258, -12.195537567138672, -12.669351577758789]",3,9 1 3],-0.03918266296386719,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb1,11,three_rule_comb1_11,False,[3 5 5],"3 1 3]
[5 6 3]",-3.5138587951660156,"[3, 1, 3]",False,"[-4.335905075073242, -7.474138259887695, -12.221406936645508, -7.764345169067383, -7.893014907836914, -13.786884307861328, -9.787784576416016, -12.569793701171875]",0,3 5 5],-4.335905075073242,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb2,11,three_rule_comb2_11,False,[5 9 0],"5 9 0]
[6 9 0]",-2.861043930053711,"[5, 9, 0]",True,"[-9.729511260986328, -8.446931838989258, -9.14816665649414, -0.2080230712890625, -9.27324104309082, -13.76887321472168, -8.741588592529297, -11.354974746704102]",3,5 9 0],-0.2080230712890625,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb3,11,three_rule_comb3_11,False,[0 7 5],"0 7 5]
[0 7 7]",-8.008056640625,"[0, 7, 5]",True,"[-5.584268569946289, -3.7249813079833984, -5.634757995605469, -6.592256546020508, -5.237207412719727, -5.237277984619141, -7.4891815185546875, -5.502248764038086]",1,0 7 5],-3.7249813079833984,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb4,11,three_rule_comb4_11,False,[7 3 8],"7 3 8]
[7 3 8]",-6.329084396362305,"[7, 3, 8]",True,"[-4.829862594604492, -5.923540115356445, -7.105485916137695, -7.80201530456543, -2.346200942993164, -11.403308868408203, -12.939151763916016, -11.13981819152832]",4,7 3 8],-2.346200942993164,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb5,11,three_rule_comb5_11,False,[2 4 8],"2 4 8]
[3 9 7]",-4.963176727294922,"[2, 4, 8]",True,"[-1.7274703979492188, -8.162639617919922, -10.625991821289062, -5.404664993286133, -11.050518035888672, -8.289974212646484, -5.099981307983398, -6.164344787597656]",0,2 4 8],-1.7274703979492188,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb6,11,three_rule_comb6_11,False,[0 5 9],"6 6 3]
[6 6 3]",-6.269323348999023,"[6, 6, 3]",False,"[-5.3318328857421875, -3.6626033782958984, -8.427389144897461, -5.734811782836914, -7.293975830078125, -5.271306991577148, -6.698780059814453, -6.201568603515625]",1,6 6 3],-3.6626033782958984,False,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb7,11,three_rule_comb7_11,False,[2 6 1],"2 6 1] [1 0 0]
",-4.775949478149414,"[2, 6, 1]",True,"[-8.109331130981445, -7.344921112060547, -9.260581970214844, -5.867946624755859, -3.512228012084961, -8.488773345947266, -2.1672210693359375, -5.576581954956055]",6,2 6 1],-2.1672210693359375,True,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb8,11,three_rule_comb8_11,False,[0 4 5],"1 2 4]
[1 2 4]",-5.024513244628906,"[1, 2, 4]",False,"[-6.403707504272461, -6.891500473022461, -5.300004959106445, -10.315040588378906, -6.212648391723633, -3.971729278564453, -6.068300247192383, -10.122276306152344]",5,2 7 3],-3.971729278564453,False,allenai/OLMo-7B,step151000-tokens668B,False
three_rule_comb9,11,three_rule_comb9_11,False,[0 1 1],"2 2 3]
[2 2 3]",-3.060253143310547,"[2, 2, 3]",False,"[-10.362024307250977, -6.47471809387207, -5.050493240356445, -4.420831680297852, -6.0894317626953125, -5.757465362548828, -3.23828125, -2.251789093017578]",7,6 4 7],-2.251789093017578,False,allenai/OLMo-7B,step151000-tokens668B,False
c3_set_union,11,c3_set_union_11,True,[6 1 3 5],"6 3]
[6 1] [3",-6.40234375,[3 6],False,"[-9.841117858886719, -1.8408870697021484, -6.035037994384766, -3.38201904296875, -3.643421173095703, -5.051542282104492, 0.0, -5.606378555297852]",6,],0.0,False,allenai/OLMo-7B,step151000-tokens668B,False
c1_set_union,11,c1_set_union_11,True,[2],"2]
[1 2] [1]",-4.728731155395508,[2],True,"[-6.055271148681641, -9.17071533203125, -0.7996959686279297, -6.371160507202148, -8.942913055419922, -8.746963500976562, -8.413639068603516, -9.446651458740234]",2,2],-0.7996959686279297,True,allenai/OLMo-7B,step151000-tokens668B,False
c2_set_union,11,c2_set_union_11,True,[0],"6 0 1 0] [0 1]
",-5.634777069091797,[0 0 1 6],False,"[-5.683006286621094, -2.807291030883789, -4.7437744140625, -4.529569625854492, -3.851572036743164, -3.6322059631347656, -5.989320755004883, -4.588129043579102]",1,0],-2.807291030883789,True,allenai/OLMo-7B,step151000-tokens668B,False
AND,11,AND_11,True,[2],"2]
[1 2] [9 2",-3.257291793823242,[2],True,"[-17.86522674560547, -4.159214019775391, -0.5699787139892578, -5.936595916748047, -11.944332122802734, -4.8465423583984375, -14.80702018737793, -6.512165069580078]",2,2],-0.5699787139892578,True,allenai/OLMo-7B,step151000-tokens668B,False
XOR,11,XOR_11,True,[0 2],"2 4]
[2 4] [7",-4.482828140258789,[2 4],False,"[-12.921408653259277, 0.0, -20.471065521240234, -10.548171043395996, -15.54088020324707, -3.6694583892822266, -3.073976516723633, -10.583026885986328]",1,],0.0,False,allenai/OLMo-7B,step151000-tokens668B,False
c3_set_union_permuted,11,c3_set_union_permuted_11,True,[4 7 2 0],"2 7]
[0 0] [2",-8.48788833618164,[2 7],False,"[-6.02093505859375, -3.7688217163085938, -7.7757110595703125, -3.0369224548339844, -5.9211578369140625, -9.236557006835938, -13.732000350952148, -6.519153594970703]",3,2 7],-3.0369224548339844,False,allenai/OLMo-7B,step151000-tokens668B,False
c2_set_union_permuted,11,c2_set_union_permuted_11,True,[0],"0 1] [0 0]
[0",-6.644674301147461,[0 1],False,"[-6.364542007446289, -2.8595199584960938, -10.334415435791016, -3.339387893676758, -4.209466934204102, 0.0, -5.354249954223633, -5.821041107177734]",5,],0.0,False,allenai/OLMo-7B,step151000-tokens668B,False
c1_set_union_permuted,11,c1_set_union_permuted_11,True,[8],"0]
[0 0] [0]",-7.170156478881836,[0],False,"[-2.362079620361328, -4.191032409667969, -8.734437942504883, -2.365325927734375, -10.319875717163086, -5.16340446472168, -7.764528274536133, -4.876298904418945]",0,8],-2.362079620361328,True,allenai/OLMo-7B,step151000-tokens668B,False
XOR_permuted,11,XOR_permuted_11,True,[0 7],"7 0]
[7 0] [7",-6.684417724609375,[0 7],True,"[-17.711517333984375, -11.184109687805176, -4.097600936889648, -3.8724308013916016, -12.480826377868652, -3.5687599182128906, -14.074995994567871, -12.502593040466309]",5,5 7],-3.5687599182128906,False,allenai/OLMo-7B,step151000-tokens668B,False
AND_permuted,11,AND_permuted_11,True,[],"0] [0]
[0] [",-5.149787902832031,[0],False,"[-11.975454330444336, -5.941614151000977, 0.0, -16.24113655090332, -12.4358549118042, -16.248931884765625, -19.24958610534668, -9.77166748046875]",2,],0.0,True,allenai/OLMo-7B,step151000-tokens668B,False
row_constant,12,row_constant_12,False,[0],"0]
[0] [0] [",-2.3327808380126953,[0],True,"[-5.653684616088867, -5.023963928222656, -5.465543746948242, -5.3332977294921875, -6.066383361816406, -4.567007064819336, -0.07425689697265625, -3.9864368438720703]",6,0],-0.07425689697265625,True,allenai/OLMo-7B,step151000-tokens668B,False
col_constant,12,col_constant_12,False,[0],"0]
[2] [8] [",-0.12352943420410156,[0],True,"[-4.989585876464844, -5.983348846435547, -5.944602966308594, -6.790859222412109, -6.562768936157227, -6.306379318237305, -0.056453704833984375, -6.2801055908203125]",6,0],-0.056453704833984375,True,allenai/OLMo-7B,step151000-tokens668B,False
dist3_diag1,12,dist3_diag1_12,False,[0],"0]
[1] [0] [",-2.426239013671875,[0],True,"[-7.969732284545898, -1.6399555206298828, -8.596107482910156, -0.6673774719238281, -1.4245624542236328, -7.551982879638672, -6.027364730834961, -3.1176700592041016]",3,0],-0.6673774719238281,True,allenai/OLMo-7B,step151000-tokens668B,False
dist3_diag2,12,dist3_diag2_12,False,[1],"1]
[5] [7] [",-2.461172103881836,[1],True,"[-3.7736740112304688, -3.661916732788086, -3.875640869140625, -3.0050487518310547, -2.9491748809814453, -0.40641212463378906, -3.940704345703125, -2.9594688415527344]",5,1],-0.40641212463378906,True,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb0,12,two_rule_comb0_12,False,[7 4],"7 4]
[4 6] [8",-0.2583293914794922,"[7, 4]",True,"[-7.84388542175293, -0.1757678985595703, -7.2582855224609375, -6.9912261962890625, -5.348308563232422, -5.58827018737793, -6.69373893737793, -7.186653137207031]",1,7 4],-0.1757678985595703,True,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb1,12,two_rule_comb1_12,False,[6 7],"6 7]
[9 7] [7",-3.6426963806152344,"[6, 7]",True,"[-3.709962844848633, -6.421367645263672, -6.745128631591797, -5.2447052001953125, -3.8784523010253906, -1.520751953125, -4.582695007324219, -7.037326812744141]",5,6 7],-1.520751953125,True,allenai/OLMo-7B,step151000-tokens668B,False
two_rule_comb2,12,two_rule_comb2_12,False,[5 4],"5 4]
[7 5] [7",-1.90185546875,"[5, 4]",True,"[-7.227582931518555, -9.38051986694336, -11.437715530395508, -7.547708511352539, -8.332592010498047, -0.08095932006835938, -8.277334213256836, -8.96529769897461]",5,5 4],-0.08095932006835938,True,allenai/OLMo-7B,step151000-tokens668B,False
