problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
dist3_diag1,7,dist3_diag1_7,False,[0],"0]
[6] [0] [",-2.653179168701172,[0],True,"[-4.368091583251953, -1.1118927001953125, -2.994739532470703, -5.082706451416016, -1.6610469818115234, -3.9830970764160156, -1.5338916778564453, -4.173431396484375]",1,0],-1.1118927001953125,True,EleutherAI/pythia-6.9b-deduped,
dist3_diag2,7,dist3_diag2_7,False,[4],"4]
[3] [2] [",-3.0302295684814453,[4],True,"[-5.406073570251465, -3.9346256256103516, -7.168674468994141, -2.661043167114258, -2.269693374633789, -0.45790863037109375, -2.057180404663086, -3.607257843017578]",5,4],-0.45790863037109375,True,EleutherAI/pythia-6.9b-deduped,
prog_size1,7,prog_size1_7,False,[1],"1]
[2] [1] [",-0.9447231292724609,[1],True,"[-9.747958183288574, -8.498522758483887, -2.917755126953125, -7.3565263748168945, -9.19227123260498, -0.09135818481445312, -5.121828079223633, -7.7619123458862305]",5,1],-0.09135818481445312,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb0,7,two_rule_comb0_7,False,[1 7],"1 7]
[2 6] [2",-3.833362579345703,"[1, 7]",True,"[-0.06072235107421875, -8.938255310058594, -9.594318389892578, -6.128353118896484, -8.550252914428711, -9.963024139404297, -6.820261001586914, -8.344671249389648]",0,1 7],-0.06072235107421875,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb1,7,two_rule_comb1_7,False,[1 1],"1 8]
[5 8] [8",-3.183673858642578,"[1, 8]",False,"[-6.165933609008789, -3.3486862182617188, -7.184850692749023, -3.9054718017578125, -6.149501800537109, -5.381292343139648, -2.393444061279297, -6.126712799072266]",6,1 1],-2.393444061279297,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb2,7,two_rule_comb2_7,False,[3 2],"3 2]
[2 3] [2",-0.7150001525878906,"[3, 2]",True,"[-9.891796112060547, -5.958404541015625, -3.4591102600097656, -7.037237167358398, -9.254035949707031, -8.622570037841797, -0.08538627624511719, -6.057722091674805]",6,3 2],-0.08538627624511719,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb3,7,two_rule_comb3_7,False,[6 1],"6 1]
[6 5] [7",-3.5122528076171875,"[6, 1]",True,"[-0.8896427154541016, -9.057966232299805, -8.103910446166992, -5.062286376953125, -4.283342361450195, -5.634517669677734, -10.01736831665039, -8.692052841186523]",0,6 1],-0.8896427154541016,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb4,7,two_rule_comb4_7,False,[3 4],"3 4]
[3 4] [6",-3.718433380126953,"[3, 4]",True,"[-4.209218978881836, -6.258380889892578, -5.446357727050781, -4.446752548217773, -7.055326461791992, -6.727291107177734, -5.818943023681641, -0.9600772857666016]",7,3 4],-0.9600772857666016,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb5,7,two_rule_comb5_7,False,[2 3],"2 3]
[3 4] [2",-0.6236915588378906,"[2, 3]",True,"[-6.552679061889648, -8.090680122375488, -7.590376853942871, -6.495302200317383, -0.08043098449707031, -3.133512496948242, -8.721579551696777, -10.537449836730957]",4,2 3],-0.08043098449707031,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb0,7,three_rule_comb0_7,False,[8 7 1],"8 7 1]
[4 8 5]",-0.5716285705566406,"[8, 7, 1]",True,"[-7.666614532470703, -11.699762344360352, -12.548307418823242, -11.958734512329102, -10.582746505737305, -11.963037490844727, -0.04458427429199219, -12.958986282348633]",6,8 7 1],-0.04458427429199219,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb1,7,three_rule_comb1_7,False,[5 7 6],"5 7 6]
[7 3 5]",-4.647182464599609,"[5, 7, 6]",True,"[-4.340177536010742, -6.46275520324707, -3.095949172973633, -6.4985809326171875, -1.9823799133300781, -5.7439422607421875, -8.25167465209961, -7.429283142089844]",4,5 7 6],-1.9823799133300781,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb2,7,three_rule_comb2_7,False,[7 4 9],"7 4 9]
[8 3 2]",-0.512054443359375,"[7, 4, 9]",True,"[-13.793241500854492, -8.50710678100586, -0.09497261047363281, -11.515493392944336, -10.48077392578125, -8.38924789428711, -4.7418670654296875, -5.912652969360352]",2,7 4 9],-0.09497261047363281,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb3,7,three_rule_comb3_7,False,[9 0 6],"9 6 6]
[9 6 9]",-4.632940292358398,"[9, 6, 6]",False,"[-10.334957122802734, -6.156707763671875, -13.008798599243164, -9.26290512084961, -8.51556396484375, -10.378756523132324, -5.23176383972168, -2.1182422637939453]",7,9 0 6],-2.1182422637939453,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb4,7,three_rule_comb4_7,False,[2 5 8],"12 6 8]
[9 4 7]",-5.40730094909668,"[1, 2, 6, 8]",False,"[-7.847935676574707, -5.621707916259766, -6.846660614013672, -6.329288482666016, -4.389596939086914, -5.604114532470703, -6.117776870727539, -8.209997177124023]",4,2 5 8],-4.389596939086914,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb5,7,three_rule_comb5_7,False,[8 4 5],"8 4 5]
[2 3 6]",-0.383697509765625,"[8, 4, 5]",True,"[-8.915437698364258, -13.655474662780762, -0.13702392578125, -4.469535827636719, -14.63345718383789, -12.57160472869873, -7.600091934204102, -10.012325286865234]",2,8 4 5],-0.13702392578125,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb6,7,three_rule_comb6_7,False,[6 2 7],"6 2 7]
[0 1 3]",-1.732461929321289,"[6, 2, 7]",True,"[-9.780893325805664, -11.514123916625977, -8.201227188110352, -11.142990112304688, -9.09742546081543, -0.13771629333496094, -10.970848083496094, -9.05721378326416]",5,6 2 7],-0.13771629333496094,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb7,7,three_rule_comb7_7,False,[2 9 0],"2 9 0]
[3 5 9]",-4.513956069946289,"[2, 9, 0]",True,"[-10.542001724243164, -5.712182998657227, -2.548990249633789, -6.853536605834961, -8.616037368774414, -6.426586151123047, -7.914695739746094, -9.722309112548828]",2,2 9 0],-2.548990249633789,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb8,7,three_rule_comb8_7,False,[8 3 0],"8 0 0]
[7 0 1]",-3.0663042068481445,"[8, 0, 0]",False,"[-13.247300148010254, -14.687371253967285, -2.4165611267089844, -13.241360664367676, -5.420629501342773, -15.71391773223877, -8.274721145629883, -13.746963500976562]",2,8 3 0],-2.4165611267089844,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb9,7,three_rule_comb9_7,False,[9 1 0],"9 1 0]
[8 2 1]",-0.5560550689697266,"[9, 1, 0]",True,"[-6.067461013793945, -12.22387409210205, -11.545212745666504, -14.309835433959961, -3.844451904296875, -13.350851058959961, -14.092493057250977, -0.13034820556640625]",7,9 1 0],-0.13034820556640625,True,EleutherAI/pythia-6.9b-deduped,
c3_set_union,7,c3_set_union_7,True,[7 3 8 4],"7 8]
[3 4] [3",-4.176557540893555,[7 8],False,"[-4.667224884033203, -6.9221343994140625, -3.9670143127441406, -9.4183349609375, 0.0, -5.328502655029297, -5.494480133056641, -4.998950958251953]",4,],0.0,False,EleutherAI/pythia-6.9b-deduped,
c1_set_union,7,c1_set_union_7,True,[0],"0]
[4 0] [4]",-2.659158706665039,[0],True,"[-0.04849433898925781, -7.927914619445801, -10.921802520751953, -9.446914672851562, -9.488805770874023, -10.354133605957031, -8.847984313964844, -12.108842849731445]",0,0],-0.04849433898925781,True,EleutherAI/pythia-6.9b-deduped,
c2_set_union,7,c2_set_union_7,True,[7],"7]
[5 1] [5 1",-4.507789611816406,[7],True,"[-4.91847038269043, -6.714879989624023, -5.948526382446289, -0.8088665008544922, -5.75355339050293, -4.892343521118164, 0.0, -5.350910186767578]",6,],0.0,False,EleutherAI/pythia-6.9b-deduped,
AND,7,AND_7,True,[9],"9]
[2 9] [7 9",-3.5750808715820312,[9],True,"[-10.281664848327637, -11.756997108459473, -13.3121976852417, -0.038787841796875, -10.68080997467041, -16.993968963623047, -10.294647216796875, -19.199337005615234]",3,9],-0.038787841796875,True,EleutherAI/pythia-6.9b-deduped,
XOR,7,XOR_7,True,[7 3],"9 7]
[9 5] [9",-5.479778289794922,[7 9],False,"[-8.827604293823242, -2.1500396728515625, -3.187894821166992, 0.0, -11.568344116210938, -10.249646186828613, -10.662590026855469, -20.771821975708008]",3,],0.0,False,EleutherAI/pythia-6.9b-deduped,
c3_set_union_permuted,7,c3_set_union_permuted_7,True,[2 8 4 1],"1 8]
[2 1] [8",-5.575450897216797,[1 8],False,"[-3.2705516815185547, -6.8651885986328125, -7.446554183959961, -12.603104591369629, -3.149059295654297, -8.265199661254883, -4.348388671875, -3.255870819091797]",4,2 8],-3.149059295654297,False,EleutherAI/pythia-6.9b-deduped,
c2_set_union_permuted,7,c2_set_union_permuted_7,True,[3],"6]
[6] [6 3]",-6.113386154174805,[6],False,"[-7.560029029846191, -3.985597610473633, -2.7405357360839844, -8.034067153930664, -3.6539077758789062, 0.0, -6.251497268676758, -2.163524627685547]",5,],0.0,False,EleutherAI/pythia-6.9b-deduped,
c1_set_union_permuted,7,c1_set_union_permuted_7,True,[6],"6]
[6 3] [3]",-5.005420684814453,[6],True,"[-6.209897994995117, -6.4357757568359375, -8.827693939208984, -10.56513786315918, -3.3696651458740234, -10.823148727416992, -3.8671398162841797, -0.8466148376464844]",7,6],-0.8466148376464844,True,EleutherAI/pythia-6.9b-deduped,
XOR_permuted,7,XOR_permuted_7,True,[0 8],"8 0]
[8 0] [0",-4.000286102294922,[0 8],True,"[-8.526082992553711, -2.963001251220703, -15.191350936889648, -7.997928619384766, -15.935413360595703, -11.32509708404541, -1.8389472961425781, -19.755176544189453]",6,0 8],-1.8389472961425781,True,EleutherAI/pythia-6.9b-deduped,
AND_permuted,7,AND_permuted_7,True,[],"2]
[4] [2] [",-3.697972297668457,[2],False,"[0.0, -11.95512866973877, -7.103580474853516, -16.28402328491211, -5.907629013061523, -19.27854347229004, -0.7762012481689453, -7.568026542663574]",0,],0.0,True,EleutherAI/pythia-6.9b-deduped,
row_constant,8,row_constant_8,False,[4],"4]
[1] [1] [",-2.3669300079345703,[4],True,"[-4.281564712524414, -4.229396820068359, -0.1253070831298828, -3.455036163330078, -5.621368408203125, -4.226696014404297, -5.698814392089844, -5.0389604568481445]",2,4],-0.1253070831298828,True,EleutherAI/pythia-6.9b-deduped,
col_constant,8,col_constant_8,False,[4],"4]
[6] [0] [",-0.5538425445556641,[4],True,"[-4.395174026489258, -4.397251129150391, -3.307455062866211, -5.2258453369140625, -0.118927001953125, -3.9481754302978516, -4.5780487060546875, -5.918806076049805]",4,4],-0.118927001953125,True,EleutherAI/pythia-6.9b-deduped,
dist3_diag1,8,dist3_diag1_8,False,[9],"9]
[2] [9] [",-2.812601089477539,[9],True,"[-3.7176246643066406, -3.605051040649414, -1.9619197845458984, -3.6129112243652344, -0.8416309356689453, -2.686361312866211, -1.8646125793457031, -3.3745079040527344]",4,9],-0.8416309356689453,True,EleutherAI/pythia-6.9b-deduped,
dist3_diag2,8,dist3_diag2_8,False,[9],"9]
[9] [8] [",-1.8032169342041016,[9],True,"[-4.132928848266602, -3.4991493225097656, -4.734918594360352, -3.916790008544922, -4.695514678955078, -0.2217235565185547, -2.931234359741211, -3.809530258178711]",5,9],-0.2217235565185547,True,EleutherAI/pythia-6.9b-deduped,
prog_size1,8,prog_size1_8,False,[2],"2]
[3] [2] [",-0.7736473083496094,[2],True,"[-2.0340633392333984, -4.564535140991211, -7.740469932556152, -7.363853454589844, -7.322055816650391, -4.568021774291992, -8.276877403259277, -0.17731666564941406]",7,2],-0.17731666564941406,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb0,8,two_rule_comb0_8,False,[7 3],"7 3]
[2 5] [1",-2.3260040283203125,"[7, 3]",True,"[-0.1403522491455078, -5.375944137573242, -8.26936149597168, -7.200038909912109, -7.726560592651367, -8.367237091064453, -8.411998748779297, -6.254131317138672]",0,7 3],-0.1403522491455078,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb1,8,two_rule_comb1_8,False,[7 9],"7 9]
[7 10] [2",-2.3927001953125,"[7, 9]",True,"[-5.747610092163086, -5.60698127746582, -7.183412551879883, -8.228202819824219, -8.933752059936523, -0.7459506988525391, -7.085544586181641, -4.366294860839844]",5,7 9],-0.7459506988525391,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb2,8,two_rule_comb2_8,False,[9 9],"9 9]
[8 0] [9",-0.8738956451416016,"[9, 9]",True,"[-8.972347259521484, -7.185554504394531, -0.2856426239013672, -3.6011219024658203, -8.071464538574219, -7.26133918762207, -9.96381950378418, -8.062454223632812]",2,9 9],-0.2856426239013672,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb3,8,two_rule_comb3_8,False,[9 8],"9 8]
[7 1] [9",-2.156841278076172,"[9, 8]",True,"[-4.948352813720703, -5.797046661376953, -5.471763610839844, -0.23807907104492188, -5.18256950378418, -6.094820022583008, -4.450950622558594, -6.345890045166016]",3,9 8],-0.23807907104492188,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb4,8,two_rule_comb4_8,False,[6 4],"6 4]
[5 4] [6",-1.3836174011230469,"[6, 4]",True,"[-7.150077819824219, -8.293172836303711, -8.26347541809082, -6.191991806030273, -7.086301803588867, -0.4465370178222656, -4.168968200683594, -3.286174774169922]",5,6 4],-0.4465370178222656,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb5,8,two_rule_comb5_8,False,[4 0],"4 0]
[5 2] [4",-1.6715049743652344,"[4, 0]",True,"[-9.09339427947998, -7.91236686706543, -10.641606330871582, -4.654035568237305, -0.8115386962890625, -7.601560592651367, -9.721851348876953, -8.111613273620605]",4,4 0],-0.8115386962890625,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb0,8,three_rule_comb0_8,False,[2 5 3],"2 5 3]
[0 3 5]",-0.4067535400390625,"[2, 5, 3]",True,"[-7.083362579345703, -10.993398666381836, -10.55438232421875, -10.304025650024414, -8.826948165893555, -10.121223449707031, -10.780990600585938, -0.04962348937988281]",7,2 5 3],-0.04962348937988281,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb1,8,three_rule_comb1_8,False,[2 4 7],"2 4 7]
[3 2 4]",-4.591276168823242,"[2, 4, 7]",True,"[-5.874963760375977, -8.998832702636719, -10.58072280883789, -0.5705776214599609, -7.817548751831055, -4.531892776489258, -7.239715576171875, -8.808780670166016]",3,2 4 7],-0.5705776214599609,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb2,8,three_rule_comb2_8,False,[3 8 8],"3 8 7]
[4 7 2]",-1.6993579864501953,"[3, 8, 7]",False,"[-7.892173767089844, -2.1285457611083984, -11.948593139648438, -13.488361358642578, -14.149380683898926, -9.659326553344727, -9.020917892456055, -7.664506912231445]",1,3 8 8],-2.1285457611083984,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb3,8,three_rule_comb3_8,False,[9 0 5],"9 0 5]
[7 3 6]",-1.3267478942871094,"[9, 0, 5]",True,"[-10.46550178527832, -6.476055145263672, -13.921515464782715, -0.2774925231933594, -6.122583389282227, -7.61821174621582, -5.216897964477539, -10.560577392578125]",3,9 0 5],-0.2774925231933594,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb4,8,three_rule_comb4_8,False,[6 0 5],"6 1 2]
[6 2 5]",-6.399921417236328,"[6, 1, 2]",False,"[-5.000143051147461, -3.222736358642578, -3.4067554473876953, -8.492034912109375, -11.709943771362305, -7.908641815185547, -11.94980239868164, -10.867029190063477]",1,6 0 5],-3.222736358642578,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb5,8,three_rule_comb5_8,False,[7 4 7],"7 4 7]
[5 4 7]",-1.7677631378173828,"[7, 4, 7]",True,"[-9.52361011505127, -0.6206016540527344, -10.342384338378906, -10.435578346252441, -5.163631439208984, -9.265697479248047, -9.157354354858398, -5.541025161743164]",1,7 4 7],-0.6206016540527344,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb6,8,three_rule_comb6_8,False,[4 9 1],"4 9 1]
[3 9 1]",-3.3184051513671875,"[4, 9, 1]",True,"[-7.446380615234375, -10.774637222290039, -9.626304626464844, -7.964534759521484, -7.833503723144531, -7.995767593383789, -1.0638236999511719, -3.6116294860839844]",6,4 9 1],-1.0638236999511719,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb7,8,three_rule_comb7_8,False,[2 2 3],"2 6 7]
[2 8 5]",-6.493738174438477,"[2, 6, 7]",False,"[-6.44091796875, -5.259952545166016, -9.982194900512695, -12.561349868774414, -12.336809158325195, -13.742687225341797, -6.26274299621582, -10.055238723754883]",1,3 2 3],-5.259952545166016,False,EleutherAI/pythia-6.9b-deduped,
three_rule_comb8,8,three_rule_comb8_8,False,[7 0 6],"7 1 6]
[7 2 3]",-4.42323112487793,"[7, 1, 6]",False,"[-8.424274444580078, -5.8585968017578125, -8.350460052490234, -9.210325241088867, -7.681491851806641, -9.13857650756836, -7.371294021606445, -1.6249923706054688]",7,7 0 6],-1.6249923706054688,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb9,8,three_rule_comb9_8,False,[8 0 3],"8 0 3]
[6 1 4]",-3.529308319091797,"[8, 0, 3]",True,"[-2.7509078979492188, -7.727285385131836, -8.36750602722168, -8.568243026733398, -4.052879333496094, -8.992229461669922, -8.470277786254883, -5.245414733886719]",0,8 0 3],-2.7509078979492188,True,EleutherAI/pythia-6.9b-deduped,
c3_set_union,8,c3_set_union_8,True,[8 3 2 1],"8 2]
[3] [1]",-4.759084701538086,[2 8],False,"[-4.153564453125, -8.334182739257812, -3.870107650756836, -1.2859649658203125, 0.0, -2.7610511779785156, -7.982088088989258, -3.5634994506835938]",4,],0.0,False,EleutherAI/pythia-6.9b-deduped,
c1_set_union,8,c1_set_union_8,True,[9],"9]
[6 9] [6]",-2.7008056640625,[9],True,"[-10.919031143188477, -7.1186065673828125, -5.329778671264648, 0.0, -10.637022018432617, -0.2425537109375, -6.901254653930664, -3.4714393615722656]",3,],0.0,False,EleutherAI/pythia-6.9b-deduped,
c2_set_union,8,c2_set_union_8,True,[7],"4 7 5] [5]
[4",-4.60496711730957,[4 5 7],False,"[-4.2453460693359375, -4.038530349731445, -4.667781829833984, -5.892759323120117, -5.7391815185546875, -4.473886489868164, 0.0, -1.0820808410644531]",6,],0.0,False,EleutherAI/pythia-6.9b-deduped,
AND,8,AND_8,True,[7],"7]
[8 7 0] [4",-3.2057723999023438,[7],True,"[-18.752838134765625, 0.0, -13.486083984375, -18.662246704101562, -8.182397842407227, -0.05092048645019531, -14.187515258789062, -12.24909496307373]",1,],0.0,False,EleutherAI/pythia-6.9b-deduped,
XOR,8,XOR_8,True,[0 9],"9 7]
[9 7] [9",-4.254253387451172,[7 9],False,"[-15.800840377807617, -2.4170780181884766, -3.9059810638427734, -11.032429695129395, -17.810359954833984, -3.477376937866211, -12.354449272155762, -10.102805137634277]",1,7 3],-2.4170780181884766,False,EleutherAI/pythia-6.9b-deduped,
c3_set_union_permuted,8,c3_set_union_permuted_8,True,[3 0 7 6],"7 0]
[3 0] [6",-4.946353912353516,[0 7],False,"[-4.313854217529297, 0.0, -5.889432907104492, -6.303518295288086, -14.911783218383789, -6.175416946411133, -5.386655807495117, -10.580362319946289]",1,],0.0,False,EleutherAI/pythia-6.9b-deduped,
c2_set_union_permuted,8,c2_set_union_permuted_8,True,[8],"1]
[1] [1] [",-6.146322250366211,[1],False,"[-7.211917877197266, -4.741636276245117, -6.454122543334961, -6.189165115356445, -5.035707473754883, -6.620779037475586, -1.90313720703125, -4.667823791503906]",6,8],-1.90313720703125,True,EleutherAI/pythia-6.9b-deduped,
c1_set_union_permuted,8,c1_set_union_permuted_8,True,[3],"3]
[4] [4] [",-6.487539291381836,[3],True,"[-4.59648323059082, -4.567785263061523, -1.8539924621582031, -3.4711132049560547, -1.6843414306640625, 0.0, -1.4338245391845703, -8.329421997070312]",5,],0.0,False,EleutherAI/pythia-6.9b-deduped,
XOR_permuted,8,XOR_permuted_8,True,[1 4],"4 1]
[4 2] [4",-3.549520492553711,[1 4],True,"[-14.761208534240723, -3.5280628204345703, -3.490966796875, -9.251930236816406, -4.718404769897461, 0.0, -10.132999420166016, -9.542393684387207]",5,],0.0,False,EleutherAI/pythia-6.9b-deduped,
AND_permuted,8,AND_permuted_8,True,[],"3] [3]
[6] [",-3.4651851654052734,[3],False,"[-11.186630249023438, -8.996726036071777, -12.653554916381836, 0.0, -14.214040756225586, -1.1911659240722656, -16.85464859008789, -9.696182250976562]",3,],0.0,True,EleutherAI/pythia-6.9b-deduped,
row_constant,9,row_constant_9,False,[4],"4]
[5] [5] [",-2.6922731399536133,[4],True,"[-4.183383941650391, -3.2754993438720703, -4.336967468261719, -4.891366958618164, -0.16759490966796875, -4.737875938415527, -4.07115364074707, -4.017118453979492]",4,4],-0.16759490966796875,True,EleutherAI/pythia-6.9b-deduped,
col_constant,9,col_constant_9,False,[4],"4]
[3] [5] [",-0.6019535064697266,[4],True,"[-0.046844482421875, -5.626104354858398, -4.693519592285156, -4.753246307373047, -5.466651916503906, -7.043013572692871, -6.433675765991211, -5.158220291137695]",0,4],-0.046844482421875,True,EleutherAI/pythia-6.9b-deduped,
dist3_diag1,9,dist3_diag1_9,False,[8],"8]
[8] [0] [",-2.9331912994384766,[8],True,"[-3.5197410583496094, -2.522918701171875, -3.4184131622314453, -0.6904888153076172, -3.5710716247558594, -3.5451297760009766, -1.6096668243408203, -3.7737064361572266]",3,8],-0.6904888153076172,True,EleutherAI/pythia-6.9b-deduped,
dist3_diag2,9,dist3_diag2_9,False,[5],"5]
[1] [8] [",-2.922088623046875,[5],True,"[-4.101842880249023, -2.6380558013916016, -0.31143760681152344, -4.613325119018555, -3.106304168701172, -4.754615783691406, -4.371795654296875, -3.8007164001464844]",2,5],-0.31143760681152344,True,EleutherAI/pythia-6.9b-deduped,
prog_size1,9,prog_size1_9,False,[3],"3]
[4] [3] [",-0.5816707611083984,[3],True,"[-8.18486499786377, -1.9328727722167969, -8.177626609802246, -8.615074157714844, -0.1837329864501953, -5.317502021789551, -5.28785514831543, -5.314275741577148]",4,3],-0.1837329864501953,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb0,9,two_rule_comb0_9,False,[9 0],"9 0]
[10 3] [10",-1.1196212768554688,"[9, 0]",True,"[-8.265785217285156, -9.287389755249023, -0.04607200622558594, -9.704030990600586, -8.350414276123047, -8.643867492675781, -9.346380233764648, -10.221882820129395]",2,9 0],-0.04607200622558594,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb1,9,two_rule_comb1_9,False,[3 1],"3 1]
[7 4] [6",-3.160198211669922,"[3, 1]",True,"[-5.407554626464844, -5.296239852905273, -4.645166397094727, -10.481014251708984, -0.23161697387695312, -3.291942596435547, -8.715028762817383, -10.395378112792969]",4,3 1],-0.23161697387695312,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb2,9,two_rule_comb2_9,False,[6 5],"6 5]
[9 6] [9",-2.0075340270996094,"[6, 5]",True,"[-8.09502124786377, -8.455520629882812, -0.10257911682128906, -10.277117729187012, -8.471908569335938, -6.331478118896484, -3.333911895751953, -8.281278610229492]",2,6 5],-0.10257911682128906,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb3,9,two_rule_comb3_9,False,[4 5],"4 5]
[0 5] [4",-5.212339401245117,"[4, 5]",True,"[-2.311992645263672, -6.508237838745117, -5.205028533935547, -1.8767223358154297, -6.123106002807617, -4.791910171508789, -8.601678848266602, -4.402656555175781]",3,4 5],-1.8767223358154297,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb4,9,two_rule_comb4_9,False,[2 4],"2 5]
[3 5] [2",-2.750885009765625,"[2, 5]",False,"[-6.264848709106445, -9.337664604187012, -8.626100540161133, -4.21983528137207, -7.801454544067383, -9.587503433227539, -5.970512390136719, -1.7985877990722656]",7,2 4],-1.7985877990722656,True,EleutherAI/pythia-6.9b-deduped,
two_rule_comb5,9,two_rule_comb5_9,False,[3 4],"3 4]
[4 3] [3",-0.3878803253173828,"[3, 4]",True,"[-9.028456687927246, -4.786386489868164, -8.123902320861816, -9.80545711517334, -8.414012908935547, -0.19437026977539062, -4.595695495605469, -10.264775276184082]",5,3 4],-0.19437026977539062,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb0,9,three_rule_comb0_9,False,[8 9 4],"8 9 4]
[9 8 9]",-3.0233821868896484,"[8, 9, 4]",True,"[-8.722665786743164, -12.185577392578125, -11.920114517211914, -0.031223297119140625, -11.109298706054688, -13.242698669433594, -9.881174087524414, -10.031604766845703]",3,8 9 4],-0.031223297119140625,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb1,9,three_rule_comb1_9,False,[7 7 8],"7 2 7]
[0 4 1]",-3.383636474609375,"[7, 2, 7]",False,"[-8.377141952514648, -6.4328155517578125, -9.294118881225586, -3.1637306213378906, -9.424903869628906, -5.930490493774414, -3.9329395294189453, -8.341634750366211]",3,7 2 8],-3.1637306213378906,False,EleutherAI/pythia-6.9b-deduped,
three_rule_comb2,9,three_rule_comb2_9,False,[1 8 5],"1 8 5]
[9 7 6]",-0.1999034881591797,"[1, 8, 5]",True,"[-14.030686378479004, -0.017772674560546875, -12.890707969665527, -15.974353790283203, -14.343222618103027, -13.163557052612305, -15.1394624710083, -16.650386810302734]",1,1 8 5],-0.017772674560546875,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb3,9,three_rule_comb3_9,False,[9 0 4],"2 2 4]
[4 2 5]",-4.908546447753906,"[2, 2, 4]",False,"[-10.359664916992188, -4.756267547607422, -1.5860481262207031, -5.664468765258789, -9.424524307250977, -5.875215530395508, -9.592767715454102, -9.51861572265625]",2,9 0 4],-1.5860481262207031,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb4,9,three_rule_comb4_9,False,[0 1 9],"0 2 6]
[2 3 6]",-6.275392532348633,"[0, 2, 6]",False,"[-6.760784149169922, -6.78216552734375, -9.661460876464844, -3.9556846618652344, -11.674886703491211, -8.018993377685547, -6.868101119995117, -8.522960662841797]",3,0 1 9],-3.9556846618652344,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb5,9,three_rule_comb5_9,False,[6 1 5],"6 1 5]
[5 0 6]",-0.7122154235839844,"[6, 1, 5]",True,"[-0.39896202087402344, -8.37729263305664, -13.470800399780273, -9.414106369018555, -10.937993049621582, -9.471351623535156, -10.95132827758789, -7.977558135986328]",0,6 1 5],-0.39896202087402344,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb6,9,three_rule_comb6_9,False,[5 5 1],"5 5 6]
[0 2 6]",-4.976825714111328,"[5, 5, 6]",False,"[-8.62353515625, -4.664844512939453, -8.572900772094727, -9.968860626220703, -10.28719711303711, -7.768959045410156, -2.420766830444336, -6.500343322753906]",6,5 5 1],-2.420766830444336,True,EleutherAI/pythia-6.9b-deduped,
three_rule_comb7,9,three_rule_comb7_9,False,[6 2 8],"6 2 5]
[6 2 3]",-3.925334930419922,"[6, 2, 5]",False,"[-9.642829895019531, -9.315174102783203, -8.910856246948242, -5.907176971435547, -5.612617492675781, -2.3199081420898438, -6.787376403808594, -9.466331481933594]",5,6 2 8],-2.3199081420898438,True,EleutherAI/pythia-6.9b-deduped,
