problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
two_rule_comb3,5,two_rule_comb3_5,False,[8 2],"8 2]
[7 0] [0",-4.136737823486328,"[8, 2]",True,"[-6.4479217529296875, -4.846757888793945, -5.817577362060547, -6.123262405395508, -6.590982437133789, -3.9166412353515625, -1.2053871154785156, -4.758153915405273]",6,8 2],-1.2053871154785156,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb4,5,two_rule_comb4_5,False,[9 1],"9 1]
[8 2] [9",-3.4330921173095703,"[9, 1]",True,"[-9.065835952758789, -6.506994247436523, -9.201093673706055, -6.633047103881836, -1.1415977478027344, -1.6923236846923828, -5.174274444580078, -2.888721466064453]",4,9 1],-1.1415977478027344,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb5,5,two_rule_comb5_5,False,[0 1],"1 2]
[2 3] [1",-2.3245773315429688,"[1, 2]",False,"[-6.589017868041992, -6.829893112182617, -2.620992660522461, -1.4235000610351562, -4.637298583984375, -4.103063583374023, -4.432668685913086, -6.623985290527344]",3,0 1],-1.4235000610351562,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb0,5,three_rule_comb0_5,False,[6 0 9],"6 0 9]
[3 1 8]",-0.2677040100097656,"[6, 0, 9]",True,"[-9.503524780273438, -10.060100555419922, -9.888521194458008, -0.04210090637207031, -8.795173645019531, -11.761091232299805, -10.661123275756836, -12.918006896972656]",3,6 0 9],-0.04210090637207031,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb1,5,three_rule_comb1_5,False,[2 3 5],"2 4 5]
[1 4 7]",-3.4270191192626953,"[2, 4, 5]",False,"[-1.7682533264160156, -6.39630126953125, -12.920310020446777, -11.343573570251465, -12.973522186279297, -11.534655570983887, -11.622580528259277, -12.064335823059082]",0,2 3 5],-1.7682533264160156,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb2,5,three_rule_comb2_5,False,[2 3 2],"2 3 2]
[1 2 3]",-3.7491092681884766,"[2, 3, 2]",True,"[-6.968534469604492, -8.70855712890625, -16.861106872558594, -10.368255615234375, -8.608585357666016, -0.15393829345703125, -9.31505012512207, -7.636650085449219]",5,2 3 2],-0.15393829345703125,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb3,5,three_rule_comb3_5,False,[4 1 4],"12 12 4]
[6 6 6]",-4.034608840942383,"[1, 2, 1, 2, 4]",False,"[-7.137102127075195, -1.6249504089355469, -8.268716812133789, -7.0662384033203125, -7.260805130004883, -8.059513092041016, -6.863897323608398, -4.1908416748046875]",1,4 1 4],-1.6249504089355469,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb4,5,three_rule_comb4_5,False,[4 8 5],"4 8 5]
[4 8 6]",-3.8107471466064453,"[4, 8, 5]",True,"[-7.632869720458984, -2.202484130859375, -3.75604248046875, -9.088512420654297, -6.833574295043945, -8.741495132446289, -10.02164077758789, -8.786602020263672]",1,4 8 5],-2.202484130859375,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb5,5,three_rule_comb5_5,False,[9 2 8],"9 2 8]
[7 3 6]",-0.48224830627441406,"[9, 2, 8]",True,"[-10.37850570678711, -0.14777755737304688, -17.230201721191406, -8.415419578552246, -12.58001708984375, -9.949417114257812, -15.6690673828125, -13.220250129699707]",1,9 2 8],-0.14777755737304688,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb6,5,three_rule_comb6_5,False,[2 0 9],"2 0 9]
[3 8 3]",-2.209819793701172,"[2, 0, 9]",True,"[-9.987545013427734, -0.5419597625732422, -7.412321090698242, -9.836954116821289, -8.863227844238281, -9.191186904907227, -7.014230728149414, -7.413267135620117]",1,2 0 9],-0.5419597625732422,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb7,5,three_rule_comb7_5,False,[9 3 9],"0 7 8]
[0 7 8]",-7.827871322631836,"[0, 7, 8]",False,"[-7.793634414672852, -7.702125549316406, -4.937150955200195, -5.602382659912109, -7.211362838745117, -7.584690093994141, -4.4983673095703125, -6.318111419677734]",6,0 4 7],-4.4983673095703125,False,EleutherAI/pythia-2.8b-deduped,
three_rule_comb8,5,three_rule_comb8_5,False,[5 3 8],"5 5 4]
[4 4 6]",-5.0841064453125,"[5, 5, 4]",False,"[-4.682416915893555, -6.405195236206055, -8.648658752441406, -5.455345153808594, -6.377567291259766, -5.599462509155273, -6.534832000732422, -10.343799591064453]",0,4 4 5],-4.682416915893555,False,EleutherAI/pythia-2.8b-deduped,
three_rule_comb9,5,three_rule_comb9_5,False,[7 8 4],"7 7 4]
[6 6 3]",-1.2778511047363281,"[7, 7, 4]",False,"[-11.65656852722168, -1.0418205261230469, -12.494036674499512, -12.924639701843262, -3.5591468811035156, -7.802550315856934, -5.988636016845703, -6.446199417114258]",1,7 7 4],-1.0418205261230469,False,EleutherAI/pythia-2.8b-deduped,
c3_set_union,5,c3_set_union_5,True,[2 5 1 0],"2 1]
[5 5] [0",-5.040098190307617,[1 2],False,"[-5.926179885864258, -2.4094390869140625, -8.316413879394531, -6.084966659545898, -3.0694007873535156, -6.649654388427734, -2.0946178436279297, -9.176200866699219]",6,2 1 0],-2.0946178436279297,False,EleutherAI/pythia-2.8b-deduped,
c1_set_union,5,c1_set_union_5,True,[6],"6]
[1 6] [1]",-1.7797069549560547,[6],True,"[-8.825691223144531, -4.369607925415039, -0.048297882080078125, -5.639814376831055, -14.750923156738281, -5.362524032592773, -5.726823806762695, -6.554481506347656]",2,6],-0.048297882080078125,True,EleutherAI/pythia-2.8b-deduped,
c2_set_union,5,c2_set_union_5,True,[1],"1]
[8] [8 1 1",-5.07542610168457,[1],True,"[-6.69285774230957, -8.278305053710938, -5.988552093505859, -0.2985820770263672, -5.90924072265625, -6.380891799926758, -7.391990661621094, -4.789915084838867]",3,1],-0.2985820770263672,True,EleutherAI/pythia-2.8b-deduped,
AND,5,AND_5,True,[0],"0]
[5 0] [1 0",-3.644083023071289,[0],True,"[-7.88547420501709, -11.622000694274902, -12.837681770324707, -8.049759864807129, -0.07948684692382812, -15.705739974975586, -12.954144477844238, -9.105439186096191]",4,0],-0.07948684692382812,True,EleutherAI/pythia-2.8b-deduped,
XOR,5,XOR_5,True,[9 7],"7 4]
[0 7] [7",-3.9534645080566406,[4 7],False,"[-4.454627990722656, -3.5842437744140625, -11.049149513244629, -3.9533729553222656, -2.312044143676758, -17.77385711669922, -17.373613357543945, -15.197748184204102]",4,4 0],-2.312044143676758,False,EleutherAI/pythia-2.8b-deduped,
c3_set_union_permuted,5,c3_set_union_permuted_5,True,[7 5 8 4],"8 5]
[7 8] [4",-6.148681640625,[5 8],False,"[-3.9995975494384766, 0.0, -3.348491668701172, -4.641317367553711, -10.242918014526367, -3.6993408203125, -5.746660232543945, -3.1615447998046875]",1,],0.0,False,EleutherAI/pythia-2.8b-deduped,
c2_set_union_permuted,5,c2_set_union_permuted_5,True,[6],"9 2 6] [2]
[9",-6.3144378662109375,[2 6 9],False,"[-2.884429931640625, -2.4678115844726562, -6.214998245239258, -5.887960433959961, 0.0, -6.147148132324219, -5.563634872436523, -6.292890548706055]",4,],0.0,False,EleutherAI/pythia-2.8b-deduped,
c1_set_union_permuted,5,c1_set_union_permuted_5,True,[2],"2]
[0 1 2 9] [",-4.274873733520508,[2],True,"[-0.7632503509521484, -4.898981094360352, -1.1374626159667969, -6.587045669555664, -3.8327598571777344, -7.852978706359863, -5.437528610229492, -5.77644157409668]",0,2],-0.7632503509521484,True,EleutherAI/pythia-2.8b-deduped,
XOR_permuted,5,XOR_permuted_5,True,[5 6],"6 4]
[5 3] [3",-3.992218017578125,[4 6],False,"[-3.512266159057617, -3.788717269897461, -3.2908287048339844, -2.890016555786133, -7.021001815795898, -7.51533317565918, -14.729602813720703, -3.0363330841064453]",3,6 3],-2.890016555786133,False,EleutherAI/pythia-2.8b-deduped,
AND_permuted,5,AND_permuted_5,True,[],"0] [0]
[0] [",-5.60643196105957,[0],False,"[-6.446897506713867, 0.0, -11.747644424438477, -14.032920837402344, -14.018497467041016, -4.701990127563477, -4.920829772949219, -11.136421203613281]",1,],0.0,True,EleutherAI/pythia-2.8b-deduped,
row_constant,6,row_constant_6,False,[5],"5]
[1] [1] [",-2.216115951538086,[5],True,"[-5.813671112060547, -4.838232040405273, -5.934230804443359, -6.172433853149414, -5.954023361206055, -5.799104690551758, -0.03375816345214844, -6.776984214782715]",6,5],-0.03375816345214844,True,EleutherAI/pythia-2.8b-deduped,
col_constant,6,col_constant_6,False,[3],"3]
[6] [8] [",-0.235687255859375,[3],True,"[-7.300593376159668, -6.105119705200195, -6.869763374328613, -5.608663558959961, -5.652215957641602, -7.1003875732421875, -6.5204925537109375, -0.025575637817382812]",7,3],-0.025575637817382812,True,EleutherAI/pythia-2.8b-deduped,
dist3_diag1,6,dist3_diag1_6,False,[2],"2]
[4] [2] [",-2.5510730743408203,[2],True,"[-2.5847129821777344, -4.0052490234375, -4.793301582336426, -3.786317825317383, -4.46708869934082, -0.6317768096923828, -1.3863296508789062, -3.6774234771728516]",5,2],-0.6317768096923828,True,EleutherAI/pythia-2.8b-deduped,
dist3_diag2,6,dist3_diag2_6,False,[4],"4]
[7] [6] [",-2.6007537841796875,[4],True,"[-3.1378326416015625, -4.197771072387695, -0.4903678894042969, -5.277826309204102, -3.509763717651367, -4.891313552856445, -3.0031070709228516, -1.6855926513671875]",2,4],-0.4903678894042969,True,EleutherAI/pythia-2.8b-deduped,
prog_size1,6,prog_size1_6,False,[0],"1]
[1] [1] [",-1.6244544982910156,[1],False,"[-4.539331436157227, -3.9326095581054688, -0.9243659973144531, -7.810633659362793, -7.887723922729492, -2.908903121948242, -6.336101531982422, -0.7073440551757812]",7,1],-0.7073440551757812,False,EleutherAI/pythia-2.8b-deduped,
two_rule_comb0,6,two_rule_comb0_6,False,[1 9],"1 9]
[3 3] [4",-0.32912635803222656,"[1, 9]",True,"[-9.404550552368164, -7.633045196533203, -8.744227409362793, -8.732124328613281, -0.05993461608886719, -7.489543914794922, -8.877342224121094, -8.259650230407715]",4,1 9],-0.05993461608886719,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb1,6,two_rule_comb1_6,False,[7 4],"7 4]
[0 9] [7",-3.8190650939941406,"[7, 4]",True,"[-0.6351490020751953, -4.460416793823242, -7.311880111694336, -6.425895690917969, -3.4946041107177734, -9.104835510253906, -6.170005798339844, -4.199913024902344]",0,7 4],-0.6351490020751953,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb2,6,two_rule_comb2_6,False,[4 8],"4 8]
[0 7] [6",-0.476043701171875,"[4, 8]",True,"[-8.498418807983398, -8.52454948425293, -10.139410972595215, -0.24680519104003906, -7.811125755310059, -4.613618850708008, -8.557722091674805, -3.839580535888672]",3,4 8],-0.24680519104003906,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb3,6,two_rule_comb3_6,False,[9 2],"9 2]
[2 7] [9",-2.1744441986083984,"[9, 2]",True,"[-1.9219951629638672, -6.371248245239258, -6.080606460571289, -6.813655853271484, -0.7304058074951172, -5.997882843017578, -5.569559097290039, -6.087640762329102]",4,9 2],-0.7304058074951172,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb4,6,two_rule_comb4_6,False,[1 3],"0 1]
[2 0] [0",-2.844318389892578,"[0, 1]",False,"[-3.3073158264160156, -4.111442565917969, -7.530500411987305, -3.0105819702148438, -4.154567718505859, -4.3372650146484375, -5.843667984008789, -5.834234237670898]",3,1 3],-3.0105819702148438,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb5,6,two_rule_comb5_6,False,[9 1],"9 1]
[7 2] [9",-1.8078842163085938,"[9, 1]",True,"[-3.4052677154541016, -4.833282470703125, -8.101436614990234, -5.195775985717773, -4.222896575927734, -5.967106819152832, -7.8820648193359375, -1.363800048828125]",7,9 1],-1.363800048828125,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb0,6,three_rule_comb0_6,False,[4 9 8],"4 9 8]
[0 0 9]",-3.208953857421875,"[4, 9, 8]",True,"[-11.146942138671875, -9.817384719848633, -11.831415176391602, -4.265508651733398, -11.50087833404541, -13.492450714111328, -0.1567058563232422, -12.194803237915039]",6,4 9 8],-0.1567058563232422,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb1,6,three_rule_comb1_6,False,[6 4 4],"6 4 7]
[7 8 7]",-3.4976749420166016,"[6, 4, 7]",False,"[-10.565042495727539, -12.943981170654297, -11.851875305175781, -10.830766677856445, -12.308065414428711, -2.436880111694336, -10.692602157592773, -14.044020652770996]",5,6 4 4],-2.436880111694336,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb2,6,three_rule_comb2_6,False,[4 5 3],"4 5 3]
[3 0 1]",-0.6450023651123047,"[4, 5, 3]",True,"[-12.604008674621582, -11.265235900878906, -7.8839263916015625, -5.861688613891602, -0.19536399841308594, -6.973838806152344, -12.403497695922852, -11.37293815612793]",4,4 5 3],-0.19536399841308594,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb3,6,three_rule_comb3_6,False,[4 7 8],"4 7 8]
[4 7 6]",-2.435029983520508,"[4, 7, 8]",True,"[-8.17879867553711, -9.826419830322266, -9.16793155670166, -7.2320709228515625, -0.34098243713378906, -11.020615577697754, -10.95635986328125, -6.449039459228516]",4,4 7 8],-0.34098243713378906,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb4,6,three_rule_comb4_6,False,[9 3 6],"9 2 7]
[8 1 5]",-3.8389835357666016,"[9, 2, 7]",False,"[-9.727263450622559, -10.585143089294434, -5.290683746337891, -11.138298034667969, -8.998040199279785, -8.47331714630127, -3.2223587036132812, -10.035162925720215]",6,9 3 6],-3.2223587036132812,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb5,6,three_rule_comb5_6,False,[2 8 7],"2 5 7]
[6 5 7]",-3.585733413696289,"[2, 5, 7]",False,"[-14.359272003173828, -5.738170623779297, -10.793835639953613, -10.717554092407227, -3.5781402587890625, -5.0177001953125, -5.175008773803711, -13.894584655761719]",4,2 7 8],-3.5781402587890625,False,EleutherAI/pythia-2.8b-deduped,
three_rule_comb6,6,three_rule_comb6_6,False,[5 0 9],"5 0 9]
[0 7 3]",-1.67547607421875,"[5, 0, 9]",True,"[-8.944332122802734, -10.285703659057617, -5.832328796386719, -7.133020401000977, -6.522470474243164, -9.452430725097656, -8.555917739868164, -0.5540065765380859]",7,5 0 9],-0.5540065765380859,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb7,6,three_rule_comb7_6,False,[5 1 5],"5 6 1]
[4 8 2]",-3.673910140991211,"[5, 6, 1]",False,"[-7.638847351074219, -3.1322708129882812, -4.31475830078125, -7.000848770141602, -8.414762496948242, -4.46375846862793, -5.302068710327148, -6.379457473754883]",1,5 1 5],-3.1322708129882812,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb8,6,three_rule_comb8_6,False,[4 6 1],"4 4 3]
[5 5 3]",-4.22728157043457,"[4, 4, 3]",False,"[-5.5989990234375, -11.584437370300293, -6.09912109375, -9.281166076660156, -5.501081466674805, -9.223884582519531, -5.5914306640625, -9.284479141235352]",4,4 6 1],-5.501081466674805,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb9,6,three_rule_comb9_6,False,[0 1 5],"1 2 4]
[1 2 4]",-3.3866844177246094,"[1, 2, 4]",False,"[-6.056116104125977, -12.495534896850586, -3.4417781829833984, -1.8016128540039062, -5.098789215087891, -6.360353469848633, -7.136615753173828, -9.337306022644043]",3,0 1 5],-1.8016128540039062,True,EleutherAI/pythia-2.8b-deduped,
c3_set_union,6,c3_set_union_6,True,[6 1 0 4],"6 0]
[1 4] [4",-4.054300308227539,[0 6],False,"[0.0, -3.6432666778564453, -4.799013137817383, -1.2389907836914062, -7.159351348876953, -2.3951950073242188, -7.244302749633789, -4.839149475097656]",0,],0.0,False,EleutherAI/pythia-2.8b-deduped,
c1_set_union,6,c1_set_union_6,True,[5],"5]
[8 5] [8]",-1.9761219024658203,[5],True,"[-10.032371520996094, -9.531072616577148, -7.084393501281738, -13.779732704162598, 0.0, -6.744573593139648, -13.37961196899414, -0.045223236083984375]",4,],0.0,False,EleutherAI/pythia-2.8b-deduped,
c2_set_union,6,c2_set_union_6,True,[8],"8]
[1] [1 8 6",-4.915931701660156,[8],True,"[0.0, -4.269113540649414, -6.428203582763672, -7.134583473205566, -0.32308197021484375, -7.58351993560791, -6.188904762268066, -7.103363037109375]",0,],0.0,False,EleutherAI/pythia-2.8b-deduped,
AND,6,AND_6,True,[0],"0]
[3 0] [1 0",-2.671060562133789,[0],True,"[-16.219120025634766, -15.358635902404785, -0.07826423645019531, -13.104815483093262, -8.734781265258789, -13.25660514831543, -12.444741249084473, -7.595823287963867]",2,0],-0.07826423645019531,True,EleutherAI/pythia-2.8b-deduped,
XOR,6,XOR_6,True,[3 2],"6 3]
[5 2] [6",-5.222471237182617,[3 6],False,"[-13.855473518371582, -3.2950820922851562, -9.65870189666748, -9.690988540649414, -4.581674575805664, -4.247882843017578, -16.390851974487305, -3.2090320587158203]",7,6 2],-3.2090320587158203,False,EleutherAI/pythia-2.8b-deduped,
c3_set_union_permuted,6,c3_set_union_permuted_6,True,[4 0 8 1],"8 1]
[4] [0]",-6.95574951171875,[1 8],False,"[-4.923709869384766, -10.977888107299805, -5.446842193603516, -4.497377395629883, -2.6547374725341797, -2.973878860473633, -4.638038635253906, -4.4009857177734375]",4,4 8],-2.6547374725341797,False,EleutherAI/pythia-2.8b-deduped,
c2_set_union_permuted,6,c2_set_union_permuted_6,True,[7],"7]
[9] [9] [",-5.348102569580078,[7],True,"[-5.355915069580078, -0.6592845916748047, -6.611780166625977, -6.034543991088867, 0.0, -4.936235427856445, -6.863986968994141, -2.7579612731933594]",4,],0.0,False,EleutherAI/pythia-2.8b-deduped,
c1_set_union_permuted,6,c1_set_union_permuted_6,True,[3],"8]
[8 1] [1]",-5.713003158569336,[8],False,"[-2.7587032318115234, -5.045602798461914, -1.3236827850341797, -5.989534378051758, -2.0342235565185547, -10.712602615356445, -4.479717254638672, -10.801492691040039]",2,8],-1.3236827850341797,False,EleutherAI/pythia-2.8b-deduped,
XOR_permuted,6,XOR_permuted_6,True,[3 9],"7 9]
[6 9] [3",-3.655324935913086,[7 9],False,"[-3.640575408935547, -12.313610076904297, -17.728778839111328, -19.025131225585938, -3.1017894744873047, -9.988282203674316, -10.281893730163574, -3.450286865234375]",4,6 7],-3.1017894744873047,False,EleutherAI/pythia-2.8b-deduped,
AND_permuted,6,AND_permuted_6,True,[],"2] [9]
[9] [",-6.121500015258789,[2],False,"[0.0, -2.7968215942382812, -13.125412940979004, -10.811942100524902, -12.35567855834961, -2.5301685333251953, -4.961513519287109, -11.119393348693848]",0,],0.0,True,EleutherAI/pythia-2.8b-deduped,
row_constant,7,row_constant_7,False,[9],"9]
[10] [10] [",-0.9224166870117188,[9],True,"[-7.026200294494629, -6.793943405151367, -7.098275184631348, -0.027408599853515625, -6.754936218261719, -7.428972244262695, -5.003961563110352, -5.354789733886719]",3,9],-0.027408599853515625,True,EleutherAI/pythia-2.8b-deduped,
col_constant,7,col_constant_7,False,[5],"5]
[9] [4] [",-0.21109390258789062,[5],True,"[-7.095237731933594, -6.293039321899414, -7.685101509094238, -7.308062553405762, -6.390302658081055, -6.905744552612305, -0.017925262451171875, -5.652030944824219]",6,5],-0.017925262451171875,True,EleutherAI/pythia-2.8b-deduped,
dist3_diag1,7,dist3_diag1_7,False,[0],"0]
[6] [0] [",-2.7836437225341797,[0],True,"[-4.45380973815918, -1.0409469604492188, -3.774505615234375, -4.740203857421875, -1.3779869079589844, -4.655428886413574, -1.4472522735595703, -4.271363258361816]",1,0],-1.0409469604492188,True,EleutherAI/pythia-2.8b-deduped,
dist3_diag2,7,dist3_diag2_7,False,[4],"4]
[1] [2] [",-2.3884353637695312,[4],True,"[-5.9321136474609375, -4.604513168334961, -6.8557024002075195, -2.705293655395508, -3.1652259826660156, -0.3081474304199219, -2.0978870391845703, -4.838685989379883]",5,4],-0.3081474304199219,True,EleutherAI/pythia-2.8b-deduped,
prog_size1,7,prog_size1_7,False,[1],"1]
[2] [1] [",-0.5788249969482422,[1],True,"[-8.413125038146973, -8.143207550048828, -1.8087406158447266, -5.067447662353516, -7.154848098754883, -0.23012733459472656, -4.498739242553711, -5.801666259765625]",5,1],-0.23012733459472656,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb0,7,two_rule_comb0_7,False,[1 7],"1 7]
[2 8] [2",-3.335214614868164,"[1, 7]",True,"[-0.0276336669921875, -9.798460006713867, -11.56624984741211, -7.561893463134766, -9.516862869262695, -10.48611068725586, -8.405261993408203, -9.485891342163086]",0,1 7],-0.0276336669921875,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb1,7,two_rule_comb1_7,False,[1 1],"1 8]
[1 8] [8",-4.487375259399414,"[1, 8]",False,"[-8.575281143188477, -4.151165008544922, -6.5483551025390625, -3.1616649627685547, -7.127321243286133, -5.045713424682617, -2.5766963958740234, -6.717685699462891]",6,1 1],-2.5766963958740234,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb2,7,two_rule_comb2_7,False,[3 2],"3 2]
[2 3] [2",-0.42734336853027344,"[3, 2]",True,"[-9.279030799865723, -6.025698661804199, -3.736551284790039, -5.072065353393555, -7.881048202514648, -8.01426887512207, -0.10178184509277344, -5.191221237182617]",6,3 2],-0.10178184509277344,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb3,7,two_rule_comb3_7,False,[6 1],"6 1]
[6 5] [7",-3.5120162963867188,"[6, 1]",True,"[-1.2758502960205078, -10.747737884521484, -7.498331069946289, -5.564203262329102, -6.279062271118164, -7.037502288818359, -9.400625228881836, -9.27949333190918]",0,6 1],-1.2758502960205078,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb4,7,two_rule_comb4_7,False,[3 4],"3 4]
[2 4] [3",-3.9264163970947266,"[3, 4]",True,"[-5.776639938354492, -6.580814361572266, -5.341409683227539, -4.516073226928711, -6.295513153076172, -7.573431015014648, -5.889415740966797, -1.225351333618164]",7,3 4],-1.225351333618164,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb5,7,two_rule_comb5_7,False,[2 3],"2 3]
[3 4] [2",-0.9512252807617188,"[2, 3]",True,"[-4.704521179199219, -6.039539337158203, -4.046590805053711, -6.10365104675293, -0.370758056640625, -3.7220916748046875, -7.092657089233398, -6.780145645141602]",4,2 3],-0.370758056640625,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb0,7,three_rule_comb0_7,False,[8 7 1],"8 7 1]
[4 8 5]",-0.24984169006347656,"[8, 7, 1]",True,"[-7.908275604248047, -10.596515655517578, -11.825719833374023, -11.268186569213867, -10.53339958190918, -12.182031631469727, -0.040760040283203125, -11.370073318481445]",6,8 7 1],-0.040760040283203125,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb1,7,three_rule_comb1_7,False,[5 7 6],"5 7 6]
[7 3 5]",-4.614492416381836,"[5, 7, 6]",True,"[-6.856906890869141, -7.69373893737793, -2.7372970581054688, -6.505819320678711, -1.1513404846191406, -4.7179107666015625, -7.801809310913086, -8.627010345458984]",4,5 7 6],-1.1513404846191406,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb2,7,three_rule_comb2_7,False,[7 4 9],"7 4 9]
[8 3 2]",-0.2376117706298828,"[7, 4, 9]",True,"[-15.346752166748047, -7.485683441162109, -0.09518241882324219, -10.407346725463867, -12.299188613891602, -9.829385757446289, -3.9880027770996094, -6.98552131652832]",2,7 4 9],-0.09518241882324219,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb3,7,three_rule_comb3_7,False,[9 0 6],"6 3 7]
[6 0 9]",-5.837520599365234,"[6, 3, 7]",False,"[-8.302045822143555, -7.001564025878906, -9.380008697509766, -9.606801986694336, -8.23159408569336, -9.108951568603516, -9.883865356445312, -4.140569686889648]",7,9 0 6],-4.140569686889648,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb4,7,three_rule_comb4_7,False,[2 5 8],"2 2 8]
[2 2 7]",-6.746999740600586,"[2, 2, 8]",False,"[-7.16630744934082, -5.222499847412109, -7.8919677734375, -6.6877241134643555, -4.570947647094727, -5.88751220703125, -7.279171943664551, -7.81818962097168]",4,2 5 8],-4.570947647094727,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb5,7,three_rule_comb5_7,False,[8 4 5],"8 4 5]
[2 3 6]",-0.530609130859375,"[8, 4, 5]",True,"[-8.831352233886719, -14.119528770446777, -0.19710922241210938, -3.1307544708251953, -15.107552528381348, -10.550064086914062, -8.012466430664062, -6.085575103759766]",2,8 4 5],-0.19710922241210938,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb6,7,three_rule_comb6_7,False,[6 2 7],"6 2 7]
[2 0 8]",-1.800394058227539,"[6, 2, 7]",True,"[-8.511184692382812, -9.649017333984375, -8.426351547241211, -9.56468391418457, -8.635948181152344, -0.2187366485595703, -8.886634826660156, -8.03648567199707]",5,6 2 7],-0.2187366485595703,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb7,7,three_rule_comb7_7,False,[2 9 0],"3 9 5]
[3 5 9]",-6.060722351074219,"[3, 9, 5]",False,"[-9.71434211730957, -7.768678665161133, -5.665702819824219, -6.919136047363281, -6.111074447631836, -6.8236541748046875, -8.591524124145508, -8.14456558227539]",2,2 9 0],-5.665702819824219,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb8,7,three_rule_comb8_7,False,[8 3 0],"8 0 0]
[7 1 0]",-2.6621313095092773,"[8, 0, 0]",False,"[-12.479958534240723, -12.258740425109863, -3.4933624267578125, -10.262679100036621, -4.855232238769531, -13.108986854553223, -7.307216644287109, -10.907946586608887]",2,8 3 0],-3.4933624267578125,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb9,7,three_rule_comb9_7,False,[9 1 0],"9 1 0]
[8 2 1]",-0.7941970825195312,"[9, 1, 0]",True,"[-3.863698959350586, -12.719961166381836, -8.163885116577148, -13.056180953979492, -3.0874996185302734, -12.349859237670898, -12.980902671813965, -0.3099174499511719]",7,9 1 0],-0.3099174499511719,True,EleutherAI/pythia-2.8b-deduped,
c3_set_union,7,c3_set_union_7,True,[7 3 8 4],"7 3]
[3] [4]",-4.50816535949707,[3 7],False,"[-4.13514518737793, -1.99462890625, -2.0199031829833984, -5.695672988891602, 0.0, -1.4993343353271484, -3.9506168365478516, -6.966533660888672]",4,],0.0,False,EleutherAI/pythia-2.8b-deduped,
c1_set_union,7,c1_set_union_7,True,[0],"0]
[4 0] [4]",-2.5632858276367188,[0],True,"[-0.04541206359863281, -7.119579315185547, -10.807107925415039, -8.935386657714844, -9.122159957885742, -10.10630989074707, -9.592081069946289, -10.536813735961914]",0,0],-0.04541206359863281,True,EleutherAI/pythia-2.8b-deduped,
c2_set_union,7,c2_set_union_7,True,[7],"7]
[5 1 9] [9",-4.966096878051758,[7],True,"[-6.35870361328125, -4.540058135986328, -7.480968475341797, -0.6084651947021484, -4.165496826171875, -5.760345458984375, 0.0, -5.377902984619141]",6,],0.0,False,EleutherAI/pythia-2.8b-deduped,
AND,7,AND_7,True,[9],"9]
[2 9] [7 9",-3.4029788970947266,[9],True,"[-9.796127319335938, -10.016037940979004, -10.315117835998535, -0.1343059539794922, -9.985694885253906, -13.734128952026367, -8.211551666259766, -15.336614608764648]",3,9],-0.1343059539794922,True,EleutherAI/pythia-2.8b-deduped,
