problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
two_rule_comb2,7,two_rule_comb2_7,False,[3 2],"3 2]
[2 3]",-0.8432273864746094,"[3, 2]",True,"[-10.301549911499023, -6.604747772216797, -5.8300018310546875, -6.90313720703125, -8.726385116577148, -8.072776794433594, -0.11322021484375, -3.693380355834961]",6,3 2],-0.11322021484375,True,meta-llama/Llama-2-70b-hf,
two_rule_comb3,7,two_rule_comb3_7,False,[6 1],"6 1]
[6 5]",-4.9499664306640625,"[6, 1]",True,"[-0.2028369903564453, -10.236724853515625, -10.290410995483398, -8.136028289794922, -6.176576614379883, -8.30531120300293, -10.282371520996094, -11.900089263916016]",0,6 1],-0.2028369903564453,True,meta-llama/Llama-2-70b-hf,
two_rule_comb4,7,two_rule_comb4_7,False,[3 4],"2 4]
[2 3]",-6.279080390930176,"[2, 4]",False,"[-4.686685562133789, -6.144248962402344, -5.921796798706055, -5.281904220581055, -5.336906433105469, -7.249837875366211, -5.631216049194336, -2.1284637451171875]",7,3 4],-2.1284637451171875,True,meta-llama/Llama-2-70b-hf,
two_rule_comb5,7,two_rule_comb5_7,False,[2 3],"2 3]
[3 4]",-0.8823375701904297,"[2, 3]",True,"[-7.641788482666016, -7.952449798583984, -7.233173370361328, -7.113121032714844, -0.06236839294433594, -5.4491729736328125, -6.048601150512695, -8.522987365722656]",4,2 3],-0.06236839294433594,True,meta-llama/Llama-2-70b-hf,
three_rule_comb0,7,three_rule_comb0_7,False,[8 7 1],"8 7 1]
[4 ",-1.3604373931884766,"[8, 7, 1]",True,"[-3.9384803771972656, -10.458517074584961, -9.331472396850586, -10.200218200683594, -7.957204818725586, -10.112478256225586, -0.5361976623535156, -8.136796951293945]",6,8 7 1],-0.5361976623535156,True,meta-llama/Llama-2-70b-hf,
three_rule_comb1,7,three_rule_comb1_7,False,[5 7 6],"5 7 6]
[7 ",-1.7179126739501953,"[5, 7, 6]",True,"[-9.890068054199219, -8.354013442993164, -3.0937271118164062, -10.583379745483398, -0.2515678405761719, -8.792976379394531, -10.995101928710938, -9.293155670166016]",4,5 7 6],-0.2515678405761719,True,meta-llama/Llama-2-70b-hf,
three_rule_comb2,7,three_rule_comb2_7,False,[7 4 9],"7 4 9]
[8 ",-1.2091436386108398,"[7, 4, 9]",True,"[-10.306228637695312, -7.9811248779296875, -0.4968700408935547, -9.32060432434082, -8.24744987487793, -7.501441955566406, -5.417285919189453, -6.20698356628418]",2,7 4 9],-0.4968700408935547,True,meta-llama/Llama-2-70b-hf,
three_rule_comb3,7,three_rule_comb3_7,False,[9 0 6],"6 0 7]
[4 ",-6.759183883666992,"[6, 0, 7]",False,"[-7.291370391845703, -7.864171981811523, -8.612674713134766, -8.710927963256836, -9.064142227172852, -5.630439758300781, -3.8160457611083984, -1.3062210083007812]",7,9 0 6],-1.3062210083007812,True,meta-llama/Llama-2-70b-hf,
three_rule_comb4,7,three_rule_comb4_7,False,[2 5 8],"2 2 8]
[2 ",-4.443349838256836,"[2, 2, 8]",False,"[-7.2098846435546875, -6.5052642822265625, -5.932369232177734, -7.411745071411133, -3.1221961975097656, -5.348920822143555, -6.137128829956055, -8.695940017700195]",4,2 5 8],-3.1221961975097656,True,meta-llama/Llama-2-70b-hf,
three_rule_comb5,7,three_rule_comb5_7,False,[8 4 5],"8 4 5]
[2 ",-1.3635387420654297,"[8, 4, 5]",True,"[-9.487150192260742, -13.851411819458008, -0.4233360290527344, -3.2811737060546875, -12.148748397827148, -10.872564315795898, -6.101865768432617, -4.071039199829102]",2,8 4 5],-0.4233360290527344,True,meta-llama/Llama-2-70b-hf,
three_rule_comb6,7,three_rule_comb6_7,False,[6 2 7],"6 2 7]
[0 ",-2.4193859100341797,"[6, 2, 7]",True,"[-12.11119270324707, -10.430353164672852, -11.285316467285156, -10.89072036743164, -11.383068084716797, -0.019542694091796875, -12.224624633789062, -10.499326705932617]",5,6 2 7],-0.019542694091796875,True,meta-llama/Llama-2-70b-hf,
three_rule_comb7,7,three_rule_comb7_7,False,[2 9 0],"2 9 7]
[3 ",-5.454249382019043,"[2, 9, 7]",False,"[-8.318170547485352, -6.049028396606445, -1.5872173309326172, -6.878318786621094, -8.500675201416016, -9.203596115112305, -6.557643890380859, -9.826120376586914]",2,2 9 0],-1.5872173309326172,True,meta-llama/Llama-2-70b-hf,
three_rule_comb8,7,three_rule_comb8_7,False,[8 3 0],"8 2 0]
\end{",-3.3873987197875977,"[8, 2, 0]",False,"[-13.498895645141602, -14.385025024414062, -1.172067642211914, -13.08083724975586, -6.883720397949219, -14.879196166992188, -9.689496994018555, -12.694124221801758]",2,8 3 0],-1.172067642211914,True,meta-llama/Llama-2-70b-hf,
three_rule_comb9,7,three_rule_comb9_7,False,[9 1 0],"9 1 0]
The number of",-7.752148628234863,"[9, 1, 0]",True,"[-5.831571578979492, -11.272607803344727, -10.032493591308594, -11.246976852416992, -5.321125030517578, -12.623832702636719, -12.798616409301758, -0.20586395263671875]",7,9 1 0],-0.20586395263671875,True,meta-llama/Llama-2-70b-hf,
c3_set_union,7,c3_set_union_7,True,[7 3 8 4],"7 3 8 4]
[",-2.437917709350586,[3 4 7 8],True,"[-8.656078338623047, -5.431735992431641, -5.01019287109375, -1.303293228149414, 0.0, -6.268220901489258, -5.451831817626953, -7.558643341064453]",4,],0.0,False,meta-llama/Llama-2-70b-hf,
c1_set_union,7,c1_set_union_7,True,[0],"0]
[4 2] [4",-4.242911338806152,[0],True,"[-0.01444244384765625, -6.635261535644531, -12.103919982910156, -9.529537200927734, -10.206222534179688, -9.403079986572266, -8.702890396118164, -10.999908447265625]",0,0],-0.01444244384765625,True,meta-llama/Llama-2-70b-hf,
c2_set_union,7,c2_set_union_7,True,[7],"7]
[5 1 9 ",-5.698192596435547,[7],True,"[-5.690376281738281, -5.287330627441406, -4.233100891113281, -0.8120594024658203, -5.2639007568359375, -4.633079528808594, 0.0, -6.125177383422852]",6,],0.0,False,meta-llama/Llama-2-70b-hf,
AND,7,AND_7,True,[9],"9]
[2 9 1]",-4.786521911621094,[9],True,"[-8.330703735351562, -8.364326477050781, -9.296113967895508, -0.1728839874267578, -8.761287689208984, -12.239995956420898, -8.865652084350586, -15.726587295532227]",3,9],-0.1728839874267578,True,meta-llama/Llama-2-70b-hf,
XOR,7,XOR_7,True,[7 3],"3 7]
[5 3]",-4.218559265136719,[3 7],True,"[-9.470232009887695, -3.308429718017578, -4.282466888427734, 0.0, -8.14140510559082, -8.240226745605469, -9.252546310424805, -12.069835662841797]",3,],0.0,False,meta-llama/Llama-2-70b-hf,
c3_set_union_permuted,7,c3_set_union_permuted_7,True,[2 8 4 1],"4 1]
[2 1 ",-8.215150833129883,[1 4],False,"[-5.492403030395508, -8.563764572143555, -8.282003402709961, -6.968053817749023, -3.365154266357422, -9.830831527709961, -5.695682525634766, -3.4449825286865234]",4,2 8],-3.365154266357422,False,meta-llama/Llama-2-70b-hf,
c2_set_union_permuted,7,c2_set_union_permuted_7,True,[3],"3]
[6 3] [6",-5.638794898986816,[3],True,"[-4.135915756225586, -2.718982696533203, -3.295103073120117, -6.933803558349609, -3.823263168334961, 0.0, -8.727510452270508, -0.9852237701416016]",5,],0.0,False,meta-llama/Llama-2-70b-hf,
c1_set_union_permuted,7,c1_set_union_permuted_7,True,[6],"6]
[6 3 8 ",-3.929131507873535,[6],True,"[-6.922172546386719, -7.253990173339844, -9.470258712768555, -13.289148330688477, -3.5235538482666016, -9.403169631958008, -5.527448654174805, -0.1709575653076172]",7,6],-0.1709575653076172,True,meta-llama/Llama-2-70b-hf,
XOR_permuted,7,XOR_permuted_7,True,[0 8],"1 1]
\end{code}",-3.315420150756836,[1 1],False,"[-7.912343978881836, -4.915214538574219, -13.879144668579102, -7.81988525390625, -15.25674819946289, -11.396678924560547, -5.058341979980469, -16.80311393737793]",1,8 3],-4.915214538574219,False,meta-llama/Llama-2-70b-hf,
AND_permuted,7,AND_permuted_7,True,[],"2]
[4] [1] [",-6.789566993713379,[2],False,"[0.0, -11.543561935424805, -5.925785064697266, -13.708002090454102, -5.043190002441406, -14.475479125976562, -1.4499359130859375, -6.851970672607422]",0,],0.0,True,meta-llama/Llama-2-70b-hf,
row_constant,8,row_constant_8,False,[4],4] [4] [4] [4,-2.187710762023926,[4],True,"[-5.275712966918945, -3.5318126678466797, -0.17492294311523438, -4.507183074951172, -5.657451629638672, -4.842046737670898, -5.181196212768555, -5.699611663818359]",2,4],-0.17492294311523438,True,meta-llama/Llama-2-70b-hf,
col_constant,8,col_constant_8,False,[4],"4]
[6] [0] [",-2.592160224914551,[4],True,"[-3.5187549591064453, -4.183799743652344, -3.5913619995117188, -4.110706329345703, -0.36956024169921875, -3.329212188720703, -4.075111389160156, -4.897712707519531]",4,4],-0.36956024169921875,True,meta-llama/Llama-2-70b-hf,
dist3_diag1,8,dist3_diag1_8,False,[9],"9]
[9] [2] [",-3.697072982788086,[9],True,"[-6.32806396484375, -6.24852180480957, -5.642494201660156, -6.235694885253906, -0.09271240234375, -5.8606719970703125, -4.845539093017578, -5.759254455566406]",4,9],-0.09271240234375,True,meta-llama/Llama-2-70b-hf,
dist3_diag2,8,dist3_diag2_8,False,[9],"9]
[9] [8] [",-2.965425491333008,[9],True,"[-5.257236480712891, -4.718339920043945, -5.207061767578125, -4.722921371459961, -5.21882438659668, -0.12001228332519531, -4.05958366394043, -4.980373382568359]",5,9],-0.12001228332519531,True,meta-llama/Llama-2-70b-hf,
prog_size1,8,prog_size1_8,False,[2],"2]
[3] [2] [",-0.9581661224365234,[2],True,"[-5.405820846557617, -6.326061248779297, -7.729564666748047, -6.189950942993164, -6.512121200561523, -4.686916351318359, -7.377824783325195, -0.06503105163574219]",7,2],-0.06503105163574219,True,meta-llama/Llama-2-70b-hf,
two_rule_comb0,8,two_rule_comb0_8,False,[7 3],7 3] [13 3],-6.592587471008301,"[7, 3]",True,"[-0.4218025207519531, -6.187740325927734, -8.071887969970703, -5.387325286865234, -7.191192626953125, -8.412925720214844, -8.552530288696289, -6.227130889892578]",0,7 3],-0.4218025207519531,True,meta-llama/Llama-2-70b-hf,
two_rule_comb1,8,two_rule_comb1_8,False,[7 9],"7 9]
[5 10",-3.2998971939086914,"[7, 9]",True,"[-6.1131439208984375, -5.44450569152832, -6.044973373413086, -9.035316467285156, -9.709501266479492, -0.4585132598876953, -6.671680450439453, -5.094768524169922]",5,7 9],-0.4585132598876953,True,meta-llama/Llama-2-70b-hf,
two_rule_comb2,8,two_rule_comb2_8,False,[9 9],"9 9]
[8 0]",-2.0280017852783203,"[9, 9]",True,"[-9.754329681396484, -9.489713668823242, -0.3056163787841797, -4.178247451782227, -8.362981796264648, -8.356513977050781, -10.66084098815918, -8.337869644165039]",2,9 9],-0.3056163787841797,True,meta-llama/Llama-2-70b-hf,
two_rule_comb3,8,two_rule_comb3_8,False,[9 8],"9 8]
[8 7]",-2.8730201721191406,"[9, 8]",True,"[-9.61677360534668, -5.897607803344727, -8.674522399902344, -0.014434814453125, -9.227859497070312, -9.144754409790039, -9.221538543701172, -9.210445404052734]",3,9 8],-0.014434814453125,True,meta-llama/Llama-2-70b-hf,
two_rule_comb4,8,two_rule_comb4_8,False,[6 4],"6 4]
[5 4]",-1.4276618957519531,"[6, 4]",True,"[-8.122020721435547, -7.51207160949707, -7.378007888793945, -6.513891220092773, -7.0287322998046875, -0.316650390625, -4.075229644775391, -3.94366455078125]",5,6 4],-0.316650390625,True,meta-llama/Llama-2-70b-hf,
two_rule_comb5,8,two_rule_comb5_8,False,[4 0],"4 0]
[5 2]",-1.9932975769042969,"[4, 0]",True,"[-6.835029602050781, -4.863828659057617, -9.13559341430664, -5.198429107666016, -0.59490966796875, -5.739828109741211, -7.075183868408203, -7.392187118530273]",4,4 0],-0.59490966796875,True,meta-llama/Llama-2-70b-hf,
three_rule_comb0,8,three_rule_comb0_8,False,[2 5 3],"2 5 3]
[0 ",-0.9730844497680664,"[2, 5, 3]",True,"[-7.07244873046875, -8.909526824951172, -10.090988159179688, -10.444389343261719, -5.950248718261719, -9.404047012329102, -8.574743270874023, -0.33145713806152344]",7,2 5 3],-0.33145713806152344,True,meta-llama/Llama-2-70b-hf,
three_rule_comb1,8,three_rule_comb1_8,False,[2 4 7],"2 4 7]
[4 ",-3.083131790161133,"[2, 4, 7]",True,"[-7.7153472900390625, -10.827703475952148, -12.856081008911133, -1.0044021606445312, -6.795404434204102, -6.400323867797852, -8.752677917480469, -7.912090301513672]",3,2 4 7],-1.0044021606445312,True,meta-llama/Llama-2-70b-hf,
three_rule_comb2,8,three_rule_comb2_8,False,[3 8 8],"3 8 8]
[5 ",-2.987377166748047,"[3, 8, 8]",True,"[-6.918903350830078, -0.10716438293457031, -9.687978744506836, -12.904754638671875, -11.929056167602539, -10.678459167480469, -7.499767303466797, -7.656932830810547]",1,3 8 8],-0.10716438293457031,True,meta-llama/Llama-2-70b-hf,
three_rule_comb3,8,three_rule_comb3_8,False,[9 0 5],"9 0 5]
[7 ",-2.957113265991211,"[9, 0, 5]",True,"[-10.08497428894043, -7.126073837280273, -8.997072219848633, -0.4293022155761719, -4.593545913696289, -5.650035858154297, -5.9904327392578125, -8.95484733581543]",3,9 0 5],-0.4293022155761719,True,meta-llama/Llama-2-70b-hf,
three_rule_comb4,8,three_rule_comb4_8,False,[6 0 5],"6 1 5]
[7 ",-4.831572532653809,"[6, 1, 5]",False,"[-4.5098114013671875, -5.988161087036133, -1.6152992248535156, -12.194486618041992, -14.119071960449219, -9.459238052368164, -15.033891677856445, -14.539005279541016]",2,6 1 5],-1.6152992248535156,False,meta-llama/Llama-2-70b-hf,
three_rule_comb5,8,three_rule_comb5_8,False,[7 4 7],"7 4 6]
[5 ",-2.440093994140625,"[7, 4, 6]",False,"[-9.755897521972656, -1.6819744110107422, -9.487016677856445, -6.940883636474609, -6.042673110961914, -7.851722717285156, -9.38760757446289, -6.713735580444336]",1,7 4 7],-1.6819744110107422,True,meta-llama/Llama-2-70b-hf,
three_rule_comb6,8,three_rule_comb6_8,False,[4 9 1],"4 9 1]
[2 ",-4.015395164489746,"[4, 9, 1]",True,"[-7.521877288818359, -12.155092239379883, -14.46809196472168, -13.970924377441406, -13.923189163208008, -7.198143005371094, -0.03199005126953125, -8.02734375]",6,4 9 1],-0.03199005126953125,True,meta-llama/Llama-2-70b-hf,
three_rule_comb7,8,three_rule_comb7_8,False,[2 2 3],"2 2 6]
[2 ",-3.718921661376953,"[2, 2, 6]",False,"[-4.426364898681641, -7.268735885620117, -8.88711166381836, -10.526657104492188, -10.089881896972656, -9.008806228637695, -7.033048629760742, -9.804737091064453]",0,2 2 3],-4.426364898681641,True,meta-llama/Llama-2-70b-hf,
three_rule_comb8,8,three_rule_comb8_8,False,[7 0 6],"7 3 2]
[3 ",-4.87416934967041,"[7, 3, 2]",False,"[-10.016592025756836, -9.15422248840332, -8.338140487670898, -11.640623092651367, -8.465398788452148, -13.606468200683594, -8.290132522583008, -6.316354751586914]",7,7 0 6],-6.316354751586914,True,meta-llama/Llama-2-70b-hf,
three_rule_comb9,8,three_rule_comb9_8,False,[8 0 3],"7 5 3]
[6 ",-4.723050117492676,"[7, 5, 3]",False,"[-3.931537628173828, -8.62446403503418, -8.245351791381836, -8.51082992553711, -4.8977203369140625, -9.023561477661133, -8.485776901245117, -6.481220245361328]",0,8 0 3],-3.931537628173828,True,meta-llama/Llama-2-70b-hf,
c3_set_union,8,c3_set_union_8,True,[8 3 2 1],"8 3 2 1]
[",-1.6040363311767578,[1 2 3 8],True,"[-5.881719589233398, -0.7109298706054688, -4.3810272216796875, -5.186029434204102, 0.0, -5.763051986694336, -6.878028869628906, -5.128778457641602]",4,],0.0,False,meta-llama/Llama-2-70b-hf,
c1_set_union,8,c1_set_union_8,True,[9],"9]
[6 0] [6",-3.4019880294799805,[9],True,"[-13.103713989257812, -8.796201705932617, -5.993993759155273, 0.0, -11.049671173095703, -0.01587677001953125, -7.323564529418945, -7.593303680419922]",3,],0.0,False,meta-llama/Llama-2-70b-hf,
c2_set_union,8,c2_set_union_8,True,[7],"7]
[4 9] [4",-4.407831192016602,[7],True,"[-4.138303756713867, -3.433687210083008, -4.727119445800781, -5.764350891113281, -5.932649612426758, -4.938352584838867, 0.0, -0.4290618896484375]",6,],0.0,False,meta-llama/Llama-2-70b-hf,
AND,8,AND_8,True,[7],"7]
[8 7 0]",-4.735720634460449,[7],True,"[-12.044095993041992, 0.0, -12.692426681518555, -12.061120986938477, -7.20195198059082, -0.12836074829101562, -12.341930389404297, -10.2115478515625]",1,],0.0,False,meta-llama/Llama-2-70b-hf,
XOR,8,XOR_8,True,[0 9],"1 9]
[1 9]",-7.2462158203125,[1 9],False,"[-11.831060409545898, -3.7744293212890625, -3.351724624633789, -10.698516845703125, -13.734193801879883, -4.19342041015625, -11.282514572143555, -10.387928009033203]",2,0 9],-3.351724624633789,True,meta-llama/Llama-2-70b-hf,
c3_set_union_permuted,8,c3_set_union_permuted_8,True,[3 0 7 6],"6 7 3 0]
[",-2.583224296569824,[0 3 6 7],True,"[-3.1766490936279297, 0.0, -3.592794418334961, -6.808559417724609, -8.204505920410156, -4.797445297241211, -6.794103622436523, -9.764495849609375]",1,],0.0,False,meta-llama/Llama-2-70b-hf,
c2_set_union_permuted,8,c2_set_union_permuted_8,True,[8],"1 2]
[2 8]",-10.008258819580078,[1 2],False,"[-7.127264022827148, -4.801023483276367, -4.060630798339844, -6.8147430419921875, -3.083139419555664, -8.587089538574219, -1.7180347442626953, -6.539407730102539]",6,8],-1.7180347442626953,True,meta-llama/Llama-2-70b-hf,
c1_set_union_permuted,8,c1_set_union_permuted_8,True,[3],"0 3]
[0 3]",-7.377467155456543,[0 3],False,"[-3.920736312866211, -4.915647506713867, -2.8921566009521484, -4.832414627075195, -1.5376853942871094, 0.0, -1.2754650115966797, -7.0980072021484375]",5,],0.0,False,meta-llama/Llama-2-70b-hf,
XOR_permuted,8,XOR_permuted_8,True,[1 4],"4 1]
[4 2]",-4.590852737426758,[1 4],True,"[-12.08084487915039, -2.6701431274414062, -2.652019500732422, -8.463682174682617, -4.829807281494141, 0.0, -9.124530792236328, -9.087577819824219]",5,],0.0,False,meta-llama/Llama-2-70b-hf,
AND_permuted,8,AND_permuted_8,True,[],"8]
[6 3] [9",-6.448396682739258,[8],False,"[-6.580849647521973, -7.798876762390137, -11.413607597351074, 0.0, -11.97118091583252, -1.3990964889526367, -14.201127052307129, -6.841771125793457]",3,],0.0,True,meta-llama/Llama-2-70b-hf,
row_constant,9,row_constant_9,False,[4],"4]
[3] [3] [",-3.5770645141601562,[4],True,"[-4.927202224731445, -3.7798938751220703, -4.59050178527832, -5.259607315063477, -0.2358570098876953, -5.0771484375, -4.104217529296875, -4.779378890991211]",4,4],-0.2358570098876953,True,meta-llama/Llama-2-70b-hf,
col_constant,9,col_constant_9,False,[4],"4]
[3] [5] [",-1.6949243545532227,[4],True,"[-0.3345203399658203, -3.707468032836914, -3.6496925354003906, -3.3266849517822266, -3.785837173461914, -4.686269760131836, -4.19110107421875, -4.060979843139648]",0,4],-0.3345203399658203,True,meta-llama/Llama-2-70b-hf,
dist3_diag1,9,dist3_diag1_9,False,[8],"8]
[5] [8] [",-3.6406517028808594,[8],True,"[-5.618284225463867, -5.334087371826172, -5.424875259399414, -0.12309646606445312, -5.313680648803711, -5.445281982421875, -4.873954772949219, -5.436323165893555]",3,8],-0.12309646606445312,True,meta-llama/Llama-2-70b-hf,
dist3_diag2,9,dist3_diag2_9,False,[5],"5]
[8] [1] [",-2.8374528884887695,[5],True,"[-7.20573616027832, -4.429414749145508, -0.06120491027832031, -6.06306266784668, -5.206241607666016, -6.059406280517578, -5.172380447387695, -5.552417755126953]",2,5],-0.06120491027832031,True,meta-llama/Llama-2-70b-hf,
prog_size1,9,prog_size1_9,False,[3],"3]
[4] [3] [",-1.336374282836914,[3],True,"[-6.967817306518555, -5.626357078552246, -6.230846405029297, -7.3995361328125, -0.07029342651367188, -4.905744552612305, -6.603847503662109, -5.422069549560547]",4,3],-0.07029342651367188,True,meta-llama/Llama-2-70b-hf,
two_rule_comb0,9,two_rule_comb0_9,False,[9 0],"9 0]
[10 3",-2.0802087783813477,"[9, 0]",True,"[-7.780633926391602, -9.289705276489258, -0.2135448455810547, -9.924118041992188, -9.747161865234375, -8.640905380249023, -8.901998519897461, -9.751863479614258]",2,9 0],-0.2135448455810547,True,meta-llama/Llama-2-70b-hf,
two_rule_comb1,9,two_rule_comb1_9,False,[3 1],"1 1]
[1 4]",-4.410552024841309,"[1, 1]",False,"[-6.222476959228516, -4.033470153808594, -5.229373931884766, -8.131853103637695, -1.2445735931396484, -3.3616065979003906, -8.657779693603516, -5.996112823486328]",4,3 1],-1.2445735931396484,True,meta-llama/Llama-2-70b-hf,
two_rule_comb2,9,two_rule_comb2_9,False,[6 5],"6 5]
[8 9]",-3.836979866027832,"[6, 5]",True,"[-8.611886978149414, -8.628860473632812, -0.1719970703125, -9.919090270996094, -7.939395904541016, -6.643218994140625, -5.738651275634766, -8.526409149169922]",2,6 5],-0.1719970703125,True,meta-llama/Llama-2-70b-hf,
two_rule_comb3,9,two_rule_comb3_9,False,[4 5],"4 5]
[4 5]",-3.6930856704711914,"[4, 5]",True,"[-5.338993072509766, -8.846504211425781, -6.965686798095703, -0.23667335510253906, -8.673038482666016, -5.922737121582031, -10.53927230834961, -7.423566818237305]",3,4 5],-0.23667335510253906,True,meta-llama/Llama-2-70b-hf,
two_rule_comb4,9,two_rule_comb4_9,False,[2 4],"2 5]
[3 6]",-5.691442489624023,"[2, 5]",False,"[-5.037273406982422, -6.9987945556640625, -5.126102447509766, -4.3902130126953125, -4.56224250793457, -6.3862457275390625, -4.704687118530273, -1.4423980712890625]",7,2 4],-1.4423980712890625,True,meta-llama/Llama-2-70b-hf,
two_rule_comb5,9,two_rule_comb5_9,False,[3 4],"3 4]
[4 3]",-1.067230224609375,"[3, 4]",True,"[-6.243757247924805, -4.868448257446289, -8.038875579833984, -9.95741081237793, -5.679346084594727, -0.09987068176269531, -4.977624893188477, -10.610790252685547]",5,3 4],-0.09987068176269531,True,meta-llama/Llama-2-70b-hf,
three_rule_comb0,9,three_rule_comb0_9,False,[8 9 4],"8 9 4]
[8 ",-2.486377716064453,"[8, 9, 4]",True,"[-9.121238708496094, -11.442852020263672, -12.802349090576172, -0.14669418334960938, -9.954421997070312, -12.382596969604492, -10.690711975097656, -9.289592742919922]",3,8 9 4],-0.14669418334960938,True,meta-llama/Llama-2-70b-hf,
three_rule_comb1,9,three_rule_comb1_9,False,[7 7 8],"7 7 8]
[1 ",-3.7343225479125977,"[7, 7, 8]",True,"[-8.702739715576172, -8.107282638549805, -9.913284301757812, -4.91877555847168, -9.058969497680664, -7.52850341796875, -1.3039741516113281, -10.62452507019043]",6,7 7 8],-1.3039741516113281,True,meta-llama/Llama-2-70b-hf,
three_rule_comb2,9,three_rule_comb2_9,False,[1 8 5],"1 8 5]
[9 ",-1.1804161071777344,"[1, 8, 5]",True,"[-12.282194137573242, -0.3891010284423828, -10.593679428100586, -11.5037841796875, -11.334573745727539, -10.194389343261719, -12.85850715637207, -12.968826293945312]",1,1 8 5],-0.3891010284423828,True,meta-llama/Llama-2-70b-hf,
three_rule_comb3,9,three_rule_comb3_9,False,[9 0 4],"9 0 4]
[4 ",-4.094260215759277,"[9, 0, 4]",True,"[-10.155040740966797, -5.357307434082031, -0.7705898284912109, -6.525592803955078, -10.653343200683594, -6.051181793212891, -10.416007995605469, -9.259889602661133]",2,9 0 4],-0.7705898284912109,True,meta-llama/Llama-2-70b-hf,
three_rule_comb4,9,three_rule_comb4_9,False,[0 1 9],"0 1 8]
[4 ",-3.9741392135620117,"[0, 1, 8]",False,"[-6.298646926879883, -8.14337158203125, -10.906885147094727, -2.4463977813720703, -10.729896545410156, -8.104944229125977, -8.821548461914062, -8.194280624389648]",3,0 1 9],-2.4463977813720703,True,meta-llama/Llama-2-70b-hf,
three_rule_comb5,9,three_rule_comb5_9,False,[6 1 5],"6 1 5]
[5 ",-0.5688724517822266,"[6, 1, 5]",True,"[-0.10731887817382812, -7.511564254760742, -11.853370666503906, -9.297765731811523, -9.18475341796875, -9.05792236328125, -10.289459228515625, -8.905868530273438]",0,6 1 5],-0.10731887817382812,True,meta-llama/Llama-2-70b-hf,
three_rule_comb6,9,three_rule_comb6_9,False,[5 5 1],"5 5 1]
[0 ",-2.286898612976074,"[5, 5, 1]",True,"[-10.180425643920898, -7.488431930541992, -7.538183212280273, -12.71026611328125, -12.76314926147461, -10.124967575073242, -0.1906909942626953, -7.9685516357421875]",6,5 5 1],-0.1906909942626953,True,meta-llama/Llama-2-70b-hf,
three_rule_comb7,9,three_rule_comb7_9,False,[6 2 8],"6 2 2]
[2 ",-3.2116575241088867,"[6, 2, 2]",False,"[-8.323060989379883, -6.722799301147461, -9.225156784057617, -5.9832305908203125, -5.414222717285156, -3.095155715942383, -6.396629333496094, -9.964632034301758]",5,6 2 8],-3.095155715942383,True,meta-llama/Llama-2-70b-hf,
three_rule_comb8,9,three_rule_comb8_9,False,[0 7 0],"6 4 0]
[2 ",-4.978213310241699,"[6, 4, 0]",False,"[-8.395198822021484, -8.187294006347656, -9.219867706298828, -6.398555755615234, -6.318769454956055, -5.454013824462891, -7.0367889404296875, -6.265411376953125]",5,3 8 0],-5.454013824462891,False,meta-llama/Llama-2-70b-hf,
three_rule_comb9,9,three_rule_comb9_9,False,[0 5 8],"0 5 7]
[0 ",-4.616743087768555,"[0, 5, 7]",False,"[-8.64808464050293, -10.760246276855469, -11.712760925292969, -1.1614875793457031, -7.490577697753906, -6.889610290527344, -8.470983505249023, -8.943277359008789]",3,0 5 8],-1.1614875793457031,True,meta-llama/Llama-2-70b-hf,
c3_set_union,9,c3_set_union_9,True,[0 2 1 6],"0 1 2 6]
[",-1.6085281372070312,[0 1 2 6],True,"[-6.133913040161133, -3.4665355682373047, -5.2683258056640625, -6.377851486206055, 0.0, -5.083986282348633, -2.6328372955322266, -7.584074020385742]",4,],0.0,False,meta-llama/Llama-2-70b-hf,
c1_set_union,9,c1_set_union_9,True,[9],"9]
[2] [2]
",-4.233649253845215,[9],True,"[-8.729448318481445, -7.826448440551758, -13.542867660522461, -7.759454727172852, -9.542278289794922, -10.788982391357422, -0.013675689697265625, -8.98204231262207]",6,9],-0.013675689697265625,True,meta-llama/Llama-2-70b-hf,
c2_set_union,9,c2_set_union_9,True,[4],"0 4]
[1] [1",-4.744026184082031,[0 4],False,"[-3.3446388244628906, -2.930828094482422, -3.8780784606933594, -0.8594493865966797, 0.0, -3.924388885498047, -4.036964416503906, -2.0322933197021484]",4,],0.0,False,meta-llama/Llama-2-70b-hf,
AND,9,AND_9,True,[6],"6]
[1 6] [5",-3.3585739135742188,[6],True,"[-12.899948120117188, -4.966526031494141, -7.968271255493164, -6.493314743041992, -0.09741592407226562, -7.132558822631836, -8.490867614746094, -6.031457901000977]",4,6],-0.09741592407226562,True,meta-llama/Llama-2-70b-hf,
XOR,9,XOR_9,True,[4 2],"2 3]
[2 3]",-3.145785331726074,[2 3],False,"[-3.1455440521240234, -11.709188461303711, -11.285612106323242, -10.391181945800781, -10.020458221435547, -11.54438591003418, -3.123516082763672, -10.046634674072266]",6,4 2],-3.123516082763672,True,meta-llama/Llama-2-70b-hf,
