problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision,instruct
two_rule_comb3,11,two_rule_comb3_11,False,[8 6],"8 6]
[2 2] [7",-2.373483657836914,"[8, 6]",True,"[-4.231029510498047, -3.3550491333007812, -0.26799964904785156, -6.903833389282227, -7.847597122192383, -9.138437271118164, -6.102691650390625, -8.550310134887695]",2,8 6],-0.26799964904785156,True,allenai/OLMo-7B,step541000-tokens2393B,False
two_rule_comb4,11,two_rule_comb4_11,False,[0 1],"1 6]
[1 6] [2",-4.258878707885742,"[1, 6]",False,"[-6.25059700012207, -10.144329071044922, -7.110692977905273, -7.849826812744141, -6.730871200561523, -4.174680709838867, -10.963237762451172, -3.366506576538086]",7,1 8],-3.366506576538086,False,allenai/OLMo-7B,step541000-tokens2393B,False
two_rule_comb5,11,two_rule_comb5_11,False,[4 8],"4 8]
[3 6] [4",-0.5894660949707031,"[4, 8]",True,"[-6.975193023681641, -0.3687858581542969, -9.666397094726562, -5.170063018798828, -9.752828598022461, -5.5028533935546875, -5.8047943115234375, -8.168842315673828]",1,4 8],-0.3687858581542969,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb0,11,three_rule_comb0_11,False,[9 1 3],"9 1 3]
[8 2 4]",-1.7070789337158203,"[9, 1, 3]",True,"[-7.130645751953125, -13.260538101196289, -11.082229614257812, -0.03378486633300781, -12.657617568969727, -12.914505004882812, -13.080364227294922, -12.542268753051758]",3,9 1 3],-0.03378486633300781,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb1,11,three_rule_comb1_11,False,[3 5 5],"3 1 5]
[5 6 3]",-4.383460998535156,"[3, 1, 5]",False,"[-3.4257469177246094, -7.945207595825195, -10.108776092529297, -7.685216903686523, -6.999013900756836, -12.731864929199219, -7.943708419799805, -10.75290298461914]",0,3 5 5],-3.4257469177246094,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb2,11,three_rule_comb2_11,False,[5 9 0],"5 9 0]
[3 10 0]",-3.132303237915039,"[5, 9, 0]",True,"[-10.342174530029297, -9.120195388793945, -8.717771530151367, -0.11191749572753906, -9.887937545776367, -12.786334991455078, -8.218061447143555, -10.152841567993164]",3,5 9 0],-0.11191749572753906,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb3,11,three_rule_comb3_11,False,[0 7 5],"0 5 5]
[8 5 7]",-8.863689422607422,"[0, 5, 5]",False,"[-7.114372253417969, -4.460792541503906, -6.8030853271484375, -5.440252304077148, -6.828054428100586, -7.004169464111328, -7.773334503173828, -6.875083923339844]",1,0 7 5],-4.460792541503906,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb4,11,three_rule_comb4_11,False,[7 3 8],"7 3 8]
[7 4 8]",-4.433359146118164,"[7, 3, 8]",True,"[-7.563055038452148, -9.990070343017578, -7.136724472045898, -7.913352966308594, -2.155488967895508, -10.76345443725586, -13.368219375610352, -12.220802307128906]",4,7 3 8],-2.155488967895508,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb5,11,three_rule_comb5_11,False,[2 4 8],"2 4 8]
[3 9 7]",-1.8598880767822266,"[2, 4, 8]",True,"[-0.5296897888183594, -7.880109786987305, -11.038829803466797, -7.388540267944336, -11.020971298217773, -8.922792434692383, -7.661565780639648, -6.907835006713867]",0,2 4 8],-0.5296897888183594,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb6,11,three_rule_comb6_11,False,[0 5 9],"8 6 3]
[3 8 6]",-5.8620758056640625,"[8, 6, 3]",False,"[-4.051513671875, -6.950685501098633, -4.552764892578125, -8.321857452392578, -8.273748397827148, -9.938596725463867, -7.16029167175293, -7.569400787353516]",0,0 5 9],-4.051513671875,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb7,11,three_rule_comb7_11,False,[2 6 1],"2 6 1]
[3 6 1]",-1.8614444732666016,"[2, 6, 1]",True,"[-9.100351333618164, -7.705352783203125, -10.985807418823242, -5.539997100830078, -5.37126350402832, -10.401918411254883, -0.3791370391845703, -6.627838134765625]",6,2 6 1],-0.3791370391845703,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb8,11,three_rule_comb8_11,False,[0 4 5],"0 3 5]
[1 2 4]",-3.2110137939453125,"[0, 3, 5]",False,"[-7.888433456420898, -8.590396881103516, -5.218608856201172, -10.825115203857422, -8.568775177001953, -5.54083251953125, -6.450653076171875, -10.565277099609375]",2,0 4 5],-5.218608856201172,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb9,11,three_rule_comb9_11,False,[0 1 1],"1 1 2]
[2 2 3]",-1.3033485412597656,"[1, 1, 2]",False,"[-11.633996963500977, -6.624235153198242, -8.375907897949219, -6.241060256958008, -7.329999923706055, -7.309730529785156, -4.562047958374023, -3.748472213745117]",7,6 4 7],-3.748472213745117,False,allenai/OLMo-7B,step541000-tokens2393B,False
c3_set_union,11,c3_set_union_11,True,[6 1 3 5],"6 3]
[6 5] [3",-6.24528694152832,[3 6],False,"[-7.781106948852539, -1.9121894836425781, -8.343782424926758, -3.637676239013672, -4.867130279541016, -2.961610794067383, 0.0, -6.565301895141602]",6,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
c1_set_union,11,c1_set_union_11,True,[2],"2]
[1 3] [1]",-2.8730602264404297,[2],True,"[-7.635562896728516, -11.138660430908203, -0.06394004821777344, -7.80078125, -9.356660842895508, -9.829036712646484, -9.93991470336914, -10.001129150390625]",2,2],-0.06394004821777344,True,allenai/OLMo-7B,step541000-tokens2393B,False
c2_set_union,11,c2_set_union_11,True,[0],"1]
[5] [5 0]",-4.283647537231445,[1],False,"[-6.949470520019531, -2.310789108276367, -4.588029861450195, -5.903581619262695, -2.803598403930664, -5.986520767211914, -5.63142204284668, -4.494468688964844]",1,0],-2.310789108276367,True,allenai/OLMo-7B,step541000-tokens2393B,False
AND,11,AND_11,True,[2],"2]
[1 3] [9 3",-3.730083465576172,[2],True,"[-18.082212448120117, -6.517946243286133, -0.12504005432128906, -7.911731719970703, -13.751827239990234, -7.968589782714844, -16.494285583496094, -6.302244186401367]",2,2],-0.12504005432128906,True,allenai/OLMo-7B,step541000-tokens2393B,False
XOR,11,XOR_11,True,[0 2],"2 4]
[7 2] [2",-4.446430206298828,[2 4],False,"[-12.671258926391602, 0.0, -16.45594024658203, -10.834327697753906, -13.18508243560791, -3.118499755859375, -2.9025001525878906, -10.253192901611328]",1,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
c3_set_union_permuted,11,c3_set_union_permuted_11,True,[4 7 2 0],"2 0]
[7] [4]",-5.54791259765625,[0 2],False,"[-4.956871032714844, -3.5626449584960938, -6.673250198364258, -2.5882320404052734, -5.070131301879883, -8.305398941040039, -11.037954330444336, -4.3593292236328125]",3,2 7],-2.5882320404052734,False,allenai/OLMo-7B,step541000-tokens2393B,False
c2_set_union_permuted,11,c2_set_union_permuted_11,True,[0],"1]
[1] [1 0]",-6.196969985961914,[1],False,"[-5.494558334350586, -2.471677780151367, -10.839792251586914, -2.8399581909179688, -5.087985992431641, 0.0, -3.9987354278564453, -5.904722213745117]",5,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
c1_set_union_permuted,11,c1_set_union_permuted_11,True,[8],"3]
[0 3] [0]",-5.9238433837890625,[3],False,"[-1.9498405456542969, -4.305757522583008, -7.873620986938477, -1.7742843627929688, -10.99533462524414, -5.158685684204102, -8.55882453918457, -5.581478118896484]",3,3],-1.7742843627929688,False,allenai/OLMo-7B,step541000-tokens2393B,False
XOR_permuted,11,XOR_permuted_11,True,[0 7],"5 2]
[5 2] [5",-6.024206161499023,[2 5],False,"[-16.221654891967773, -9.276939392089844, -4.869684219360352, -4.078386306762695, -10.89203929901123, -2.584257125854492, -11.714327812194824, -11.344972610473633]",5,5 7],-2.584257125854492,False,allenai/OLMo-7B,step541000-tokens2393B,False
AND_permuted,11,AND_permuted_11,True,[],"9] [9]
[0] [",-5.175575256347656,[9],False,"[-11.827472686767578, -5.254629135131836, 0.0, -13.603368759155273, -11.862689018249512, -13.606185913085938, -17.263103485107422, -9.528793334960938]",2,],0.0,True,allenai/OLMo-7B,step541000-tokens2393B,False
row_constant,12,row_constant_12,False,[0],"0]
[0] [0] [",-2.8515052795410156,[0],True,"[-6.782228469848633, -6.74172306060791, -6.0833940505981445, -5.374128341674805, -6.843264579772949, -5.766749382019043, -0.0352630615234375, -5.101329803466797]",6,0],-0.0352630615234375,True,allenai/OLMo-7B,step541000-tokens2393B,False
col_constant,12,col_constant_12,False,[0],"0]
[2] [8] [",-0.2661094665527344,[0],True,"[-4.4919891357421875, -5.395610809326172, -3.8945560455322266, -5.889101028442383, -6.374444961547852, -4.843013763427734, -0.11306190490722656, -5.474029541015625]",6,0],-0.11306190490722656,True,allenai/OLMo-7B,step541000-tokens2393B,False
dist3_diag1,12,dist3_diag1_12,False,[0],"0]
[1] [0] [",-2.358858108520508,[0],True,"[-7.059650421142578, -2.3423538208007812, -7.853731155395508, -0.37872886657714844, -1.7062263488769531, -6.625713348388672, -5.128303527832031, -3.633390426635742]",3,0],-0.37872886657714844,True,allenai/OLMo-7B,step541000-tokens2393B,False
dist3_diag2,12,dist3_diag2_12,False,[1],"1]
[1] [5] [",-1.6500225067138672,[1],True,"[-4.216896057128906, -4.709039688110352, -4.633884429931641, -4.496793746948242, -5.1147308349609375, -0.11287498474121094, -4.902307510375977, -4.4176025390625]",5,1],-0.11287498474121094,True,allenai/OLMo-7B,step541000-tokens2393B,False
two_rule_comb0,12,two_rule_comb0_12,False,[7 4],"7 4]
[4 6] [8",-0.46263694763183594,"[7, 4]",True,"[-7.975608825683594, -0.09338951110839844, -5.803680419921875, -7.34736442565918, -6.29576301574707, -6.372959136962891, -7.875059127807617, -7.041936874389648]",1,7 4],-0.09338951110839844,True,allenai/OLMo-7B,step541000-tokens2393B,False
two_rule_comb1,12,two_rule_comb1_12,False,[6 7],"6 7]
[9 7] [6",-1.9688129425048828,"[6, 7]",True,"[-4.831701278686523, -7.290487289428711, -8.007797241210938, -5.978240966796875, -7.0087127685546875, -0.55120849609375, -8.029802322387695, -7.882074356079102]",5,6 7],-0.55120849609375,True,allenai/OLMo-7B,step541000-tokens2393B,False
two_rule_comb2,12,two_rule_comb2_12,False,[5 4],"5 4]
[6 5] [6",-1.4739646911621094,"[5, 4]",True,"[-5.952352523803711, -9.529706954956055, -13.124861717224121, -11.5120210647583, -7.632272720336914, -0.10620880126953125, -8.256027221679688, -8.21480941772461]",5,5 4],-0.10620880126953125,True,allenai/OLMo-7B,step541000-tokens2393B,False
two_rule_comb3,12,two_rule_comb3_12,False,[8 3],"8 3]
[6 2] [8",-2.4243927001953125,"[8, 3]",True,"[-7.88939094543457, -6.146566390991211, -6.124692916870117, -4.7316131591796875, -0.1651897430419922, -7.396671295166016, -10.141986846923828, -9.28414535522461]",4,8 3],-0.1651897430419922,True,allenai/OLMo-7B,step541000-tokens2393B,False
two_rule_comb4,12,two_rule_comb4_12,False,[9 4],"1 4]
[6 5] [1",-3.7701377868652344,"[1, 4]",False,"[-8.418489456176758, -6.751800537109375, -5.263023376464844, -6.075672149658203, -6.665439605712891, -5.037853240966797, -5.258871078491211, -5.540998458862305]",5,9 4],-5.037853240966797,True,allenai/OLMo-7B,step541000-tokens2393B,False
two_rule_comb5,12,two_rule_comb5_12,False,[9 6],"9 6]
[8 5] [9",-0.37288475036621094,"[9, 6]",True,"[-0.23413658142089844, -6.241159439086914, -7.453887939453125, -9.301511764526367, -6.940980911254883, -3.023408889770508, -9.459061622619629, -6.438314437866211]",0,9 6],-0.23413658142089844,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb0,12,three_rule_comb0_12,False,[1 5 4],"1 5 4]
[0 4 1]",-3.745412826538086,"[1, 5, 4]",True,"[-9.691099166870117, -8.387449264526367, -8.251995086669922, -10.775720596313477, -8.974422454833984, -0.017322540283203125, -11.16033935546875, -9.508609771728516]",5,1 5 4],-0.017322540283203125,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb1,12,three_rule_comb1_12,False,[7 7 6],"7 1 6]
[9 1 7]",-4.205034255981445,"[7, 1, 6]",False,"[-5.628477096557617, -3.7729015350341797, -10.019975662231445, -7.982856750488281, -10.467439651489258, -9.30313491821289, -8.40595817565918, -8.705392837524414]",1,7 7 6],-3.7729015350341797,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb2,12,three_rule_comb2_12,False,[6 2 7],"6 2 7]
[3 5 6]",-2.797698974609375,"[6, 2, 7]",True,"[-14.13983154296875, -5.0888519287109375, -13.68655776977539, -8.170093536376953, -6.725557327270508, -9.398454666137695, -12.24515151977539, -0.182159423828125]",7,6 2 7],-0.182159423828125,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb3,12,three_rule_comb3_12,False,[3 0 8],"3 0 8]
[4 0 8]",-7.541330337524414,"[3, 0, 8]",True,"[-11.04966926574707, -9.557510375976562, -8.65109634399414, -4.256568908691406, -3.734525680541992, -8.506563186645508, -7.813709259033203, -10.568670272827148]",4,3 0 8],-3.734525680541992,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb4,12,three_rule_comb4_12,False,[4 3 3],"3 6 7]
[7 3 6]",-7.897623062133789,"[3, 6, 7]",False,"[-7.173017501831055, -7.920360565185547, -8.057498931884766, -8.612985610961914, -7.8573760986328125, -6.886528015136719, -7.352811813354492, -6.9743194580078125]",5,7 8 6],-6.886528015136719,False,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb5,12,three_rule_comb5_12,False,[0 6 0],"1 6 0]
[1 5 1]",-1.8078536987304688,"[1, 6, 0]",False,"[-9.342765808105469, -17.28084373474121, -8.006963729858398, -16.951007843017578, -16.542160034179688, -3.269205093383789, -14.076336860656738, -4.124614715576172]",5,0 6 0],-3.269205093383789,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb6,12,three_rule_comb6_12,False,[7 1 1],"7 1 4]
[7 1 4]",-3.7504806518554688,"[7, 1, 4]",False,"[-7.649936676025391, -8.243631362915039, -1.9812183380126953, -4.992147445678711, -4.601808547973633, -3.627542495727539, -9.758350372314453, -5.549570083618164]",2,7 1 1],-1.9812183380126953,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb7,12,three_rule_comb7_12,False,[4 4 4],"4 4 1]
[5 3 3]",-2.2892894744873047,"[4, 4, 1]",False,"[-3.2568702697753906, -4.913108825683594, -10.115360260009766, -5.061605453491211, -11.198038101196289, -4.223964691162109, -10.345488548278809, -9.706226348876953]",0,3 5 2],-3.2568702697753906,False,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb8,12,three_rule_comb8_12,False,[6 6 4],"6 3 6]
[5 2 5]",-3.1826629638671875,"[6, 3, 6]",False,"[-7.237360000610352, -6.371837615966797, -7.139448165893555, -13.678487777709961, -5.640657424926758, -11.333860397338867, -5.138391494750977, -3.129322052001953]",7,6 3 7],-3.129322052001953,False,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb9,12,three_rule_comb9_12,False,[9 1 6],"9 1 6]
[7 2 5]",-1.5550003051757812,"[9, 1, 6]",True,"[-8.919891357421875, -1.0182304382324219, -11.208261489868164, -9.84417724609375, -9.128284454345703, -10.060029983520508, -7.857547760009766, -12.553789138793945]",1,9 1 6],-1.0182304382324219,True,allenai/OLMo-7B,step541000-tokens2393B,False
c3_set_union,12,c3_set_union_12,True,[9 7 6 0],"9 6] [7 6]
[9",-5.415624618530273,[6 9],False,"[-5.783563613891602, -2.2836666107177734, -4.292520523071289, 0.0, -6.705619812011719, -6.378534317016602, -4.588037490844727, -4.550569534301758]",3,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
c1_set_union,12,c1_set_union_12,True,[4],"4]
[6 4] [6]",-3.237140655517578,[4],True,"[-8.016414642333984, -11.682212829589844, 0.0, -12.713846206665039, -9.884143829345703, -9.597076416015625, -0.09637641906738281, -6.648981094360352]",2,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
c2_set_union,12,c2_set_union_12,True,[9],"2]
[2] [2] [",-6.709524154663086,[2],False,"[-5.686317443847656, -4.049144744873047, -5.331459045410156, -1.7583560943603516, -3.1431217193603516, -3.5473175048828125, -1.9768314361572266, -3.9287567138671875]",3,9],-1.7583560943603516,True,allenai/OLMo-7B,step541000-tokens2393B,False
AND,12,AND_12,True,[2],"2]
[5 2 0] [4",-4.195400238037109,[2],True,"[0.0, -8.190555572509766, -13.320066452026367, -20.691814422607422, -8.581045150756836, -9.551176071166992, -14.412505149841309, -0.05062675476074219]",0,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
XOR,12,XOR_12,True,[3 6],"8 7]
[8 6] [8",-5.657915115356445,[7 8],False,"[-3.23858642578125, 0.0, -3.121978759765625, -9.736555099487305, -12.815229415893555, -11.133511543273926, -9.937408447265625, -4.131710052490234]",1,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
c3_set_union_permuted,12,c3_set_union_permuted_12,True,[7 1 5 3],"3 7]
[7 7] [1",-6.002981185913086,[3 7],False,"[-3.9983139038085938, -6.568655014038086, -4.941862106323242, -4.6557159423828125, -3.8206443786621094, -4.622224807739258, 0.0, -10.404621124267578]",6,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
c2_set_union_permuted,12,c2_set_union_permuted_12,True,[7],"5]
[5] [5] [",-6.738128662109375,[5],False,"[-2.6641063690185547, -7.5090179443359375, -2.618776321411133, -3.6617774963378906, -4.387773513793945, -3.4566211700439453, 0.0, -3.1108169555664062]",6,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
c1_set_union_permuted,12,c1_set_union_permuted_12,True,[3],"3]
[8] [8] [",-5.274803161621094,[3],True,"[-6.267526626586914, 0.0, -10.032033920288086, -3.1468448638916016, -8.453954696655273, -0.2639503479003906, -4.113306045532227, -7.037853240966797]",1,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
XOR_permuted,12,XOR_permuted_12,True,[0 9],"0 6]
[7 6] [0",-4.163307189941406,[0 6],False,"[-2.2724361419677734, -8.280719757080078, -12.2054443359375, -13.679100036621094, 0.0, -14.449868202209473, -3.3877830505371094, -9.251237869262695]",4,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
AND_permuted,12,AND_permuted_12,True,[],"5] [5]
[1] [",-5.940874099731445,[5],False,"[-1.3802452087402344, -5.03974723815918, -13.730681419372559, -5.7804107666015625, 0.0, -2.926004409790039, -12.345526695251465, -12.009734153747559]",4,],0.0,True,allenai/OLMo-7B,step541000-tokens2393B,False
row_constant,13,row_constant_13,False,[0],"0]
[1] [1] [",-2.308757781982422,[0],True,"[-5.656858444213867, -6.660158157348633, -5.201704025268555, -3.527660369873047, -7.306729316711426, -0.05742454528808594, -5.282209396362305, -7.694067001342773]",5,0],-0.05742454528808594,True,allenai/OLMo-7B,step541000-tokens2393B,False
col_constant,13,col_constant_13,False,[1],"1]
[0] [4] [",-0.1900043487548828,[1],True,"[-0.037143707275390625, -4.680116653442383, -5.409894943237305, -5.790891647338867, -7.513666152954102, -4.3419647216796875, -6.988368988037109, -7.978239059448242]",0,1],-0.037143707275390625,True,allenai/OLMo-7B,step541000-tokens2393B,False
dist3_diag1,13,dist3_diag1_13,False,[2],"2]
[3] [8] [",-2.791790008544922,[2],True,"[-3.7790393829345703, -3.314563751220703, -3.440013885498047, -0.6110191345214844, -2.671487808227539, -1.8417205810546875, -2.668375015258789, -4.315929412841797]",3,2],-0.6110191345214844,True,allenai/OLMo-7B,step541000-tokens2393B,False
dist3_diag2,13,dist3_diag2_13,False,[9],"9]
[9] [0] [",-2.101177215576172,[9],True,"[-2.9818286895751953, -4.904579162597656, -3.2447986602783203, -4.941362380981445, -5.035432815551758, -3.862123489379883, -0.19927597045898438, -4.068439483642578]",6,9],-0.19927597045898438,True,allenai/OLMo-7B,step541000-tokens2393B,False
two_rule_comb0,13,two_rule_comb0_13,False,[9 7],"9 7]
[6 8] [5",-0.7065773010253906,"[9, 7]",True,"[-8.19443130493164, -12.852188110351562, -10.352987289428711, -9.952367782592773, -0.012521743774414062, -12.822708129882812, -12.437715530395508, -9.691245079040527]",4,9 7],-0.012521743774414062,True,allenai/OLMo-7B,step541000-tokens2393B,False
two_rule_comb1,13,two_rule_comb1_13,False,[8 2],"8 2]
[3 5] [9",-2.6710071563720703,"[8, 2]",True,"[-8.708803176879883, -6.80994987487793, -3.5070018768310547, -3.2193374633789062, -0.2996253967285156, -4.381559371948242, -8.447494506835938, -8.915136337280273]",4,8 2],-0.2996253967285156,True,allenai/OLMo-7B,step541000-tokens2393B,False
two_rule_comb2,13,two_rule_comb2_13,False,[4 6],"4 6]
[5 4] [4",-0.6077804565429688,"[4, 6]",True,"[-2.1705703735351562, -6.042234420776367, -7.292194366455078, -0.3892822265625, -2.6096725463867188, -6.649406433105469, -4.658184051513672, -8.072969436645508]",3,4 6],-0.3892822265625,True,allenai/OLMo-7B,step541000-tokens2393B,False
two_rule_comb3,13,two_rule_comb3_13,False,[5 9],"5 9]
[2 0] [5",-1.8543472290039062,"[5, 9]",True,"[-5.421207427978516, -7.478620529174805, -7.118412017822266, -6.055225372314453, -0.28851318359375, -5.385618209838867, -6.652469635009766, -5.2797698974609375]",4,5 9],-0.28851318359375,True,allenai/OLMo-7B,step541000-tokens2393B,False
two_rule_comb4,13,two_rule_comb4_13,False,[9 0],"9 6]
[9 6] [0",-3.8565101623535156,"[9, 6]",False,"[-3.6213512420654297, -7.724569320678711, -8.156572341918945, -7.346767425537109, -7.9755706787109375, -7.022624969482422, -7.308618545532227, -6.227191925048828]",0,9 0],-3.6213512420654297,True,allenai/OLMo-7B,step541000-tokens2393B,False
two_rule_comb5,13,two_rule_comb5_13,False,[3 6],"3 6]
[4 5] [3",-0.26483154296875,"[3, 6]",True,"[-8.090932846069336, -7.20977783203125, -6.853896141052246, -11.974340438842773, -0.09360504150390625, -5.761148452758789, -5.689302444458008, -7.117450714111328]",4,3 6],-0.09360504150390625,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb0,13,three_rule_comb0_13,False,[7 7 9],"7 7 9]
[1 1 1]",-3.1714916229248047,"[7, 7, 9]",True,"[-7.186100006103516, -7.024566650390625, -12.842607498168945, -5.726846694946289, -7.92790412902832, -4.501157760620117, -0.12795066833496094, -8.709957122802734]",6,7 7 9],-0.12795066833496094,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb1,13,three_rule_comb1_13,False,[8 3 2],"8 3 2]
[9 7 5]",-2.5705204010009766,"[8, 3, 2]",True,"[-0.3848915100097656, -19.144697189331055, -13.096839904785156, -7.955751419067383, -21.63397789001465, -19.600875854492188, -11.709674835205078, -19.64328384399414]",0,8 3 2],-0.3848915100097656,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb2,13,three_rule_comb2_13,False,[5 2 7],"5 2 7]
[3 3 8]",-2.5623550415039062,"[5, 2, 7]",True,"[-9.150066375732422, -9.778081893920898, -15.477386474609375, -10.232475280761719, -9.992574691772461, -9.022039413452148, -0.07110786437988281, -9.911046981811523]",6,5 2 7],-0.07110786437988281,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb3,13,three_rule_comb3_13,False,[2 6 9],"2 6 9]
[6 3 2]",-3.1207962036132812,"[2, 6, 9]",True,"[-8.211677551269531, -0.8080654144287109, -9.81151008605957, -5.264764785766602, -10.202486038208008, -10.275199890136719, -8.431589126586914, -10.430601119995117]",1,2 6 9],-0.8080654144287109,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb4,13,three_rule_comb4_13,False,[0 8 0],"1 0 0]
[1 1 0]",-5.988809585571289,"[1, 0, 0]",False,"[-8.015939712524414, -7.465124130249023, -3.259265899658203, -9.801685333251953, -11.151996612548828, -7.449558258056641, -8.069469451904297, -9.282646179199219]",2,0 8 0],-3.259265899658203,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb5,13,three_rule_comb5_13,False,[9 4 0],"9 4 0]
[7 6 1]",-1.7924880981445312,"[9, 4, 0]",True,"[-12.420677185058594, -10.414146423339844, -11.150009155273438, -9.77145004272461, -7.570793151855469, -0.4436016082763672, -10.635395050048828, -11.186246871948242]",5,9 4 0],-0.4436016082763672,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb6,13,three_rule_comb6_13,False,[9 1 4],"9 4 1]
[9 4 1]",-6.821081161499023,"[9, 4, 1]",False,"[-5.229059219360352, -7.3750152587890625, -4.407905578613281, -8.390146255493164, -8.163705825805664, -2.6883068084716797, -10.005863189697266, -7.46009635925293]",5,9 1 4],-2.6883068084716797,True,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb7,13,three_rule_comb7_13,False,[4 4 0],"4 3 4]
[4 3 4]",-8.597686767578125,"[4, 3, 4]",False,"[-7.326086044311523, -5.870687484741211, -8.358282089233398, -6.048553466796875, -6.067047119140625, -4.667346954345703, -5.289976119995117, -7.407392501831055]",5,1 4 3],-4.667346954345703,False,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb8,13,three_rule_comb8_13,False,[1 9 8],"1 6 9]
[2 7 0]",-3.4385643005371094,"[1, 6, 9]",False,"[-8.00062370300293, -2.8683395385742188, -5.17120361328125, -8.191024780273438, -9.326061248779297, -4.170877456665039, -5.316301345825195, -5.732246398925781]",1,1 6 9],-2.8683395385742188,False,allenai/OLMo-7B,step541000-tokens2393B,False
three_rule_comb9,13,three_rule_comb9_13,False,[4 8 1],"4 6 1]
[3 6 2]",-3.1165599822998047,"[4, 6, 1]",False,"[-4.634153366088867, -3.4162960052490234, -7.856725692749023, -11.601476669311523, -11.181324005126953, -10.823678970336914, -3.9724884033203125, -11.711795806884766]",1,3 6 2],-3.4162960052490234,False,allenai/OLMo-7B,step541000-tokens2393B,False
c3_set_union,13,c3_set_union_13,True,[5 0 7 3],"5 7]
[0 5] [3",-4.95356559753418,[5 7],False,"[-3.6593475341796875, 0.0, -1.5910682678222656, -3.5013046264648438, -5.904245376586914, -2.7235851287841797, -10.440074920654297, -5.9054718017578125]",1,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
c1_set_union,13,c1_set_union_13,True,[5],"5]
[7 8] [7]",-2.9382286071777344,[5],True,"[-9.93690299987793, -11.736625671386719, -10.27467155456543, -9.593072891235352, -0.04361534118652344, -5.524194717407227, -9.023920059204102, 0.0]",7,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
c2_set_union,13,c2_set_union_13,True,[8],"5] [0]
[5] [",-5.607769012451172,[5],False,"[-3.031097412109375, -3.660177230834961, -2.3449363708496094, -1.8084850311279297, -5.309486389160156, -3.261838912963867, -5.19422721862793, 0.0]",7,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
AND,13,AND_13,True,[5],"5]
[0] [1] [",-3.8376407623291016,[5],True,"[-11.006677627563477, -7.664827346801758, -8.309211730957031, -9.11945915222168, -15.998552322387695, -10.673259735107422, -10.331247329711914, -0.055789947509765625]",7,5],-0.055789947509765625,True,allenai/OLMo-7B,step541000-tokens2393B,False
XOR,13,XOR_13,True,[6 8],"8 4]
[4 8] [8",-3.5789661407470703,[4 8],False,"[-11.63193130493164, -4.019641876220703, -9.031408309936523, 0.0, -3.406574249267578, -6.6516876220703125, -3.129842758178711, -6.727182388305664]",3,],0.0,False,allenai/OLMo-7B,step541000-tokens2393B,False
