problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision,instruct
AND_permuted,8,AND_permuted_8,True,[],"6]
[6] [9] [",-7.306119918823242,[6],False,"[-7.030950546264648, -7.290016174316406, -13.449614524841309, 0.0, -12.708361625671387, -1.5313854217529297, -16.272689819335938, -7.382170677185059]",3,],0.0,True,allenai/OLMo-7B,step271000-tokens1199B,False
row_constant,9,row_constant_9,False,[4],"4]
[5] [5] [",-2.3856773376464844,[4],True,"[-5.7515411376953125, -4.111583709716797, -5.82049560546875, -5.1134490966796875, -0.08111572265625, -5.264801025390625, -4.936321258544922, -4.502607345581055]",4,4],-0.08111572265625,True,allenai/OLMo-7B,step271000-tokens1199B,False
col_constant,9,col_constant_9,False,[4],"4]
[3] [5] [",-0.16180992126464844,[4],True,"[-0.04493141174316406, -5.70128059387207, -5.224956512451172, -4.963443756103516, -5.054056167602539, -6.310681343078613, -5.469028472900391, -5.310768127441406]",0,4],-0.04493141174316406,True,allenai/OLMo-7B,step271000-tokens1199B,False
dist3_diag1,9,dist3_diag1_9,False,[8],"8]
[5] [8] [",-2.4036293029785156,[8],True,"[-2.9619884490966797, -2.10906982421875, -3.211292266845703, -0.5900650024414062, -3.996366500854492, -3.6088027954101562, -2.28472900390625, -4.574491500854492]",3,8],-0.5900650024414062,True,allenai/OLMo-7B,step271000-tokens1199B,False
dist3_diag2,9,dist3_diag2_9,False,[5],"5]
[5] [8] [",-1.9885292053222656,[5],True,"[-5.999284744262695, -3.8965511322021484, -0.09257888793945312, -4.6759796142578125, -4.762998580932617, -5.305509567260742, -4.552431106567383, -4.569028854370117]",2,5],-0.09257888793945312,True,allenai/OLMo-7B,step271000-tokens1199B,False
prog_size1,9,prog_size1_9,False,[3],"3]
[4] [3] [",-0.4893836975097656,[3],True,"[-4.832401275634766, -3.9926834106445312, -5.030784606933594, -5.793412208557129, -0.09685325622558594, -4.269695281982422, -4.660871505737305, -4.401355743408203]",4,3],-0.09685325622558594,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb0,9,two_rule_comb0_9,False,[9 0],"9 0]
[10 3] [10",-0.9341697692871094,"[9, 0]",True,"[-8.174440383911133, -10.287508010864258, -0.05727577209472656, -10.845077514648438, -9.422096252441406, -9.044858932495117, -9.09035873413086, -9.633197784423828]",2,9 0],-0.05727577209472656,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb1,9,two_rule_comb1_9,False,[3 1],"1 3]
[1 4] [6",-5.493413925170898,"[1, 3]",False,"[-7.087638854980469, -4.183431625366211, -2.8906497955322266, -7.47337532043457, -1.2388381958007812, -3.8896541595458984, -7.534996032714844, -7.266468048095703]",4,3 1],-1.2388381958007812,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb2,9,two_rule_comb2_9,False,[6 5],"6 5]
[5 6] [5",-2.1253528594970703,"[6, 5]",True,"[-8.902617454528809, -10.142822265625, -0.2014293670654297, -11.193559646606445, -6.595376968383789, -6.570013046264648, -7.142269134521484, -9.496147155761719]",2,6 5],-0.2014293670654297,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb3,9,two_rule_comb3_9,False,[4 5],"4 3]
[0 4] [4",-7.692304611206055,"[4, 3]",False,"[-3.7884597778320312, -4.820913314819336, -4.265558242797852, -3.4706764221191406, -5.294618606567383, -4.409139633178711, -5.928533554077148, -4.419776916503906]",3,4 5],-3.4706764221191406,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb4,9,two_rule_comb4_9,False,[2 4],"2 4]
[3 7] [2",-3.934415817260742,"[2, 4]",True,"[-4.538326263427734, -6.2266082763671875, -5.119985580444336, -4.76007080078125, -4.328037261962891, -4.710397720336914, -5.024785995483398, -1.9041767120361328]",7,2 4],-1.9041767120361328,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb5,9,two_rule_comb5_9,False,[3 4],"3 4]
[4 3] [3",-0.3308143615722656,"[3, 4]",True,"[-7.587741851806641, -7.193351745605469, -8.611823081970215, -8.932779312133789, -7.629571914672852, -0.13520240783691406, -4.39527702331543, -9.58597183227539]",5,3 4],-0.13520240783691406,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb0,9,three_rule_comb0_9,False,[8 9 4],"8 9 4]
[9 10 9]",-3.7475109100341797,"[8, 9, 4]",True,"[-3.5831642150878906, -9.154733657836914, -9.230266571044922, -0.37591552734375, -9.205438613891602, -8.864870071411133, -8.205072402954102, -8.271549224853516]",3,8 9 4],-0.37591552734375,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb1,9,three_rule_comb1_9,False,[7 7 8],"7 3 8]
[0 3 1]",-5.119373321533203,"[7, 3, 8]",False,"[-8.473896026611328, -6.552547454833984, -9.263633728027344, -3.9495983123779297, -8.467094421386719, -7.182928085327148, -4.102886199951172, -8.656959533691406]",3,7 2 8],-3.9495983123779297,False,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb2,9,three_rule_comb2_9,False,[1 8 5],"1 8 5]
[9 7 6]",-1.7792701721191406,"[1, 8, 5]",True,"[-14.009906768798828, -0.1098480224609375, -11.894538879394531, -13.135257720947266, -13.339864730834961, -12.422317504882812, -12.311040878295898, -13.268806457519531]",1,1 8 5],-0.1098480224609375,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb3,9,three_rule_comb3_9,False,[9 0 4],"3 2 4]
[8 4 4]",-5.10699462890625,"[3, 2, 4]",False,"[-9.42529296875, -6.349113464355469, -2.1496944427490234, -7.727535247802734, -9.921459197998047, -7.732782363891602, -9.13514518737793, -10.045894622802734]",2,9 0 4],-2.1496944427490234,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb4,9,three_rule_comb4_9,False,[0 1 9],"0 1 8]
[0 4 5]",-9.412874221801758,"[0, 1, 8]",False,"[-5.869649887084961, -5.999933242797852, -8.148565292358398, -5.380182266235352, -10.134307861328125, -5.451465606689453, -6.781351089477539, -5.558238983154297]",3,0 1 9],-5.380182266235352,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb5,9,three_rule_comb5_9,False,[6 1 5],"6 3 5]
[5 0 6]",-2.7941246032714844,"[6, 3, 5]",False,"[-1.6312541961669922, -6.470123291015625, -6.985622406005859, -9.423530578613281, -4.503755569458008, -6.824605941772461, -9.263988494873047, -5.126394271850586]",0,6 1 5],-1.6312541961669922,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb6,9,three_rule_comb6_9,False,[5 5 1],"5 5 7]
[9 4 7]",-5.247112274169922,"[5, 5, 7]",False,"[-8.48875617980957, -6.135549545288086, -7.965221405029297, -9.33980941772461, -9.921340942382812, -7.991046905517578, -2.2810134887695312, -6.309698104858398]",6,5 5 1],-2.2810134887695312,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb7,9,three_rule_comb7_9,False,[6 2 8],"6 2 6]
[2 1 4]",-4.441804885864258,"[6, 2, 6]",False,"[-9.554738998413086, -8.336956024169922, -8.86823844909668, -7.396890640258789, -4.132265090942383, -3.7639636993408203, -7.093700408935547, -9.191488265991211]",5,6 2 8],-3.7639636993408203,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb8,9,three_rule_comb8_9,False,[0 7 0],"3 7 0]
[2 6 3]",-5.085422515869141,"[3, 7, 0]",False,"[-8.053915023803711, -2.861663818359375, -9.634733200073242, -5.942461013793945, -6.438451766967773, -6.027826309204102, -8.257759094238281, -7.785795211791992]",1,0 7 0],-2.861663818359375,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb9,9,three_rule_comb9_9,False,[0 5 8],"0 5 5]
[1 6 6]",-2.496183395385742,"[0, 5, 5]",False,"[-6.94862174987793, -9.512487411499023, -8.515218734741211, -2.671356201171875, -8.06875991821289, -5.36109733581543, -8.38450813293457, -8.659652709960938]",3,0 5 8],-2.671356201171875,True,allenai/OLMo-7B,step271000-tokens1199B,False
c3_set_union,9,c3_set_union_9,True,[0 2 1 6],"0 1]
[0 2] [1",-6.387317657470703,[0 1],False,"[-3.4790287017822266, -2.729280471801758, -2.669729232788086, -6.16090202331543, 0.0, -2.4288902282714844, -8.544866561889648, -8.351591110229492]",4,],0.0,False,allenai/OLMo-7B,step271000-tokens1199B,False
c1_set_union,9,c1_set_union_9,True,[9],"9]
[5 4] [5]",-5.0989837646484375,[9],True,"[-6.625156402587891, -2.470935821533203, -9.436441421508789, -5.020210266113281, -8.954809188842773, -8.079988479614258, -0.603912353515625, -7.939292907714844]",6,9],-0.603912353515625,True,allenai/OLMo-7B,step271000-tokens1199B,False
c2_set_union,9,c2_set_union_9,True,[4],"0 4 2] [2 4]
[",-6.048244476318359,[0 2 4],False,"[-3.1656761169433594, -3.2867069244384766, -4.985584259033203, -1.8948612213134766, 0.0, -2.881662368774414, -4.185245513916016, -4.324884414672852]",4,],0.0,False,allenai/OLMo-7B,step271000-tokens1199B,False
AND,9,AND_9,True,[6],"6 6] [6 6]
[1",-3.9523239135742188,[6 6],False,"[-11.8176851272583, -3.7522850036621094, -8.85063362121582, -4.351900100708008, -1.3695945739746094, -6.853200912475586, -7.829277038574219, -5.713582992553711]",4,6],-1.3695945739746094,True,allenai/OLMo-7B,step271000-tokens1199B,False
XOR,9,XOR_9,True,[4 2],"3 9]
[3 9] [3",-5.28557014465332,[3 9],False,"[-3.148061752319336, -10.420217514038086, -10.089292526245117, -9.258049011230469, -9.195089340209961, -13.482084274291992, -3.8266735076904297, -9.028377532958984]",0,3 2],-3.148061752319336,False,allenai/OLMo-7B,step271000-tokens1199B,False
c3_set_union_permuted,9,c3_set_union_permuted_9,True,[6 9 2 4],"6 4]
[6 4] [6",-6.318605422973633,[4 6],False,"[-6.863899230957031, -3.1099319458007812, -12.250959396362305, -5.526309967041016, -8.81859016418457, -3.5094985961914062, -6.475645065307617, -7.611293792724609]",1,6 2],-3.1099319458007812,False,allenai/OLMo-7B,step271000-tokens1199B,False
c2_set_union_permuted,9,c2_set_union_permuted_9,True,[4],"4 9]
[3] [4 1",-8.111480712890625,[4 9],False,"[-5.17308235168457, -4.338075637817383, -3.091409683227539, -5.36564826965332, -3.122161865234375, -6.302825927734375, -6.6085052490234375, -8.616178512573242]",2,4 3],-3.091409683227539,False,allenai/OLMo-7B,step271000-tokens1199B,False
c1_set_union_permuted,9,c1_set_union_permuted_9,True,[9],"9]
[6 5] [5]",-6.407245635986328,[9],True,"[-12.175464630126953, -2.775491714477539, -4.566627502441406, -1.3592643737792969, -8.741266250610352, -2.109375, -4.52253532409668, -3.8401222229003906]",3,9],-1.3592643737792969,True,allenai/OLMo-7B,step271000-tokens1199B,False
XOR_permuted,9,XOR_permuted_9,True,[8 3],"8 3]
[0 5] [5",-6.127513885498047,[3 8],True,"[-11.470575332641602, -2.8207530975341797, -11.325950622558594, -4.3656158447265625, 0.0, -4.533100128173828, -11.790268898010254, -2.0172195434570312]",4,],0.0,False,allenai/OLMo-7B,step271000-tokens1199B,False
AND_permuted,9,AND_permuted_9,True,[],"0] [0]
[5] [",-4.484809875488281,[0],False,"[-10.349027633666992, 0.0, -2.0674800872802734, -4.989585876464844, -2.5269432067871094, -13.59855842590332, -2.0865001678466797, -10.535350799560547]",1,],0.0,True,allenai/OLMo-7B,step271000-tokens1199B,False
row_constant,10,row_constant_10,False,[8],"8]
[3] [3] [",-1.9018173217773438,[8],True,"[-5.713327407836914, -4.1947479248046875, -0.06912803649902344, -4.408988952636719, -5.745662689208984, -5.364259719848633, -5.740518569946289, -5.013572692871094]",2,8],-0.06912803649902344,True,allenai/OLMo-7B,step271000-tokens1199B,False
col_constant,10,col_constant_10,False,[5],"5]
[7] [2] [",-0.27713775634765625,[5],True,"[-5.413606643676758, -4.9925689697265625, -4.483940124511719, -4.99766731262207, -4.336481094360352, -5.75252628326416, -6.103290557861328, -0.08298301696777344]",7,5],-0.08298301696777344,True,allenai/OLMo-7B,step271000-tokens1199B,False
dist3_diag1,10,dist3_diag1_10,False,[5],"5]
[2] [5] [",-2.4948177337646484,[5],True,"[-1.331808090209961, -0.8625679016113281, -4.665410995483398, -3.0290489196777344, -4.009637832641602, -2.7802581787109375, -3.7607059478759766, -1.999298095703125]",1,5],-0.8625679016113281,True,allenai/OLMo-7B,step271000-tokens1199B,False
dist3_diag2,10,dist3_diag2_10,False,[7],"7]
[7] [5] [",-2.1022491455078125,[7],True,"[-4.284049987792969, -2.8592567443847656, -4.254999160766602, -3.633228302001953, -3.1995697021484375, -0.2932720184326172, -4.561775207519531, -3.3853530883789062]",5,7],-0.2932720184326172,True,allenai/OLMo-7B,step271000-tokens1199B,False
prog_size1,10,prog_size1_10,False,[4],"4]
[5] [4] [",-0.4231243133544922,[4],True,"[-5.455928802490234, -4.976461410522461, -0.10244369506835938, -4.631654739379883, -3.631183624267578, -4.255270004272461, -4.895221710205078, -5.272130966186523]",2,4],-0.10244369506835938,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb0,10,two_rule_comb0_10,False,[7 2],"7 2]
[9 5] [9",-1.3465023040771484,"[7, 2]",True,"[-7.601154327392578, -0.04770851135253906, -8.858837127685547, -9.041082382202148, -6.37675666809082, -7.414758682250977, -4.967288970947266, -8.803098678588867]",1,7 2],-0.04770851135253906,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb1,10,two_rule_comb1_10,False,[3 7],"3 7]
[0 7] [7",-4.425443649291992,"[3, 7]",True,"[-1.6499919891357422, -3.1262893676757812, -5.09922981262207, -5.741365432739258, -2.084888458251953, -3.3599281311035156, -2.487213134765625, -5.570150375366211]",0,3 7],-1.6499919891357422,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb2,10,two_rule_comb2_10,False,[8 8],"8 8]
[7 9] [8",-3.690074920654297,"[8, 8]",True,"[-6.012378692626953, -5.536699295043945, -4.436670303344727, -7.9367523193359375, -5.619297027587891, -6.387128829956055, -0.6400794982910156, -7.5420684814453125]",6,8 8],-0.6400794982910156,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb3,10,two_rule_comb3_10,False,[0 4],"0 4]
[0 4] [3",-5.933170318603516,"[0, 4]",True,"[-2.8196487426757812, -4.176504135131836, -5.041399002075195, -7.533679962158203, -2.939117431640625, -5.17918586730957, -3.7032470703125, -2.148134231567383]",7,0 4],-2.148134231567383,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb4,10,two_rule_comb4_10,False,[8 5],"7 5]
[7 5] [8",-7.215618133544922,"[7, 5]",False,"[-7.98967170715332, -4.175844192504883, -3.8054542541503906, -4.74664306640625, -4.7592926025390625, -5.003635406494141, -4.300159454345703, -4.813817977905273]",2,5 4],-3.8054542541503906,False,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb5,10,two_rule_comb5_10,False,[9 0],"9 0]
[8 1] [9",-0.3281288146972656,"[9, 0]",True,"[-10.00892162322998, -6.658870697021484, -9.60258674621582, -6.102714538574219, -10.39108943939209, -7.628438949584961, -0.07123565673828125, -7.596136093139648]",6,9 0],-0.07123565673828125,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb0,10,three_rule_comb0_10,False,[1 5 7],"1 5 7]
[7 6 3]",-3.478609085083008,"[1, 5, 7]",True,"[-13.109054565429688, -12.38247299194336, -13.584878921508789, -12.834325790405273, -0.05956459045410156, -14.66933822631836, -9.127302169799805, -6.722452163696289]",4,1 5 7],-0.05956459045410156,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb1,10,three_rule_comb1_10,False,[1 9 1],"1 8 1]
[8 8 1]",-5.6135101318359375,"[1, 8, 1]",False,"[-6.169342041015625, -11.086618423461914, -13.831327438354492, -6.290708541870117, -9.592870712280273, -2.509286880493164, -7.87181282043457, -12.02853012084961]",5,1 9 1],-2.509286880493164,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb2,10,three_rule_comb2_10,False,[1 5 9],"1 5 9]
[6 7 9]",-6.426536560058594,"[1, 5, 9]",True,"[-9.380790710449219, -8.501197814941406, -0.24867820739746094, -8.39669418334961, -12.373023986816406, -9.743377685546875, -10.1099853515625, -8.805036544799805]",2,1 5 9],-0.24867820739746094,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb3,10,three_rule_comb3_10,False,[6 2 7],"6 4 7]
[6 5 9]",-8.079586029052734,"[6, 4, 7]",False,"[-7.774179458618164, -6.461006164550781, -7.953550338745117, -6.889015197753906, -4.461372375488281, -7.92022705078125, -7.209028244018555, -2.7448348999023438]",7,6 2 7],-2.7448348999023438,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb4,10,three_rule_comb4_10,False,[8 1 5],"6 1 8]
[0 8 7]",-9.773601531982422,"[6, 1, 8]",False,"[-5.35228157043457, -5.668359756469727, -8.2672119140625, -6.556735992431641, -6.2077789306640625, -5.11175537109375, -6.474477767944336, -6.551143646240234]",5,8 1 6],-5.11175537109375,False,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb5,10,three_rule_comb5_10,False,[5 5 6],"5 4 5]
[4 7 5]",-3.5212879180908203,"[5, 4, 5]",False,"[-9.088939666748047, -3.3963546752929688, -7.466428756713867, -4.7180938720703125, -5.507667541503906, -7.621683120727539, -2.9428863525390625, -2.3421573638916016]",7,5 5 5],-2.3421573638916016,False,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb6,10,three_rule_comb6_10,False,[3 1 8],"3 1 8]
[7 7 2]",-1.587911605834961,"[3, 1, 8]",True,"[-6.795289993286133, -9.822784423828125, -10.767768859863281, -9.919744491577148, -11.143241882324219, -0.0627288818359375, -11.230749130249023, -12.639899253845215]",5,3 1 8],-0.0627288818359375,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb7,10,three_rule_comb7_10,False,[5 1 4],"5 7 6]
[5 7 6]",-10.067239761352539,"[5, 7, 6]",False,"[-9.054800033569336, -6.706247329711914, -6.314668655395508, -6.80778694152832, -5.90129280090332, -5.370216369628906, -5.3096466064453125, -6.3171539306640625]",6,5 7 7],-5.3096466064453125,False,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb8,10,three_rule_comb8_10,False,[3 5 6],"5 5 6]
[4 4 5]",-2.8658523559570312,"[5, 5, 6]",False,"[-9.495365142822266, -5.74812126159668, -4.818258285522461, -4.781858444213867, -11.406450271606445, -10.82412338256836, -7.3939666748046875, -5.047536849975586]",3,2 3 3],-4.781858444213867,False,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb9,10,three_rule_comb9_10,False,[0 8 1],"6 2 4]
[4 4 3]",-3.3637619018554688,"[6, 2, 4]",False,"[-8.574153900146484, -7.48484992980957, -7.491085052490234, -6.248994827270508, -7.00067138671875, -9.608013153076172, -4.530712127685547, -9.071149826049805]",6,0 8 0],-4.530712127685547,False,allenai/OLMo-7B,step271000-tokens1199B,False
c3_set_union,10,c3_set_union_10,True,[9 0 7 1],"9 1]
[0] [1]",-5.051450729370117,[1 9],False,"[-7.951412200927734, -5.302324295043945, -3.693288803100586, -5.194486618041992, -5.237817764282227, -7.051460266113281, -2.4918479919433594, -1.903585433959961]",7,9 7],-1.903585433959961,False,allenai/OLMo-7B,step271000-tokens1199B,False
c1_set_union,10,c1_set_union_10,True,[8],"8]
[0 4] [0]",-4.543912887573242,[8],True,"[-7.449420928955078, -7.999114990234375, -3.5281200408935547, -5.7275848388671875, -0.5068397521972656, -2.677417755126953, -4.337863922119141, -8.295316696166992]",4,8],-0.5068397521972656,True,allenai/OLMo-7B,step271000-tokens1199B,False
c2_set_union,10,c2_set_union_10,True,[2],"6 1 4 2] [4 2]
",-4.594293594360352,[1 2 4 6],False,"[-3.157379150390625, -3.6189651489257812, -6.240970611572266, -3.932445526123047, -2.9044055938720703, -3.058431625366211, -3.864971160888672, 0.0]",7,],0.0,False,allenai/OLMo-7B,step271000-tokens1199B,False
AND,10,AND_10,True,[8],"8]
[0 8] [5 8",-4.587186813354492,[8],True,"[-7.226493835449219, -9.36068344116211, -6.370399475097656, -0.28533363342285156, -14.841209411621094, -4.609363555908203, -7.711801528930664, -11.18104362487793]",3,8],-0.28533363342285156,True,allenai/OLMo-7B,step271000-tokens1199B,False
XOR,10,XOR_10,True,[5 8],"8 7]
[6 7] [7",-4.981231689453125,[7 8],False,"[-2.802083969116211, -11.170044898986816, -9.901100158691406, -11.247142791748047, -2.2866649627685547, -10.107215881347656, -9.103448867797852, -8.071487426757812]",4,6 7],-2.2866649627685547,False,allenai/OLMo-7B,step271000-tokens1199B,False
c3_set_union_permuted,10,c3_set_union_permuted_10,True,[6 5 9 8],"6 5]
[6 5] [6",-7.794208526611328,[5 6],False,"[-5.656410217285156, -7.2124786376953125, -2.3614158630371094, -6.944917678833008, -3.3794593811035156, -10.824115753173828, -7.550130844116211, -3.213277816772461]",2,9 6],-2.3614158630371094,False,allenai/OLMo-7B,step271000-tokens1199B,False
c2_set_union_permuted,10,c2_set_union_permuted_10,True,[4],"8 4] [8 4]
[8",-5.359851837158203,[4 8],False,"[-5.733112335205078, 0.0, -3.0616683959960938, -2.8422203063964844, -5.664838790893555, -4.1857757568359375, -6.856529235839844, -3.6972427368164062]",1,],0.0,False,allenai/OLMo-7B,step271000-tokens1199B,False
c1_set_union_permuted,10,c1_set_union_permuted_10,True,[6],"6]
[2 0] [2]",-4.971654891967773,[6],True,"[-0.8134326934814453, 0.0, -5.422220230102539, -2.330789566040039, -9.297784805297852, -5.084535598754883, -9.700540542602539, -4.183008193969727]",1,],0.0,False,allenai/OLMo-7B,step271000-tokens1199B,False
XOR_permuted,10,XOR_permuted_10,True,[9 6],"6 7]
[7 2] [6",-6.041315078735352,[6 7],False,"[-12.281233787536621, -19.745864868164062, -4.165994644165039, -14.568498611450195, -2.504446029663086, -2.918428421020508, -2.796916961669922, -13.525520324707031]",4,6 7],-2.504446029663086,False,allenai/OLMo-7B,step271000-tokens1199B,False
AND_permuted,10,AND_permuted_10,True,[],"1]
[1] [1] [",-6.506326675415039,[1],False,"[-11.696762084960938, -4.030187606811523, -2.089141845703125, -14.506237983703613, -6.094642639160156, -2.3001861572265625, 0.0, -5.637033462524414]",6,],0.0,True,allenai/OLMo-7B,step271000-tokens1199B,False
row_constant,11,row_constant_11,False,[9],"9]
[8] [8] [",-2.7588958740234375,[9],True,"[-4.815341949462891, -4.320457458496094, -4.522979736328125, -5.322765350341797, -4.104509353637695, -0.12132072448730469, -4.8165435791015625, -5.459569931030273]",5,9],-0.12132072448730469,True,allenai/OLMo-7B,step271000-tokens1199B,False
col_constant,11,col_constant_11,False,[8],"8]
[1] [0] [",-0.3558197021484375,[8],True,"[-4.7693634033203125, -4.870235443115234, -3.4552860260009766, -4.421525955200195, -4.353370666503906, -3.6717262268066406, -3.487781524658203, -0.2276744842529297]",7,8],-0.2276744842529297,True,allenai/OLMo-7B,step271000-tokens1199B,False
dist3_diag1,11,dist3_diag1_11,False,[3],"3]
[9] [3] [",-1.7326526641845703,[3],True,"[-4.239473342895508, -2.998464584350586, -3.1568222045898438, -4.135833740234375, -4.113348007202148, -3.924549102783203, -0.3146190643310547, -4.3010101318359375]",6,3],-0.3146190643310547,True,allenai/OLMo-7B,step271000-tokens1199B,False
dist3_diag2,11,dist3_diag2_11,False,[1],"1]
[1] [2] [",-2.092670440673828,[1],True,"[-5.174461364746094, -5.637870788574219, -6.900127410888672, -3.6147308349609375, -3.102293014526367, -0.15806007385253906, -5.522954940795898, -5.196006774902344]",5,1],-0.15806007385253906,True,allenai/OLMo-7B,step271000-tokens1199B,False
prog_size1,11,prog_size1_11,False,[5],"5]
[6] [5] [",-0.588287353515625,[5],True,"[-4.739444732666016, -5.14991569519043, -0.1273937225341797, -4.253324508666992, -4.525337219238281, -5.166841506958008, -4.16526985168457, -4.123559951782227]",2,5],-0.1273937225341797,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb0,11,two_rule_comb0_11,False,[1 6],"1 6]
[2 3] [2",-1.3119831085205078,"[1, 6]",True,"[-8.89647102355957, -0.2576122283935547, -3.7479000091552734, -9.847000122070312, -7.961763381958008, -7.709371566772461, -9.160167694091797, -10.553258895874023]",1,1 6],-0.2576122283935547,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb1,11,two_rule_comb1_11,False,[0 2],"0 8]
[8 8] [4",-4.790782928466797,"[0, 8]",False,"[-4.078495025634766, -3.062877655029297, -1.7207698822021484, -7.976726531982422, -2.14996337890625, -3.9585914611816406, -11.361726760864258, -6.63715934753418]",2,0 8],-1.7207698822021484,False,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb2,11,two_rule_comb2_11,False,[9 5],"9 5]
[5 6] [7",-2.309511184692383,"[9, 5]",True,"[-6.334573745727539, -4.857097625732422, -7.451641082763672, -0.36100196838378906, -9.015007019042969, -5.373815536499023, -3.764516830444336, -8.236438751220703]",3,9 5],-0.36100196838378906,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb3,11,two_rule_comb3_11,False,[8 6],"8 6]
[8 6] [7",-2.0613842010498047,"[8, 6]",True,"[-3.860269546508789, -4.16583251953125, -0.15584182739257812, -7.735513687133789, -9.375509262084961, -8.394540786743164, -7.19139289855957, -7.501308441162109]",2,8 6],-0.15584182739257812,True,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb4,11,two_rule_comb4_11,False,[0 1],"1 6]
[5 6] [1",-7.254268646240234,"[1, 6]",False,"[-5.103748321533203, -5.533945083618164, -5.677114486694336, -6.367025375366211, -4.589302062988281, -3.865018844604492, -5.143056869506836, -3.3964080810546875]",7,1 8],-3.3964080810546875,False,allenai/OLMo-7B,step271000-tokens1199B,False
two_rule_comb5,11,two_rule_comb5_11,False,[4 8],"4 8]
[3 6] [4",-1.1608505249023438,"[4, 8]",True,"[-5.688894271850586, -0.467620849609375, -6.855093002319336, -4.633335113525391, -7.885698318481445, -4.19367790222168, -4.9311981201171875, -7.185890197753906]",1,4 8],-0.467620849609375,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb0,11,three_rule_comb0_11,False,[9 1 3],"9 1 3]
[8 2 4]",-3.2487430572509766,"[9, 1, 3]",True,"[-7.059324264526367, -11.356952667236328, -12.716522216796875, -0.15173721313476562, -12.199132919311523, -9.131786346435547, -12.568098068237305, -12.731039047241211]",3,9 1 3],-0.15173721313476562,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb1,11,three_rule_comb1_11,False,[3 5 5],"3 1 5]
[4 6 3]",-5.3263702392578125,"[3, 1, 5]",False,"[-4.777708053588867, -7.210987091064453, -10.863340377807617, -7.075202941894531, -7.005277633666992, -12.635274887084961, -8.331104278564453, -10.978351593017578]",0,3 5 5],-4.777708053588867,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb2,11,three_rule_comb2_11,False,[5 9 0],"5 9 0]
[3 9 0]",-4.868375778198242,"[5, 9, 0]",True,"[-10.419677734375, -9.284738540649414, -8.780923843383789, -0.18114089965820312, -9.660995483398438, -11.904808044433594, -8.554983139038086, -9.917266845703125]",3,5 9 0],-0.18114089965820312,True,allenai/OLMo-7B,step271000-tokens1199B,False
three_rule_comb3,11,three_rule_comb3_11,False,[0 7 5],"0 5 6]
[4 5 7]",-9.531534194946289,"[0, 5, 6]",False,"[-6.104244232177734, -5.145172119140625, -6.427886962890625, -6.949161529541016, -5.473178863525391, -6.2752532958984375, -7.9358673095703125, -6.153999328613281]",1,0 7 5],-5.145172119140625,True,allenai/OLMo-7B,step271000-tokens1199B,False
