problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
col_constant,8,col_constant_8,False,[4],"4]
[6] [0] [",-0.786176323890686,[4],True,"[-3.948823928833008, -4.9915008544921875, -4.3638153076171875, -4.4939470291137695, -0.12113690376281738, -3.9533843994140625, -4.107773780822754, -5.200624465942383]",4,4],-0.12113690376281738,True,google/gemma-2b,
dist3_diag1,8,dist3_diag1_8,False,[9],"9]
[2] [9] [",-1.8240196704864502,[9],True,"[-6.898409366607666, -6.137778282165527, -6.245214462280273, -6.578845500946045, -0.03524148464202881, -5.181269645690918, -5.045090675354004, -5.577943801879883]",4,9],-0.03524148464202881,True,google/gemma-2b,
dist3_diag2,8,dist3_diag2_8,False,[9],"9]
[9] [8] [",-2.4088706970214844,[9],True,"[-4.1493144035339355, -4.138951778411865, -3.814600944519043, -5.8124847412109375, -3.604761838912964, -0.1405642032623291, -4.73324728012085, -4.656633377075195]",5,9],-0.1405642032623291,True,google/gemma-2b,
prog_size1,8,prog_size1_8,False,[2],"2]
[3] [2] [",-0.23951594531536102,[2],True,"[-5.784908294677734, -6.742770195007324, -8.33937931060791, -6.563530921936035, -7.011876106262207, -4.670209884643555, -7.6178412437438965, -0.024787068367004395]",7,2],-0.024787068367004395,True,google/gemma-2b,
two_rule_comb0,8,two_rule_comb0_8,False,[7 3],"7 3]
[2 5]",-1.845285415649414,"[7, 3]",True,"[-0.046990036964416504, -6.384737968444824, -10.304686546325684, -9.147972106933594, -9.985335350036621, -9.603978157043457, -10.860164642333984, -6.22318696975708]",0,7 3],-0.046990036964416504,True,google/gemma-2b,
two_rule_comb1,8,two_rule_comb1_8,False,[7 9],"7 9]
[5 10",-3.1050162315368652,"[7, 9]",True,"[-4.646309852600098, -3.3836917877197266, -5.377582550048828, -9.99566650390625, -10.051785469055176, -1.0960041284561157, -5.1896071434021, -4.549290657043457]",5,7 9],-1.0960041284561157,True,google/gemma-2b,
two_rule_comb2,8,two_rule_comb2_8,False,[9 9],"9 9]
[8 0]",-0.7255760431289673,"[9, 9]",True,"[-14.302099227905273, -10.602276802062988, -0.06799596548080444, -3.9003050327301025, -10.61012077331543, -8.76864242553711, -14.805469512939453, -10.532739639282227]",2,9 9],-0.06799596548080444,True,google/gemma-2b,
two_rule_comb3,8,two_rule_comb3_8,False,[9 8],"9 8]
[8 7]",-1.7392929792404175,"[9, 8]",True,"[-10.495088577270508, -5.672628402709961, -8.70173168182373, -0.011909902095794678, -9.549224853515625, -9.61960220336914, -8.057585716247559, -9.620477676391602]",3,9 8],-0.011909902095794678,True,google/gemma-2b,
two_rule_comb4,8,two_rule_comb4_8,False,[6 4],"6 4]
[5 2]",-2.085358142852783,"[6, 4]",True,"[-8.783125877380371, -6.658855438232422, -7.879366397857666, -6.057519435882568, -7.128720283508301, -0.8931020498275757, -4.5936174392700195, -2.486077070236206]",5,6 4],-0.8931020498275757,True,google/gemma-2b,
two_rule_comb5,8,two_rule_comb5_8,False,[4 0],"4 0]
[5 2]",-1.9866300821304321,"[4, 0]",True,"[-6.812568664550781, -5.3464460372924805, -6.885673999786377, -3.846719980239868, -1.4634718894958496, -6.146728515625, -5.700793266296387, -6.569498538970947]",4,4 0],-1.4634718894958496,True,google/gemma-2b,
three_rule_comb0,8,three_rule_comb0_8,False,[2 5 3],"2 5 3]
[0 ",-0.462486207485199,"[2, 5, 3]",True,"[-9.148773193359375, -11.891023635864258, -13.076416969299316, -12.339678764343262, -7.450859069824219, -12.733131408691406, -11.108142852783203, -0.016655266284942627]",7,2 5 3],-0.016655266284942627,True,google/gemma-2b,
three_rule_comb1,8,three_rule_comb1_8,False,[2 4 7],"2 4 7]
[2 ",-3.2927091121673584,"[2, 4, 7]",True,"[-7.224275588989258, -10.322775840759277, -13.115653038024902, -1.1666748523712158, -6.253268241882324, -4.857284069061279, -6.500569820404053, -8.16753101348877]",3,2 4 7],-1.1666748523712158,True,google/gemma-2b,
three_rule_comb2,8,three_rule_comb2_8,False,[3 8 8],"3 8 8]
[4 ",-2.241945266723633,"[3, 8, 8]",True,"[-4.486429214477539, -1.1862881183624268, -9.954617500305176, -10.180099487304688, -12.498069763183594, -7.153055191040039, -6.775324821472168, -7.336487293243408]",1,3 8 8],-1.1862881183624268,True,google/gemma-2b,
three_rule_comb3,8,three_rule_comb3_8,False,[9 0 5],"9 0 5]
[9 ",-0.9296246767044067,"[9, 0, 5]",True,"[-10.412016868591309, -6.449748992919922, -11.798833847045898, -0.13339996337890625, -8.011220932006836, -5.971248149871826, -8.684677124023438, -10.035880088806152]",3,9 0 5],-0.13339996337890625,True,google/gemma-2b,
three_rule_comb4,8,three_rule_comb4_8,False,[6 0 5],"6 4 5]
[8 ",-2.517230749130249,"[6, 4, 5]",False,"[-6.891904830932617, -3.216684341430664, -2.826104164123535, -13.308302879333496, -12.550209045410156, -9.5567626953125, -13.65565299987793, -11.954802513122559]",2,6 1 5],-2.826104164123535,False,google/gemma-2b,
three_rule_comb5,8,three_rule_comb5_8,False,[7 4 7],"7 4 6]
[5 ",-1.4664095640182495,"[7, 4, 6]",False,"[-11.372395515441895, -3.291327714920044, -10.979231834411621, -7.826990127563477, -2.8373770713806152, -10.413655281066895, -10.338122367858887, -8.491336822509766]",4,7 6 5],-2.8373770713806152,False,google/gemma-2b,
three_rule_comb6,8,three_rule_comb6_8,False,[4 9 1],"4 9 1]
[3 ",-1.4339163303375244,"[4, 9, 1]",True,"[-7.263951301574707, -9.290838241577148, -11.25976848602295, -11.357898712158203, -12.597261428833008, -6.54498815536499, -0.3152359127998352, -6.085236549377441]",6,4 9 1],-0.3152359127998352,True,google/gemma-2b,
three_rule_comb7,8,three_rule_comb7_8,False,[2 2 3],"2 2 6]
[2 ",-4.171651363372803,"[2, 2, 6]",False,"[-3.0442094802856445, -6.093941688537598, -9.445096969604492, -13.300804138183594, -13.29149341583252, -11.607519149780273, -6.016562461853027, -11.992559432983398]",0,2 2 3],-3.0442094802856445,True,google/gemma-2b,
three_rule_comb8,8,three_rule_comb8_8,False,[7 0 6],"7 3 5]
[4 ",-3.398879051208496,"[7, 3, 5]",False,"[-6.23453950881958, -5.236250400543213, -6.185388088226318, -7.948390960693359, -4.951839447021484, -10.775591850280762, -5.762403964996338, -3.9887871742248535]",7,7 0 6],-3.9887871742248535,True,google/gemma-2b,
three_rule_comb9,8,three_rule_comb9_8,False,[8 0 3],"7 0 3]
[6 ",-2.0840868949890137,"[7, 0, 3]",False,"[-5.157992362976074, -10.551962852478027, -10.27659797668457, -8.393075942993164, -2.2633731365203857, -10.87051010131836, -7.375941276550293, -8.697086334228516]",4,2 3 6],-2.2633731365203857,False,google/gemma-2b,
c3_set_union,8,c3_set_union_8,True,[8 3 2 1],"8 1] [2 3]
",-2.637451648712158,[1 8],False,"[-6.199528217315674, -4.340322017669678, -4.627810001373291, -3.09590220451355, 0.0, -3.6311159133911133, -6.507489204406738, -6.3464250564575195]",4,],0.0,False,google/gemma-2b,
c1_set_union,8,c1_set_union_8,True,[9],"9]
[6 0] [6",-3.3233156204223633,[9],True,"[-9.525530815124512, -3.287212610244751, -3.218442440032959, 0.0, -9.531455039978027, -0.709928035736084, -5.982572555541992, -4.43357515335083]",3,],0.0,False,google/gemma-2b,
c2_set_union,8,c2_set_union_8,True,[7],4 7 5 9] [5,-3.784541130065918,[4 5 7 9],False,"[-5.431231498718262, -2.1421215534210205, -5.988132476806641, -5.818828105926514, -6.028366565704346, -4.930850505828857, 0.0, -1.9471620321273804]",6,],0.0,False,google/gemma-2b,
AND,8,AND_8,True,[7],"7]
[8 7 3]",-2.8345236778259277,[7],True,"[-17.253206253051758, 0.0, -13.93021297454834, -15.812185287475586, -7.9214677810668945, -0.018457666039466858, -15.349645614624023, -11.15565013885498]",1,],0.0,False,google/gemma-2b,
XOR,8,XOR_8,True,[0 9],"9 7]
[7 3]",-3.675337076187134,[7 9],False,"[-13.633222579956055, -3.0718393325805664, -4.365311622619629, -9.529402732849121, -13.619718551635742, -4.115032196044922, -8.689666748046875, -8.60305118560791]",1,7 3],-3.0718393325805664,False,google/gemma-2b,
c3_set_union_permuted,8,c3_set_union_permuted_8,True,[3 0 7 6],"6 3 0]
[3 ",-4.0675859451293945,[0 3 6],False,"[-5.299318790435791, 0.0, -5.05989933013916, -5.3078460693359375, -9.545185089111328, -2.598524808883667, -4.792531967163086, -5.354986667633057]",1,],0.0,False,google/gemma-2b,
c2_set_union_permuted,8,c2_set_union_permuted_8,True,[8],"1 8 1]
[1 ",-7.088623523712158,[1 1 8],False,"[-6.906071662902832, -4.875593185424805, -4.951314926147461, -5.444552421569824, -4.158902645111084, -5.7225446701049805, -1.7014524936676025, -4.626948356628418]",6,8],-1.7014524936676025,True,google/gemma-2b,
c1_set_union_permuted,8,c1_set_union_permuted_8,True,[3],"4]
[0 0] [0",-4.357251167297363,[4],False,"[-4.695180892944336, -4.405278205871582, -1.5727367401123047, -5.594110488891602, -1.87168288230896, 0.0, -2.68715500831604, -7.433126449584961]",5,],0.0,False,google/gemma-2b,
XOR_permuted,8,XOR_permuted_8,True,[1 4],"2 3]
[4 2]",-3.6745312213897705,[2 3],False,"[-12.035797119140625, -3.330688953399658, -2.862898588180542, -7.973511695861816, -3.6339523792266846, 0.0, -9.242924690246582, -9.140125274658203]",5,],0.0,False,google/gemma-2b,
AND_permuted,8,AND_permuted_8,True,[],"8]
[3] [8] [",-4.314105033874512,[8],False,"[-8.969983100891113, -11.15770149230957, -13.385841369628906, 0.0, -14.36542797088623, -0.7402119636535645, -16.337379455566406, -7.469409942626953]",3,],0.0,True,google/gemma-2b,
row_constant,9,row_constant_9,False,[4],"4]
[7] [7] [",-2.631246566772461,[4],True,"[-5.524913311004639, -3.9225971698760986, -5.495866775512695, -5.966047286987305, -0.08223128318786621, -5.453948974609375, -4.834445476531982, -4.793137550354004]",4,4],-0.08223128318786621,True,google/gemma-2b,
col_constant,9,col_constant_9,False,[4],"4]
[3] [5] [",-0.7030467391014099,[4],True,"[-0.047933757305145264, -5.217101097106934, -5.001296043395996, -4.594648361206055, -4.95767879486084, -6.9279890060424805, -5.954355239868164, -5.267450332641602]",0,4],-0.047933757305145264,True,google/gemma-2b,
dist3_diag1,9,dist3_diag1_9,False,[8],"8]
[5] [8] [",-1.9811019897460938,[8],True,"[-5.2491350173950195, -5.207529067993164, -5.785284996032715, -0.06020677089691162, -5.863319396972656, -5.405988693237305, -3.938783884048462, -6.435342788696289]",3,8],-0.06020677089691162,True,google/gemma-2b,
dist3_diag2,9,dist3_diag2_9,False,[5],"5]
[1] [5] [",-2.479025363922119,[5],True,"[-6.46681022644043, -3.86720871925354, -0.11294329166412354, -4.641447067260742, -4.396538734436035, -5.751493453979492, -4.461190700531006, -4.599520683288574]",2,5],-0.11294329166412354,True,google/gemma-2b,
prog_size1,9,prog_size1_9,False,[3],"3]
[4] [3] [",-0.24260380864143372,[3],True,"[-6.982698440551758, -4.399287700653076, -6.857606887817383, -7.121243000030518, -0.036987900733947754, -5.194197177886963, -6.249352931976318, -6.003742218017578]",4,3],-0.036987900733947754,True,google/gemma-2b,
two_rule_comb0,9,two_rule_comb0_9,False,[9 0],"9 0]
[10 3",-1.7765252590179443,"[9, 0]",True,"[-10.693721771240234, -12.815892219543457, -0.021024107933044434, -12.13638973236084, -12.550655364990234, -10.800085067749023, -11.937463760375977, -12.12407112121582]",2,9 0],-0.021024107933044434,True,google/gemma-2b,
two_rule_comb1,9,two_rule_comb1_9,False,[3 1],"3 1]
[4 6]",-2.7655844688415527,"[3, 1]",True,"[-7.207986831665039, -3.9312422275543213, -5.148715972900391, -8.247079849243164, -0.5433251857757568, -4.00633430480957, -8.30797004699707, -8.438769340515137]",4,3 1],-0.5433251857757568,True,google/gemma-2b,
two_rule_comb2,9,two_rule_comb2_9,False,[6 5],"6 5]
[9 8]",-2.6716935634613037,"[6, 5]",True,"[-10.272650718688965, -9.427791595458984, -0.14171743392944336, -10.476442337036133, -7.597387790679932, -4.6412248611450195, -4.489394187927246, -8.84940242767334]",2,6 5],-0.14171743392944336,True,google/gemma-2b,
two_rule_comb3,9,two_rule_comb3_9,False,[4 5],"4 5]
[0 5]",-4.186959743499756,"[4, 5]",True,"[-3.9303598403930664, -5.377378940582275, -5.914339542388916, -1.5635286569595337, -5.365949630737305, -5.146130561828613, -7.345198631286621, -2.8879055976867676]",3,4 5],-1.5635286569595337,True,google/gemma-2b,
two_rule_comb4,9,two_rule_comb4_9,False,[2 4],"2 4]
[3 4]",-2.302095890045166,"[2, 4]",True,"[-4.778629779815674, -7.147788047790527, -4.666692733764648, -4.296892166137695, -4.056317329406738, -6.684293746948242, -5.390225410461426, -1.6354855298995972]",7,2 4],-1.6354855298995972,True,google/gemma-2b,
two_rule_comb5,9,two_rule_comb5_9,False,[3 4],"3 4]
[4 3]",-0.171159029006958,"[3, 4]",True,"[-7.298206329345703, -4.709843635559082, -9.489643096923828, -10.323097229003906, -6.7257585525512695, -0.059458017349243164, -4.217799186706543, -11.138256072998047]",5,3 4],-0.059458017349243164,True,google/gemma-2b,
three_rule_comb0,9,three_rule_comb0_9,False,[8 9 4],"8 9 4]
[9 ",-0.9245931506156921,"[8, 9, 4]",True,"[-8.239034652709961, -13.965978622436523, -12.855793952941895, -0.04705941677093506, -13.62596321105957, -13.818461418151855, -11.688364028930664, -12.621740341186523]",3,8 9 4],-0.04705941677093506,True,google/gemma-2b,
three_rule_comb1,9,three_rule_comb1_9,False,[7 7 8],"7 7 8]
[0 ",-1.0588322877883911,"[7, 7, 8]",True,"[-13.624734878540039, -14.316425323486328, -15.148136138916016, -3.958691120147705, -14.608922004699707, -9.76626968383789, -0.3697202205657959, -14.22270679473877]",6,7 7 8],-0.3697202205657959,True,google/gemma-2b,
three_rule_comb2,9,three_rule_comb2_9,False,[1 8 5],"1 8 5]
[9 ",-0.3383062779903412,"[1, 8, 5]",True,"[-11.696474075317383, -0.24650493264198303, -11.746733665466309, -14.19080924987793, -12.14476490020752, -14.08166790008545, -12.895015716552734, -13.080625534057617]",1,1 8 5],-0.24650493264198303,True,google/gemma-2b,
three_rule_comb3,9,three_rule_comb3_9,False,[9 0 4],"9 0 4]
[4 ",-2.503693103790283,"[9, 0, 4]",True,"[-10.762259483337402, -4.514520645141602, -1.26383638381958, -6.843060493469238, -10.837385177612305, -5.5808916091918945, -10.429769515991211, -8.379575729370117]",2,9 0 4],-1.26383638381958,True,google/gemma-2b,
three_rule_comb4,9,three_rule_comb4_9,False,[0 1 9],"0 0 0]
[0 ",-5.941832542419434,"[0, 0, 0]",False,"[-5.695380687713623, -6.43602180480957, -9.49467658996582, -5.107670307159424, -11.064681053161621, -6.379549980163574, -7.12029504776001, -5.995474815368652]",3,0 1 9],-5.107670307159424,True,google/gemma-2b,
three_rule_comb5,9,three_rule_comb5_9,False,[6 1 5],"6 1 5]
[5 ",-0.20231592655181885,"[6, 1, 5]",True,"[-0.10013855248689651, -7.132694244384766, -14.572534561157227, -10.39642333984375, -8.588682174682617, -10.663312911987305, -13.319048881530762, -7.068674564361572]",0,6 1 5],-0.10013855248689651,True,google/gemma-2b,
three_rule_comb6,9,three_rule_comb6_9,False,[5 5 1],"5 5 1]
[0 ",-2.468848943710327,"[5, 5, 1]",True,"[-9.037203788757324, -6.340750694274902, -7.758004665374756, -10.464566230773926, -9.97057819366455, -7.241830825805664, -1.0751795768737793, -7.512592315673828]",6,5 5 1],-1.0751795768737793,True,google/gemma-2b,
three_rule_comb7,9,three_rule_comb7_9,False,[6 2 8],"6 2 5]
[2 ",-2.581503391265869,"[6, 2, 5]",False,"[-9.995197296142578, -9.339631080627441, -9.61839771270752, -7.313102722167969, -5.632984638214111, -3.028597831726074, -7.911860466003418, -10.171344757080078]",5,6 2 8],-3.028597831726074,True,google/gemma-2b,
three_rule_comb8,9,three_rule_comb8_9,False,[0 7 0],"0 4 6]
[2 ",-1.787411093711853,"[0, 4, 6]",False,"[-13.292153358459473, -9.141757011413574, -12.84252643585205, -12.043153762817383, -7.659795761108398, -9.533369064331055, -11.593647003173828, -12.351667404174805]",4,0 6 0],-7.659795761108398,False,google/gemma-2b,
three_rule_comb9,9,three_rule_comb9_9,False,[0 5 8],"0 5 7]
[1 ",-3.8301949501037598,"[0, 5, 7]",False,"[-6.451789855957031, -8.1800537109375, -7.861635208129883, -4.166379451751709, -7.995415687561035, -4.727729797363281, -7.33402681350708, -7.369835376739502]",3,0 5 8],-4.166379451751709,True,google/gemma-2b,
c3_set_union,9,c3_set_union_9,True,[0 2 1 6],"0 1 6]
[3]",-2.4648184776306152,[0 1 6],False,"[-6.342272758483887, -5.997305870056152, -4.604720115661621, -7.06640625, 0.0, -4.017976760864258, -3.6543831825256348, -5.627553462982178]",4,],0.0,False,google/gemma-2b,
c1_set_union,9,c1_set_union_9,True,[9],"9]
[4 2] [4",-2.107865333557129,[9],True,"[-7.901557922363281, -6.365776062011719, -13.397579193115234, -10.543136596679688, -13.274650573730469, -13.816670417785645, -0.012703299522399902, -9.661721229553223]",6,9],-0.012703299522399902,True,google/gemma-2b,
c2_set_union,9,c2_set_union_9,True,[4],"4]
[1] [1 2",-4.41383695602417,[4],True,"[-3.5000293254852295, -3.275829315185547, -4.079339981079102, -1.292675495147705, 0.0, -3.9260425567626953, -3.3495595455169678, -3.60966420173645]",4,],0.0,False,google/gemma-2b,
AND,9,AND_9,True,[6],"6]
[1 6 4]",-4.697532653808594,[6],True,"[-15.394183158874512, -9.747297286987305, -11.39048957824707, -8.902741432189941, -0.02023768424987793, -9.769919395446777, -10.85595703125, -8.183712005615234]",4,6],-0.02023768424987793,True,google/gemma-2b,
XOR,9,XOR_9,True,[4 2],"9 3]
[9 2]",-4.507591724395752,[3 9],False,"[-3.4933769702911377, -11.816974639892578, -12.852667808532715, -7.736613750457764, -9.166400909423828, -14.325855255126953, -2.9864325523376465, -9.046798706054688]",6,4 2],-2.9864325523376465,True,google/gemma-2b,
c3_set_union_permuted,9,c3_set_union_permuted_9,True,[6 9 2 4],"6 4]
[9 6]",-5.565896034240723,[4 6],False,"[-3.8264801502227783, -2.3735175132751465, -10.114276885986328, -4.879605293273926, -7.22818660736084, -3.122626543045044, -4.808576583862305, -7.508922100067139]",1,6 2],-2.3735175132751465,False,google/gemma-2b,
c2_set_union_permuted,9,c2_set_union_permuted_9,True,[4],4 9 1] [1 9,-5.47358512878418,[1 4 9],False,"[-4.126418113708496, -4.092529296875, -4.366120338439941, -4.354326248168945, -3.2643048763275146, -6.477153778076172, -6.555758476257324, -6.03178596496582]",4,4],-3.2643048763275146,True,google/gemma-2b,
c1_set_union_permuted,9,c1_set_union_permuted_9,True,[9],"9]
[2 2] [2",-4.230557441711426,[9],True,"[-11.531011581420898, -4.705986022949219, -7.297044277191162, -0.5686030387878418, -12.430252075195312, -1.3018536567687988, -5.861746788024902, -6.103737831115723]",3,9],-0.5686030387878418,True,google/gemma-2b,
XOR_permuted,9,XOR_permuted_9,True,[8 3],"8 5]
[0 0]",-3.3152084350585938,[5 8],False,"[-11.05500602722168, -0.9209661483764648, -15.356688499450684, -6.155420303344727, 0.0, -5.8731303215026855, -11.176867485046387, -1.631986379623413]",4,],0.0,False,google/gemma-2b,
AND_permuted,9,AND_permuted_9,True,[],"0]
[5 0] [2",-3.4563770294189453,[0],False,"[-11.613046646118164, 0.0, -6.819835662841797, -6.573378562927246, -5.698270797729492, -12.006644248962402, -4.556774139404297, -12.852289199829102]",1,],0.0,True,google/gemma-2b,
row_constant,10,row_constant_10,False,[8],"8]
[3] [3] [",-2.145321846008301,[8],True,"[-5.88165807723999, -5.26164436340332, -0.04623377323150635, -5.577942848205566, -6.448478698730469, -5.608650207519531, -5.814449310302734, -5.163673400878906]",2,8],-0.04623377323150635,True,google/gemma-2b,
col_constant,10,col_constant_10,False,[5],"5]
[7] [2] [",-0.5665338635444641,[5],True,"[-5.7642822265625, -5.506588935852051, -4.631844997406006, -5.5522565841674805, -4.271376609802246, -7.058250427246094, -6.929024696350098, -0.06334900856018066]",7,5],-0.06334900856018066,True,google/gemma-2b,
dist3_diag1,10,dist3_diag1_10,False,[5],"5]
[2] [5] [",-1.7651329040527344,[5],True,"[-3.3462133407592773, -0.07263660430908203, -6.83713960647583, -4.234225749969482, -7.6415510177612305, -6.03984260559082, -5.23097038269043, -6.009355545043945]",1,5],-0.07263660430908203,True,google/gemma-2b,
dist3_diag2,10,dist3_diag2_10,False,[7],"7]
[7] [5] [",-2.3331828117370605,[7],True,"[-5.857468605041504, -3.976466417312622, -5.976465702056885, -5.903135299682617, -5.480737209320068, -0.049770236015319824, -5.7545671463012695, -5.508029937744141]",5,7],-0.049770236015319824,True,google/gemma-2b,
prog_size1,10,prog_size1_10,False,[4],"4]
[5] [4] [",-0.23359358310699463,[4],True,"[-7.596208572387695, -6.141264915466309, -0.03423571586608887, -6.127552032470703, -5.148658275604248, -5.045700550079346, -5.893754959106445, -6.946761131286621]",2,4],-0.03423571586608887,True,google/gemma-2b,
two_rule_comb0,10,two_rule_comb0_10,False,[7 2],"7 2]
[9 5]",-1.1608325242996216,"[7, 2]",True,"[-7.197122097015381, -0.04335111379623413, -8.777311325073242, -9.568597793579102, -6.466053485870361, -7.6660308837890625, -5.190400123596191, -9.544760704040527]",1,7 2],-0.04335111379623413,True,google/gemma-2b,
two_rule_comb1,10,two_rule_comb1_10,False,[3 7],"3 7]
[0 7]",-2.083155870437622,"[3, 7]",True,"[-0.37661486864089966, -5.0633673667907715, -7.722341537475586, -10.679418563842773, -3.349799633026123, -4.314011573791504, -2.8037378787994385, -8.828156471252441]",0,3 7],-0.37661486864089966,True,google/gemma-2b,
two_rule_comb2,10,two_rule_comb2_10,False,[8 8],"8 8]
[7 10",-3.856117010116577,"[8, 8]",True,"[-7.746456146240234, -5.878457069396973, -6.513449192047119, -6.603904724121094, -8.325551986694336, -8.162727355957031, -0.49824032187461853, -7.981180191040039]",6,8 8],-0.49824032187461853,True,google/gemma-2b,
two_rule_comb3,10,two_rule_comb3_10,False,[0 4],"0 4]
[0 4]",-4.224541664123535,"[0, 4]",True,"[-2.836508274078369, -3.8412606716156006, -4.481903553009033, -8.333450317382812, -3.476914167404175, -5.292230129241943, -4.194850921630859, -1.3006980419158936]",7,0 4],-1.3006980419158936,True,google/gemma-2b,
two_rule_comb4,10,two_rule_comb4_10,False,[8 5],"8 5]
[6 5]",-2.818420648574829,"[8, 5]",True,"[-5.792069435119629, -1.0489065647125244, -5.915986061096191, -2.839412212371826, -2.529501438140869, -5.953493118286133, -4.068968772888184, -7.463477611541748]",1,8 5],-1.0489065647125244,True,google/gemma-2b,
two_rule_comb5,10,two_rule_comb5_10,False,[9 0],"9 0]
[8 1]",-0.5081042647361755,"[9, 0]",True,"[-8.857028007507324, -5.911623001098633, -6.963089942932129, -4.308290481567383, -9.2684965133667, -6.343752861022949, -0.14878274500370026, -5.150296211242676]",6,9 0],-0.14878274500370026,True,google/gemma-2b,
three_rule_comb0,10,three_rule_comb0_10,False,[1 5 7],"1 5 7]
[7 ",-0.3694878816604614,"[1, 5, 7]",True,"[-13.36294174194336, -13.646960258483887, -13.698566436767578, -11.241006851196289, -0.032174475491046906, -15.440156936645508, -9.913450241088867, -8.89130973815918]",4,1 5 7],-0.032174475491046906,True,google/gemma-2b,
three_rule_comb1,10,three_rule_comb1_10,False,[1 9 1],"1 1 1]
[8 ",-2.5901265144348145,"[1, 1, 1]",False,"[-4.944995880126953, -9.878005981445312, -14.489703178405762, -7.504520416259766, -7.903388977050781, -3.648404598236084, -9.696305274963379, -12.3045015335083]",5,1 9 1],-3.648404598236084,True,google/gemma-2b,
three_rule_comb2,10,three_rule_comb2_10,False,[1 5 9],"1 5 9]
[1 ",-1.597171425819397,"[1, 5, 9]",True,"[-11.888171195983887, -11.211504936218262, -0.13273537158966064, -10.580361366271973, -14.797774314880371, -12.78504467010498, -12.645370483398438, -11.338624000549316]",2,1 5 9],-0.13273537158966064,True,google/gemma-2b,
three_rule_comb3,10,three_rule_comb3_10,False,[6 2 7],"6 2 7]
[0 ",-3.219883441925049,"[6, 2, 7]",True,"[-9.896049499511719, -8.721981048583984, -8.982124328613281, -9.505012512207031, -7.476844310760498, -10.68771743774414, -10.524102210998535, -0.5484117269515991]",7,6 2 7],-0.5484117269515991,True,google/gemma-2b,
three_rule_comb4,10,three_rule_comb4_10,False,[8 1 5],"8 1 8]
[7 ",-4.167585372924805,"[8, 1, 8]",False,"[-3.3586063385009766, -11.67500114440918, -10.176491737365723, -6.185233116149902, -9.950095176696777, -2.913756847381592, -11.818567276000977, -11.734659194946289]",5,8 1 6],-2.913756847381592,False,google/gemma-2b,
three_rule_comb5,10,three_rule_comb5_10,False,[5 5 6],"5 5 5]
[4 ",-1.277789831161499,"[5, 5, 5]",False,"[-16.776662826538086, -6.634571075439453, -14.993368148803711, -8.295912742614746, -10.067890167236328, -13.911972045898438, -1.4483267068862915, -0.3286944627761841]",7,5 5 5],-0.3286944627761841,False,google/gemma-2b,
three_rule_comb6,10,three_rule_comb6_10,False,[3 1 8],"3 1 8]
[7 ",-1.3985121250152588,"[3, 1, 8]",True,"[-11.262670516967773, -11.755916595458984, -13.420097351074219, -12.378578186035156, -12.089552879333496, -0.07560355961322784, -12.569153785705566, -13.587307929992676]",5,3 1 8],-0.07560355961322784,True,google/gemma-2b,
three_rule_comb7,10,three_rule_comb7_10,False,[5 1 4],"5 1 7]
[7 ",-4.335855960845947,"[5, 1, 7]",False,"[-10.16573715209961, -7.049764633178711, -6.548452377319336, -5.709258079528809, -5.5309224128723145, -8.458305358886719, -7.242708206176758, -6.147250175476074]",4,5 1 4],-5.5309224128723145,True,google/gemma-2b,
three_rule_comb8,10,three_rule_comb8_10,False,[3 5 6],"1 2 3]
[4 ",-5.081987380981445,"[1, 2, 3]",False,"[-7.924402236938477, -5.744534015655518, -4.502554893493652, -5.711662769317627, -10.625049591064453, -8.463096618652344, -7.650496006011963, -4.184142112731934]",7,3 5 6],-4.184142112731934,True,google/gemma-2b,
three_rule_comb9,10,three_rule_comb9_10,False,[0 8 1],"6 2 4]
[2 ",-1.8833839893341064,"[6, 2, 4]",False,"[-9.08736801147461, -6.9251885414123535, -8.650019645690918, -7.420584201812744, -7.666080951690674, -9.141541481018066, -5.091587543487549, -9.265628814697266]",6,0 8 0],-5.091587543487549,False,google/gemma-2b,
c3_set_union,10,c3_set_union_10,True,[9 0 7 1],"9 7]
[0 9]",-2.4150757789611816,[7 9],False,"[-7.87066650390625, -6.769572734832764, -4.774925708770752, -4.909743309020996, -7.2696919441223145, -4.158357620239258, -3.533475637435913, -0.8667874336242676]",7,9 7],-0.8667874336242676,False,google/gemma-2b,
c1_set_union,10,c1_set_union_10,True,[8],"8]
[4 0] [4",-2.5636777877807617,[8],True,"[-10.33226203918457, -9.925992965698242, -4.608351707458496, -6.884760856628418, -0.056102097034454346, -4.406643867492676, -7.280465602874756, -9.460755348205566]",4,8],-0.056102097034454346,True,google/gemma-2b,
c2_set_union,10,c2_set_union_10,True,[2],"2]
[6 1 4 ",-5.764155387878418,[2],True,"[-2.9740562438964844, -4.9819254875183105, -5.372412204742432, -5.340822219848633, -1.2125746011734009, -2.726930618286133, -5.715971946716309, 0.0]",7,],0.0,False,google/gemma-2b,
AND,10,AND_10,True,[8],"8]
[0 8] [5",-2.8922359943389893,[8],True,"[-8.330965042114258, -10.880579948425293, -5.839649677276611, -0.016376614570617676, -14.683042526245117, -9.261040687561035, -8.109262466430664, -13.429442405700684]",3,8],-0.016376614570617676,True,google/gemma-2b,
