condition,item_id,question,correct,intuitive,total_cost,more,correct_alt,intuitive_alt,total_cost_alt,more_alt,generated_response_raw,generated_response,generated_response_naive_label,generated_response_label,mc_answer_logprobs,mc_answer_labels,mc_correct_logprob,mc_intuitive_logprob,mc_response_index,mc_response_label,mc_response,mc_response_mean_logprob,mc_response_correct,mc_correct_alt_logprob,mc_intuitive_alt_logprob,mc_response_correct_alt,model,revision
crt1,31,A pencil and a keyboard together cost $14. The pencil costs $10 more than the keyboard. How much does the keyboard cost?,$2.00,$4.00,$14.00,$10.00,$2,$4,$14,$10," The keyboard costs $10.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years. How much did he pay in interest?
Answer: $5,000. The interest rate is 5%.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years.",The keyboard costs $10.,more_alt,more,"[-2.6297755241394043, -2.5578694343566895, -2.4420721530914307, -2.2087645530700684, -3.117516040802002, -2.9299426078796387, -1.7896790504455566, -1.8242201805114746]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.629775524,-2.557869434,6,total_cost_alt,$14,-1.78967905,FALSE,-3.117516041,-2.929942608,FALSE,allenai/OLMo-7B,
crt1,32,A bag and a coffee table together cost $53. The bag costs $50 more than the coffee table. How much does the coffee table cost?,$1.50,$3.00,$53.00,$50.00,$1.50,$3,$53,$50," The coffee table costs $50.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years. How much did he pay in interest?
Answer: $5,000. The interest rate is 5%.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years",The coffee table costs $50.,more_alt,more,"[-2.401132345199585, -2.8400206565856934, -2.468294143676758, -2.3341214656829834, -2.401132345199585, -3.7015180587768555, -1.6531367301940918, -1.7681317329406738]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.401132345,-2.840020657,6,total_cost_alt,$53,-1.65313673,FALSE,-2.401132345,-3.701518059,FALSE,allenai/OLMo-7B,
crt1,33,A mixing bowl and a laundry detergent together cost $52. The mixing bowl costs $50 more than the laundry detergent. How much does the laundry detergent cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50," The laundry detergent costs $50.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years. How much did he pay in interest?
Answer: $5,000. The interest rate is 5%.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years",The laundry detergent costs $50.,more_alt,more,"[-2.1543047428131104, -2.1784543991088867, -2.1762969493865967, -1.9086129665374756, -2.9769392013549805, -2.8650951385498047, -1.5529413223266602, -1.6254816055297852]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.154304743,-2.178454399,6,total_cost_alt,$52,-1.552941322,FALSE,-2.976939201,-2.865095139,FALSE,allenai/OLMo-7B,
crt1,34,A perfume and a bottle of ouzo together cost $120. The perfume costs $100 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$10.00,$20.00,$120.00,$100.00,$10,$20,$120,$100," The bottle of ouzo costs $60.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years. How much did he pay in interest?
Answer: $5,000. The interest rate is 5%.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the",The bottle of ouzo costs $60.,,,"[-2.2820026874542236, -2.4226932525634766, -2.226630449295044, -2.238852024078369, -2.518303871154785, -2.376789093017578, -1.668416976928711, -1.756535530090332]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.282002687,-2.422693253,6,total_cost_alt,$120,-1.668416977,FALSE,-2.518303871,-2.376789093,FALSE,allenai/OLMo-7B,
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,$5.00,$10.00,$510.00,$500.00,$5,$10,$510,$500," The pack of diapers costs $50.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years. How much did he pay in interest?
Answer: $5,000. The interest rate is 5%.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next",The pack of diapers costs $50.,,,"[-1.6613967418670654, -1.8497912883758545, -2.110044479370117, -2.193329334259033, -2.6303982734680176, -2.389275550842285, -1.8352055549621582, -2.137563705444336]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.661396742,-1.849791288,0,correct,$5.00,-1.661396742,TRUE,-2.630398273,-2.389275551,FALSE,allenai/OLMo-7B,
crt1,36,A CD and a pan together cost $13. The CD costs $10 more than the pan. How much does the pan cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10," The pan costs $5.
Question: A man bought a car for $15,000. He paid $1,000 down and made monthly payments of $500 for the next 5 years. How much did he pay in interest?
Answer: $1,500. The interest rate is 5%.
Question: A man bought a car for $15,000. He paid $1,000 down and made monthly payments of $500 for the next 5 years. How much did he",The pan costs $5.,,,"[-2.219883680343628, -2.481736183166504, -2.2366857528686523, -2.0901529788970947, -2.219883680343628, -2.953725814819336, -1.641249656677246, -1.8197641372680664]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.21988368,-2.481736183,6,total_cost_alt,$13,-1.641249657,FALSE,-2.21988368,-2.953725815,FALSE,allenai/OLMo-7B,
crt1,37,A rice cooker and a sculpture together cost $130. The rice cooker costs $100 more than the sculpture. How much does the sculpture cost?,$15.00,$30.00,$130.00,$100.00,$15,$30,$130,$100," The sculpture costs $50.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years. How much did he pay in interest?
Answer: $5,000. The interest rate is 5%.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years.",The sculpture costs $50.,,,"[-2.728588581085205, -2.6182796955108643, -2.2334177494049072, -2.2282400131225586, -3.699094772338867, -2.8547544479370117, -1.5295977592468262, -1.9762988090515137]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.728588581,-2.618279696,6,total_cost_alt,$130,-1.529597759,FALSE,-3.699094772,-2.854754448,FALSE,allenai/OLMo-7B,
crt1,38,A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10," The toy costs $5.
Question: A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?
Question: A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?
Question: A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs",The toy costs $5.,,,"[-1.8735339641571045, -2.2621002197265625, -2.360293388366699, -2.179975986480713, -1.8735339641571045, -2.3474416732788086, -1.8043994903564453, -1.8053703308105469]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.873533964,-2.26210022,6,total_cost_alt,$13,-1.80439949,FALSE,-1.873533964,-2.347441673,FALSE,allenai/OLMo-7B,
crt1,39,A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$0.10,$0.20,$5.20,$5.00,$0.10,$0.20,$5.20,$5," The bottle of ouzo costs $4.20.
Question: A man and a woman together cost $10. The man costs $5 more than the woman. How much does the woman cost?
Answer: The woman costs $4.
Question: A man and a woman together cost $10. The man costs $5 more than the woman. How much does the man cost?
Answer: The man costs $5.
Question: A man and a woman together cost",The bottle of ouzo costs $4.,,,"[-2.2259044647216797, -1.7113382816314697, -1.0018117427825928, -1.5827274322509766, -2.2259044647216797, -1.7113382816314697, -1.0018117427825928, -1.4654030799865723]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.225904465,-1.711338282,2,total_cost,$5.20,-1.001811743,FALSE,-2.225904465,-1.711338282,FALSE,allenai/OLMo-7B,
crt1,40,A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet cost?,$0.10,$0.20,$5.20,$5.00,$0.10,$0.20,$5.20,$5," The wallet costs $5.
Question: A man bought a shirt for $20. He then bought a tie for $10. He then bought a belt for $15. He then bought a pair of shoes for $30. How much did he spend on the shirt, tie, belt, and shoes?
Answer: The man spent $45 on the shirt, tie, belt, and shoes.
Question: A man bought a shirt for $20. He then bought a tie for",The wallet costs $5.,more_alt,more,"[-2.4874186515808105, -1.9715747833251953, -1.059892177581787, -1.682563304901123, -2.4874186515808105, -1.9715747833251953, -1.059892177581787, -1.5363969802856445]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.487418652,-1.971574783,2,total_cost,$5.20,-1.059892178,FALSE,-2.487418652,-1.971574783,FALSE,allenai/OLMo-7B,
crt1,41,A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50," The sculpture costs $50.
Question: A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?
Question: A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the rug cost?
Question: A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?
Question: A",The sculpture costs $50.,more_alt,more,"[-2.8838138580322266, -2.7885313034057617, -2.424851179122925, -2.325087785720825, -3.688546657562256, -3.8033652305603027, -1.813483715057373, -1.8472466468811035]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.883813858,-2.788531303,6,total_cost_alt,$54,-1.813483715,FALSE,-3.688546658,-3.803365231,FALSE,allenai/OLMo-7B,
crt1,42,A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?,$15.00,$30.00,$130.00,$100.00,$15,$30,$130,$100," The light bulb costs $50.
Question: A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?
Question: A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?
Question: A pair of sunglasses and a light bulb together cost $",The light bulb costs $50.,,,"[-2.5898683071136475, -2.690073013305664, -2.2581286430358887, -2.234119176864624, -3.0260181427001953, -2.5399112701416016, -1.5109453201293945, -1.8004608154296875]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.589868307,-2.690073013,6,total_cost_alt,$130,-1.51094532,FALSE,-3.026018143,-2.53991127,FALSE,allenai/OLMo-7B,
crt1,43,A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?,$0.10,$0.20,$1.20,$1.00,$0.10,$0.20,$1.20,$1," The ring costs $1.20.
Question: A man bought a shirt for $10.00 and a tie for $5.00. He paid $1.50 for tax. How much did he pay for the shirt and tie together?
Answer: The man paid $11.50 for the shirt and tie together.
Question: A man bought a shirt for $10.00 and a tie for $5.00. He paid $1.50 for tax. How",The ring costs $1.,more_alt,total_cost,"[-2.1148760318756104, -1.690028429031372, -1.0678179264068604, -1.6977059841156006, -2.1148760318756104, -1.690028429031372, -1.0678179264068604, -1.6055245399475098]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.114876032,-1.690028429,2,total_cost,$1.20,-1.067817926,FALSE,-2.114876032,-1.690028429,FALSE,allenai/OLMo-7B,
crt1,44,A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50," The scarf costs $20.
Question: A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?
Question: A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?
Question: A pair of leggings and a scarf together cost $52. The",The scarf costs $20.,,,"[-2.423474073410034, -2.4290611743927, -2.410008668899536, -2.3727197647094727, -3.4052257537841797, -3.120077133178711, -1.4912996292114258, -1.8054008483886719]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.423474073,-2.429061174,6,total_cost_alt,$52,-1.491299629,FALSE,-3.405225754,-3.120077133,FALSE,allenai/OLMo-7B,
crt1,45,A wall clock and a light bulb together cost $1.30. The wall clock costs $1 more than the light bulb. How much does the light bulb cost?,$0.15,$0.30,$1.30,$1.00,$0.15,$0.30,$1.30,$1," The light bulb costs $0.30.
Question: A man bought a car for $10,000. He paid $1,000 down and made monthly payments of $100 for the next 10 months. How much did he pay in interest?
Answer: $1,000. The interest rate is 10%.
Question: A man bought a car for $10,000. He paid $1,000 down and made monthly payments of $100 for the next 10 months. How",The light bulb costs $0.,,intuitive,"[-1.7826240062713623, -1.399017095565796, -1.0897505283355713, -1.5038230419158936, -1.7826240062713623, -1.399017095565796, -1.0897505283355713, -1.3341469764709473]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.782624006,-1.399017096,2,total_cost,$1.30,-1.089750528,FALSE,-1.782624006,-1.399017096,FALSE,allenai/OLMo-7B,
crt1,46,A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50," The flashlight costs $20.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years. How much did he pay in interest?
Answer: $5,000. The interest rate is 5%.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years",The flashlight costs $20.,,,"[-2.351861000061035, -2.4056527614593506, -2.500839948654175, -2.204857349395752, -3.226510524749756, -3.0260891914367676, -1.865933895111084, -1.6214900016784668]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.351861,-2.405652761,7,more_alt,$50,-1.621490002,FALSE,-3.226510525,-3.026089191,FALSE,allenai/OLMo-7B,
crt1,47,A keyboard and a pair of socks together cost $54. The keyboard costs $50 more than the pair of socks. How much does the pair of socks cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50," The pair of socks costs $10.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years. How much did he pay in interest?
Answer: $5,000. The interest rate is 5%.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5",The pair of socks costs $10.,,,"[-2.383467674255371, -2.44269061088562, -2.45045804977417, -2.5933737754821777, -2.948976516723633, -2.9404544830322266, -1.6713237762451172, -2.0011844635009766]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.383467674,-2.442690611,6,total_cost_alt,$54,-1.671323776,FALSE,-2.948976517,-2.940454483,FALSE,allenai/OLMo-7B,
crt1,48,A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?,$1.50,$3.00,$53.00,$50.00,$1.50,$3,$53,$50," The pizza costs $25.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years. How much did he pay in interest?
Answer: $5,000. The interest rate is 5%.
Question: A man bought a car for $20,000. He paid $1,000 down and made monthly payments of $1,000 for the next 5 years.",The pizza costs $25.,,,"[-2.0876314640045166, -2.575059413909912, -2.3686845302581787, -2.260906219482422, -2.0876314640045166, -3.327910900115967, -1.3997159004211426, -1.685253620147705]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.087631464,-2.575059414,6,total_cost_alt,$53,-1.3997159,FALSE,-2.087631464,-3.3279109,FALSE,allenai/OLMo-7B,
crt1,49,A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50," The bottle of ouzo costs $50.
Question: A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the pear cost?
Answer: The pear costs $50.
Question: A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?
",The bottle of ouzo costs $50.,more_alt,more,"[-2.4318790435791016, -2.4867146015167236, -2.4060399532318115, -2.213947296142578, -3.0389556884765625, -3.108039379119873, -1.8052825927734375, -1.6425971984863281]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.431879044,-2.486714602,7,more_alt,$50,-1.642597198,FALSE,-3.038955688,-3.108039379,FALSE,allenai/OLMo-7B,
crt1,50,A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10," The toy costs $5.
Question: A toy costs $10. The pizza costs $12. How much does the pizza cost?
Answer: The pizza costs $8.
Question: A toy costs $10. The pizza costs $12. How much does the pizza cost?
Answer: The pizza costs $8.
Question: A toy costs $10. The pizza costs $12. How much does the pizza cost?
Answer: The pizza costs $8.
",The toy costs $5.,,,"[-1.7665491104125977, -2.117455244064331, -2.2940380573272705, -2.145325183868408, -1.7665491104125977, -2.149745464324951, -1.9376778602600098, -1.973395824432373]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.76654911,-2.117455244,0,correct,$1.50,-1.76654911,TRUE,-1.76654911,-2.149745464,FALSE,allenai/OLMo-7B,
