condition,item_id,question,correct,intuitive,total_cost,more,correct_alt,intuitive_alt,total_cost_alt,more_alt,generated_response_raw,generated_response,generated_response_naive_label,generated_response_label,mc_answer_logprobs,mc_answer_labels,mc_correct_logprob,mc_intuitive_logprob,mc_response_index,mc_response_label,mc_response,mc_response_mean_logprob,mc_response_correct,mc_correct_alt_logprob,mc_intuitive_alt_logprob,mc_response_correct_alt,model,revision
crt1,32,A bag and a coffee table together cost $53. The bag costs $50 more than the coffee table. How much does the coffee table cost?,$1.50,$3.00,$53.00,$50.00,$1.50,$3,$53,$50,"The coffee table costs $13.
Explanation: Let the bag cost $x and the coffee table cost $y.
x + y = 53
x = 50 more than y
x = 50 + y
The coffee table costs $13.",The coffee table costs $13.,,,"[-1.6363847255706787, -1.2954537868499756, -1.6500071287155151, -1.5575366020202637, -1.6363847255706787, -1.5235838890075684, -2.088930368423462, -2.034242868423462]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.636384726,-1.295453787,1,intuitive,$3.00,-1.295453787,FALSE,-1.636384726,-1.523583889,FALSE,meta-llama/Llama-2-13b-hf,
crt1,33,A mixing bowl and a laundry detergent together cost $52. The mixing bowl costs $50 more than the laundry detergent. How much does the laundry detergent cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50,"The laundry detergent costs $2.
Explanation: Let the laundry detergent cost $x.
Then, the mixing bowl costs $50 more than the laundry detergent.
Therefore, the mixing bowl costs $x + $50.
The total cost of the mixing bowl and the laundry detergent is $52.
Therefore, the laundry detergent costs $",The laundry detergent costs $2.,intuitive_alt,intuitive,"[-1.454827070236206, -0.9978359341621399, -1.4152703285217285, -1.5000553131103516, -1.528895378112793, -1.169520378112793, -1.752867341041565, -1.963804841041565]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.45482707,-0.9978359342,1,intuitive,$2.00,-0.9978359342,FALSE,-1.528895378,-1.169520378,FALSE,meta-llama/Llama-2-13b-hf,
crt1,34,A perfume and a bottle of ouzo together cost $120. The perfume costs $100 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$10.00,$20.00,$120.00,$100.00,$10,$20,$120,$100,"$10.
Question: A man is 60 years old. In 15 years, he will be three times as old as his son. In 30 years, his son will be 9 more times as old as his son is now. How old is the man?
Question: A farmer has 17 sheep. All but 9 die. How many does he have left?
Answer: Nine.
Question: A man is 6",$10.00,correct,correct,"[-1.0538100004196167, -0.975638210773468, -1.3229048252105713, -1.2517292499542236, -0.9014959335327148, -0.8012704849243164, -1.4506950378417969, -1.2754251956939697]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.05381,-0.9756382108,5,intuitive_alt,$20,-0.8012704849,FALSE,-0.9014959335,-0.8012704849,FALSE,meta-llama/Llama-2-13b-hf,
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,$5.00,$10.00,$510.00,$500.00,$5,$10,$510,$500,"$20.00.
The question is a little tricky because the pack of diapers costs $20 less than the bottle of bath salts. The cost of the bottle of bath salts is $520.
Question: The sum of two numbers is 108. The difference of the two numbers is 30. What are the two numbers?
Answer: 66 and 42.
Question: What is the next number",$20.00,,,"[-1.2064565420150757, -1.0045374631881714, -1.3184090852737427, -1.28631591796875, -1.585747241973877, -0.8459017872810364, -1.380676507949829, -1.283080816268921]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.206456542,-1.004537463,5,intuitive_alt,$10,-0.8459017873,FALSE,-1.585747242,-0.8459017873,FALSE,meta-llama/Llama-2-13b-hf,
crt1,36,A CD and a pan together cost $13. The CD costs $10 more than the pan. How much does the pan cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10,"The CD costs $10 more than the pan, so it costs $10 + $x.
The CD and the pan together cost $13, so $10 + $x + $x = $13.
Add the two equations and solve for x.
Answer: The pan costs $5.","The CD costs $10 more than the pan, so it costs $10 + $x.",more_alt,,"[-1.0147907733917236, -0.994554877281189, -1.4371000528335571, -1.3403801918029785, -1.0147907733917236, -1.0087852478027344, -1.85061514377594, -1.66311514377594]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.014790773,-0.9945548773,1,intuitive,$3.00,-0.9945548773,FALSE,-1.014790773,-1.008785248,FALSE,meta-llama/Llama-2-13b-hf,
crt1,37,A rice cooker and a sculpture together cost $130. The rice cooker costs $100 more than the sculpture. How much does the sculpture cost?,$15.00,$30.00,$130.00,$100.00,$15,$30,$130,$100,"$30.
In this question, the rice cooker is the more expensive item. It costs $100 more than the sculpture, so the sculpture must cost $30.
Question: A sculpture and a rice cooker together cost $130. The sculpture costs $100 more than the rice cooker. How much does the rice cooker cost?
Answer: $30. The rice cooker is the more expensive item,",$30.00,intuitive,intuitive,"[-1.41562020778656, -0.9905344843864441, -1.3170807361602783, -1.3118621110916138, -1.6369298696517944, -0.6687526702880859, -1.3633842468261719, -1.282606601715088]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.415620208,-0.9905344844,5,intuitive_alt,$30,-0.6687526703,FALSE,-1.63692987,-0.6687526703,FALSE,meta-llama/Llama-2-13b-hf,
crt1,38,A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10,"The toy costs $3.
Question: A pair of sunglasses costs $10 more than a toy. Together, they cost $13. How much does the toy cost?
Question: A toy costs $5. A pair of sunglasses costs $10 more than the toy. Together, they cost $13. How much does the pair of sunglasses cost?
Question: A toy costs $",The toy costs $3.,intuitive_alt,intuitive,"[-1.073007345199585, -1.2233855724334717, -1.6853485107421875, -1.5022274255752563, -1.073007345199585, -1.3343167304992676, -2.17592716217041, -1.858218789100647]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.073007345,-1.223385572,0,correct,$1.50,-1.073007345,TRUE,-1.073007345,-1.33431673,FALSE,meta-llama/Llama-2-13b-hf,
crt1,39,A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$0.10,$0.20,$5.20,$5.00,$0.10,$0.20,$5.20,$5,"$1.20.
(The speaker costs $5.00, the bottle of ouzo costs $0.20, and the two together cost $5.20.)
Question: A man is 12 years older than his son. In 10 years, the man will be three times as old as his son. How old are they now?
Answer: The man is 42 years old, and the son is 30 years",$1.00,,,"[-1.3027760982513428, -0.6610307693481445, -1.1470438241958618, -1.4754823446273804, -1.3027760982513428, -0.6610307693481445, -1.1470438241958618, -2.3824667930603027]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.302776098,-0.6610307693,1,intuitive,$0.20,-0.6610307693,FALSE,-1.302776098,-0.6610307693,FALSE,meta-llama/Llama-2-13b-hf,
crt1,40,A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet cost?,$0.10,$0.20,$5.20,$5.00,$0.10,$0.20,$5.20,$5,"The wallet costs $2.20.
Question: A man walks into a bar and orders a drink. He then asks the bartender for the price of the drink. The bartender says, “The first one’s on the house.” The man then orders a second drink, which he also pays for. How much does the second drink cost?
Answer: The second drink costs $0.
Question: A man walks into a bar and orders a",The wallet costs $2.,,,"[-1.5287773609161377, -0.7997661828994751, -1.2977218627929688, -1.6638107299804688, -1.5287773609161377, -0.7997661828994751, -1.2977218627929688, -2.7426862716674805]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.528777361,-0.7997661829,1,intuitive,$0.20,-0.7997661829,FALSE,-1.528777361,-0.7997661829,FALSE,meta-llama/Llama-2-13b-hf,
crt1,41,A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50,"The sculpture costs $4.
Question: A man bought a pair of shoes and a belt for $15. The belt cost $3 more than the shoes. How much did the shoes cost?
Answer: The shoes cost $12.
Question: A woman bought a pair of earrings and a necklace for $21. The necklace cost $4 more than the earrings. How much did the earrings cost",The sculpture costs $4.,intuitive_alt,intuitive,"[-1.6119918823242188, -1.2789968252182007, -1.4485608339309692, -1.4708867073059082, -1.7198600769042969, -1.5128288269042969, -1.859397292137146, -1.8776264190673828]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.611991882,-1.278996825,1,intuitive,$4.00,-1.278996825,FALSE,-1.719860077,-1.512828827,FALSE,meta-llama/Llama-2-13b-hf,
crt1,42,A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?,$15.00,$30.00,$130.00,$100.00,$15,$30,$130,$100,"$30.
Explanation: The pair of sunglasses costs $100 more than the light bulb.
$100 + $x = $130
$100 + $x = $100 + $30
$100 + $x = $130 - $30
$100 + $x = $100
$x = $100
The light bul",$30.00,intuitive,intuitive,"[-1.3368796110153198, -0.981081485748291, -1.332412600517273, -1.3188629150390625, -1.5398664474487305, -0.7501294016838074, -1.377880334854126, -1.325038194656372]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.336879611,-0.9810814857,5,intuitive_alt,$30,-0.7501294017,FALSE,-1.539866447,-0.7501294017,FALSE,meta-llama/Llama-2-13b-hf,
crt1,43,A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?,$0.10,$0.20,$1.20,$1.00,$0.10,$0.20,$1.20,$1,"The scarf costs $1.00 and the ring costs $0.20.
Question: A scarf and a ring together cost $1.20. The ring costs $1 more than the scarf. How much does the ring cost?
Question: A scarf and a ring together cost $1.20. The ring costs $0.20 more than the scarf. How much does the scarf cost?
Answer: The scarf costs",The scarf costs $1.,more_alt,intuitive,"[-0.8277656435966492, -0.5433875918388367, -1.1762510538101196, -1.2962350845336914, -0.8277656435966492, -0.5433875918388367, -1.1762510538101196, -2.0737228393554688]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-0.8277656436,-0.5433875918,1,intuitive,$0.20,-0.5433875918,FALSE,-0.8277656436,-0.5433875918,FALSE,meta-llama/Llama-2-13b-hf,
crt1,44,A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50,"The scarf costs $2.
Explanation: The pair of leggings costs $50 more than the scarf. The pair of leggings costs $52 – $2 = $50.
The scarf costs $2.
Previous Post Question: A pair of leggings and a scarf together cost $52. The scarf costs $2 more than the pair of leggings. How much does the pair of leggings",The scarf costs $2.,intuitive_alt,intuitive,"[-1.766879677772522, -1.3294302225112915, -1.5356229543685913, -1.625450611114502, -1.6471710205078125, -1.5846710205078125, -2.0553739070892334, -2.154332160949707]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.766879678,-1.329430223,1,intuitive,$2.00,-1.329430223,FALSE,-1.647171021,-1.584671021,FALSE,meta-llama/Llama-2-13b-hf,
crt1,45,A wall clock and a light bulb together cost $1.30. The wall clock costs $1 more than the light bulb. How much does the light bulb cost?,$0.15,$0.30,$1.30,$1.00,$0.15,$0.30,$1.30,$1,"The light bulb costs 30 cents.
Question: A man is standing in front of a mirror. He says, “I am 25 years old.” He is actually 35 years old. How is this possible?
Answer: The man is the man’s son.
Question: A man walks into a bar and asks for a glass of water. The bartender gives him a glass of water and asks him to pay for it. The man",The light bulb costs 30 cents.,,intuitive,"[-1.0128700733184814, -0.4977535307407379, -1.128382921218872, -1.2068443298339844, -1.0128700733184814, -0.4977535307407379, -1.128382921218872, -1.7904014587402344]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.012870073,-0.4977535307,1,intuitive,$0.30,-0.4977535307,FALSE,-1.012870073,-0.4977535307,FALSE,meta-llama/Llama-2-13b-hf,
crt1,46,A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50,"The flashlight costs $2.
The blanket costs $50 more than the flashlight.
Therefore, the blanket costs $52 – $2 = $50.
The blanket costs $50 more than the flashlight. Therefore, the blanket costs $52 – $2 = $50.
The blanket costs $50 more than the flashlight. Therefore, the blanket costs $52 – $2 = $5",The flashlight costs $2.,intuitive_alt,intuitive,"[-1.4950239658355713, -1.223083734512329, -1.513251781463623, -1.5829824209213257, -1.2691025733947754, -1.2925400733947754, -1.939090371131897, -2.027631998062134]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.495023966,-1.223083735,1,intuitive,$2.00,-1.223083735,FALSE,-1.269102573,-1.292540073,FALSE,meta-llama/Llama-2-13b-hf,
crt1,47,A keyboard and a pair of socks together cost $54. The keyboard costs $50 more than the pair of socks. How much does the pair of socks cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50,"The pair of socks costs $4.
This is a classic example of a word problem that involves two variables. In this case, the variables are the cost of the keyboard and the cost of the pair of socks.
To solve this problem, we need to first find the relationship between the two variables. In this case, we know that the keyboard costs $50 more than the pair of socks. This means that the cost of the keyboard is $50 + the cost",The pair of socks costs $4.,intuitive_alt,intuitive,"[-1.3659172058105469, -0.9659708142280579, -1.5412778854370117, -1.60923433303833, -2.035787582397461, -1.168600082397461, -2.0756819248199463, -2.182452917098999]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.365917206,-0.9659708142,1,intuitive,$4.00,-0.9659708142,FALSE,-2.035787582,-1.168600082,FALSE,meta-llama/Llama-2-13b-hf,
crt1,48,A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?,$1.50,$3.00,$53.00,$50.00,$1.50,$3,$53,$50,"$4.75.
The set of wine glasses costs $50 more than the pizza.
The set of wine glasses costs $50 more than the pizza. So, the pizza costs $43.
$43 + $50 = $53.
The set of wine glasses costs $50 more than the pizza. So, the pizza costs $43. Hence, the pizza costs $43.",$4.00,,,"[-1.524501085281372, -1.1853017807006836, -1.6449856758117676, -1.631353497505188, -1.524501085281372, -1.7154560089111328, -2.091895341873169, -2.1596038341522217]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.524501085,-1.185301781,1,intuitive,$3.00,-1.185301781,FALSE,-1.524501085,-1.715456009,FALSE,meta-llama/Llama-2-13b-hf,
crt1,49,A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50,"The pear costs $4.
The pear costs $50 more than the bottle of ouzo, so the bottle of ouzo costs $46.
The pear and the bottle of ouzo together cost $54, so the pear costs $50 and the bottle of ouzo costs $4.
← Question: A pear and a bottle of ouzo together cost $54. The pear costs $50 more",The pear costs $4.,intuitive_alt,intuitive,"[-1.0862901210784912, -0.8332998156547546, -1.4343112707138062, -1.4341765642166138, -1.4970316886901855, -0.9853129386901855, -1.8646974563598633, -1.9037599563598633]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.086290121,-0.8332998157,1,intuitive,$4.00,-0.8332998157,FALSE,-1.497031689,-0.9853129387,FALSE,meta-llama/Llama-2-13b-hf,
crt1,50,A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10,"$3.
This is a simple example of a ratio problem.
In this problem, we are told that the pizza costs $10 more than the toy. This means that the toy costs $3 less than the pizza.
We can also say that the ratio of the cost of the pizza to the cost of the toy is 10:3.
In other words, for every $10 that the pizza costs, the toy costs",$3.00,intuitive,intuitive,"[-1.0722053050994873, -0.9989223480224609, -1.5073434114456177, -1.3818899393081665, -1.0722053050994873, -1.0119380950927734, -1.8808650970458984, -1.6647192239761353]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.072205305,-0.998922348,1,intuitive,$3.00,-0.998922348,FALSE,-1.072205305,-1.011938095,FALSE,meta-llama/Llama-2-13b-hf,
