condition,item_id,question,correct,intuitive,total_cost,more,correct_alt,intuitive_alt,total_cost_alt,more_alt,generated_response_raw,generated_response,generated_response_naive_label,generated_response_label,mc_answer_logprobs,mc_answer_labels,mc_correct_logprob,mc_intuitive_logprob,mc_response_index,mc_response_label,mc_response,mc_response_mean_logprob,mc_response_correct,mc_correct_alt_logprob,mc_intuitive_alt_logprob,mc_response_correct_alt,model,revision
crt1,32,A bag and a coffee table together cost $53. The bag costs $50 more than the coffee table. How much does the coffee table cost?,$1.50,$3.00,$53.00,$50.00,$1.50,$3,$53,$50," The coffee table costs $10.

Question: A bag and a coffee table together cost $53. The bag costs $50 more than the coffee table. How much does the bag cost?
Answer: The bag costs $13.

Question: A bag and a coffee table together cost $53. The bag costs $50 more than the coffee table. How much does the coffee table cost?
Answer: The coffee table costs $13.

Question",The coffee table costs $10.,,,"[-2.383265495300293, -2.3569674491882324, -1.9300494194030762, -1.6271276473999023, -2.383265495300293, -1.996717095375061, -2.4065287113189697, -1.7212961912155151]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.383265495,-2.356967449,3,more,$50.00,-1.627127647,FALSE,-2.383265495,-1.996717095,FALSE,google/gemma-2b,
crt1,33,A mixing bowl and a laundry detergent together cost $52. The mixing bowl costs $50 more than the laundry detergent. How much does the laundry detergent cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50," The laundry detergent costs $10.

Question: A car rental company charges $30 per day plus $0.25 per mile. How much would it cost to rent a car for 3 days and drive 100 miles?
Answer: It would cost $100.

Question: A car rental company charges $30 per day plus $0.25 per mile. How much would it cost to rent a car for 5 days and drive ",The laundry detergent costs $10.,,,"[-1.7622283697128296, -1.6322154998779297, -1.7776165008544922, -1.7106122970581055, -1.2287464141845703, -1.8189241886138916, -2.4689009189605713, -2.1139233112335205]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.76222837,-1.6322155,4,correct_alt,$1,-1.228746414,FALSE,-1.228746414,-1.818924189,TRUE,google/gemma-2b,
crt1,34,A perfume and a bottle of ouzo together cost $120. The perfume costs $100 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$10.00,$20.00,$120.00,$100.00,$10,$20,$120,$100," The bottle of ouzo costs $

Question: A perfume and a bottle of ouzo together cost $120. The perfume costs $100 more than the bottle of ouzo. How much does the bottle of ouzo cost?
Answer: The bottle of ouzo costs $

Question: A perfume and a bottle of ouzo together cost $120. The perfume costs $100 more than the bottle of ouzo. How much does the bottle of ou",The bottle of ouzo costs $.,,,"[-1.5822710990905762, -1.5319582223892212, -1.6216299533843994, -1.4781583547592163, -1.5304040908813477, -1.3869489431381226, -1.754151701927185, -1.3985379934310913]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.582271099,-1.531958222,5,intuitive_alt,$20,-1.386948943,FALSE,-1.530404091,-1.386948943,FALSE,google/gemma-2b,
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,$5.00,$10.00,$510.00,$500.00,$5,$10,$510,$500," $100

Question: A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?
Answer: $100

Question: A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of",$100.00,,,"[-1.9458491802215576, -1.3975892066955566, -1.6270694732666016, -1.4586069583892822, -1.8809746503829956, -1.0636078119277954, -1.9114412069320679, -1.398498296737671]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.94584918,-1.397589207,5,intuitive_alt,$10,-1.063607812,FALSE,-1.88097465,-1.063607812,FALSE,google/gemma-2b,
crt1,36,A CD and a pan together cost $13. The CD costs $10 more than the pan. How much does the pan cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10," The pan costs $

Question: A CD and a pan together cost $13. The CD costs $10 more than the pan. How much does the pan cost?
Answer: The pan costs $

Question: A CD and a pan together cost $13. The CD costs $10 more than the pan. How much does the pan cost?
Answer: The pan costs $

Question: A CD and a pan together cost $13. The CD costs $",The pan costs $.,,,"[-1.7805382013320923, -1.9835727214813232, -1.8564592599868774, -1.5694814920425415, -1.7805382013320923, -2.009923219680786, -2.291304349899292, -1.6888136863708496]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.780538201,-1.983572721,3,more,$10.00,-1.569481492,FALSE,-1.780538201,-2.00992322,FALSE,google/gemma-2b,
crt1,37,A rice cooker and a sculpture together cost $130. The rice cooker costs $100 more than the sculpture. How much does the sculpture cost?,$15.00,$30.00,$130.00,$100.00,$15,$30,$130,$100," The sculpture costs $50.

Question: A farmer has 1000 feet of fencing to enclose a rectangular field. What dimensions will maximize the area of the field?
Answer: The dimensions that will maximize the area of the field are 100 feet by 100 feet.

Question: A farmer has 1000 feet of fencing to enclose a rectangular field. What dimensions will maximize the area of the field?
Answer: The dimensions that will",The sculpture costs $50.,,,"[-1.942818522453308, -1.7487602233886719, -1.715137243270874, -1.4232770204544067, -2.1123476028442383, -1.4381643533706665, -1.8267874717712402, -1.1622793674468994]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.942818522,-1.748760223,7,more_alt,$100,-1.162279367,FALSE,-2.112347603,-1.438164353,FALSE,google/gemma-2b,
crt1,38,A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10," The toy costs $

Question: A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?
Answer: The toy costs $

Question: A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?
Answer: The toy costs $

Question: A pair of sunglasses and a toy",The toy costs $.,,,"[-1.9429641962051392, -1.9286069869995117, -1.76597261428833, -1.580296516418457, -1.9429641962051392, -1.9039041996002197, -2.0970847606658936, -1.628942608833313]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.942964196,-1.928606987,3,more,$10.00,-1.580296516,FALSE,-1.942964196,-1.9039042,FALSE,google/gemma-2b,
crt1,39,A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$0.10,$0.20,$5.20,$5.00,$0.10,$0.20,$5.20,$5," The bottle of ouzo costs $1.20.

Question: A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the speaker cost?
Answer: The speaker costs $1.70.

Question: A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the bottle",The bottle of ouzo costs $1.,,,"[-1.6456584930419922, -1.426979422569275, -1.446631669998169, -1.7824310064315796, -1.6456584930419922, -1.426979422569275, -1.446631669998169, -2.701484441757202]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.645658493,-1.426979423,1,intuitive,$0.20,-1.426979423,FALSE,-1.645658493,-1.426979423,FALSE,google/gemma-2b,
crt1,40,A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet cost?,$0.10,$0.20,$5.20,$5.00,$0.10,$0.20,$5.20,$5," The wallet costs $

Question: A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet cost?
Answer: The wallet costs $

Question: A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet cost?
Answer: The wallet costs $

Question: A set of crayons and",The wallet costs $.,,,"[-1.6450382471084595, -1.4096901416778564, -1.3508998155593872, -1.8333346843719482, -1.6450382471084595, -1.4096901416778564, -1.3508998155593872, -2.5692217350006104]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.645038247,-1.409690142,2,total_cost,$5.20,-1.350899816,FALSE,-1.645038247,-1.409690142,FALSE,google/gemma-2b,
crt1,41,A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50," The sculpture costs $

Question: A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?
Answer: The sculpture costs $

Question: A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?
Answer: The sculpture costs $

Question: A rug and a sculpture together cost $54. The rug costs $",The sculpture costs $.,,,"[-2.3896689414978027, -2.7568247318267822, -1.896628975868225, -1.600134253501892, -1.880765676498413, -2.470017910003662, -2.4524741172790527, -1.721998691558838]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.389668941,-2.756824732,3,more,$50.00,-1.600134254,FALSE,-1.880765676,-2.47001791,FALSE,google/gemma-2b,
crt1,42,A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?,$15.00,$30.00,$130.00,$100.00,$15,$30,$130,$100," $50

Question: A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?
Answer: $50

Question: A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?
Answer: $50

Question:",$50.00,,,"[-1.7337273359298706, -1.5041109323501587, -1.499063491821289, -1.3014411926269531, -1.858372688293457, -1.2624843120574951, -1.594181776046753, -1.065915822982788]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.733727336,-1.504110932,7,more_alt,$100,-1.065915823,FALSE,-1.858372688,-1.262484312,FALSE,google/gemma-2b,
crt1,43,A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?,$0.10,$0.20,$1.20,$1.00,$0.10,$0.20,$1.20,$1," The ring costs $

Question: A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?
Answer: The ring costs $

Question: A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?
Answer: The ring costs $

Question: A scarf and a ring together cost $1.20.",The ring costs $.,,,"[-1.4074548482894897, -1.179123878479004, -1.1532225608825684, -1.1863713264465332, -1.4074548482894897, -1.179123878479004, -1.1532225608825684, -1.8056628704071045]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.407454848,-1.179123878,2,total_cost,$1.20,-1.153222561,FALSE,-1.407454848,-1.179123878,FALSE,google/gemma-2b,
crt1,44,A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50," The scarf costs $

Question: A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?
Answer: The scarf costs $

Question: A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?
Answer: The scarf costs $

Question: A pair of leggings and a scarf",The scarf costs $.,,,"[-2.5280160903930664, -2.2418723106384277, -1.6293455362319946, -1.7789157629013062, -1.5675230026245117, -1.6447091102600098, -2.05070161819458, -1.9910489320755005]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.52801609,-2.241872311,4,correct_alt,$1,-1.567523003,FALSE,-1.567523003,-1.64470911,TRUE,google/gemma-2b,
crt1,45,A wall clock and a light bulb together cost $1.30. The wall clock costs $1 more than the light bulb. How much does the light bulb cost?,$0.15,$0.30,$1.30,$1.00,$0.15,$0.30,$1.30,$1,"
Let the cost of the light bulb be x.
Then the cost of the wall clock is x + 1.
The total cost of the wall clock and the light bulb is $1.30.
So, we have the equation:
x + (x + 1) = 1.30
2x + 1 = 1.30
2x = 1.30 - 1
2x = 0.30",.,,,"[-1.2702767848968506, -0.9078927040100098, -1.176574468612671, -1.2097688913345337, -1.2702767848968506, -0.9078927040100098, -1.176574468612671, -1.763927698135376]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.270276785,-0.907892704,1,intuitive,$0.30,-0.907892704,FALSE,-1.270276785,-0.907892704,FALSE,google/gemma-2b,
crt1,46,A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50," The flashlight costs $

Question: A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?
Answer: The flashlight costs $

Question: A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?
Answer: The flashlight costs $

Question: A blanket and a flashlight together cost $52. The blanket costs $",The flashlight costs $.,,,"[-2.3215510845184326, -2.0449299812316895, -1.6315044164657593, -1.5208004713058472, -1.441046953201294, -1.6090712547302246, -2.2002363204956055, -1.6930230855941772]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.321551085,-2.044929981,4,correct_alt,$1,-1.441046953,FALSE,-1.441046953,-1.609071255,TRUE,google/gemma-2b,
crt1,47,A keyboard and a pair of socks together cost $54. The keyboard costs $50 more than the pair of socks. How much does the pair of socks cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50," The pair of socks costs $

Question: A pair of socks costs $1.50. If you buy 10 pairs of socks, how much will you pay?
Answer: You will pay $

Question: A pair of socks costs $1.50. If you buy 10 pairs of socks, how much will you pay?
Answer: You will pay $

Question: A pair of socks costs $1.50. If you buy 10",The pair of socks costs $.,,,"[-2.2569262981414795, -2.4969773292541504, -1.9868712425231934, -1.9911571741104126, -2.139671802520752, -2.843803644180298, -2.662069797515869, -2.4939143657684326]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.256926298,-2.496977329,2,total_cost,$54.00,-1.986871243,FALSE,-2.139671803,-2.843803644,FALSE,google/gemma-2b,
crt1,48,A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?,$1.50,$3.00,$53.00,$50.00,$1.50,$3,$53,$50," $10

Question: A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?
Answer: $10

Question: A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?
Answer: $10

Question: A set of wine glasses and",$10.00,,,"[-1.6959129571914673, -1.9145267009735107, -1.6828031539916992, -1.6672606468200684, -1.6959129571914673, -2.1411242485046387, -2.2122907638549805, -2.055058240890503]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.695912957,-1.914526701,3,more,$50.00,-1.667260647,FALSE,-1.695912957,-2.141124249,FALSE,google/gemma-2b,
crt1,49,A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50," The bottle of ouzo costs $

Question: A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?
Answer: The bottle of ouzo costs $

Question: A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?
",The bottle of ouzo costs $.,,,"[-1.930223822593689, -2.2393360137939453, -1.7978878021240234, -1.781964659690857, -1.8708289861679077, -2.444664478302002, -2.3128864765167236, -2.0985171794891357]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.930223823,-2.239336014,3,more,$50.00,-1.78196466,FALSE,-1.870828986,-2.444664478,FALSE,google/gemma-2b,
crt1,50,A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10," The toy costs $

Question: A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?
Answer: The toy costs $

Question: A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?
Answer: The toy costs $

Question: A pizza and a toy together cost $13. The pizza costs $",The toy costs $.,,,"[-1.9313170909881592, -2.001091480255127, -1.825192928314209, -1.640936255455017, -1.9313170909881592, -1.9878630638122559, -2.2628448009490967, -1.7232609987258911]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.931317091,-2.00109148,3,more,$10.00,-1.640936255,FALSE,-1.931317091,-1.987863064,FALSE,google/gemma-2b,
