condition,item_id,question,correct,intuitive,total_cost,more,correct_alt,intuitive_alt,total_cost_alt,more_alt,generated_response_raw,generated_response,generated_response_naive_label,generated_response_label,mc_answer_logprobs,mc_answer_labels,mc_correct_logprob,mc_intuitive_logprob,mc_response_index,mc_response_label,mc_response,mc_response_mean_logprob,mc_response_correct,mc_correct_alt_logprob,mc_intuitive_alt_logprob,mc_response_correct_alt,model,revision
crt1,34,A perfume and a bottle of ouzo together cost $120. The perfume costs $100 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$10.00,$20.00,$120.00,$100.00,$10,$20,$120,$100,"
Let the cost of the bottle of ouzo be $x$
The cost of the perfume is $x+100$
The total cost of the perfume and the bottle of ouzo is $120
$x+x+100=120$
$2x=120-100$
$2x=20$
$x=\frac{20}{2}$
$x=10$
",,,correct,"[-1.2140846252441406, -1.3446413278579712, -1.8456922769546509, -1.6096322536468506, -0.8001556396484375, -1.1940892934799194, -2.1098194122314453, -1.6061363220214844]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.214084625,-1.344641328,4,correct_alt,$10,-0.8001556396,FALSE,-0.8001556396,-1.194089293,TRUE,google/gemma-7b,
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,$5.00,$10.00,$510.00,$500.00,$5,$10,$510,$500,"
Let the cost of the pack of diapers be $x$
The cost of the bottle of bath salts is $x+500$
The total cost of the bottle of bath salts and the pack of diapers is $510
$x+x+500=510$
$2x=510-500$
$2x=10$
$x=\frac{10}{2}$
$x=",,,correct,"[-1.2509613037109375, -1.257730484008789, -1.5897271633148193, -1.4523359537124634, -1.3819732666015625, -1.1176376342773438, -1.8015937805175781, -1.505880355834961]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.250961304,-1.257730484,5,intuitive_alt,$10,-1.117637634,FALSE,-1.381973267,-1.117637634,FALSE,google/gemma-7b,
crt1,36,A CD and a pan together cost $13. The CD costs $10 more than the pan. How much does the pan cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10,"
Let the cost of the pan be x.
The cost of the CD is x + 10.
The total cost of the CD and the pan is 13.
x + (x + 10) = 13
2x + 10 = 13
2x = 13 – 10
2x = 3
x = 3/2
x = 1.5
The cost of the pan",.,,correct,"[-0.9112808108329773, -1.345062255859375, -1.7539170980453491, -1.779026985168457, -0.9112808108329773, -1.7949256896972656, -2.183349609375, -2.3116836547851562]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-0.9112808108,-1.345062256,0,correct,$1.50,-0.9112808108,TRUE,-0.9112808108,-1.79492569,FALSE,google/gemma-7b,
crt1,37,A rice cooker and a sculpture together cost $130. The rice cooker costs $100 more than the sculpture. How much does the sculpture cost?,$15.00,$30.00,$130.00,$100.00,$15,$30,$130,$100,"
The cost of the sculpture is $15.

Explanation:
Let the cost of the sculpture be x.
The cost of the rice cooker is $100 more than the sculpture.
The cost of the rice cooker = x + 100
The cost of the rice cooker and the sculpture together = $130
x + x + 100 = 130
2x + 100 = 130
2",.,,correct,"[-1.2701421976089478, -1.424844741821289, -1.9243131875991821, -1.686249852180481, -1.0807304382324219, -1.4086990356445312, -2.2059078216552734, -1.7821598052978516]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.270142198,-1.424844742,4,correct_alt,$15,-1.080730438,FALSE,-1.080730438,-1.408699036,TRUE,google/gemma-7b,
crt1,38,A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10,"
Let the cost of the toy be $x$
The cost of the sunglasses is $x+10$
The total cost of the toy and the sunglasses is $13
$x+x+10=13$
$2x=13-10$
$2x=3$
$x=\frac{3}{2}$
$x=1.5$
The cost of the toy is $1.5

Question:",.,,correct,"[-0.8778076171875, -1.3498001098632812, -1.7442131042480469, -1.8554496765136719, -0.8778076171875, -1.8931617736816406, -2.244023561477661, -2.551295042037964]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-0.8778076172,-1.34980011,0,correct,$1.50,-0.8778076172,TRUE,-0.8778076172,-1.893161774,FALSE,google/gemma-7b,
crt1,39,A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$0.10,$0.20,$5.20,$5.00,$0.10,$0.20,$5.20,$5,"
Let the cost of the bottle of ouzo be x.
Then, the cost of the speaker is x + 5.
According to the question,
x + (x + 5) = 5.20
2x + 5 = 5.20
2x = 5.20 – 5
2x = 0.20
x = 0.10
The cost of the bottle of ouzo is $",.,,correct,"[-1.0776481628417969, -0.8622223138809204, -1.5782549381256104, -1.8066352605819702, -1.0776481628417969, -0.8622223138809204, -1.5782549381256104, -3.2913894653320312]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.077648163,-0.8622223139,1,intuitive,$0.20,-0.8622223139,FALSE,-1.077648163,-0.8622223139,FALSE,google/gemma-7b,
crt1,40,A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet cost?,$0.10,$0.20,$5.20,$5.00,$0.10,$0.20,$5.20,$5,"
Let the cost of the wallet be $x$
The cost of the crayons is $x+5$
The total cost of the crayons and the wallet is $5.20
$x+x+5=5.20$
$2x+5=5.20$
$2x=5.20-5$
$2x=0.20$
$x=0.10$
The cost of the",.,,correct,"[-1.3710418939590454, -1.0388214588165283, -1.4484360218048096, -1.7084007263183594, -1.3710418939590454, -1.0388214588165283, -1.4484360218048096, -3.1198158264160156]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.371041894,-1.038821459,1,intuitive,$0.20,-1.038821459,FALSE,-1.371041894,-1.038821459,FALSE,google/gemma-7b,
crt1,41,A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50,"
Let the cost of the sculpture be x.
Then the cost of the rug is x + 50.
The sum of the cost of the rug and the sculpture is 54.
x + x + 50 = 54
2x = 54 – 50
2x = 4
x = 2
The cost of the sculpture is $2.

Question: A man is 10 years older than his son.",.,,correct,"[-2.1304931640625, -1.8952728509902954, -1.9013710021972656, -1.83110773563385, -1.9611701965332031, -2.5581703186035156, -2.2002384662628174, -2.341339111328125]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.130493164,-1.895272851,3,more,$50.00,-1.831107736,FALSE,-1.961170197,-2.558170319,FALSE,google/gemma-7b,
crt1,42,A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?,$15.00,$30.00,$130.00,$100.00,$15,$30,$130,$100,"
The cost of the light bulb is $15.

Explanation:
Let the cost of the light bulb be x.
The cost of the pair of sunglasses is x + 100.
The cost of the pair of sunglasses and the light bulb is $130.
x + x + 100 = 130
2x + 100 = 130
2x = 130 – 100",.,,correct,"[-1.1085916757583618, -1.36282479763031, -1.8431237936019897, -1.6681376695632935, -1.1009763479232788, -1.5914777517318726, -2.245255470275879, -1.9649639129638672]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.108591676,-1.362824798,4,correct_alt,$15,-1.100976348,FALSE,-1.100976348,-1.591477752,TRUE,google/gemma-7b,
crt1,43,A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?,$0.10,$0.20,$1.20,$1.00,$0.10,$0.20,$1.20,$1,"
Let the cost of the ring be $x$
The cost of the scarf is $x+1$
The total cost of the scarf and the ring is $1.20
$x+x+1=1.20$
$2x+1=1.20$
$2x=1.20-1$
$2x=0.20$
$x=\frac{0.20}{2}$
",.,,correct,"[-1.0796705484390259, -0.8767949938774109, -1.5287879705429077, -1.4512923955917358, -1.0796705484390259, -0.8767949938774109, -1.5287879705429077, -2.6213836669921875]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.079670548,-0.8767949939,1,intuitive,$0.20,-0.8767949939,FALSE,-1.079670548,-0.8767949939,FALSE,google/gemma-7b,
crt1,44,A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50,"
Let the cost of the scarf be $x$
The cost of the leggings is $x+50$
The total cost of the scarf and leggings is $52
$x+x+50=52$
$2x=52-50$
$2x=2$
$x=\frac{2}{2}$
$x=1$
The cost of the scarf is $1
The cost of the leggings is $",,,correct,"[-1.612928032875061, -1.6316025257110596, -1.7455329895019531, -1.8483647108078003, -1.7944450378417969, -1.9669837951660156, -2.15173077583313, -2.509953737258911]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.612928033,-1.631602526,0,correct,$1.00,-1.612928033,TRUE,-1.794445038,-1.966983795,FALSE,google/gemma-7b,
crt1,45,A wall clock and a light bulb together cost $1.30. The wall clock costs $1 more than the light bulb. How much does the light bulb cost?,$0.15,$0.30,$1.30,$1.00,$0.15,$0.30,$1.30,$1,"
The cost of the light bulb is $0.20.

Explanation:
Let the cost of the light bulb be x.
The cost of the wall clock is x + 1.
The cost of the wall clock and the light bulb together is $1.30.
x + x + 1 = 1.30
2x + 1 = 1.30
2x = 1.30 – 1
2x",.,,,"[-0.8047935366630554, -0.8472881317138672, -1.7171590328216553, -1.6764808893203735, -0.8047935366630554, -0.8472881317138672, -1.7171590328216553, -2.770252227783203]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-0.8047935367,-0.8472881317,0,correct,$0.15,-0.8047935367,TRUE,-0.8047935367,-0.8472881317,FALSE,google/gemma-7b,
crt1,46,A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50,"
Let the cost of the flashlight be x.
Then the cost of the blanket is x + 50.
The sum of the cost of the blanket and the flashlight is 52.
x + x + 50 = 52
2x = 52 – 50
2x = 2
x = 1
The cost of the flashlight is $1.

Question: A blanket and a flashlight together cost $52. The",.,,correct,"[-1.5229629278182983, -1.6183944940567017, -1.858838438987732, -1.852254867553711, -1.6569023132324219, -1.8597831726074219, -2.3502273559570312, -2.573394775390625]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.522962928,-1.618394494,0,correct,$1.00,-1.522962928,TRUE,-1.656902313,-1.859783173,FALSE,google/gemma-7b,
crt1,47,A keyboard and a pair of socks together cost $54. The keyboard costs $50 more than the pair of socks. How much does the pair of socks cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50,"
The cost of the pair of socks is $12.

Explanation:
Let the cost of the pair of socks be x.
The cost of the keyboard is x + 50.
The cost of the keyboard and the pair of socks is x + x + 50 = 2x + 50.
The cost of the keyboard and the pair of socks is $54.
2x + 50 = 54
2x =",.,,,"[-1.663611650466919, -1.8925888538360596, -1.7624969482421875, -1.8562990427017212, -1.7288665771484375, -2.4231643676757812, -2.1300761699676514, -2.53631591796875]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.66361165,-1.892588854,0,correct,$2.00,-1.66361165,TRUE,-1.728866577,-2.423164368,FALSE,google/gemma-7b,
crt1,48,A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?,$1.50,$3.00,$53.00,$50.00,$1.50,$3,$53,$50,"
Let the cost of the pizza be $x$
The cost of the set of wine glasses is $x+50$
The total cost of the pizza and the set of wine glasses is $53
$x+x+50=53$
$2x=53-50$
$2x=3$
$x=\frac{3}{2}$
$x=1.5$
The cost of the pizza is $",.,,correct,"[-1.4720351696014404, -1.7150436639785767, -1.6633390188217163, -1.6958109140396118, -1.4720351696014404, -2.2727928161621094, -2.093816041946411, -2.321866273880005]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.47203517,-1.715043664,0,correct,$1.50,-1.47203517,TRUE,-1.47203517,-2.272792816,FALSE,google/gemma-7b,
crt1,49,A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50,"
Let the cost of the bottle of ouzo be x.
Then, the cost of the pear is x + 50.
According to the question,
x + (x + 50) = 54
2x + 50 = 54
2x = 54 – 50
2x = 4
x = 4/2
x = 2
Hence, the cost of the bottle of ouzo is",.,,correct,"[-1.5980186462402344, -1.8542840480804443, -1.7578645944595337, -1.726793885231018, -1.4325218200683594, -2.0891876220703125, -2.039398193359375, -2.178217649459839]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.598018646,-1.854284048,4,correct_alt,$2,-1.43252182,FALSE,-1.43252182,-2.089187622,TRUE,google/gemma-7b,
crt1,50,A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10,"
Let the cost of the toy be $x$
The cost of the pizza is $x+10$
The cost of the pizza and the toy together is $13
$x+x+10=13$
$2x=13-10$
$2x=3$
$x=\frac{3}{2}$
$x=1.5$
The cost of the toy is $1.5

Question:",.,,correct,"[-0.852764904499054, -1.3185501098632812, -1.7796427011489868, -1.8048124313354492, -0.852764904499054, -1.8540992736816406, -2.409520387649536, -2.486480712890625]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-0.8527649045,-1.31855011,0,correct,$1.50,-0.8527649045,TRUE,-0.8527649045,-1.854099274,FALSE,google/gemma-7b,
