condition,item_id,question,correct,intuitive,total_cost,more,correct_alt,intuitive_alt,total_cost_alt,more_alt,generated_response_raw,generated_response,generated_response_naive_label,generated_response_label,mc_answer_logprobs,mc_answer_labels,mc_correct_logprob,mc_intuitive_logprob,mc_response_index,mc_response_label,mc_response,mc_response_mean_logprob,mc_response_correct,mc_correct_alt_logprob,mc_intuitive_alt_logprob,mc_response_correct_alt,model,revision
crt1,32,A bag and a coffee table together cost $53. The bag costs $50 more than the coffee table. How much does the coffee table cost?,$1.50,$3.00,$53.00,$50.00,$1.50,$3,$53,$50,"$3

Question: A bag and a coffee table together cost $53. The bag costs $50 more than the coffee table. How much does the bag cost?
Answer: $53

Question: A bag and a coffee table together cost $53. The bag costs $50 more than the coffee table. How much does the coffee table cost?
Answer: $3

Question: A bag and a coffee table together cost $5",$3.00,intuitive,intuitive,"[-1.895700454711914, -1.4216718673706055, -1.8926280736923218, -1.6174616813659668, -1.895700454711914, -0.5323433876037598, -1.864227294921875, -1.7262506484985352]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.895700455,-1.421671867,5,intuitive_alt,$3,-0.5323433876,FALSE,-1.895700455,-0.5323433876,FALSE,mistralai/Mistral-7B-v0.1,
crt1,33,A mixing bowl and a laundry detergent together cost $52. The mixing bowl costs $50 more than the laundry detergent. How much does the laundry detergent cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50,"$2

Question: A mixing bowl and a laundry detergent together cost $52. The mixing bowl costs $50 more than the laundry detergent. How much does the laundry detergent cost?
Answer: $2

Question: A mixing bowl and a laundry detergent together cost $52. The mixing bowl costs $50 more than the laundry detergent. How much does the laundry detergent cost?
Answer: $2

Question:",$2.00,intuitive,intuitive,"[-2.0278022289276123, -1.3508079051971436, -1.9870003461837769, -1.7361186742782593, -1.388442039489746, -0.7339034080505371, -1.9442294836044312, -1.872014045715332]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.027802229,-1.350807905,5,intuitive_alt,$2,-0.7339034081,FALSE,-1.388442039,-0.7339034081,FALSE,mistralai/Mistral-7B-v0.1,
crt1,34,A perfume and a bottle of ouzo together cost $120. The perfume costs $100 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$10.00,$20.00,$120.00,$100.00,$10,$20,$120,$100,"$20

Question: A perfume and a bottle of ouzo together cost $120. The perfume costs $100 more than the bottle of ouzo. How much does the bottle of ouzo cost?
Answer: $20

Question: A perfume and a bottle of ouzo together cost $120. The perfume costs $100 more than the bottle of ouzo. How much does the bottle of ouzo",$20.00,intuitive,intuitive,"[-1.4554133415222168, -1.1084538698196411, -1.7016849517822266, -1.5613205432891846, -1.2759838104248047, -0.43896642327308655, -1.587172031402588, -1.4004156589508057]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.455413342,-1.10845387,5,intuitive_alt,$20,-0.4389664233,FALSE,-1.27598381,-0.4389664233,FALSE,mistralai/Mistral-7B-v0.1,
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,$5.00,$10.00,$510.00,$500.00,$5,$10,$510,$500,"$10

Question: A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?
Answer: $10

Question: A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack",$10.00,intuitive,intuitive,"[-1.7644996643066406, -0.9802131652832031, -1.866875410079956, -1.582849383354187, -2.1867403984069824, -0.35172238945961, -1.9293630123138428, -1.564777135848999]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.764499664,-0.9802131653,5,intuitive_alt,$10,-0.3517223895,FALSE,-2.186740398,-0.3517223895,FALSE,mistralai/Mistral-7B-v0.1,
crt1,36,A CD and a pan together cost $13. The CD costs $10 more than the pan. How much does the pan cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10,"$3

Question: A CD and a pan together cost $13. The CD costs $10 more than the pan. How much does the CD cost?
Answer: $13

Question: A CD and a pan together cost $13. The CD costs $10 more than the pan. How much does the pan cost?
Answer: $3

Question: A CD and a pan together cost $13. The CD costs $",$3.00,intuitive,intuitive,"[-1.5883843898773193, -1.3436319828033447, -1.977321743965149, -1.725814700126648, -1.5883843898773193, -0.695737361907959, -1.947723388671875, -1.9149408340454102]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.58838439,-1.343631983,5,intuitive_alt,$3,-0.6957373619,FALSE,-1.58838439,-0.6957373619,FALSE,mistralai/Mistral-7B-v0.1,
crt1,37,A rice cooker and a sculpture together cost $130. The rice cooker costs $100 more than the sculpture. How much does the sculpture cost?,$15.00,$30.00,$130.00,$100.00,$15,$30,$130,$100,"$30

Question: A rice cooker and a sculpture together cost $130. The rice cooker costs $100 more than the sculpture. How much does the sculpture cost?
Answer: $30

Question: A rice cooker and a sculpture together cost $130. The rice cooker costs $100 more than the sculpture. How much does the sculpture cost?
Answer: $3",$30.00,intuitive,intuitive,"[-1.9257043600082397, -1.1076346635818481, -1.9920214414596558, -1.6022624969482422, -1.8408260345458984, -0.41500410437583923, -1.858544111251831, -1.319181203842163]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.92570436,-1.107634664,5,intuitive_alt,$30,-0.4150041044,FALSE,-1.840826035,-0.4150041044,FALSE,mistralai/Mistral-7B-v0.1,
crt1,38,A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10,"$3

Question: A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the pair of sunglasses cost?
Answer: $13

Question: A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?
Answer: $",$3.00,intuitive,intuitive,"[-1.5718529224395752, -1.4478991031646729, -2.0052716732025146, -1.784587025642395, -1.5718529224395752, -0.7980351448059082, -1.9505096673965454, -2.0288846492767334]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.571852922,-1.447899103,5,intuitive_alt,$3,-0.7980351448,FALSE,-1.571852922,-0.7980351448,FALSE,mistralai/Mistral-7B-v0.1,
crt1,39,A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$0.10,$0.20,$5.20,$5.00,$0.10,$0.20,$5.20,$5,"$2.20

Question: A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the speaker cost?
Answer: $3.20

Question: A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the bottle of ouzo cost?
Answer",$2.00,,,"[-1.5658363103866577, -0.6356962323188782, -1.1872375011444092, -1.8246568441390991, -1.5658363103866577, -0.6356962323188782, -1.1872375011444092, -2.7481207847595215]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.56583631,-0.6356962323,1,intuitive,$0.20,-0.6356962323,FALSE,-1.56583631,-0.6356962323,FALSE,mistralai/Mistral-7B-v0.1,
crt1,40,A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet cost?,$0.10,$0.20,$5.20,$5.00,$0.10,$0.20,$5.20,$5,"$1.20

Question: A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the set of crayons cost?
Answer: $6.20

Question: A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet",$1.00,,,"[-1.3862802982330322, -0.7128618359565735, -1.2932145595550537, -1.9700157642364502, -1.3862802982330322, -0.7128618359565735, -1.2932145595550537, -2.975870132446289]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.386280298,-0.712861836,1,intuitive,$0.20,-0.712861836,FALSE,-1.386280298,-0.712861836,FALSE,mistralai/Mistral-7B-v0.1,
crt1,41,A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50,"$4

Question: A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?
Answer: $4

Question: A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?
Answer: $4

Question: A rug and a sculpture together cost $5",$4.00,intuitive,intuitive,"[-1.8254334926605225, -1.6330134868621826, -1.9229316711425781, -1.667527198791504, -1.4610857963562012, -0.9457359313964844, -1.9783252477645874, -1.7241395711898804]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.825433493,-1.633013487,5,intuitive_alt,$4,-0.9457359314,FALSE,-1.461085796,-0.9457359314,FALSE,mistralai/Mistral-7B-v0.1,
crt1,42,A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?,$15.00,$30.00,$130.00,$100.00,$15,$30,$130,$100,"$30

Question: A man has 100 coins in his pocket. He has 100 paise coins and 100 rupee coins. The total value of the coins is Rs. 1000. How many coins of each type does he have?
Answer: 100 paise coins = 100, 100 rupee coins = 90

Question: A man has ",$30.00,intuitive,intuitive,"[-1.7600202560424805, -1.1331042051315308, -2.032590866088867, -1.618662714958191, -1.7127453088760376, -0.3854929506778717, -1.8760967254638672, -1.3618626594543457]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.760020256,-1.133104205,5,intuitive_alt,$30,-0.3854929507,FALSE,-1.712745309,-0.3854929507,FALSE,mistralai/Mistral-7B-v0.1,
crt1,43,A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?,$0.10,$0.20,$1.20,$1.00,$0.10,$0.20,$1.20,$1,"$0.20

Question: A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the scarf cost?
Answer: $1.20

Question: A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?
Answer: $0.20

Question:",$0.00,,intuitive,"[-0.8643182516098022, -0.4879526197910309, -1.4434922933578491, -1.6172847747802734, -0.8643182516098022, -0.4879526197910309, -1.4434922933578491, -2.4408440589904785]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-0.8643182516,-0.4879526198,1,intuitive,$0.20,-0.4879526198,FALSE,-0.8643182516,-0.4879526198,FALSE,mistralai/Mistral-7B-v0.1,
crt1,44,A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50,"$2

Question: A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the pair of leggings cost?
Answer: $52

Question: A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the pair of legg",$2.00,intuitive,intuitive,"[-2.2108025550842285, -1.6014671325683594, -2.0608482360839844, -1.88272225856781, -1.40604829788208, -0.980839729309082, -1.9358015060424805, -1.91352117061615]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.210802555,-1.601467133,5,intuitive_alt,$2,-0.9808397293,FALSE,-1.406048298,-0.9808397293,FALSE,mistralai/Mistral-7B-v0.1,
crt1,45,A wall clock and a light bulb together cost $1.30. The wall clock costs $1 more than the light bulb. How much does the light bulb cost?,$0.15,$0.30,$1.30,$1.00,$0.15,$0.30,$1.30,$1,"10 cents

Question: A man has 100 coins. He has 10 more nickels than dimes. How many nickels and dimes does he have?
Answer: 50 nickels and 50 dimes

Question: A man has 100 coins. He has 10 more nickels than dimes. How many nickels and dimes does he have?
Answer: 50 nickels",10 cents.,,,"[-1.3459832668304443, -0.42176494002342224, -1.3456907272338867, -1.349273681640625, -1.3459832668304443, -0.42176494002342224, -1.3456907272338867, -2.1743221282958984]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.345983267,-0.42176494,1,intuitive,$0.30,-0.42176494,FALSE,-1.345983267,-0.42176494,FALSE,mistralai/Mistral-7B-v0.1,
crt1,46,A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?,$1.00,$2.00,$52.00,$50.00,$1,$2,$52,$50,"$12

Question: A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the blanket cost?
Answer: $62

Question: A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the blanket cost?
Answer: $62

Question: A blanket and a flashlight together cost $",$12.00,,,"[-2.06085205078125, -1.5166807174682617, -1.911044716835022, -1.6773403882980347, -0.8995323181152344, -1.0896611213684082, -2.022106409072876, -1.8580089807510376]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.060852051,-1.516680717,4,correct_alt,$1,-0.8995323181,FALSE,-0.8995323181,-1.089661121,TRUE,mistralai/Mistral-7B-v0.1,
crt1,47,A keyboard and a pair of socks together cost $54. The keyboard costs $50 more than the pair of socks. How much does the pair of socks cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50,"$12

Question: A man bought a pair of shoes and a pair of socks for $100. The shoes cost $50 more than the socks. How much did the socks cost?
Answer: $25

Question: A man bought a pair of shoes and a pair of socks for $100. The shoes cost $50 more than the socks. How much did the shoes cost?
Answer: $75

Question",$12.00,,,"[-2.126734972000122, -1.7129656076431274, -1.895642638206482, -1.8391027450561523, -1.949479579925537, -1.1701083183288574, -1.859640121459961, -1.992136001586914]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.126734972,-1.712965608,5,intuitive_alt,$4,-1.170108318,FALSE,-1.94947958,-1.170108318,FALSE,mistralai/Mistral-7B-v0.1,
crt1,48,A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?,$1.50,$3.00,$53.00,$50.00,$1.50,$3,$53,$50,"$3

Question: A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the set of wine glasses cost?
Answer: $53

Question: A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?
Answer: $3

Question:",$3.00,intuitive,intuitive,"[-2.022812843322754, -1.3502804040908813, -1.9035600423812866, -1.7602076530456543, -2.022812843322754, -0.6769881248474121, -1.8093366622924805, -1.90402352809906]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-2.022812843,-1.350280404,5,intuitive_alt,$3,-0.6769881248,FALSE,-2.022812843,-0.6769881248,FALSE,mistralai/Mistral-7B-v0.1,
crt1,49,A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?,$2.00,$4.00,$54.00,$50.00,$2,$4,$54,$50,"$4

Question: A man and his wife were eating dinner in a restaurant. The husband said, “Dear, I don’t like this food. Please order something else.” The wife ordered another meal. After they finished eating, the husband said, “Dear, I don’t like this either. I want the meal I had before.” What did the husband originally order?
Answer: His wife.

Question: A man pushed his car to a hotel",$4.00,intuitive,intuitive,"[-1.6238136291503906, -1.3049379587173462, -1.7321265935897827, -1.587328553199768, -1.6798572540283203, -0.7326159477233887, -1.9251636266708374, -1.8891162872314453]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.623813629,-1.304937959,5,intuitive_alt,$4,-0.7326159477,FALSE,-1.679857254,-0.7326159477,FALSE,mistralai/Mistral-7B-v0.1,
crt1,50,A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?,$1.50,$3.00,$13.00,$10.00,$1.50,$3,$13,$10,"$3

Question: A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the pizza cost?
Answer: $13

Question: A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?
Answer: $3

Question: A pizza and a toy together cost $13. The pizza costs $",$3.00,intuitive,intuitive,"[-1.7401777505874634, -1.358909010887146, -1.9190739393234253, -1.7834736108779907, -1.7401777505874634, -0.7065739631652832, -1.9113270044326782, -2.05501651763916]","['correct', 'intuitive', 'total_cost', 'more', 'correct_alt', 'intuitive_alt', 'total_cost_alt', 'more_alt']",-1.740177751,-1.358909011,5,intuitive_alt,$3,-0.7065739632,FALSE,-1.740177751,-0.7065739632,FALSE,mistralai/Mistral-7B-v0.1,
